# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_pos1_mol13_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL13"
"0.0";"4.153664"
"10.0";"4.128469"
"20.0";"4.017202"
"30.0";"4.108459"
"40.0";"3.722372"
"50.0";"4.068903"
"60.0";"4.248601"
"70.0";"4.280651"
"80.0";"4.254358"
"90.0";"4.406799"
"100.0";"4.422329"
"110.0";"4.217777"
"120.0";"4.422458"
"130.0";"4.204417"
"140.0";"4.42416"
"150.0";"4.346281"
"160.0";"4.157986"
"170.0";"4.031085"
"180.0";"4.276884"
"190.0";"4.196494"
"200.0";"4.406697"
"210.0";"4.028646"
"220.0";"4.08713"
"230.0";"4.436783"
"240.0";"4.43073"
"250.0";"4.388406"
"260.0";"4.393861"
"270.0";"4.77142"
"280.0";"4.740409"
"290.0";"4.513242"
"300.0";"4.321821"
"310.0";"4.212115"
"320.0";"3.920084"
"330.0";"3.726154"
"340.0";"3.779995"
"350.0";"3.717399"
"360.0";"3.774347"
"370.0";"3.667242"
"380.0";"3.458189"
"390.0";"3.573085"
"400.0";"3.825172"
"410.0";"4.156522"
"420.0";"4.274296"
"430.0";"4.166907"
"440.0";"4.447331"
"450.0";"4.450486"
"460.0";"4.563175"
"470.0";"4.339374"
"480.0";"4.264817"
"490.0";"4.326256"
"500.0";"4.179468"
"510.0";"4.065981"
"520.0";"4.145964"
"530.0";"3.641687"
"540.0";"3.747713"
"550.0";"3.591458"
"560.0";"3.493962"
"570.0";"3.635749"
"580.0";"3.560693"
"590.0";"3.644727"
"600.0";"3.550805"
"610.0";"3.515756"
"620.0";"3.580012"
"630.0";"3.545776"
"640.0";"3.669884"
"650.0";"3.818795"
"660.0";"3.53322"
"670.0";"3.794496"
"680.0";"3.875125"
"690.0";"3.717266"
"700.0";"3.797755"
"710.0";"3.672195"
"720.0";"4.068727"
"730.0";"4.044161"
"740.0";"3.867454"
"750.0";"3.830833"
"760.0";"3.760073"
"770.0";"3.714661"
"780.0";"3.943501"
"790.0";"3.807522"
"800.0";"3.630268"
"810.0";"3.999694"
"820.0";"3.840065"
"830.0";"4.033292"
"840.0";"4.030229"
"850.0";"4.476938"
"860.0";"4.418828"
"870.0";"4.571826"
"880.0";"4.111064"
"890.0";"4.075408"
"900.0";"3.965681"
"910.0";"3.887798"
"920.0";"4.031759"
"930.0";"3.858203"
"940.0";"4.058956"
"950.0";"3.954844"
"960.0";"3.902907"
"970.0";"4.056414"
"980.0";"4.137493"
"990.0";"4.002973"
"1000.0";"4.128678"
"1010.0";"3.858646"
"1020.0";"3.78661"
"1030.0";"3.234496"
"1040.0";"3.361893"
"1050.0";"3.599811"
"1060.0";"3.538662"
"1070.0";"3.348775"
"1080.0";"3.561679"
"1090.0";"4.067375"
"1100.0";"4.160996"
"1110.0";"4.249872"
"1120.0";"4.217841"
"1130.0";"4.227201"
"1140.0";"4.335447"
"1150.0";"4.422816"
"1160.0";"4.295258"
"1170.0";"4.41832"
"1180.0";"4.286425"
"1190.0";"4.337416"
"1200.0";"4.536059"
"1210.0";"4.473925"
"1220.0";"4.596301"
"1230.0";"4.499534"
"1240.0";"4.391653"
"1250.0";"4.440784"
"1260.0";"4.570263"
"1270.0";"4.394957"
"1280.0";"4.12587"
"1290.0";"4.049317"
"1300.0";"3.952081"
"1310.0";"3.897423"
"1320.0";"3.988139"
"1330.0";"3.775186"
"1340.0";"3.63293"
"1350.0";"3.942753"
"1360.0";"3.82196"
"1370.0";"3.568299"
"1380.0";"3.743734"
"1390.0";"3.697832"
"1400.0";"3.871017"
"1410.0";"3.730495"
"1420.0";"3.693737"
"1430.0";"3.829175"
"1440.0";"4.060167"
"1450.0";"4.056839"
"1460.0";"4.040477"
"1470.0";"4.243573"
"1480.0";"4.255714"
"1490.0";"4.101223"
"1500.0";"4.076199"
"1510.0";"4.18589"
"1520.0";"4.291492"
"1530.0";"4.153474"
"1540.0";"4.21065"
"1550.0";"4.373034"
"1560.0";"4.204784"
"1570.0";"4.315244"
"1580.0";"4.326635"
"1590.0";"4.208449"
"1600.0";"4.015493"
"1610.0";"4.25168"
"1620.0";"4.321838"
"1630.0";"4.257265"
"1640.0";"3.993117"
"1650.0";"3.9935"
"1660.0";"4.239879"
"1670.0";"4.340631"
"1680.0";"4.219944"
"1690.0";"4.353127"
"1700.0";"4.401815"
"1710.0";"4.502246"
"1720.0";"4.697037"
"1730.0";"4.559042"
"1740.0";"4.571381"
"1750.0";"4.436413"
"1760.0";"4.83139"
"1770.0";"4.811037"
"1780.0";"4.686062"
"1790.0";"4.793271"
"1800.0";"4.718167"
"1810.0";"4.711275"
"1820.0";"4.466182"
"1830.0";"4.513093"
"1840.0";"4.714635"
"1850.0";"4.78232"
"1860.0";"4.809552"
"1870.0";"4.84"
"1880.0";"4.820408"
"1890.0";"4.938612"
"1900.0";"5.001689"
"1910.0";"5.100791"
"1920.0";"5.114535"
"1930.0";"5.071537"
"1940.0";"4.931345"
"1950.0";"4.910656"
"1960.0";"4.817917"
"1970.0";"4.839205"
"1980.0";"4.859112"
"1990.0";"4.840393"
"2000.0";"4.684508"
"2010.0";"4.895237"
"2020.0";"4.933726"
"2030.0";"4.902815"
"2040.0";"5.021013"
"2050.0";"4.952176"
"2060.0";"4.86398"
"2070.0";"4.944798"
"2080.0";"4.975191"
"2090.0";"4.908968"
"2100.0";"5.132891"
"2110.0";"5.117259"
"2120.0";"5.102203"
"2130.0";"4.878629"
"2140.0";"4.863664"
"2150.0";"4.882101"
"2160.0";"4.975979"
"2170.0";"4.872108"
"2180.0";"4.842854"
"2190.0";"4.652133"
"2200.0";"4.910241"
"2210.0";"5.015915"
"2220.0";"4.79613"
"2230.0";"4.775508"
"2240.0";"4.809152"
"2250.0";"4.897627"
"2260.0";"4.815372"
"2270.0";"4.755811"
"2280.0";"4.721225"
"2290.0";"4.626931"
"2300.0";"4.763937"
"2310.0";"4.735359"
"2320.0";"4.597337"
"2330.0";"4.910766"
"2340.0";"4.998827"
"2350.0";"5.174962"
"2360.0";"5.26038"
"2370.0";"5.246476"
"2380.0";"5.300322"
"2390.0";"5.325431"
"2400.0";"5.252603"
"2410.0";"5.260779"
"2420.0";"5.122524"
"2430.0";"5.056289"
"2440.0";"5.019726"
"2450.0";"5.018955"
"2460.0";"4.796225"
"2470.0";"4.741208"
"2480.0";"4.846298"
"2490.0";"4.636526"
"2500.0";"4.886147"
"2510.0";"4.682526"
"2520.0";"4.887155"
"2530.0";"4.765483"
"2540.0";"4.602514"
"2550.0";"4.463336"
"2560.0";"4.6174"
"2570.0";"4.298255"
"2580.0";"3.972649"
"2590.0";"4.103785"
"2600.0";"3.881564"
"2610.0";"4.027914"
"2620.0";"3.963117"
"2630.0";"3.709516"
"2640.0";"3.676806"
"2650.0";"3.332996"
"2660.0";"3.239498"
"2670.0";"3.373488"
"2680.0";"3.522691"
"2690.0";"3.51949"
"2700.0";"3.375321"
"2710.0";"3.323275"
"2720.0";"3.447353"
"2730.0";"3.4661"
"2740.0";"3.497799"
"2750.0";"3.372448"
"2760.0";"3.294023"
"2770.0";"3.412593"
"2780.0";"3.575857"
"2790.0";"3.492471"
"2800.0";"3.086366"
"2810.0";"3.120919"
"2820.0";"3.176712"
"2830.0";"3.211214"
"2840.0";"3.320979"
"2850.0";"3.274902"
"2860.0";"3.56528"
"2870.0";"3.644967"
"2880.0";"3.461739"
"2890.0";"3.318752"
"2900.0";"3.80488"
"2910.0";"3.515953"
"2920.0";"3.690129"
"2930.0";"3.765555"
"2940.0";"3.840457"
"2950.0";"3.83297"
"2960.0";"3.758094"
"2970.0";"3.505581"
"2980.0";"3.739673"
"2990.0";"3.521751"
"3000.0";"3.560054"
"3010.0";"3.752587"
"3020.0";"3.60138"
"3030.0";"3.44362"
"3040.0";"3.471227"
"3050.0";"3.620441"
"3060.0";"3.629027"
"3070.0";"3.482004"
"3080.0";"3.317575"
"3090.0";"2.945135"
"3100.0";"2.951519"
"3110.0";"3.016731"
