# This .csv file was created 12.10.2024 14:36
# extracted out of file mindist_major_allergenic_epitope_r_264-288_MOL_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_264-288-MOL"
"0.0";"1.124429"
"10.0";"1.299613"
"20.0";"0.8595172"
"30.0";"0.7010888"
"40.0";"0.9863166"
"50.0";"0.9460118"
"60.0";"0.9447014"
"70.0";"0.8474964"
"80.0";"0.991039"
"90.0";"1.048765"
"100.0";"1.028071"
"110.0";"1.132652"
"120.0";"1.14688"
"130.0";"0.9995746"
"140.0";"1.118791"
"150.0";"1.070604"
"160.0";"0.8373388"
"170.0";"0.8363401"
"180.0";"0.6625028"
"190.0";"0.7704862"
"200.0";"0.8308602"
"210.0";"0.7393329"
"220.0";"0.5978805"
"230.0";"0.8878583"
"240.0";"0.7609957"
"250.0";"0.6687067"
"260.0";"0.7096455"
"270.0";"0.8775377"
"280.0";"0.66932"
"290.0";"0.699092"
"300.0";"0.8849861"
"310.0";"0.8507331"
"320.0";"0.7791141"
"330.0";"0.6176628"
"340.0";"0.6593528"
"350.0";"0.5515869"
"360.0";"0.6640921"
"370.0";"0.6027316"
"380.0";"0.6968718"
"390.0";"1.010358"
"400.0";"0.9740317"
"410.0";"1.099385"
"420.0";"1.203534"
"430.0";"1.131189"
"440.0";"0.9999393"
"450.0";"1.139179"
"460.0";"1.188125"
"470.0";"1.186603"
"480.0";"1.161167"
"490.0";"1.540251"
"500.0";"1.520294"
"510.0";"1.270088"
"520.0";"1.329051"
"530.0";"1.416769"
"540.0";"1.405879"
"550.0";"1.386017"
"560.0";"1.355037"
"570.0";"1.374277"
"580.0";"1.44818"
"590.0";"1.233463"
"600.0";"1.568909"
"610.0";"1.550079"
"620.0";"1.640495"
"630.0";"1.505853"
"640.0";"1.46654"
"650.0";"1.553203"
"660.0";"1.566414"
"670.0";"1.595691"
"680.0";"1.510069"
"690.0";"1.433466"
"700.0";"1.511827"
"710.0";"1.383138"
"720.0";"1.324134"
"730.0";"1.213858"
"740.0";"1.321002"
"750.0";"1.3167"
"760.0";"1.3072"
"770.0";"1.318157"
"780.0";"1.169337"
"790.0";"0.9805723"
"800.0";"1.222264"
"810.0";"1.309418"
"820.0";"1.350445"
"830.0";"1.423834"
"840.0";"1.718153"
"850.0";"1.760631"
"860.0";"1.723212"
"870.0";"1.553354"
"880.0";"1.790129"
"890.0";"1.864267"
"900.0";"1.713036"
"910.0";"1.728659"
"920.0";"1.654414"
"930.0";"1.70366"
"940.0";"1.506021"
"950.0";"1.667993"
"960.0";"1.331097"
"970.0";"1.431561"
"980.0";"1.372293"
"990.0";"1.480855"
"1000.0";"1.617659"
"1010.0";"1.637742"
"1020.0";"1.556168"
"1030.0";"1.600984"
"1040.0";"1.704545"
"1050.0";"1.592916"
"1060.0";"1.576149"
"1070.0";"1.266299"
"1080.0";"1.253744"
"1090.0";"1.302204"
"1100.0";"1.415732"
"1110.0";"1.401201"
"1120.0";"1.335524"
"1130.0";"1.196331"
"1140.0";"1.039611"
"1150.0";"0.992354"
"1160.0";"1.051482"
"1170.0";"0.9491483"
"1180.0";"1.057493"
"1190.0";"0.9214262"
"1200.0";"1.062737"
"1210.0";"1.054264"
"1220.0";"1.062172"
"1230.0";"0.923309"
"1240.0";"1.044742"
"1250.0";"1.061403"
"1260.0";"1.033094"
"1270.0";"1.046606"
"1280.0";"1.116392"
"1290.0";"1.048309"
"1300.0";"0.9570719"
"1310.0";"0.9731205"
"1320.0";"0.8121415"
"1330.0";"1.07638"
"1340.0";"0.9203059"
"1350.0";"0.979364"
"1360.0";"1.16858"
"1370.0";"1.261959"
"1380.0";"1.100493"
"1390.0";"1.055805"
"1400.0";"1.023713"
"1410.0";"0.9107375"
"1420.0";"1.019984"
"1430.0";"1.075399"
"1440.0";"1.000446"
"1450.0";"1.075325"
"1460.0";"0.8508808"
"1470.0";"0.7623634"
"1480.0";"0.9640768"
"1490.0";"0.9124659"
"1500.0";"0.9803251"
"1510.0";"0.9776719"
"1520.0";"0.997171"
"1530.0";"1.075725"
"1540.0";"0.9005493"
"1550.0";"0.713797"
"1560.0";"0.6457455"
"1570.0";"0.6298577"
"1580.0";"0.5372924"
"1590.0";"0.4916635"
"1600.0";"0.5930681"
"1610.0";"0.5614074"
"1620.0";"0.6174119"
"1630.0";"0.5782393"
"1640.0";"0.6803249"
"1650.0";"0.5193403"
"1660.0";"0.563319"
"1670.0";"0.6261609"
"1680.0";"0.5359042"
"1690.0";"0.5529437"
"1700.0";"0.610598"
"1710.0";"0.5956696"
"1720.0";"0.4589743"
"1730.0";"0.5423701"
"1740.0";"0.663034"
"1750.0";"0.4878738"
"1760.0";"0.5276952"
"1770.0";"0.4704561"
"1780.0";"0.3946255"
"1790.0";"0.4026362"
"1800.0";"0.4179164"
"1810.0";"0.3332898"
"1820.0";"0.3515351"
"1830.0";"0.4292972"
"1840.0";"0.5902752"
"1850.0";"0.6085031"
"1860.0";"0.628418"
"1870.0";"0.4734563"
"1880.0";"0.5269279"
"1890.0";"0.4274869"
"1900.0";"0.45911"
"1910.0";"0.5280349"
"1920.0";"0.5964704"
"1930.0";"0.7003468"
"1940.0";"0.6894249"
"1950.0";"0.6763589"
"1960.0";"0.682505"
"1970.0";"0.7246888"
"1980.0";"0.7478464"
"1990.0";"0.8350167"
"2000.0";"0.6824338"
"2010.0";"0.6711994"
"2020.0";"0.6214848"
"2030.0";"0.6185212"
"2040.0";"0.8601327"
"2050.0";"0.5550803"
"2060.0";"0.5769809"
"2070.0";"0.5635226"
"2080.0";"0.7688786"
"2090.0";"0.7048076"
"2100.0";"0.6021837"
"2110.0";"0.513927"
"2120.0";"0.6082679"
"2130.0";"0.7237905"
"2140.0";"0.5665317"
"2150.0";"0.6051726"
"2160.0";"0.5695091"
"2170.0";"0.6373361"
"2180.0";"0.5806601"
"2190.0";"0.4991281"
"2200.0";"0.5759385"
"2210.0";"0.6133562"
"2220.0";"0.7446886"
"2230.0";"0.6217768"
"2240.0";"0.6721451"
"2250.0";"0.6511146"
"2260.0";"0.5880505"
"2270.0";"0.5591309"
"2280.0";"0.5336472"
"2290.0";"0.5119746"
"2300.0";"0.5288496"
"2310.0";"0.5329622"
"2320.0";"0.4524581"
"2330.0";"0.5785759"
"2340.0";"0.6052066"
"2350.0";"0.5727643"
"2360.0";"0.5513636"
"2370.0";"0.5407346"
"2380.0";"0.6627886"
"2390.0";"0.5183691"
"2400.0";"0.3838541"
"2410.0";"0.5222155"
"2420.0";"0.4239034"
"2430.0";"0.4563001"
"2440.0";"0.486335"
"2450.0";"0.3428367"
"2460.0";"0.2301605"
"2470.0";"0.3909401"
"2480.0";"0.3115508"
"2490.0";"0.3248582"
"2500.0";"0.2712988"
"2510.0";"0.2972896"
"2520.0";"0.280724"
"2530.0";"0.3361696"
"2540.0";"0.3094799"
"2550.0";"0.2989003"
"2560.0";"0.3206759"
"2570.0";"0.3559621"
"2580.0";"0.2908231"
"2590.0";"0.3253715"
"2600.0";"0.4481014"
"2610.0";"0.5933673"
"2620.0";"0.7250235"
"2630.0";"0.7688752"
"2640.0";"0.9152749"
"2650.0";"0.9146554"
"2660.0";"0.8450154"
"2670.0";"0.9572515"
"2680.0";"0.8642272"
"2690.0";"0.9395708"
"2700.0";"0.9756134"
"2710.0";"0.9512965"
"2720.0";"1.013213"
"2730.0";"0.957449"
"2740.0";"0.9277675"
"2750.0";"0.9247147"
"2760.0";"0.7922631"
"2770.0";"0.8688344"
"2780.0";"0.9452331"
"2790.0";"0.9656136"
"2800.0";"0.9883862"
"2810.0";"0.9175718"
"2820.0";"0.8563825"
"2830.0";"0.859583"
