# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_mindist_mol6_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL6"
"0.0";"0.1678123"
"10.0";"0.1701235"
"20.0";"0.1682554"
"30.0";"0.1785633"
"40.0";"0.1722498"
"50.0";"0.1828087"
"60.0";"0.1732281"
"70.0";"0.1599282"
"80.0";"0.1858088"
"90.0";"0.1779604"
"100.0";"0.1519737"
"110.0";"0.1879067"
"120.0";"0.1890529"
"130.0";"0.172038"
"140.0";"0.183374"
"150.0";"0.1753539"
"160.0";"0.1738102"
"170.0";"0.1727024"
"180.0";"0.1730146"
"190.0";"0.2049851"
"200.0";"0.1642226"
"210.0";"0.1753312"
"220.0";"0.1583827"
"230.0";"0.2020224"
"240.0";"0.1895387"
"250.0";"0.1832514"
"260.0";"0.1845425"
"270.0";"0.1778794"
"280.0";"0.1661479"
"290.0";"0.1801722"
"300.0";"0.1642738"
"310.0";"0.1753569"
"320.0";"0.1963923"
"330.0";"0.1586004"
"340.0";"0.179081"
"350.0";"0.178452"
"360.0";"0.1819918"
"370.0";"0.1739802"
"380.0";"0.1744877"
"390.0";"0.1630612"
"400.0";"0.1752087"
"410.0";"0.1734731"
"420.0";"0.1730029"
"430.0";"0.1896865"
"440.0";"0.1706106"
"450.0";"0.1659249"
"460.0";"0.1894916"
"470.0";"0.1889603"
"480.0";"0.1836762"
"490.0";"0.1944044"
"500.0";"0.1805023"
"510.0";"0.1768277"
"520.0";"0.1930031"
"530.0";"0.17689"
"540.0";"0.1861422"
"550.0";"0.1652453"
"560.0";"0.1664511"
"570.0";"0.1815847"
"580.0";"0.1797058"
"590.0";"0.1632454"
"600.0";"0.1734675"
"610.0";"0.1561634"
"620.0";"0.1853349"
"630.0";"0.1715517"
"640.0";"0.1657285"
"650.0";"0.186818"
"660.0";"0.1637649"
"670.0";"0.1676933"
"680.0";"0.1857955"
"690.0";"0.1782302"
"700.0";"0.1722467"
"710.0";"0.1665415"
"720.0";"0.1897206"
"730.0";"0.1734964"
"740.0";"0.1745794"
"750.0";"0.1972411"
"760.0";"0.186403"
"770.0";"0.1685022"
"780.0";"0.1775497"
"790.0";"0.1838344"
"800.0";"0.1796967"
"810.0";"0.1647911"
"820.0";"0.1648877"
"830.0";"0.1654507"
"840.0";"0.1683124"
"850.0";"0.182354"
"860.0";"0.1671197"
"870.0";"0.1680178"
"880.0";"0.1751056"
"890.0";"0.1942447"
"900.0";"0.157353"
"910.0";"0.1742324"
"920.0";"0.1662046"
"930.0";"0.1628769"
"940.0";"0.167541"
"950.0";"0.1647423"
"960.0";"0.1749568"
"970.0";"0.1684225"
"980.0";"0.1696259"
"990.0";"0.1766665"
"1000.0";"0.1676426"
"1010.0";"0.1766125"
"1020.0";"0.1687988"
"1030.0";"0.1923538"
"1040.0";"0.1690147"
"1050.0";"0.1640003"
"1060.0";"0.1761222"
"1070.0";"0.1756445"
"1080.0";"0.1728669"
"1090.0";"0.1829154"
"1100.0";"0.1874753"
"1110.0";"0.1737844"
"1120.0";"0.1644535"
"1130.0";"0.1849058"
"1140.0";"0.1666072"
"1150.0";"0.1911599"
"1160.0";"0.1694372"
"1170.0";"0.170179"
"1180.0";"0.1759349"
"1190.0";"0.1744276"
"1200.0";"0.1672421"
"1210.0";"0.1637375"
"1220.0";"0.1693341"
"1230.0";"0.166015"
"1240.0";"0.1532611"
"1250.0";"0.1673888"
"1260.0";"0.1820168"
"1270.0";"0.175946"
"1280.0";"0.1689411"
"1290.0";"0.1707658"
"1300.0";"0.1760055"
"1310.0";"0.1767626"
"1320.0";"0.1707453"
"1330.0";"0.1638594"
"1340.0";"0.1809114"
"1350.0";"0.1596685"
"1360.0";"0.1823487"
"1370.0";"0.1750828"
"1380.0";"0.1884065"
"1390.0";"0.1687632"
"1400.0";"0.1948873"
"1410.0";"0.17404"
"1420.0";"0.1996347"
"1430.0";"0.1807842"
"1440.0";"0.1642375"
"1450.0";"0.1814745"
"1460.0";"0.1548223"
"1470.0";"0.1689794"
"1480.0";"0.1786027"
"1490.0";"0.1748685"
"1500.0";"0.1874193"
"1510.0";"0.1615516"
"1520.0";"0.1671709"
"1530.0";"0.1672487"
"1540.0";"0.1780254"
"1550.0";"0.1751628"
"1560.0";"0.1643227"
"1570.0";"0.1816591"
"1580.0";"0.1770563"
"1590.0";"0.1772793"
"1600.0";"0.1766861"
"1610.0";"0.1754934"
"1620.0";"0.1850215"
"1630.0";"0.1779945"
"1640.0";"0.1807567"
"1650.0";"0.1862714"
"1660.0";"0.1799141"
"1670.0";"0.1756646"
"1680.0";"0.1820824"
"1690.0";"0.2110971"
"1700.0";"0.176349"
"1710.0";"0.1706956"
"1720.0";"0.1855291"
"1730.0";"0.1743241"
"1740.0";"0.1936231"
"1750.0";"0.1840896"
"1760.0";"0.1866681"
"1770.0";"0.1742039"
"1780.0";"0.1847752"
"1790.0";"0.1884758"
"1800.0";"0.183864"
"1810.0";"0.1821675"
"1820.0";"0.1768838"
"1830.0";"0.1818926"
"1840.0";"0.1743331"
"1850.0";"0.1691922"
"1860.0";"0.1842035"
"1870.0";"0.1924212"
"1880.0";"0.176287"
"1890.0";"0.1705428"
"1900.0";"0.190641"
"1910.0";"0.1852189"
"1920.0";"0.1670389"
"1930.0";"0.1748053"
"1940.0";"0.1857362"
"1950.0";"0.1831233"
"1960.0";"0.1603842"
"1970.0";"0.183622"
"1980.0";"0.1712481"
"1990.0";"0.1768276"
"2000.0";"0.1799697"
"2010.0";"0.1632301"
"2020.0";"0.1783789"
"2030.0";"0.2082499"
"2040.0";"0.1638596"
"2050.0";"0.1771187"
"2060.0";"0.1627945"
"2070.0";"0.1811021"
"2080.0";"0.1883984"
"2090.0";"0.1708041"
"2100.0";"0.1723776"
"2110.0";"0.159349"
"2120.0";"0.1705287"
"2130.0";"0.1762527"
"2140.0";"0.1707777"
"2150.0";"0.1797418"
"2160.0";"0.1940127"
"2170.0";"0.1839209"
"2180.0";"0.1665201"
"2190.0";"0.1686952"
"2200.0";"0.1852487"
"2210.0";"0.181287"
"2220.0";"0.185343"
"2230.0";"0.1687278"
"2240.0";"0.1840953"
"2250.0";"0.1833496"
"2260.0";"0.1660269"
"2270.0";"0.1667153"
"2280.0";"0.1828525"
"2290.0";"0.1891721"
"2300.0";"0.1830877"
"2310.0";"0.1733951"
"2320.0";"0.1726729"
"2330.0";"0.1833054"
"2340.0";"0.19123"
"2350.0";"0.1993715"
"2360.0";"0.2117124"
"2370.0";"0.1730287"
"2380.0";"0.1785526"
"2390.0";"0.1738994"
"2400.0";"0.1765615"
"2410.0";"0.1838557"
"2420.0";"0.1790862"
"2430.0";"0.1866896"
"2440.0";"0.1905309"
"2450.0";"0.1877287"
"2460.0";"0.1743158"
"2470.0";"0.1778935"
"2480.0";"0.1767342"
"2490.0";"0.1658854"
"2500.0";"0.167839"
"2510.0";"0.17177"
"2520.0";"0.1830957"
"2530.0";"0.1780929"
"2540.0";"0.1800472"
"2550.0";"0.1649362"
"2560.0";"0.1927301"
"2570.0";"0.1597623"
"2580.0";"0.1678391"
"2590.0";"0.1764371"
"2600.0";"0.1633982"
"2610.0";"0.1732456"
"2620.0";"0.1757298"
"2630.0";"0.1753311"
"2640.0";"0.175613"
"2650.0";"0.1661959"
"2660.0";"0.1779804"
"2670.0";"0.1843394"
"2680.0";"0.1746394"
"2690.0";"0.1978483"
"2700.0";"0.1623513"
"2710.0";"0.1983857"
"2720.0";"0.1572066"
"2730.0";"0.1684309"
"2740.0";"0.1773189"
"2750.0";"0.1602093"
"2760.0";"0.1722905"
"2770.0";"0.1622652"
"2780.0";"0.1785779"
"2790.0";"0.1782582"
"2800.0";"0.1820795"
"2810.0";"0.1833928"
"2820.0";"0.1759436"
"2830.0";"0.1507348"
"2840.0";"0.1975982"
"2850.0";"0.1799832"
"2860.0";"0.1841168"
"2870.0";"0.1849162"
"2880.0";"0.1899263"
"2890.0";"0.2013499"
"2900.0";"0.2201685"
"2910.0";"0.1999499"
"2920.0";"0.2139417"
"2930.0";"0.1736261"
"2940.0";"0.2324566"
"2950.0";"0.2168898"
"2960.0";"0.2039019"
"2970.0";"0.2012065"
"2980.0";"0.2398101"
"2990.0";"0.1969643"
"3000.0";"0.2159283"
"3010.0";"0.2490344"
"3020.0";"0.1647905"
"3030.0";"0.182261"
"3040.0";"0.2111447"
"3050.0";"0.2151349"
"3060.0";"0.2259136"
"3070.0";"0.1709445"
"3080.0";"0.2105465"
"3090.0";"0.1831962"
"3100.0";"0.1839838"
"3110.0";"0.1933005"
"3120.0";"0.1742587"
"3130.0";"0.1737264"
"3140.0";"0.1812212"
"3150.0";"0.1707508"
"3160.0";"0.184223"
"3170.0";"0.1826748"
"3180.0";"0.1986782"
"3190.0";"0.1844047"
"3200.0";"0.1923564"
"3210.0";"0.1967967"
"3220.0";"0.1813785"
"3230.0";"0.1925512"
"3240.0";"0.2028942"
"3250.0";"0.1673623"
"3260.0";"0.1930649"
"3270.0";"0.1924425"
"3280.0";"0.1974716"
"3290.0";"0.1814447"
"3300.0";"0.1739371"
"3310.0";"0.1646876"
"3320.0";"0.1761421"
