# This .csv file was created 12.10.2024 14:34
# extracted out of file mindist_major_allergenic_epitope_r_264-288_MOL8_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_264-288-MOL8"
"0.0";"2.88374"
"10.0";"3.097533"
"20.0";"3.138451"
"30.0";"3.498146"
"40.0";"3.295587"
"50.0";"3.326931"
"60.0";"3.260853"
"70.0";"3.251198"
"80.0";"3.38974"
"90.0";"3.556978"
"100.0";"3.63063"
"110.0";"3.555068"
"120.0";"3.594299"
"130.0";"3.906959"
"140.0";"3.840089"
"150.0";"3.947879"
"160.0";"4.239742"
"170.0";"4.209721"
"180.0";"4.242355"
"190.0";"4.124498"
"200.0";"4.156778"
"210.0";"4.111153"
"220.0";"4.115656"
"230.0";"4.138787"
"240.0";"4.113656"
"250.0";"3.829354"
"260.0";"4.005131"
"270.0";"3.702552"
"280.0";"3.672252"
"290.0";"3.321444"
"300.0";"3.417918"
"310.0";"3.310529"
"320.0";"3.352282"
"330.0";"3.224447"
"340.0";"3.447209"
"350.0";"3.494673"
"360.0";"3.448893"
"370.0";"3.402859"
"380.0";"3.462871"
"390.0";"3.706419"
"400.0";"3.652423"
"410.0";"3.923877"
"420.0";"3.952119"
"430.0";"4.065672"
"440.0";"3.848959"
"450.0";"3.973675"
"460.0";"3.819913"
"470.0";"3.715876"
"480.0";"3.649972"
"490.0";"3.891987"
"500.0";"3.952405"
"510.0";"4.23149"
"520.0";"4.056566"
"530.0";"4.311596"
"540.0";"4.319936"
"550.0";"4.171431"
"560.0";"4.281116"
"570.0";"4.33537"
"580.0";"4.176993"
"590.0";"4.372175"
"600.0";"4.349893"
"610.0";"4.296592"
"620.0";"4.353547"
"630.0";"4.151119"
"640.0";"4.008893"
"650.0";"4.089366"
"660.0";"3.900119"
"670.0";"3.953069"
"680.0";"3.930776"
"690.0";"3.836791"
"700.0";"3.86879"
"710.0";"4.068359"
"720.0";"4.117809"
"730.0";"4.345979"
"740.0";"4.260221"
"750.0";"4.00107"
"760.0";"3.950104"
"770.0";"3.958384"
"780.0";"3.986977"
"790.0";"4.049006"
"800.0";"4.11042"
"810.0";"4.223624"
"820.0";"3.99842"
"830.0";"3.696634"
"840.0";"3.64308"
"850.0";"3.777816"
"860.0";"4.101344"
"870.0";"4.214103"
"880.0";"4.022048"
"890.0";"3.960379"
"900.0";"4.154865"
"910.0";"4.176247"
"920.0";"3.950309"
"930.0";"4.034174"
"940.0";"4.073082"
"950.0";"4.23962"
"960.0";"4.291585"
"970.0";"4.164014"
"980.0";"4.071022"
"990.0";"4.260221"
"1000.0";"4.052148"
"1010.0";"4.139838"
"1020.0";"3.922947"
"1030.0";"4.110318"
"1040.0";"4.303369"
"1050.0";"4.227086"
"1060.0";"4.545615"
"1070.0";"4.675544"
"1080.0";"4.740376"
"1090.0";"4.926954"
"1100.0";"4.914574"
"1110.0";"5.04697"
"1120.0";"4.895904"
"1130.0";"5.017023"
"1140.0";"5.153646"
"1150.0";"4.917621"
"1160.0";"4.810667"
"1170.0";"5.179948"
"1180.0";"5.192396"
"1190.0";"4.963814"
"1200.0";"5.214371"
"1210.0";"5.155663"
"1220.0";"5.203369"
"1230.0";"4.923956"
"1240.0";"4.995173"
"1250.0";"5.144548"
"1260.0";"5.180056"
"1270.0";"4.840531"
"1280.0";"5.034863"
"1290.0";"5.019768"
"1300.0";"4.913985"
"1310.0";"5.057452"
"1320.0";"5.000575"
"1330.0";"5.038373"
"1340.0";"5.17977"
"1350.0";"4.970932"
"1360.0";"5.068433"
"1370.0";"5.022776"
"1380.0";"4.853911"
"1390.0";"4.952054"
"1400.0";"4.679113"
"1410.0";"4.806925"
"1420.0";"4.775377"
"1430.0";"4.516798"
"1440.0";"4.66998"
"1450.0";"4.719085"
"1460.0";"4.827826"
"1470.0";"4.869503"
"1480.0";"4.794759"
"1490.0";"5.015654"
"1500.0";"4.940722"
"1510.0";"4.651755"
"1520.0";"4.815856"
"1530.0";"4.445075"
"1540.0";"4.446357"
"1550.0";"4.425865"
"1560.0";"4.667394"
"1570.0";"4.446133"
"1580.0";"4.218201"
"1590.0";"3.871815"
"1600.0";"3.831394"
"1610.0";"3.691976"
"1620.0";"3.631247"
"1630.0";"3.427133"
"1640.0";"3.814482"
"1650.0";"3.824001"
"1660.0";"3.644745"
"1670.0";"3.167019"
"1680.0";"3.152042"
"1690.0";"3.352904"
"1700.0";"3.285572"
"1710.0";"3.161671"
"1720.0";"3.131172"
"1730.0";"3.052651"
"1740.0";"3.243106"
"1750.0";"3.406996"
"1760.0";"3.183379"
"1770.0";"3.477754"
"1780.0";"3.457246"
"1790.0";"3.557237"
"1800.0";"3.568457"
"1810.0";"3.532993"
"1820.0";"3.580306"
"1830.0";"3.724952"
"1840.0";"3.589308"
"1850.0";"3.477886"
"1860.0";"3.43493"
"1870.0";"3.426769"
"1880.0";"3.32267"
"1890.0";"2.956342"
"1900.0";"2.892828"
"1910.0";"3.145001"
"1920.0";"3.024004"
"1930.0";"2.931633"
"1940.0";"2.970087"
"1950.0";"3.230115"
"1960.0";"3.592189"
"1970.0";"3.646313"
"1980.0";"3.563253"
"1990.0";"3.555753"
"2000.0";"3.713694"
"2010.0";"3.835245"
"2020.0";"3.907959"
"2030.0";"3.764701"
"2040.0";"3.761271"
"2050.0";"3.597907"
"2060.0";"3.741686"
"2070.0";"3.849406"
"2080.0";"3.375054"
