# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48532";"1.22813";"1.19463";"1.21528"
"10.0";"1.48874";"1.22689";"1.2003";"1.2193"
"20.0";"1.49107";"1.22973";"1.19784";"1.22456"
"30.0";"1.48843";"1.22945";"1.19787";"1.21836"
"40.0";"1.49687";"1.22828";"1.20591";"1.2322"
"50.0";"1.49174";"1.22603";"1.20629";"1.2216"
"60.0";"1.48984";"1.22501";"1.19697";"1.22714"
"70.0";"1.48825";"1.22946";"1.19538";"1.22035"
"80.0";"1.49032";"1.228";"1.20003";"1.2223"
"90.0";"1.48497";"1.22553";"1.19546";"1.21623"
"100.0";"1.49496";"1.23446";"1.20044";"1.22672"
"110.0";"1.49274";"1.23295";"1.19864";"1.2246"
"120.0";"1.48912";"1.22983";"1.19587";"1.22163"
"130.0";"1.48845";"1.22747";"1.19366";"1.22453"
"140.0";"1.48539";"1.22653";"1.19231";"1.21935"
"150.0";"1.48492";"1.22402";"1.19267";"1.22036"
"160.0";"1.4879";"1.2279";"1.19885";"1.21766"
"170.0";"1.49015";"1.2303";"1.19208";"1.22734"
"180.0";"1.49127";"1.23196";"1.19595";"1.22464"
"190.0";"1.48975";"1.23511";"1.19529";"1.21839"
"200.0";"1.48841";"1.22752";"1.19442";"1.22364"
"210.0";"1.48628";"1.22354";"1.19579";"1.22109"
"220.0";"1.49064";"1.23195";"1.19722";"1.22189"
"230.0";"1.49356";"1.2323";"1.20571";"1.22029"
"240.0";"1.49137";"1.22762";"1.20368";"1.22167"
"250.0";"1.49185";"1.22938";"1.19478";"1.22976"
"260.0";"1.48638";"1.22671";"1.19417";"1.21975"
"270.0";"1.48705";"1.23063";"1.19591";"1.21573"
"280.0";"1.48895";"1.23347";"1.19421";"1.21918"
"290.0";"1.4913";"1.22863";"1.20085";"1.22326"
"300.0";"1.49018";"1.2264";"1.19818";"1.2254"
"310.0";"1.49481";"1.233";"1.20391";"1.22442"
"320.0";"1.48606";"1.22855";"1.19546";"1.21585"
"330.0";"1.49162";"1.2337";"1.19923";"1.22053"
"340.0";"1.49036";"1.23045";"1.19931";"1.22066"
"350.0";"1.49199";"1.23103";"1.19743";"1.2259"
"360.0";"1.49318";"1.23368";"1.20369";"1.21996"
"370.0";"1.49884";"1.23803";"1.20719";"1.22599"
"380.0";"1.49531";"1.2372";"1.20431";"1.221"
"390.0";"1.49009";"1.2291";"1.19997";"1.22071"
"400.0";"1.48176";"1.22048";"1.19329";"1.2156"
"410.0";"1.48923";"1.22945";"1.19901";"1.21918"
"420.0";"1.49106";"1.23363";"1.19673";"1.2217"
"430.0";"1.48503";"1.22948";"1.19594";"1.2119"
"440.0";"1.48887";"1.23221";"1.19987";"1.21468"
"450.0";"1.49098";"1.23547";"1.201";"1.21543"
"460.0";"1.49089";"1.23485";"1.19718";"1.2196"
"470.0";"1.4862";"1.23174";"1.19664";"1.21178"
"480.0";"1.49271";"1.23637";"1.19716";"1.22253"
"490.0";"1.4851";"1.22831";"1.19073";"1.21838"
"500.0";"1.48912";"1.23193";"1.20031";"1.21515"
"510.0";"1.49035";"1.23185";"1.19859";"1.21993"
"520.0";"1.48508";"1.22367";"1.19853";"1.21534"
"530.0";"1.48634";"1.22458";"1.20268";"1.21342"
"540.0";"1.48798";"1.22715";"1.20265";"1.21487"
"550.0";"1.48355";"1.22143";"1.19347";"1.21884"
"560.0";"1.48668";"1.23055";"1.19637";"1.21445"
"570.0";"1.4859";"1.23009";"1.19672";"1.21266"
"580.0";"1.48833";"1.23079";"1.19624";"1.21836"
"590.0";"1.48616";"1.23223";"1.189";"1.2187"
"600.0";"1.48487";"1.22488";"1.19319";"1.21885"
"610.0";"1.48822";"1.23028";"1.1945";"1.22033"
"620.0";"1.49685";"1.2473";"1.19889";"1.21985"
"630.0";"1.48934";"1.23264";"1.19731";"1.2179"
"640.0";"1.48999";"1.23355";"1.201";"1.21495"
"650.0";"1.49363";"1.2406";"1.19789";"1.21977"
"660.0";"1.49053";"1.23448";"1.20245";"1.21388"
"670.0";"1.48612";"1.23302";"1.1937";"1.2132"
"680.0";"1.49226";"1.23283";"1.19583";"1.22629"
"690.0";"1.49281";"1.24087";"1.19275";"1.22252"
"700.0";"1.49337";"1.23881";"1.19346";"1.22529"
"710.0";"1.49298";"1.23599";"1.19737";"1.22335"
"720.0";"1.49506";"1.24281";"1.19629";"1.22259"
"730.0";"1.48985";"1.23338";"1.19993";"1.21583"
"740.0";"1.49666";"1.24173";"1.21257";"1.21151"
