# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_center_rottrans_p2_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48382";"1.19857";"1.23112";"1.20466"
"10.0";"1.49228";"1.20696";"1.23606";"1.21211"
"20.0";"1.49041";"1.20883";"1.23457";"1.20714"
"30.0";"1.49664";"1.20415";"1.24423";"1.2173"
"40.0";"1.49097";"1.19443";"1.24063";"1.21661"
"50.0";"1.49062";"1.20795";"1.22902";"1.21419"
"60.0";"1.49226";"1.20977";"1.23217";"1.21323"
"70.0";"1.47754";"1.19783";"1.2166";"1.20472"
"80.0";"1.4866";"1.20145";"1.23342";"1.20629"
"90.0";"1.48672";"1.20193";"1.23013";"1.20947"
"100.0";"1.48523";"1.1996";"1.2352";"1.20293"
"110.0";"1.48226";"1.19089";"1.23166";"1.20787"
"120.0";"1.48469";"1.19696";"1.22866";"1.21092"
"130.0";"1.48511";"1.19432";"1.23267";"1.21046"
"140.0";"1.48614";"1.198";"1.23049";"1.21158"
"150.0";"1.48634";"1.19658";"1.23898";"1.20479"
"160.0";"1.48518";"1.20469";"1.22568";"1.20745"
"170.0";"1.48802";"1.20559";"1.23575";"1.20328"
"180.0";"1.48569";"1.19215";"1.23008";"1.21663"
"190.0";"1.48917";"1.19498";"1.23786";"1.21448"
"200.0";"1.48395";"1.20474";"1.23044";"1.19951"
"210.0";"1.49067";"1.20341";"1.23506";"1.2127"
"220.0";"1.47892";"1.1895";"1.22854";"1.20425"
"230.0";"1.49003";"1.20071";"1.23795";"1.21085"
"240.0";"1.49514";"1.20044";"1.24165";"1.21988"
"250.0";"1.48856";"1.20089";"1.23295";"1.21216"
"260.0";"1.48446";"1.20046";"1.227";"1.20856"
"270.0";"1.48105";"1.19291";"1.22803";"1.20661"
"280.0";"1.48449";"1.19612";"1.23157";"1.20829"
"290.0";"1.48509";"1.19635";"1.23432";"1.20674"
"300.0";"1.48138";"1.19008";"1.23144";"1.20676"
"310.0";"1.48867";"1.18928";"1.23949";"1.21718"
"320.0";"1.48688";"1.19811";"1.23361";"1.21011"
"330.0";"1.48748";"1.20043";"1.23602";"1.20681"
"340.0";"1.48183";"1.19472";"1.22904";"1.20571"
"350.0";"1.48526";"1.19951";"1.23676";"1.20149"
"360.0";"1.48942";"1.19804";"1.2444";"1.20536"
"370.0";"1.48971";"1.19614";"1.23796";"1.21457"
"380.0";"1.48447";"1.19475";"1.23921";"1.20176"
"390.0";"1.4823";"1.18952";"1.23788";"1.20297"
"400.0";"1.49249";"1.1993";"1.24694";"1.20908"
"410.0";"1.48411";"1.19316";"1.24178";"1.19981"
"420.0";"1.48664";"1.19839";"1.23623";"1.20657"
"430.0";"1.48097";"1.19799";"1.22869";"1.2007"
"440.0";"1.48647";"1.19181";"1.23802";"1.21083"
"450.0";"1.48321";"1.19625";"1.22983";"1.20679"
"460.0";"1.4847";"1.19068";"1.23556";"1.2101"
"470.0";"1.48607";"1.19712";"1.24102";"1.20149"
"480.0";"1.49101";"1.19632";"1.24171";"1.21375"
"490.0";"1.49307";"1.20089";"1.248";"1.20782"
"500.0";"1.49497";"1.1972";"1.24616";"1.21807"
"510.0";"1.48285";"1.19662";"1.23476";"1.20048"
"520.0";"1.48901";"1.19987";"1.2365";"1.21065"
"530.0";"1.48478";"1.19361";"1.23579";"1.20717"
"540.0";"1.48796";"1.19916";"1.23793";"1.20731"
"550.0";"1.4886";"1.20311";"1.2337";"1.20929"
"560.0";"1.48456";"1.20618";"1.22701";"1.20308"
"570.0";"1.48454";"1.19823";"1.2278";"1.21016"
"580.0";"1.48791";"1.2057";"1.23612";"1.20251"
"590.0";"1.48487";"1.20119";"1.23075";"1.20501"
"600.0";"1.49034";"1.20186";"1.23325";"1.21526"
"610.0";"1.49022";"1.20437";"1.23264";"1.2131"
"620.0";"1.48995";"1.20193";"1.23799";"1.20939"
"630.0";"1.48717";"1.20566";"1.23309";"1.20383"
"640.0";"1.49225";"1.20175";"1.24163";"1.21153"
"650.0";"1.48948";"1.21109";"1.23702";"1.20006"
"660.0";"1.48822";"1.20245";"1.23848";"1.2041"
"670.0";"1.48743";"1.20721";"1.23764";"1.19823"
"680.0";"1.48673";"1.204";"1.2294";"1.20818"
"690.0";"1.48714";"1.20546";"1.23864";"1.19825"
"700.0";"1.48888";"1.20932";"1.23709";"1.20029"
"710.0";"1.49123";"1.20367";"1.24019";"1.20858"
"720.0";"1.48905";"1.19943";"1.23483";"1.21289"
"730.0";"1.48675";"1.20179";"1.23133";"1.20845"
"740.0";"1.49508";"1.20874";"1.24287";"1.21026"
"750.0";"1.49031";"1.20596";"1.23879";"1.20546"
"760.0";"1.48508";"1.1933";"1.23436";"1.20967"
"770.0";"1.48685";"1.19887";"1.23542";"1.20743"
"780.0";"1.48302";"1.19591";"1.23465";"1.20172"
"790.0";"1.48201";"1.19707";"1.23158";"1.20121"
"800.0";"1.48798";"1.20148";"1.2415";"1.20136"
"810.0";"1.48332";"1.20187";"1.22915";"1.20216"
"820.0";"1.48429";"1.20081";"1.22935";"1.20539"
"830.0";"1.48981";"1.20475";"1.23888";"1.20532"
"840.0";"1.49082";"1.20772";"1.2425";"1.20112"
"850.0";"1.48429";"1.19581";"1.23171";"1.20795"
"860.0";"1.48439";"1.20481";"1.22853";"1.20249"
"870.0";"1.48709";"1.19964";"1.23243";"1.2103"
"880.0";"1.483";"1.19204";"1.22621";"1.2141"
"890.0";"1.48805";"1.2064";"1.22865";"1.20978"
"900.0";"1.48797";"1.20641";"1.2274";"1.21087"
"910.0";"1.4926";"1.20118";"1.23996";"1.21464"
"920.0";"1.48559";"1.19941";"1.23546";"1.20375"
"930.0";"1.48425";"1.19542";"1.22786";"1.21216"
"940.0";"1.48772";"1.20246";"1.22866";"1.21289"
"950.0";"1.48118";"1.20476";"1.22205";"1.20122"
"960.0";"1.4924";"1.20987";"1.23517";"1.21042"
"970.0";"1.49126";"1.20646";"1.23531";"1.21087"
"980.0";"1.49044";"1.20789";"1.23342";"1.20934"
