# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol11_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL11-inner_dimer_area"
"0.0";"3.822496"
"10.0";"3.768329"
"20.0";"3.82753"
"30.0";"3.95172"
"40.0";"3.933479"
"50.0";"3.824394"
"60.0";"3.839343"
"70.0";"3.607929"
"80.0";"3.538542"
"90.0";"3.480408"
"100.0";"3.3635"
"110.0";"3.514129"
"120.0";"3.537386"
"130.0";"3.453194"
"140.0";"3.39613"
"150.0";"3.355784"
"160.0";"3.468224"
"170.0";"3.362166"
"180.0";"3.60187"
"190.0";"3.415725"
"200.0";"3.842908"
"210.0";"3.737667"
"220.0";"3.845253"
"230.0";"3.937855"
"240.0";"4.035215"
"250.0";"4.078498"
"260.0";"3.822819"
"270.0";"4.092149"
"280.0";"3.953825"
"290.0";"4.079818"
"300.0";"3.877674"
"310.0";"4.000476"
"320.0";"4.134157"
"330.0";"4.123526"
"340.0";"4.075775"
"350.0";"4.17143"
"360.0";"4.115474"
"370.0";"3.946526"
"380.0";"4.049888"
"390.0";"3.937457"
"400.0";"4.049678"
"410.0";"3.838584"
"420.0";"3.869147"
"430.0";"3.791222"
"440.0";"3.912861"
"450.0";"3.709059"
"460.0";"3.72044"
"470.0";"3.685765"
"480.0";"3.690245"
"490.0";"3.443993"
"500.0";"3.471774"
"510.0";"3.364794"
"520.0";"3.498665"
"530.0";"3.492963"
"540.0";"3.367672"
"550.0";"3.42829"
"560.0";"3.626325"
"570.0";"3.616335"
"580.0";"3.705657"
"590.0";"3.822998"
"600.0";"3.983829"
"610.0";"4.065611"
"620.0";"4.066278"
"630.0";"3.909998"
"640.0";"4.047654"
"650.0";"4.189976"
"660.0";"4.015151"
"670.0";"4.183814"
"680.0";"4.329523"
"690.0";"4.468792"
"700.0";"4.46619"
"710.0";"4.72596"
"720.0";"4.730206"
"730.0";"4.777912"
"740.0";"4.833212"
"750.0";"4.634288"
"760.0";"4.619858"
"770.0";"4.92369"
"780.0";"4.825967"
"790.0";"4.789188"
"800.0";"5.01075"
"810.0";"4.860154"
"820.0";"4.639232"
"830.0";"4.620635"
"840.0";"4.582776"
"850.0";"4.745926"
"860.0";"4.660136"
"870.0";"4.59008"
"880.0";"4.621108"
"890.0";"4.818683"
"900.0";"4.972258"
"910.0";"5.277627"
"920.0";"5.383656"
"930.0";"5.213957"
"940.0";"5.227759"
"950.0";"5.088686"
"960.0";"5.129444"
"970.0";"5.180883"
"980.0";"5.251206"
"990.0";"5.141525"
"1000.0";"5.159324"
"1010.0";"5.149312"
"1020.0";"5.155198"
"1030.0";"5.135382"
"1040.0";"5.101118"
"1050.0";"4.961192"
"1060.0";"4.881397"
"1070.0";"4.886446"
"1080.0";"4.88709"
"1090.0";"4.643604"
"1100.0";"4.805301"
"1110.0";"5.120305"
"1120.0";"5.13256"
"1130.0";"5.012864"
"1140.0";"4.593466"
"1150.0";"4.497475"
"1160.0";"4.572757"
"1170.0";"4.438385"
"1180.0";"4.490533"
"1190.0";"4.295313"
"1200.0";"3.957418"
"1210.0";"4.014648"
"1220.0";"4.115774"
"1230.0";"3.957241"
"1240.0";"3.952229"
"1250.0";"4.059249"
"1260.0";"4.006774"
"1270.0";"4.267928"
"1280.0";"4.388555"
"1290.0";"4.380135"
"1300.0";"4.35383"
"1310.0";"4.631137"
"1320.0";"4.57554"
"1330.0";"4.598251"
"1340.0";"4.744131"
"1350.0";"4.723343"
"1360.0";"4.893353"
"1370.0";"4.96837"
"1380.0";"5.140245"
"1390.0";"5.245844"
"1400.0";"5.232082"
"1410.0";"5.28486"
"1420.0";"5.067796"
"1430.0";"5.127788"
"1440.0";"5.083105"
"1450.0";"5.105567"
"1460.0";"5.10339"
"1470.0";"4.972211"
"1480.0";"4.930894"
"1490.0";"5.011329"
"1500.0";"5.016381"
"1510.0";"5.009444"
"1520.0";"4.970599"
"1530.0";"4.944566"
"1540.0";"4.990324"
"1550.0";"4.893087"
"1560.0";"4.87417"
"1570.0";"4.871014"
"1580.0";"5.165306"
"1590.0";"5.151393"
"1600.0";"5.266062"
"1610.0";"5.279014"
"1620.0";"5.301979"
"1630.0";"5.091715"
"1640.0";"4.977133"
"1650.0";"4.919897"
"1660.0";"4.955079"
"1670.0";"4.998094"
"1680.0";"4.833027"
"1690.0";"4.881984"
"1700.0";"4.957382"
"1710.0";"5.014818"
"1720.0";"4.791921"
"1730.0";"5.094736"
"1740.0";"5.15373"
"1750.0";"5.341683"
"1760.0";"5.260956"
"1770.0";"5.30745"
"1780.0";"5.405272"
"1790.0";"5.383018"
"1800.0";"5.509051"
"1810.0";"5.337935"
"1820.0";"5.331809"
"1830.0";"5.182629"
"1840.0";"5.428018"
"1850.0";"5.459707"
"1860.0";"5.425674"
"1870.0";"5.701581"
"1880.0";"5.790989"
"1890.0";"5.622714"
"1900.0";"5.710004"
"1910.0";"5.760994"
"1920.0";"5.858024"
"1930.0";"5.796224"
"1940.0";"5.839653"
"1950.0";"5.600575"
"1960.0";"5.547208"
"1970.0";"5.622226"
"1980.0";"5.522955"
"1990.0";"5.518757"
"2000.0";"5.703043"
"2010.0";"5.623472"
"2020.0";"5.575091"
"2030.0";"5.677942"
"2040.0";"5.589958"
"2050.0";"5.710471"
"2060.0";"5.658924"
"2070.0";"5.629435"
"2080.0";"5.947771"
"2090.0";"5.901186"
"2100.0";"5.825616"
"2110.0";"5.842862"
"2120.0";"5.893714"
"2130.0";"6.127575"
"2140.0";"6.009963"
"2150.0";"6.033422"
"2160.0";"6.056783"
"2170.0";"5.654307"
"2180.0";"5.620911"
"2190.0";"5.633219"
"2200.0";"5.702887"
"2210.0";"5.639872"
"2220.0";"5.567832"
"2230.0";"5.684441"
"2240.0";"5.939631"
"2250.0";"5.822773"
"2260.0";"5.69251"
"2270.0";"5.846119"
"2280.0";"5.73782"
"2290.0";"5.845842"
"2300.0";"5.768684"
"2310.0";"5.653586"
"2320.0";"5.701808"
"2330.0";"5.556592"
"2340.0";"5.719042"
"2350.0";"5.632678"
"2360.0";"5.584986"
"2370.0";"5.492887"
"2380.0";"5.681849"
"2390.0";"5.593951"
"2400.0";"5.486668"
"2410.0";"5.667282"
"2420.0";"5.825481"
"2430.0";"5.855865"
"2440.0";"5.76636"
"2450.0";"5.968527"
"2460.0";"6.000212"
"2470.0";"6.120853"
"2480.0";"6.15455"
"2490.0";"6.059881"
"2500.0";"6.107688"
"2510.0";"5.988532"
"2520.0";"5.952736"
"2530.0";"5.820031"
"2540.0";"5.827744"
"2550.0";"5.795367"
"2560.0";"5.737881"
"2570.0";"5.781412"
"2580.0";"5.693382"
"2590.0";"5.662172"
"2600.0";"5.573562"
"2610.0";"5.70339"
"2620.0";"5.777723"
"2630.0";"5.691729"
"2640.0";"5.643749"
"2650.0";"5.378381"
"2660.0";"5.319435"
"2670.0";"5.305666"
"2680.0";"5.820561"
"2690.0";"5.628857"
"2700.0";"5.624808"
"2710.0";"5.698776"
"2720.0";"5.81276"
"2730.0";"5.943687"
"2740.0";"5.847882"
"2750.0";"5.890833"
"2760.0";"5.843214"
"2770.0";"5.84521"
"2780.0";"5.784724"
"2790.0";"5.646729"
"2800.0";"5.671896"
"2810.0";"5.852171"
"2820.0";"5.735011"
"2830.0";"5.560005"
"2840.0";"5.703714"
"2850.0";"5.67001"
"2860.0";"5.877575"
"2870.0";"5.566378"
"2880.0";"5.749633"
"2890.0";"5.357147"
"2900.0";"5.172984"
"2910.0";"5.076794"
"2920.0";"4.96928"
"2930.0";"4.763054"
"2940.0";"4.907774"
"2950.0";"4.874503"
"2960.0";"5.070156"
"2970.0";"4.956925"
"2980.0";"4.789626"
"2990.0";"4.833238"
"3000.0";"4.752499"
"3010.0";"4.549636"
"3020.0";"4.549255"
"3030.0";"4.46107"
"3040.0";"4.583294"
"3050.0";"4.321415"
"3060.0";"4.404206"
"3070.0";"4.318132"
"3080.0";"4.288152"
"3090.0";"4.207386"
"3100.0";"4.217659"
"3110.0";"4.019901"
"3120.0";"4.063645"
"3130.0";"3.986379"
"3140.0";"4.211119"
"3150.0";"4.012025"
"3160.0";"4.053711"
"3170.0";"4.016922"
"3180.0";"4.131911"
"3190.0";"4.068762"
"3200.0";"3.90031"
"3210.0";"4.017767"
"3220.0";"4.116247"
"3230.0";"4.058186"
"3240.0";"4.206634"
"3250.0";"4.520863"
"3260.0";"4.403045"
"3270.0";"4.341955"
"3280.0";"4.349662"
"3290.0";"4.38717"
"3300.0";"4.646631"
"3310.0";"4.541041"
"3320.0";"4.609939"
"3330.0";"4.787875"
"3340.0";"4.668079"
"3350.0";"4.597819"
"3360.0";"4.580752"
"3370.0";"4.672351"
"3380.0";"4.722202"
"3390.0";"4.708201"
"3400.0";"4.665771"
"3410.0";"4.707121"
"3420.0";"4.683362"
"3430.0";"4.30413"
"3440.0";"4.189228"
"3450.0";"4.46023"
"3460.0";"4.541431"
"3470.0";"4.746389"
"3480.0";"4.739709"
"3490.0";"4.499022"
"3500.0";"4.443835"
"3510.0";"4.593588"
"3520.0";"4.833854"
"3530.0";"4.636279"
"3540.0";"4.740602"
"3550.0";"4.856471"
"3560.0";"4.952283"
"3570.0";"4.970552"
"3580.0";"4.890234"
"3590.0";"4.723923"
"3600.0";"4.683531"
