# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol11_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL11"
"0.0";"0.1752083"
"10.0";"0.1828822"
"20.0";"0.2130211"
"30.0";"0.2023388"
"40.0";"0.1824746"
"50.0";"0.1778033"
"60.0";"0.1668322"
"70.0";"0.1638476"
"80.0";"0.191452"
"90.0";"0.1778173"
"100.0";"0.1898023"
"110.0";"0.1807372"
"120.0";"0.1750916"
"130.0";"0.1890739"
"140.0";"0.1713042"
"150.0";"0.1912954"
"160.0";"0.1789106"
"170.0";"0.1716304"
"180.0";"0.1756275"
"190.0";"0.161298"
"200.0";"0.1748281"
"210.0";"0.1542887"
"220.0";"0.1560929"
"230.0";"0.1821756"
"240.0";"0.2271298"
"250.0";"0.1784997"
"260.0";"0.1721219"
"270.0";"0.1794573"
"280.0";"0.1618055"
"290.0";"0.1780841"
"300.0";"0.174075"
"310.0";"0.174654"
"320.0";"0.1858763"
"330.0";"0.1746539"
"340.0";"0.1767939"
"350.0";"0.1751487"
"360.0";"0.1782641"
"370.0";"0.1594021"
"380.0";"0.1795215"
"390.0";"0.1838372"
"400.0";"0.1722583"
"410.0";"0.162324"
"420.0";"0.1773613"
"430.0";"0.1885681"
"440.0";"0.175425"
"450.0";"0.1758921"
"460.0";"0.2026253"
"470.0";"0.1604277"
"480.0";"0.1596782"
"490.0";"0.1575369"
"500.0";"0.1652695"
"510.0";"0.1795997"
"520.0";"0.1773865"
"530.0";"0.1679316"
"540.0";"0.1702764"
"550.0";"0.1679583"
"560.0";"0.1803193"
"570.0";"0.1859089"
"580.0";"0.1591412"
"590.0";"0.180505"
"600.0";"0.1752372"
"610.0";"0.1676426"
"620.0";"0.1768728"
"630.0";"0.1781039"
"640.0";"0.1557687"
"650.0";"0.1708596"
"660.0";"0.1772712"
"670.0";"0.1739941"
"680.0";"0.2089331"
"690.0";"0.18318"
"700.0";"0.193158"
"710.0";"0.1877578"
"720.0";"0.1818957"
"730.0";"0.1625697"
"740.0";"0.1661267"
"750.0";"0.1815325"
"760.0";"0.1970231"
"770.0";"0.1887171"
"780.0";"0.1678479"
"790.0";"0.1669431"
"800.0";"0.1692988"
"810.0";"0.1599841"
"820.0";"0.1649668"
"830.0";"0.1682855"
"840.0";"0.1668683"
"850.0";"0.1644779"
"860.0";"0.1741635"
"870.0";"0.1716073"
