# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_mol17_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL17-outer_dimer_area"
"0.0";"2.742758"
"10.0";"2.6309"
"20.0";"2.541162"
"30.0";"2.483856"
"40.0";"2.507334"
"50.0";"2.661519"
"60.0";"2.592126"
"70.0";"2.557812"
"80.0";"2.462194"
"90.0";"2.399646"
"100.0";"2.426106"
"110.0";"2.494658"
"120.0";"2.691027"
"130.0";"2.481166"
"140.0";"2.564619"
"150.0";"2.608334"
"160.0";"2.420333"
"170.0";"2.390171"
"180.0";"2.377037"
"190.0";"2.398527"
"200.0";"2.317185"
"210.0";"2.001358"
"220.0";"2.147336"
"230.0";"2.236901"
"240.0";"2.149228"
"250.0";"2.177613"
"260.0";"2.080323"
"270.0";"1.931569"
"280.0";"1.888243"
"290.0";"1.996913"
"300.0";"1.888475"
"310.0";"1.763295"
"320.0";"1.434797"
"330.0";"1.493787"
"340.0";"1.652403"
"350.0";"1.4316"
"360.0";"1.581181"
"370.0";"1.571301"
"380.0";"1.481092"
"390.0";"1.554299"
"400.0";"1.627382"
"410.0";"1.579586"
"420.0";"1.481819"
"430.0";"1.579107"
"440.0";"1.545896"
"450.0";"1.676839"
"460.0";"1.561364"
"470.0";"1.509654"
"480.0";"1.49969"
"490.0";"1.611547"
"500.0";"1.584097"
"510.0";"1.835513"
"520.0";"1.949094"
"530.0";"1.888878"
"540.0";"2.027021"
"550.0";"1.988632"
"560.0";"1.948352"
"570.0";"1.902872"
"580.0";"1.897043"
"590.0";"1.803025"
"600.0";"1.517492"
"610.0";"1.502315"
"620.0";"1.404589"
"630.0";"1.412685"
"640.0";"1.202014"
"650.0";"1.200486"
"660.0";"1.185355"
"670.0";"1.384315"
"680.0";"1.417362"
"690.0";"1.466374"
"700.0";"1.367536"
"710.0";"1.548647"
"720.0";"1.513503"
"730.0";"1.553073"
"740.0";"1.579328"
"750.0";"1.592046"
"760.0";"1.69644"
"770.0";"1.666494"
"780.0";"1.623794"
"790.0";"1.733769"
"800.0";"1.631242"
"810.0";"1.617109"
"820.0";"1.62945"
"830.0";"1.574639"
"840.0";"1.747049"
"850.0";"1.614572"
"860.0";"1.825424"
"870.0";"1.852184"
"880.0";"1.91733"
"890.0";"1.777413"
"900.0";"1.638475"
"910.0";"1.551303"
"920.0";"1.4919"
"930.0";"1.444262"
"940.0";"1.524214"
"950.0";"1.389855"
"960.0";"1.400989"
"970.0";"1.502985"
"980.0";"1.485717"
"990.0";"1.459974"
"1000.0";"1.470447"
"1010.0";"1.398291"
"1020.0";"1.47654"
"1030.0";"1.263103"
"1040.0";"1.261326"
"1050.0";"1.311249"
"1060.0";"1.31313"
"1070.0";"1.320278"
"1080.0";"1.37305"
"1090.0";"1.33689"
"1100.0";"1.358464"
"1110.0";"1.386868"
"1120.0";"1.335823"
"1130.0";"1.423081"
"1140.0";"1.434832"
"1150.0";"1.457122"
"1160.0";"1.400477"
"1170.0";"1.475881"
"1180.0";"1.424397"
"1190.0";"1.46488"
"1200.0";"1.440739"
"1210.0";"1.399929"
"1220.0";"1.432209"
"1230.0";"1.495683"
"1240.0";"1.52534"
"1250.0";"1.756983"
"1260.0";"1.646443"
"1270.0";"1.873726"
"1280.0";"1.679071"
"1290.0";"1.664277"
"1300.0";"1.853465"
"1310.0";"1.726143"
"1320.0";"1.666031"
"1330.0";"1.652328"
"1340.0";"1.579991"
"1350.0";"1.683484"
"1360.0";"1.660512"
"1370.0";"1.697903"
"1380.0";"1.763257"
"1390.0";"1.688636"
"1400.0";"1.754088"
"1410.0";"1.7929"
"1420.0";"1.742415"
"1430.0";"1.683042"
"1440.0";"1.523553"
"1450.0";"1.427097"
"1460.0";"1.338059"
"1470.0";"1.347447"
"1480.0";"1.207882"
"1490.0";"1.354786"
"1500.0";"1.186454"
"1510.0";"1.14438"
"1520.0";"1.103368"
"1530.0";"1.138583"
"1540.0";"1.08801"
"1550.0";"1.032407"
"1560.0";"0.8825811"
"1570.0";"0.9015104"
"1580.0";"0.9017396"
"1590.0";"0.9256053"
"1600.0";"0.834277"
"1610.0";"0.7822051"
"1620.0";"0.8583353"
"1630.0";"0.9219551"
"1640.0";"1.014693"
"1650.0";"0.979661"
"1660.0";"0.9308526"
"1670.0";"0.8956484"
"1680.0";"0.8065456"
"1690.0";"0.859413"
"1700.0";"0.8061943"
"1710.0";"0.9128094"
"1720.0";"0.8456767"
"1730.0";"0.897607"
"1740.0";"0.9410979"
"1750.0";"0.9246584"
"1760.0";"0.9420012"
"1770.0";"0.9257665"
"1780.0";"1.094884"
"1790.0";"1.093578"
"1800.0";"1.084441"
"1810.0";"1.096015"
"1820.0";"1.075437"
"1830.0";"1.033249"
"1840.0";"0.9129454"
"1850.0";"0.9744564"
"1860.0";"0.9550884"
"1870.0";"0.9001201"
"1880.0";"1.013029"
"1890.0";"1.088923"
"1900.0";"0.9355956"
"1910.0";"1.157804"
"1920.0";"1.020968"
"1930.0";"1.110049"
"1940.0";"1.111677"
"1950.0";"1.062349"
"1960.0";"1.026152"
"1970.0";"1.022903"
"1980.0";"1.01796"
"1990.0";"0.9000014"
"2000.0";"0.9075641"
"2010.0";"0.9416393"
"2020.0";"0.9480659"
"2030.0";"0.8766417"
"2040.0";"0.9698999"
"2050.0";"0.8858791"
"2060.0";"0.8455211"
"2070.0";"0.8523501"
"2080.0";"1.085277"
"2090.0";"0.9602368"
"2100.0";"0.9360138"
"2110.0";"0.9219159"
"2120.0";"0.9766628"
"2130.0";"0.8950889"
"2140.0";"0.9381611"
"2150.0";"0.8771552"
"2160.0";"0.9226164"
"2170.0";"0.8166276"
"2180.0";"0.8317962"
"2190.0";"0.7767652"
"2200.0";"0.6786411"
"2210.0";"0.8145511"
"2220.0";"0.7114983"
"2230.0";"0.8085579"
"2240.0";"0.9582281"
"2250.0";"0.8656296"
"2260.0";"0.8568883"
"2270.0";"0.8349643"
"2280.0";"0.8319143"
"2290.0";"0.8824911"
"2300.0";"0.8789347"
"2310.0";"0.758458"
"2320.0";"0.8400818"
"2330.0";"0.7810726"
"2340.0";"0.8393549"
"2350.0";"0.774743"
"2360.0";"0.7188119"
"2370.0";"0.7412617"
"2380.0";"0.8014113"
"2390.0";"0.7162696"
"2400.0";"0.7062108"
"2410.0";"0.7236416"
"2420.0";"0.7317615"
"2430.0";"0.7314003"
"2440.0";"0.7026129"
"2450.0";"0.6710547"
"2460.0";"0.7411585"
"2470.0";"0.755517"
"2480.0";"0.6533324"
"2490.0";"0.7204052"
"2500.0";"0.678621"
"2510.0";"0.6761131"
"2520.0";"0.6451592"
"2530.0";"0.6137006"
"2540.0";"0.6680726"
"2550.0";"0.6424931"
"2560.0";"0.5964544"
"2570.0";"0.6864716"
"2580.0";"0.675172"
"2590.0";"0.6478276"
"2600.0";"0.6804447"
"2610.0";"0.7663608"
"2620.0";"0.7043954"
"2630.0";"0.7160844"
"2640.0";"0.7047574"
"2650.0";"0.7447906"
"2660.0";"0.8344209"
"2670.0";"0.7891079"
"2680.0";"0.7493106"
"2690.0";"0.8557459"
"2700.0";"0.753723"
"2710.0";"0.8364623"
"2720.0";"0.9181817"
"2730.0";"0.7622864"
"2740.0";"0.7704295"
"2750.0";"0.7799417"
"2760.0";"0.8041901"
"2770.0";"0.7415782"
"2780.0";"0.7279286"
"2790.0";"0.7134178"
"2800.0";"0.6087566"
"2810.0";"0.6586999"
"2820.0";"0.7098985"
"2830.0";"0.6235753"
"2840.0";"0.6879786"
"2850.0";"0.6653539"
"2860.0";"0.6474235"
"2870.0";"0.644257"
"2880.0";"0.6611885"
"2890.0";"0.6922377"
"2900.0";"0.6506404"
"2910.0";"0.6784635"
"2920.0";"0.608448"
"2930.0";"0.6490746"
"2940.0";"0.6690879"
"2950.0";"0.6373671"
"2960.0";"0.690084"
"2970.0";"0.6806081"
"2980.0";"0.6821106"
"2990.0";"0.653674"
"3000.0";"0.6802711"
"3010.0";"0.6614274"
"3020.0";"0.5726682"
"3030.0";"0.6682595"
"3040.0";"0.7166904"
"3050.0";"0.6569675"
"3060.0";"0.5968476"
"3070.0";"0.6421792"
"3080.0";"0.6423613"
"3090.0";"0.7271883"
"3100.0";"0.6265574"
"3110.0";"0.6562521"
"3120.0";"0.6140964"
"3130.0";"0.6719334"
"3140.0";"0.6380226"
"3150.0";"0.6497287"
"3160.0";"0.6348316"
"3170.0";"0.643194"
"3180.0";"0.6115011"
"3190.0";"0.626617"
"3200.0";"0.6308439"
"3210.0";"0.6791122"
"3220.0";"0.7318745"
"3230.0";"0.72793"
"3240.0";"0.7068483"
"3250.0";"0.8069918"
"3260.0";"0.7169769"
"3270.0";"0.7683298"
"3280.0";"0.8574536"
"3290.0";"0.7825322"
"3300.0";"0.8095002"
"3310.0";"0.7816946"
"3320.0";"0.8195403"
"3330.0";"0.8478965"
"3340.0";"0.8441784"
"3350.0";"0.8188772"
"3360.0";"0.8633044"
"3370.0";"0.9245762"
"3380.0";"0.9033632"
"3390.0";"0.9891516"
"3400.0";"0.8970109"
"3410.0";"0.8564264"
"3420.0";"0.9258451"
"3430.0";"0.8546967"
"3440.0";"0.8163539"
"3450.0";"0.8256661"
"3460.0";"0.7850358"
"3470.0";"0.8586119"
"3480.0";"0.8394591"
"3490.0";"0.9145245"
"3500.0";"0.9254285"
"3510.0";"0.9363404"
"3520.0";"0.8669161"
"3530.0";"0.863048"
"3540.0";"0.9418834"
"3550.0";"0.9398621"
"3560.0";"0.9392983"
"3570.0";"0.9595772"
"3580.0";"0.950645"
"3590.0";"0.8362684"
"3600.0";"0.9342323"
"3610.0";"0.8538814"
"3620.0";"0.9604188"
"3630.0";"0.9233956"
"3640.0";"0.8894781"
"3650.0";"0.9914616"
"3660.0";"0.933848"
"3670.0";"0.9716758"
"3680.0";"0.9434654"
"3690.0";"0.8887122"
"3700.0";"0.8777339"
"3710.0";"0.943859"
"3720.0";"0.9456502"
"3730.0";"0.8990406"
"3740.0";"0.9230025"
"3750.0";"0.9266512"
"3760.0";"0.8901266"
"3770.0";"0.9143944"
"3780.0";"0.9679605"
"3790.0";"0.7687142"
"3800.0";"0.9398863"
"3810.0";"0.8535507"
"3820.0";"0.9600525"
"3830.0";"0.9032772"
"3840.0";"0.9333383"
"3850.0";"0.8954934"
"3860.0";"0.8088139"
"3870.0";"0.770445"
"3880.0";"0.7596588"
"3890.0";"0.7427225"
"3900.0";"0.7655512"
"3910.0";"0.7750103"
"3920.0";"0.7723853"
"3930.0";"0.7414722"
"3940.0";"0.7334829"
"3950.0";"0.7319071"
"3960.0";"0.7438307"
"3970.0";"0.7046844"
"3980.0";"0.7581725"
"3990.0";"0.6778379"
"4000.0";"0.7117332"
"4010.0";"0.772123"
"4020.0";"0.7399547"
"4030.0";"0.7344823"
"4040.0";"0.7352943"
"4050.0";"0.7364624"
"4060.0";"0.7516634"
"4070.0";"0.7090001"
"4080.0";"0.6513825"
"4090.0";"0.7655755"
"4100.0";"0.6715819"
"4110.0";"0.6908464"
"4120.0";"0.6801621"
"4130.0";"0.7085119"
"4140.0";"0.7813345"
"4150.0";"0.7344317"
"4160.0";"0.7209924"
"4170.0";"0.693324"
"4180.0";"0.7296141"
"4190.0";"0.7405338"
"4200.0";"0.7442815"
"4210.0";"0.7249393"
"4220.0";"0.7557021"
"4230.0";"0.7476085"
"4240.0";"0.7873271"
"4250.0";"0.7426423"
"4260.0";"0.7459447"
"4270.0";"0.7847334"
"4280.0";"0.7146028"
"4290.0";"0.7911245"
"4300.0";"0.7978024"
"4310.0";"0.7098467"
"4320.0";"0.7711295"
"4330.0";"0.7524686"
"4340.0";"0.8120124"
"4350.0";"0.8195714"
"4360.0";"0.8752957"
"4370.0";"0.809813"
"4380.0";"0.7840927"
"4390.0";"0.8130413"
"4400.0";"0.7602373"
"4410.0";"0.7688991"
"4420.0";"0.8404727"
