# This .csv file was created 12.10.2024 14:28
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL"
"0.0";"0.504899"
"10.0";"0.5417555"
"20.0";"0.5170578"
"30.0";"0.4671158"
"40.0";"0.5954395"
"50.0";"0.6409519"
"60.0";"0.6835999"
"70.0";"0.6376784"
"80.0";"0.6479644"
"90.0";"0.6822571"
"100.0";"0.6259176"
"110.0";"0.7061579"
"120.0";"0.5369406"
"130.0";"0.5269933"
"140.0";"0.4915166"
"150.0";"0.411252"
"160.0";"0.3927813"
"170.0";"0.4860465"
"180.0";"0.5033181"
"190.0";"0.5733116"
"200.0";"0.4388968"
"210.0";"0.4090304"
"220.0";"0.4889179"
"230.0";"0.4835709"
"240.0";"0.4435255"
"250.0";"0.5379205"
"260.0";"0.5511754"
"270.0";"0.5220249"
"280.0";"0.4272111"
"290.0";"0.3201796"
"300.0";"0.3995697"
"310.0";"0.4342768"
"320.0";"0.4534562"
"330.0";"0.3367268"
"340.0";"0.2367829"
"350.0";"0.2825101"
"360.0";"0.3230186"
"370.0";"0.3389926"
"380.0";"0.2765664"
"390.0";"0.362008"
"400.0";"0.4413583"
"410.0";"0.4116736"
"420.0";"0.3297788"
"430.0";"0.5138112"
"440.0";"0.5096204"
"450.0";"0.491448"
"460.0";"0.419955"
"470.0";"0.4223566"
"480.0";"0.4725675"
"490.0";"0.457083"
"500.0";"0.4400295"
"510.0";"0.424158"
"520.0";"0.490739"
"530.0";"0.479921"
"540.0";"0.4318289"
"550.0";"0.517633"
"560.0";"0.4696498"
"570.0";"0.487837"
"580.0";"0.5083342"
"590.0";"0.4840856"
"600.0";"0.5403748"
"610.0";"0.558104"
"620.0";"0.5612702"
"630.0";"0.5527431"
"640.0";"0.4959899"
"650.0";"0.5140827"
"660.0";"0.4803084"
"670.0";"0.4887667"
"680.0";"0.4807103"
"690.0";"0.606892"
"700.0";"0.4251752"
"710.0";"0.4465548"
"720.0";"0.5106369"
"730.0";"0.492604"
"740.0";"0.4931018"
"750.0";"0.4790461"
"760.0";"0.4952352"
"770.0";"0.3652465"
"780.0";"0.4464796"
"790.0";"0.4062574"
"800.0";"0.3565951"
"810.0";"0.3620014"
"820.0";"0.394919"
"830.0";"0.4261573"
"840.0";"0.3760705"
"850.0";"0.4139808"
"860.0";"0.3841691"
"870.0";"0.448084"
"880.0";"0.4740581"
"890.0";"0.4974474"
"900.0";"0.4914434"
"910.0";"0.4716181"
"920.0";"0.5077717"
"930.0";"0.4754346"
"940.0";"0.4858815"
"950.0";"0.5517761"
"960.0";"0.4549032"
"970.0";"0.4049764"
"980.0";"0.4857111"
"990.0";"0.4979044"
"1000.0";"0.4240034"
"1010.0";"0.48937"
"1020.0";"0.5740294"
"1030.0";"0.5104285"
"1040.0";"0.5112153"
"1050.0";"0.4608298"
"1060.0";"0.4764651"
"1070.0";"0.3776107"
"1080.0";"0.5700758"
"1090.0";"0.5620728"
"1100.0";"0.5597296"
"1110.0";"0.5409572"
"1120.0";"0.454054"
"1130.0";"0.4509392"
"1140.0";"0.4581563"
"1150.0";"0.4179308"
"1160.0";"0.4446348"
"1170.0";"0.4521041"
"1180.0";"0.4501645"
"1190.0";"0.4279837"
"1200.0";"0.432977"
"1210.0";"0.437694"
"1220.0";"0.4472864"
"1230.0";"0.4085596"
"1240.0";"0.4413219"
"1250.0";"0.4970131"
"1260.0";"0.5648966"
"1270.0";"0.5295717"
"1280.0";"0.4764976"
"1290.0";"0.4163099"
"1300.0";"0.4118217"
"1310.0";"0.5130029"
"1320.0";"0.4306221"
"1330.0";"0.5008167"
"1340.0";"0.3957072"
"1350.0";"0.4942501"
"1360.0";"0.4253316"
"1370.0";"0.4556961"
"1380.0";"0.3998314"
"1390.0";"0.4712598"
"1400.0";"0.4338688"
"1410.0";"0.423809"
"1420.0";"0.4365821"
"1430.0";"0.4315947"
"1440.0";"0.5695165"
"1450.0";"0.5132962"
"1460.0";"0.5305274"
"1470.0";"0.5920388"
"1480.0";"0.4852442"
"1490.0";"0.6325579"
"1500.0";"0.3412361"
"1510.0";"0.3255547"
"1520.0";"0.3878275"
"1530.0";"0.4686175"
"1540.0";"0.3939009"
"1550.0";"0.4157524"
"1560.0";"0.441314"
"1570.0";"0.4905922"
"1580.0";"0.3882342"
"1590.0";"0.5022456"
"1600.0";"0.541544"
"1610.0";"0.4140568"
"1620.0";"0.437111"
"1630.0";"0.4314326"
"1640.0";"0.3905092"
"1650.0";"0.3628924"
"1660.0";"0.3844138"
"1670.0";"0.3798155"
"1680.0";"0.3624169"
"1690.0";"0.4133229"
"1700.0";"0.3535534"
"1710.0";"0.3755876"
"1720.0";"0.2964828"
"1730.0";"0.3011363"
"1740.0";"0.320426"
