# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_3
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"158.817"
"10.0";"155.833"
"20.0";"157.315"
"30.0";"157.866"
"40.0";"157.195"
"50.0";"157.38"
"60.0";"157.702"
"70.0";"158.698"
"80.0";"157.642"
"90.0";"159.587"
"100.0";"158.862"
"110.0";"156.293"
"120.0";"157.323"
"130.0";"155.711"
"140.0";"159.132"
"150.0";"156.773"
"160.0";"156.588"
"170.0";"158.225"
"180.0";"157.998"
"190.0";"158.52"
"200.0";"157.73"
"210.0";"154.918"
"220.0";"158.613"
"230.0";"154.878"
"240.0";"157.866"
"250.0";"158.411"
"260.0";"157.547"
"270.0";"157.655"
"280.0";"155.388"
"290.0";"156.88"
"300.0";"157.127"
"310.0";"158.953"
"320.0";"156.076"
"330.0";"156.95"
"340.0";"157.309"
"350.0";"158.463"
"360.0";"158.869"
"370.0";"157.228"
"380.0";"157.39"
"390.0";"159.328"
"400.0";"157.911"
"410.0";"157.839"
"420.0";"158.313"
"430.0";"158.934"
"440.0";"157.049"
"450.0";"157.423"
"460.0";"157.644"
"470.0";"155.454"
"480.0";"155.901"
"490.0";"157.156"
"500.0";"158.436"
"510.0";"158.839"
"520.0";"160.194"
"530.0";"160.09"
"540.0";"160.193"
"550.0";"158.3"
"560.0";"158.438"
"570.0";"160.283"
"580.0";"158.04"
"590.0";"158.32"
"600.0";"159.289"
"610.0";"156.651"
"620.0";"158.73"
"630.0";"157.118"
"640.0";"155.019"
"650.0";"159.372"
"660.0";"159.702"
"670.0";"157.475"
"680.0";"158.703"
"690.0";"160.303"
"700.0";"158.597"
"710.0";"160.235"
"720.0";"158.662"
"730.0";"162.413"
"740.0";"158.622"
"750.0";"159.278"
"760.0";"159.432"
"770.0";"158.508"
"780.0";"159.121"
"790.0";"157.811"
"800.0";"159.952"
"810.0";"159.431"
"820.0";"157.854"
"830.0";"158.448"
"840.0";"158.19"
"850.0";"157.807"
"860.0";"158.692"
"870.0";"159.459"
"880.0";"155.791"
"890.0";"156.572"
"900.0";"157.568"
"910.0";"156.418"
"920.0";"155.306"
"930.0";"154.578"
"940.0";"156.787"
"950.0";"156.794"
"960.0";"156.132"
"970.0";"156.251"
"980.0";"155.249"
"990.0";"157.289"
"1000.0";"157.665"
"1010.0";"158.523"
"1020.0";"158.87"
"1030.0";"159.219"
"1040.0";"156.088"
"1050.0";"155.728"
"1060.0";"157.765"
"1070.0";"158.2"
"1080.0";"157.698"
"1090.0";"158.756"
"1100.0";"158.404"
"1110.0";"158.833"
"1120.0";"158.856"
"1130.0";"160.769"
"1140.0";"161.027"
"1150.0";"158.159"
"1160.0";"160.423"
"1170.0";"159.096"
"1180.0";"158.88"
"1190.0";"159.182"
"1200.0";"160.011"
"1210.0";"160.938"
"1220.0";"160.099"
"1230.0";"160.22"
"1240.0";"160.284"
"1250.0";"158.236"
"1260.0";"159.991"
"1270.0";"159.686"
"1280.0";"157.727"
"1290.0";"157.764"
"1300.0";"157.147"
"1310.0";"155.612"
"1320.0";"157.033"
"1330.0";"158.835"
"1340.0";"160.464"
"1350.0";"156.816"
"1360.0";"159.179"
"1370.0";"156.935"
"1380.0";"159.15"
"1390.0";"155.284"
"1400.0";"158.622"
"1410.0";"157.021"
"1420.0";"153.859"
"1430.0";"157.544"
"1440.0";"157.837"
"1450.0";"157.157"
"1460.0";"157.528"
"1470.0";"157.881"
"1480.0";"154.62"
"1490.0";"156.003"
"1500.0";"156.49"
"1510.0";"154.698"
"1520.0";"156.094"
"1530.0";"155.654"
"1540.0";"157.303"
"1550.0";"158.63"
"1560.0";"158.323"
"1570.0";"156.203"
"1580.0";"155.704"
"1590.0";"158.331"
"1600.0";"158.213"
"1610.0";"157.945"
"1620.0";"159.75"
"1630.0";"158.814"
"1640.0";"158.327"
"1650.0";"162.372"
"1660.0";"157.684"
"1670.0";"159.471"
"1680.0";"159.352"
"1690.0";"157.27"
"1700.0";"157.979"
"1710.0";"156.821"
"1720.0";"158.463"
"1730.0";"157.223"
"1740.0";"156.434"
