# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"2.14306";"1.96121";"1.96146";"1.22138"
"10.0";"2.14694";"1.96523";"1.96442";"1.22377"
"20.0";"2.15077";"1.96995";"1.97067";"1.21958"
"30.0";"2.15098";"1.96638";"1.97072";"1.226"
"40.0";"2.14655";"1.96201";"1.96747";"1.22266"
"50.0";"2.1631";"1.98534";"1.9798";"1.22344"
"60.0";"2.15252";"1.97198";"1.97058";"1.22264"
"70.0";"2.13253";"1.95343";"1.948";"1.2185"
"80.0";"2.14503";"1.96491";"1.96359";"1.21894"
"90.0";"2.14115";"1.96195";"1.95706";"1.22053"
"100.0";"2.15045";"1.972";"1.97131";"1.21411"
"110.0";"2.14555";"1.96332";"1.96637";"1.21882"
"120.0";"2.14669";"1.96439";"1.96575";"1.22211"
"130.0";"2.14209";"1.95927";"1.95988";"1.22362"
"140.0";"2.14544";"1.96381";"1.96336";"1.22249"
"150.0";"2.14894";"1.9647";"1.9702";"1.22237"
"160.0";"2.14238";"1.96248";"1.95977";"1.21965"
"170.0";"2.15421";"1.97391";"1.97437";"1.21935"
"180.0";"2.14429";"1.96101";"1.96173";"1.22557"
"190.0";"2.14331";"1.96059";"1.96286";"1.22097"
"200.0";"2.15069";"1.97243";"1.9698";"1.2167"
"210.0";"2.14654";"1.96508";"1.9656";"1.22071"
"220.0";"2.14727";"1.96568";"1.9692";"1.21648"
"230.0";"2.15298";"1.97181";"1.9734";"1.21997"
"240.0";"2.14629";"1.96224";"1.96304";"1.22849"
"250.0";"2.15388";"1.97427";"1.97348";"1.21905"
"260.0";"2.14296";"1.96256";"1.96113";"1.21937"
"270.0";"2.14786";"1.96683";"1.96885";"1.21731"
"280.0";"2.14305";"1.96123";"1.96083";"1.22233"
"290.0";"2.14423";"1.96085";"1.96553";"1.21951"
"300.0";"2.14418";"1.96056";"1.96627";"1.21861"
"310.0";"2.13349";"1.94588";"1.9542";"1.22399"
"320.0";"2.1452";"1.96279";"1.96365";"1.22284"
"330.0";"2.14305";"1.96041";"1.96194";"1.22185"
"340.0";"2.1395";"1.9569";"1.95924";"1.21937"
"350.0";"2.14015";"1.95807";"1.96158";"1.21601"
"360.0";"2.14229";"1.95879";"1.96627";"1.2148"
"370.0";"2.13922";"1.95519";"1.95824";"1.22271"
"380.0";"2.14304";"1.96112";"1.9652";"1.21542"
"390.0";"2.14215";"1.95911";"1.96455";"1.21659"
"400.0";"2.15218";"1.96959";"1.97583";"1.21677"
"410.0";"2.14593";"1.9634";"1.96943";"1.21508"
"420.0";"2.15023";"1.96891";"1.97185";"1.21745"
"430.0";"2.1505";"1.97179";"1.96818";"1.2197"
"440.0";"2.14989";"1.96525";"1.96995";"1.22521"
"450.0";"2.14088";"1.9592";"1.95924";"1.22053"
"460.0";"2.15119";"1.9703";"1.9712";"1.21964"
"470.0";"2.15857";"1.97855";"1.98097";"1.21652"
"480.0";"2.14819";"1.96387";"1.96971";"1.22182"
"490.0";"2.15533";"1.97188";"1.97799";"1.22073"
"500.0";"2.15278";"1.9687";"1.97137";"1.22754"
"510.0";"2.15233";"1.9724";"1.97337";"1.21676"
"520.0";"2.15169";"1.97016";"1.97125";"1.22157"
"530.0";"2.14361";"1.95928";"1.9649";"1.22086"
"540.0";"2.15035";"1.96947";"1.96904";"1.22151"
"550.0";"2.14446";"1.96344";"1.96084";"1.22369"
"560.0";"2.15574";"1.9796";"1.97176";"1.21975"
"570.0";"2.14037";"1.95914";"1.95557";"1.22469"
"580.0";"2.15987";"1.98258";"1.97893";"1.21792"
"590.0";"2.15203";"1.97366";"1.97029";"1.21864"
"600.0";"2.1491";"1.96819";"1.96562";"1.22466"
"610.0";"2.14586";"1.96496";"1.96206";"1.22421"
"620.0";"2.14576";"1.96506";"1.96497";"1.219"
"630.0";"2.1546";"1.97595";"1.97431";"1.21748"
"640.0";"2.15156";"1.97017";"1.97065";"1.22204"
"650.0";"2.14981";"1.97251";"1.96684";"1.21826"
"660.0";"2.14045";"1.96081";"1.95861";"1.21743"
"670.0";"2.14279";"1.96336";"1.96184";"1.21634"
"680.0";"2.13948";"1.95925";"1.95585";"1.22094"
"690.0";"2.14167";"1.96196";"1.95979";"1.21798"
"700.0";"2.14933";"1.97173";"1.9682";"1.21561"
"710.0";"2.14672";"1.96537";"1.96626";"1.21982"
"720.0";"2.13644";"1.95333";"1.94995";"1.22923"
"730.0";"2.14742";"1.96759";"1.96573";"1.21956"
"740.0";"2.15103";"1.9699";"1.96741";"1.2258"
"750.0";"2.15303";"1.97119";"1.97099";"1.22503"
