# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_mol4_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL4"
"0.0";"0.536676"
"10.0";"0.8156011"
"20.0";"1.001922"
"30.0";"0.9288141"
"40.0";"0.8898998"
"50.0";"0.8036189"
"60.0";"0.6993638"
"70.0";"0.5787826"
"80.0";"0.5840459"
"90.0";"0.8074517"
"100.0";"0.7798536"
"110.0";"0.7238412"
"120.0";"0.6957757"
"130.0";"0.5904759"
"140.0";"0.6670917"
"150.0";"0.607076"
"160.0";"0.7684639"
"170.0";"0.6189892"
"180.0";"0.792143"
"190.0";"0.8537042"
"200.0";"0.790781"
"210.0";"0.9535293"
"220.0";"1.083646"
"230.0";"1.116199"
"240.0";"1.274742"
"250.0";"1.4459"
"260.0";"1.336229"
"270.0";"1.032701"
"280.0";"0.8570144"
"290.0";"1.006862"
"300.0";"1.300185"
"310.0";"1.432162"
"320.0";"1.403224"
"330.0";"1.47561"
"340.0";"1.748166"
"350.0";"1.593832"
"360.0";"1.46787"
"370.0";"1.696771"
"380.0";"1.963659"
"390.0";"1.929419"
"400.0";"1.84043"
"410.0";"1.470618"
"420.0";"1.467635"
"430.0";"1.318016"
"440.0";"1.179721"
"450.0";"1.229242"
"460.0";"0.9985088"
"470.0";"0.6693981"
"480.0";"0.4629593"
"490.0";"0.4908899"
"500.0";"0.9710702"
"510.0";"0.7881593"
"520.0";"0.6631019"
"530.0";"0.7123166"
"540.0";"0.9484079"
"550.0";"1.002983"
"560.0";"0.8384392"
"570.0";"0.5971484"
"580.0";"0.3824093"
"590.0";"0.5147938"
"600.0";"0.647522"
"610.0";"0.5910384"
"620.0";"0.8705847"
"630.0";"0.7090729"
"640.0";"0.498463"
"650.0";"0.5367593"
"660.0";"0.6582042"
"670.0";"0.6152487"
"680.0";"0.6764916"
"690.0";"0.7099025"
"700.0";"0.5939131"
"710.0";"0.7966298"
"720.0";"0.745608"
"730.0";"0.8357878"
"740.0";"0.6681873"
"750.0";"0.6113565"
"760.0";"0.756722"
"770.0";"0.8802325"
"780.0";"0.813195"
"790.0";"0.8455449"
"800.0";"1.026484"
"810.0";"0.8805662"
"820.0";"0.9740036"
"830.0";"1.297108"
"840.0";"1.093445"
"850.0";"1.296725"
"860.0";"1.50161"
"870.0";"1.480629"
"880.0";"1.402886"
"890.0";"1.462004"
