# This .csv file was created 12.10.2024 14:28
# extracted out of file mindist_major_allergenic_epitope_r_102-124_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_102-124-MOL"
"0.0";"1.595389"
"10.0";"1.579499"
"20.0";"1.535123"
"30.0";"1.513697"
"40.0";"1.659272"
"50.0";"1.583789"
"60.0";"1.638548"
"70.0";"1.604609"
"80.0";"1.582317"
"90.0";"1.659205"
"100.0";"1.685169"
"110.0";"1.642244"
"120.0";"1.571064"
"130.0";"1.578456"
"140.0";"1.553992"
"150.0";"1.622579"
"160.0";"1.655122"
"170.0";"1.602581"
"180.0";"1.629284"
"190.0";"1.59271"
"200.0";"1.494243"
"210.0";"1.579537"
"220.0";"1.470611"
"230.0";"1.497375"
"240.0";"1.380859"
"250.0";"1.525476"
"260.0";"1.461542"
"270.0";"1.299109"
"280.0";"1.374752"
"290.0";"1.35093"
"300.0";"1.350339"
"310.0";"1.347968"
"320.0";"1.469135"
"330.0";"1.330429"
"340.0";"1.499841"
"350.0";"1.398883"
"360.0";"1.155716"
"370.0";"1.242548"
"380.0";"1.296922"
"390.0";"1.319983"
"400.0";"1.38931"
"410.0";"1.233309"
"420.0";"1.284961"
"430.0";"1.243946"
"440.0";"1.297199"
"450.0";"1.561861"
"460.0";"1.570749"
"470.0";"1.35744"
"480.0";"1.432164"
"490.0";"1.568184"
"500.0";"1.539011"
"510.0";"1.548975"
"520.0";"1.495106"
"530.0";"1.478115"
"540.0";"1.424107"
"550.0";"1.541462"
"560.0";"1.468464"
"570.0";"1.353477"
"580.0";"1.504188"
"590.0";"1.400304"
"600.0";"1.356504"
"610.0";"1.401107"
"620.0";"1.649423"
"630.0";"1.573426"
"640.0";"1.518114"
"650.0";"1.563373"
"660.0";"1.638341"
"670.0";"1.61049"
"680.0";"1.586856"
"690.0";"1.444034"
"700.0";"1.493535"
"710.0";"1.334328"
"720.0";"1.304358"
"730.0";"1.082937"
"740.0";"1.025006"
"750.0";"1.105169"
"760.0";"1.210643"
"770.0";"1.224726"
"780.0";"1.170183"
"790.0";"1.329598"
"800.0";"1.209992"
"810.0";"1.521401"
"820.0";"1.60846"
"830.0";"1.484625"
"840.0";"1.652362"
"850.0";"1.650204"
"860.0";"1.623115"
"870.0";"1.530806"
"880.0";"1.559054"
"890.0";"1.522909"
"900.0";"1.430562"
"910.0";"1.364133"
"920.0";"1.159044"
"930.0";"1.097535"
"940.0";"1.201931"
"950.0";"1.185966"
"960.0";"1.230816"
"970.0";"1.087879"
