# This .csv file was created 12.10.2024 14:28
# extracted out of file mindist_major_allergenic_epitope_r_203-222_MOL9_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_203-222-MOL9"
"0.0";"5.090663"
"10.0";"4.934834"
"20.0";"4.99946"
"30.0";"5.42054"
"40.0";"5.531035"
"50.0";"5.462992"
"60.0";"5.274611"
"70.0";"5.364941"
"80.0";"5.343782"
"90.0";"5.287289"
"100.0";"5.471051"
"110.0";"5.392983"
"120.0";"5.416729"
"130.0";"5.281703"
"140.0";"5.410187"
"150.0";"5.198444"
"160.0";"5.13536"
"170.0";"5.051613"
"180.0";"5.089482"
"190.0";"4.960216"
"200.0";"5.051841"
"210.0";"5.002598"
"220.0";"4.969664"
"230.0";"5.090609"
"240.0";"5.01748"
"250.0";"5.104931"
"260.0";"5.248765"
"270.0";"5.224304"
"280.0";"5.059642"
"290.0";"4.994172"
"300.0";"5.014984"
"310.0";"5.060553"
"320.0";"5.183232"
"330.0";"5.132722"
"340.0";"5.271065"
"350.0";"5.29977"
"360.0";"5.19462"
"370.0";"5.2963"
"380.0";"5.159826"
"390.0";"5.21473"
"400.0";"5.239575"
"410.0";"5.426"
"420.0";"5.288046"
"430.0";"5.239025"
"440.0";"5.453609"
"450.0";"5.310863"
"460.0";"5.228149"
"470.0";"5.262249"
"480.0";"5.188623"
"490.0";"5.170866"
"500.0";"5.276047"
"510.0";"5.061855"
"520.0";"5.120649"
"530.0";"5.197791"
"540.0";"5.180672"
"550.0";"5.178292"
"560.0";"5.292919"
"570.0";"5.301045"
"580.0";"5.465837"
"590.0";"5.712533"
"600.0";"5.736017"
"610.0";"5.547983"
"620.0";"5.47838"
"630.0";"5.534885"
"640.0";"5.702671"
"650.0";"5.605362"
"660.0";"5.706111"
"670.0";"5.78119"
"680.0";"5.937558"
"690.0";"6.114236"
"700.0";"6.064664"
"710.0";"6.014159"
"720.0";"6.127812"
"730.0";"6.281425"
"740.0";"6.253964"
"750.0";"6.220973"
"760.0";"5.916994"
"770.0";"5.909912"
"780.0";"6.027487"
"790.0";"6.275496"
"800.0";"6.356185"
"810.0";"6.27157"
"820.0";"6.531338"
"830.0";"6.713051"
"840.0";"6.775993"
"850.0";"6.877063"
"860.0";"6.967785"
"870.0";"6.870599"
"880.0";"6.780867"
"890.0";"6.907839"
"900.0";"6.761291"
"910.0";"6.842739"
"920.0";"6.440168"
"930.0";"6.578889"
"940.0";"6.64038"
"950.0";"6.739692"
"960.0";"6.579237"
"970.0";"6.588851"
"980.0";"6.643108"
"990.0";"6.450804"
"1000.0";"6.564577"
"1010.0";"6.547679"
"1020.0";"6.666783"
"1030.0";"6.628825"
"1040.0";"6.382095"
"1050.0";"6.574622"
"1060.0";"6.575577"
"1070.0";"6.565765"
"1080.0";"6.372454"
"1090.0";"6.294201"
"1100.0";"6.451433"
"1110.0";"6.682225"
"1120.0";"6.687216"
"1130.0";"6.44448"
"1140.0";"6.303749"
"1150.0";"6.493103"
"1160.0";"6.504798"
"1170.0";"6.584802"
"1180.0";"6.507158"
"1190.0";"6.762667"
"1200.0";"6.853559"
"1210.0";"6.507283"
"1220.0";"6.37763"
"1230.0";"6.202056"
"1240.0";"6.52464"
"1250.0";"6.494036"
"1260.0";"6.617761"
"1270.0";"6.418922"
"1280.0";"6.655546"
"1290.0";"6.537022"
"1300.0";"6.450427"
"1310.0";"6.360787"
"1320.0";"6.234266"
"1330.0";"6.400398"
"1340.0";"6.344702"
"1350.0";"6.383492"
"1360.0";"6.354041"
"1370.0";"6.159656"
"1380.0";"5.916549"
"1390.0";"5.894164"
"1400.0";"5.933409"
"1410.0";"5.830517"
"1420.0";"5.915445"
"1430.0";"5.719694"
"1440.0";"5.79221"
"1450.0";"5.890482"
"1460.0";"5.758528"
