# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol5_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL5-dimer_area"
"0.0";"4.738417"
"10.0";"4.761629"
"20.0";"4.59959"
"30.0";"4.313287"
"40.0";"4.139727"
"50.0";"3.982708"
"60.0";"4.246944"
"70.0";"4.057034"
"80.0";"4.037391"
"90.0";"4.220964"
"100.0";"4.387256"
"110.0";"4.295593"
"120.0";"4.462763"
"130.0";"4.466762"
"140.0";"4.395461"
"150.0";"4.360357"
"160.0";"4.182393"
"170.0";"4.191263"
"180.0";"4.124728"
"190.0";"4.203152"
"200.0";"4.189768"
"210.0";"4.357335"
"220.0";"4.121449"
"230.0";"4.28971"
"240.0";"4.165878"
"250.0";"4.088865"
"260.0";"4.194759"
"270.0";"4.220471"
"280.0";"4.311921"
"290.0";"4.279027"
"300.0";"4.08621"
"310.0";"4.018199"
"320.0";"3.950295"
"330.0";"3.777663"
"340.0";"3.78997"
"350.0";"3.725452"
"360.0";"3.755383"
"370.0";"3.810181"
"380.0";"3.70011"
"390.0";"3.658701"
"400.0";"3.613182"
"410.0";"3.647861"
"420.0";"3.570178"
"430.0";"3.837271"
"440.0";"3.923856"
"450.0";"4.033091"
"460.0";"3.933573"
"470.0";"4.047187"
"480.0";"4.2319"
"490.0";"3.764187"
"500.0";"4.066369"
"510.0";"4.323839"
"520.0";"4.429344"
"530.0";"4.328604"
"540.0";"4.292486"
"550.0";"4.166441"
"560.0";"4.007394"
"570.0";"3.877458"
"580.0";"3.886274"
"590.0";"4.009591"
"600.0";"4.088242"
"610.0";"4.135811"
"620.0";"4.022345"
"630.0";"4.197109"
"640.0";"4.483751"
"650.0";"4.394755"
"660.0";"4.301112"
"670.0";"4.470324"
"680.0";"4.504794"
"690.0";"4.568239"
"700.0";"4.348149"
"710.0";"4.413531"
"720.0";"4.37614"
"730.0";"4.2086"
"740.0";"4.21112"
"750.0";"4.331057"
"760.0";"4.322123"
"770.0";"4.435369"
"780.0";"4.495048"
"790.0";"4.575438"
"800.0";"4.463222"
"810.0";"4.579491"
"820.0";"4.811429"
"830.0";"4.816504"
"840.0";"4.888862"
"850.0";"4.980765"
"860.0";"5.137959"
"870.0";"4.915606"
"880.0";"5.008084"
"890.0";"4.858052"
"900.0";"5.037715"
"910.0";"5.007135"
"920.0";"4.843754"
"930.0";"4.851365"
"940.0";"4.750883"
"950.0";"4.588253"
"960.0";"4.862487"
"970.0";"4.859976"
"980.0";"4.544884"
"990.0";"4.479071"
"1000.0";"4.344094"
"1010.0";"4.62491"
"1020.0";"4.523766"
"1030.0";"4.606224"
"1040.0";"4.770263"
"1050.0";"4.571631"
"1060.0";"4.221649"
"1070.0";"4.144937"
"1080.0";"4.256161"
"1090.0";"4.289131"
"1100.0";"4.330526"
"1110.0";"4.475016"
"1120.0";"4.510283"
"1130.0";"4.405822"
"1140.0";"4.259274"
"1150.0";"4.312172"
"1160.0";"4.24184"
"1170.0";"4.302127"
"1180.0";"4.271542"
"1190.0";"4.284469"
"1200.0";"4.521141"
"1210.0";"4.626453"
"1220.0";"4.611121"
"1230.0";"4.888408"
"1240.0";"5.010262"
"1250.0";"5.020389"
"1260.0";"4.990556"
"1270.0";"4.975161"
"1280.0";"5.041074"
"1290.0";"5.078259"
"1300.0";"4.96899"
"1310.0";"5.049423"
"1320.0";"4.607623"
"1330.0";"4.6375"
"1340.0";"4.587472"
"1350.0";"4.873197"
"1360.0";"4.907103"
"1370.0";"5.067057"
"1380.0";"4.851111"
"1390.0";"4.652308"
"1400.0";"4.515855"
"1410.0";"4.398995"
"1420.0";"4.318635"
"1430.0";"4.254363"
"1440.0";"4.270385"
"1450.0";"4.403794"
"1460.0";"4.313638"
"1470.0";"4.40286"
"1480.0";"4.257552"
"1490.0";"4.359183"
"1500.0";"4.468111"
"1510.0";"4.316981"
"1520.0";"4.358109"
"1530.0";"4.215086"
"1540.0";"4.167109"
"1550.0";"4.329206"
"1560.0";"4.400496"
"1570.0";"4.477516"
"1580.0";"4.583478"
"1590.0";"4.688131"
"1600.0";"4.754004"
"1610.0";"4.736402"
"1620.0";"4.756497"
"1630.0";"4.718411"
"1640.0";"4.64395"
"1650.0";"4.512436"
"1660.0";"4.643111"
"1670.0";"4.777507"
"1680.0";"4.80632"
"1690.0";"4.753063"
"1700.0";"4.814026"
"1710.0";"4.425116"
"1720.0";"4.496742"
"1730.0";"4.311228"
"1740.0";"4.277089"
"1750.0";"4.222016"
"1760.0";"4.199484"
"1770.0";"4.018596"
"1780.0";"4.029617"
"1790.0";"3.983224"
"1800.0";"3.678781"
"1810.0";"3.67911"
"1820.0";"3.819009"
"1830.0";"3.384023"
"1840.0";"3.596022"
"1850.0";"3.482181"
"1860.0";"3.725444"
"1870.0";"3.464167"
"1880.0";"3.578243"
"1890.0";"3.37106"
"1900.0";"3.434795"
"1910.0";"3.428948"
"1920.0";"3.563572"
"1930.0";"3.407629"
"1940.0";"3.274339"
"1950.0";"3.059843"
"1960.0";"2.885755"
"1970.0";"2.479886"
"1980.0";"2.340278"
"1990.0";"2.265903"
"2000.0";"2.352976"
"2010.0";"2.612098"
"2020.0";"2.44766"
"2030.0";"2.22422"
"2040.0";"2.340253"
"2050.0";"2.278208"
"2060.0";"2.21898"
"2070.0";"2.200861"
"2080.0";"2.487906"
"2090.0";"2.13033"
"2100.0";"2.007442"
"2110.0";"2.031391"
"2120.0";"1.926665"
"2130.0";"1.924249"
"2140.0";"2.123462"
"2150.0";"2.200089"
"2160.0";"2.180889"
"2170.0";"2.250727"
"2180.0";"2.147548"
"2190.0";"2.367085"
"2200.0";"2.583519"
"2210.0";"2.539737"
"2220.0";"2.582032"
"2230.0";"2.63953"
"2240.0";"2.569714"
"2250.0";"2.726532"
"2260.0";"2.938537"
"2270.0";"2.759983"
"2280.0";"2.658268"
"2290.0";"3.018112"
"2300.0";"2.845134"
"2310.0";"2.79394"
"2320.0";"2.960863"
"2330.0";"3.137535"
"2340.0";"3.030713"
"2350.0";"3.211076"
"2360.0";"3.082071"
"2370.0";"2.96372"
"2380.0";"2.834602"
"2390.0";"2.883847"
"2400.0";"2.904901"
"2410.0";"2.902243"
"2420.0";"2.831533"
"2430.0";"2.833907"
"2440.0";"2.792559"
"2450.0";"2.652659"
"2460.0";"2.779262"
"2470.0";"2.501037"
"2480.0";"2.731843"
