# This .csv file was created 12.10.2024 22:36
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/NOLIGAND/6fxb_noligand_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"2.13887";"1.95822";"1.95641";"1.21959"
"10.0";"2.14879";"1.96501";"1.97298";"1.21685"
"20.0";"2.14837";"1.96888";"1.97071";"1.21276"
"30.0";"2.15285";"1.97517";"1.97406";"1.21296"
"40.0";"2.14115";"1.9613";"1.9588";"1.21878"
"50.0";"2.15064";"1.97108";"1.97207";"1.21503"
"60.0";"2.15953";"1.98319";"1.98071";"1.2128"
"70.0";"2.15558";"1.97688";"1.97508";"1.21821"
"80.0";"2.1436";"1.96443";"1.96006";"1.22033"
"90.0";"2.14594";"1.96584";"1.96708";"1.21498"
"100.0";"2.15201";"1.97271";"1.97256";"1.21643"
"110.0";"2.1529";"1.97541";"1.97351";"1.21366"
"120.0";"2.15172";"1.97247";"1.9734";"1.21444"
"130.0";"2.14086";"1.96104";"1.96038";"1.21565"
"140.0";"2.141";"1.95974";"1.96289";"1.21419"
"150.0";"2.14489";"1.96882";"1.96291";"1.2132"
"160.0";"2.14554";"1.96654";"1.96532";"1.21529"
"170.0";"2.14566";"1.96853";"1.966";"1.2114"
"180.0";"2.14575";"1.96701";"1.96827";"1.2105"
"190.0";"2.14737";"1.96995";"1.96602";"1.21508"
"200.0";"2.14809";"1.96897";"1.96929";"1.21395"
"210.0";"2.1478";"1.96926";"1.96733";"1.2156"
"220.0";"2.16079";"1.98639";"1.97877";"1.21522"
"230.0";"2.14825";"1.97104";"1.96868";"1.21213"
"240.0";"2.1417";"1.96373";"1.95785";"1.21834"
"250.0";"2.14707";"1.96732";"1.9648";"1.22027"
"260.0";"2.15095";"1.97003";"1.97283";"1.21659"
"270.0";"2.1426";"1.95927";"1.95951";"1.22602"
"280.0";"2.14854";"1.96797";"1.96602";"1.22242"
"290.0";"2.15259";"1.97494";"1.96981";"1.21933"
"300.0";"2.15191";"1.97417";"1.97096";"1.21629"
"310.0";"2.15494";"1.97784";"1.97338";"1.21716"
"320.0";"2.14352";"1.96108";"1.96048";"1.22475"
"330.0";"2.14268";"1.96127";"1.96219";"1.21876"
"340.0";"2.14308";"1.96309";"1.95939";"1.22174"
"350.0";"2.15664";"1.9815";"1.97642";"1.21229"
"360.0";"2.15557";"1.97729";"1.9746";"1.21829"
"370.0";"2.15244";"1.97281";"1.97207";"1.2186"
"380.0";"2.14838";"1.96863";"1.96694";"1.21933"
"390.0";"2.14798";"1.97051";"1.96532";"1.21748"
"400.0";"2.14455";"1.96582";"1.96371";"1.21554"
"410.0";"2.14901";"1.96842";"1.96573";"1.22379"
"420.0";"2.16011";"1.98079";"1.97997";"1.21996"
"430.0";"2.15083";"1.96866";"1.96955";"1.22369"
"440.0";"2.14467";"1.96353";"1.96751";"1.21354"
"450.0";"2.14954";"1.96853";"1.97027";"1.21819"
"460.0";"2.15409";"1.97282";"1.97408";"1.22114"
"470.0";"2.15158";"1.97218";"1.97085";"1.21855"
"480.0";"2.15845";"1.97957";"1.97461";"1.22476"
"490.0";"2.15638";"1.97769";"1.97476";"1.22027"
