# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48698";"1.21986";"1.20421";"1.21823"
"10.0";"1.49037";"1.22519";"1.1977";"1.22753"
"20.0";"1.497";"1.22941";"1.20448";"1.2328"
"30.0";"1.49909";"1.23781";"1.20666";"1.22733"
"40.0";"1.4998";"1.2375";"1.20813";"1.22792"
"50.0";"1.4876";"1.22263";"1.19793";"1.22313"
"60.0";"1.49506";"1.22779";"1.20397";"1.23021"
"70.0";"1.49557";"1.22679";"1.21544";"1.22113"
"80.0";"1.49795";"1.23034";"1.2109";"1.22789"
"90.0";"1.49644";"1.2279";"1.21829";"1.21932"
"100.0";"1.49175";"1.22024";"1.20836";"1.22536"
"110.0";"1.49125";"1.22938";"1.20153";"1.22172"
"120.0";"1.4935";"1.22813";"1.20497";"1.22508"
"130.0";"1.49045";"1.22809";"1.19948";"1.22307"
"140.0";"1.49429";"1.22722";"1.20226";"1.23056"
"150.0";"1.49071";"1.22381";"1.20038";"1.22712"
"160.0";"1.48828";"1.2226";"1.2028";"1.22003"
"170.0";"1.48709";"1.22461";"1.20251";"1.21538"
"180.0";"1.48685";"1.22314";"1.20059";"1.21818"
"190.0";"1.49653";"1.23331";"1.20847";"1.22383"
"200.0";"1.49375";"1.23368";"1.20115";"1.22386"
"210.0";"1.49352";"1.23067";"1.2041";"1.22343"
"220.0";"1.48824";"1.22684";"1.19964";"1.21879"
"230.0";"1.49663";"1.23575";"1.20041";"1.22953"
"240.0";"1.49468";"1.22747";"1.20387";"1.22968"
"250.0";"1.49005";"1.22418";"1.20032";"1.22521"
"260.0";"1.49571";"1.23028";"1.2104";"1.22298"
"270.0";"1.49188";"1.22937";"1.19814";"1.22659"
"280.0";"1.49044";"1.22688";"1.19297";"1.23061"
"290.0";"1.48953";"1.22835";"1.19539";"1.22459"
"300.0";"1.49405";"1.22825";"1.19799";"1.23313"
"310.0";"1.49377";"1.22942";"1.1942";"1.23496"
"320.0";"1.4908";"1.22563";"1.19591";"1.22987"
"330.0";"1.49664";"1.23509";"1.20062";"1.23002"
"340.0";"1.48947";"1.22635";"1.19946";"1.22245"
"350.0";"1.49341";"1.23069";"1.20215";"1.22508"
"360.0";"1.49159";"1.2292";"1.20496";"1.21935"
"370.0";"1.48638";"1.22654";"1.18535";"1.2285"
"380.0";"1.49118";"1.22998";"1.19406";"1.22826"
"390.0";"1.4916";"1.2357";"1.19474";"1.22286"
"400.0";"1.4954";"1.23022";"1.20494";"1.22765"
"410.0";"1.49117";"1.23021";"1.1991";"1.22308"
"420.0";"1.49749";"1.23457";"1.20101";"1.2322"
"430.0";"1.49154";"1.23101";"1.201";"1.2213"
"440.0";"1.49435";"1.23727";"1.19901";"1.22381"
"450.0";"1.48813";"1.22597";"1.20302";"1.21605"
"460.0";"1.49282";"1.23117";"1.20365";"1.22167"
"470.0";"1.49416";"1.22794";"1.21205";"1.21989"
"480.0";"1.49222";"1.2284";"1.20712";"1.21956"
"490.0";"1.49428";"1.23972";"1.20783";"1.21243"
"500.0";"1.49601";"1.23279";"1.2131";"1.21848"
"510.0";"1.4922";"1.23426";"1.20496";"1.21574"
"520.0";"1.49199";"1.23209";"1.21236";"1.21005"
"530.0";"1.49363";"1.23732";"1.20093";"1.22012"
"540.0";"1.49011";"1.22608";"1.20283";"1.22097"
"550.0";"1.49736";"1.24035";"1.20835";"1.21885"
"560.0";"1.50329";"1.23926";"1.21406";"1.22884"
"570.0";"1.49162";"1.22803";"1.19993";"1.22553"
"580.0";"1.49848";"1.24284";"1.20867";"1.21875"
"590.0";"1.49798";"1.24131";"1.19989";"1.22772"
"600.0";"1.49241";"1.23639";"1.20372";"1.21531"
"610.0";"1.49234";"1.23308";"1.20358";"1.21864"
"620.0";"1.49299";"1.23114";"1.19722";"1.22841"
"630.0";"1.49204";"1.23492";"1.19432";"1.22513"
"640.0";"1.48992";"1.23428";"1.19289";"1.22201"
"650.0";"1.49148";"1.23715";"1.1998";"1.21613"
"660.0";"1.4949";"1.23845";"1.20333";"1.21971"
"670.0";"1.49557";"1.24139";"1.19547";"1.22609"
"680.0";"1.49715";"1.23846";"1.19906";"1.2294"
"690.0";"1.49418";"1.23552";"1.20008";"1.22411"
"700.0";"1.49401";"1.23614";"1.20263";"1.22057"
"710.0";"1.49272";"1.23215";"1.2012";"1.22284"
"720.0";"1.48953";"1.2311";"1.1979";"1.21935"
"730.0";"1.49496";"1.23596";"1.20273";"1.22297"
"740.0";"1.49116";"1.23329";"1.20488";"1.21423"
"750.0";"1.49436";"1.23521";"1.2064";"1.21863"
"760.0";"1.49632";"1.24224";"1.204";"1.21867"
"770.0";"1.49376";"1.23342";"1.20195";"1.22338"
"780.0";"1.49092";"1.23524";"1.19833";"1.21814"
"790.0";"1.49314";"1.23633";"1.20061";"1.22023"
"800.0";"1.49665";"1.24002";"1.20634";"1.21943"
"810.0";"1.49555";"1.23543";"1.21161";"1.21616"
"820.0";"1.49327";"1.22896";"1.20796";"1.22074"
"830.0";"1.49268";"1.23156";"1.20254";"1.22203"
"840.0";"1.48581";"1.22851";"1.19551";"1.21523"
"850.0";"1.49126";"1.22918";"1.20613";"1.2174"
"860.0";"1.4876";"1.22553";"1.19746";"1.22068"
"870.0";"1.48916";"1.22748";"1.19863";"1.22139"
"880.0";"1.49047";"1.22525";"1.20427";"1.22126"
"890.0";"1.48466";"1.22284";"1.19699";"1.21668"
"900.0";"1.4881";"1.22464";"1.2002";"1.22009"
"910.0";"1.48286";"1.22065";"1.19312";"1.21829"
"920.0";"1.48608";"1.22277";"1.19722";"1.21999"
"930.0";"1.48588";"1.2253";"1.19631";"1.21785"
"940.0";"1.48432";"1.22391";"1.19838";"1.21341"
"950.0";"1.48232";"1.21943";"1.19755";"1.21385"
"960.0";"1.487";"1.22798";"1.20001";"1.21425"
"970.0";"1.48523";"1.22445";"1.19216";"1.22119"
"980.0";"1.48786";"1.22522";"1.19863";"1.22049"
"990.0";"1.48753";"1.22511";"1.19862";"1.2198"
"1000.0";"1.49317";"1.23126";"1.20854";"1.21759"
"1010.0";"1.48994";"1.23055";"1.19898";"1.21985"
"1020.0";"1.4878";"1.22608";"1.19643";"1.22163"
"1030.0";"1.49076";"1.23306";"1.1976";"1.22067"
"1040.0";"1.49702";"1.23781";"1.21281";"1.21618"
"1050.0";"1.48724";"1.22632";"1.19976";"1.21674"
"1060.0";"1.48799";"1.22849";"1.19953";"1.21662"
"1070.0";"1.49358";"1.2355";"1.20483";"1.21798"
"1080.0";"1.48833";"1.22675";"1.20691";"1.21189"
"1090.0";"1.49512";"1.23588";"1.20596";"1.22026"
"1100.0";"1.4839";"1.22451";"1.19429";"1.2158"
"1110.0";"1.48839";"1.23056";"1.1984";"1.21663"
"1120.0";"1.49213";"1.23296";"1.20292";"1.2189"
"1130.0";"1.49526";"1.23255";"1.21088";"1.21909"
"1140.0";"1.49677";"1.2389";"1.20074";"1.22636"
"1150.0";"1.49165";"1.23228";"1.19805";"1.2232"
"1160.0";"1.49725";"1.24024";"1.20978";"1.21727"
"1170.0";"1.49015";"1.23282";"1.20179";"1.2153"
"1180.0";"1.49099";"1.23291";"1.20618";"1.21292"
"1190.0";"1.49294";"1.23493";"1.20522";"1.21661"
"1200.0";"1.49505";"1.23752";"1.20713";"1.21726"
"1210.0";"1.49265";"1.22677";"1.20595";"1.22341"
"1220.0";"1.49592";"1.23758";"1.21041";"1.21609"
"1230.0";"1.49243";"1.22956";"1.21025";"1.21579"
"1240.0";"1.496";"1.23666";"1.20866";"1.21894"
"1250.0";"1.49197";"1.23196";"1.21323";"1.20925"
"1260.0";"1.49236";"1.22411";"1.21371";"1.21767"
"1270.0";"1.48776";"1.22257";"1.20551";"1.21612"
"1280.0";"1.49236";"1.22288";"1.21053";"1.22207"
"1290.0";"1.48048";"1.22191";"1.19385";"1.2105"
"1300.0";"1.49047";"1.23456";"1.20357";"1.21256"
"1310.0";"1.49191";"1.23741";"1.19971";"1.21701"
"1320.0";"1.48898";"1.23095";"1.19836";"1.2177"
"1330.0";"1.49277";"1.23365";"1.20419";"1.21851"
"1340.0";"1.48996";"1.23015";"1.19791";"1.22135"
"1350.0";"1.491";"1.22861";"1.20646";"1.21701"
"1360.0";"1.48799";"1.23091";"1.20604";"1.20771"
"1370.0";"1.49044";"1.23012";"1.21146";"1.20912"
"1380.0";"1.49147";"1.23039";"1.20655";"1.21629"
"1390.0";"1.49131";"1.22845";"1.21001";"1.21441"
"1400.0";"1.48744";"1.22913";"1.20446";"1.20974"
"1410.0";"1.4896";"1.23207";"1.20372";"1.21281"
"1420.0";"1.48398";"1.22538";"1.20342";"1.20608"
"1430.0";"1.48873";"1.23651";"1.20198";"1.20787"
"1440.0";"1.48777";"1.22687";"1.20327";"1.21402"
"1450.0";"1.48983";"1.22902";"1.20765";"1.21256"
"1460.0";"1.48461";"1.22561";"1.19791";"1.21286"
"1470.0";"1.48546";"1.22949";"1.19738";"1.21153"
"1480.0";"1.4958";"1.23634";"1.21329";"1.21417"
"1490.0";"1.49169";"1.23124";"1.21105";"1.21147"
"1500.0";"1.49283";"1.2338";"1.20464";"1.21806"
"1510.0";"1.49558";"1.23972";"1.20716";"1.2163"
"1520.0";"1.49652";"1.24203";"1.20761";"1.2158"
"1530.0";"1.4884";"1.23224";"1.20687";"1.20654"
"1540.0";"1.49057";"1.23271";"1.20939";"1.20888"
"1550.0";"1.49714";"1.23869";"1.21239";"1.21599"
"1560.0";"1.48811";"1.2307";"1.20462";"1.20963"
"1570.0";"1.496";"1.24296";"1.20551";"1.21566"
"1580.0";"1.49082";"1.23716";"1.20115";"1.21317"
"1590.0";"1.4873";"1.2309";"1.19865";"1.21336"
"1600.0";"1.49164";"1.22826";"1.21508";"1.21034"
"1610.0";"1.49377";"1.23467";"1.20867";"1.21548"
"1620.0";"1.49332";"1.23437";"1.20647";"1.21687"
"1630.0";"1.49044";"1.23093";"1.19848";"1.22118"
"1640.0";"1.48835";"1.22567";"1.19348";"1.22626"
"1650.0";"1.4911";"1.22849";"1.19762";"1.2261"
"1660.0";"1.48465";"1.23021";"1.19697";"1.20922"
"1670.0";"1.49116";"1.22899";"1.19759";"1.22577"
"1680.0";"1.49293";"1.22749";"1.20392";"1.22537"
"1690.0";"1.49021";"1.23201";"1.19554";"1.22242"
"1700.0";"1.4888";"1.22412";"1.19805";"1.22443"
"1710.0";"1.49366";"1.2363";"1.19777";"1.22432"
"1720.0";"1.4981";"1.23635";"1.20516";"1.22786"
"1730.0";"1.49578";"1.23371";"1.20223";"1.22773"
"1740.0";"1.48736";"1.22054";"1.20202";"1.22061"
"1750.0";"1.49227";"1.22555";"1.20477";"1.22486"
"1760.0";"1.48848";"1.22839";"1.19364";"1.2237"
"1770.0";"1.49105";"1.22971";"1.19926";"1.22312"
"1780.0";"1.49261";"1.22949";"1.19974";"1.2267"
"1790.0";"1.48622";"1.22219";"1.1999";"1.21826"
"1800.0";"1.48929";"1.22858";"1.20009";"1.21917"
"1810.0";"1.49297";"1.23021";"1.2015";"1.22511"
"1820.0";"1.49103";"1.22877";"1.20144";"1.22189"
"1830.0";"1.48939";"1.22196";"1.1995";"1.2266"
"1840.0";"1.48813";"1.2209";"1.20356";"1.22063"
"1850.0";"1.48867";"1.22018";"1.2077";"1.21857"
"1860.0";"1.48673";"1.22046";"1.20331";"1.21788"
"1870.0";"1.49082";"1.22549";"1.20377";"1.22236"
"1880.0";"1.4905";"1.22647";"1.20255";"1.22181"
"1890.0";"1.49361";"1.22797";"1.20417";"1.22631"
"1900.0";"1.49684";"1.23543";"1.2039";"1.22693"
"1910.0";"1.49166";"1.22572";"1.20077";"1.22713"
"1920.0";"1.49085";"1.23122";"1.19654";"1.22378"
"1930.0";"1.49886";"1.23999";"1.20535";"1.22585"
"1940.0";"1.48856";"1.22455";"1.19778";"1.2237"
"1950.0";"1.49819";"1.23441";"1.20682";"1.22841"
"1960.0";"1.48812";"1.22762";"1.19914";"1.21819"
"1970.0";"1.48636";"1.2252";"1.20131";"1.21421"
"1980.0";"1.49043";"1.22564";"1.19958";"1.22539"
"1990.0";"1.48711";"1.22445";"1.1959";"1.2221"
"2000.0";"1.49164";"1.22694";"1.19922";"1.22738"
"2010.0";"1.49154";"1.22748";"1.19804";"1.22775"
"2020.0";"1.48935";"1.22563";"1.19625";"1.22602"
"2030.0";"1.48682";"1.22658";"1.19057";"1.22447"
