# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_mindist_mol1_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL1-outer_dimer_area"
"0.0";"4.850291"
"10.0";"5.0001"
"20.0";"4.57478"
"30.0";"4.522431"
"40.0";"4.568234"
"50.0";"4.607653"
"60.0";"4.644301"
"70.0";"4.753265"
"80.0";"4.65163"
"90.0";"4.636505"
"100.0";"4.752417"
"110.0";"4.84939"
"120.0";"4.854979"
"130.0";"4.964791"
"140.0";"4.879766"
"150.0";"5.122889"
"160.0";"5.356484"
"170.0";"5.288615"
"180.0";"5.502583"
"190.0";"5.348262"
"200.0";"5.345475"
"210.0";"5.372869"
"220.0";"5.416939"
"230.0";"5.259118"
"240.0";"5.082667"
"250.0";"5.203724"
"260.0";"5.197687"
"270.0";"5.22936"
"280.0";"5.165112"
"290.0";"5.239243"
"300.0";"5.127437"
"310.0";"5.056517"
"320.0";"4.909006"
"330.0";"4.90642"
"340.0";"4.93243"
"350.0";"5.025192"
"360.0";"5.079413"
"370.0";"5.124217"
"380.0";"4.892372"
"390.0";"4.930661"
"400.0";"4.971117"
"410.0";"4.728558"
"420.0";"4.674957"
"430.0";"4.693027"
"440.0";"4.63766"
"450.0";"4.667663"
"460.0";"4.763581"
"470.0";"4.480855"
"480.0";"4.623245"
"490.0";"4.562322"
"500.0";"4.673388"
"510.0";"4.829826"
"520.0";"4.762303"
"530.0";"4.709795"
"540.0";"4.679332"
"550.0";"4.534769"
"560.0";"4.524232"
"570.0";"4.609132"
"580.0";"4.572313"
"590.0";"4.669829"
"600.0";"4.74068"
"610.0";"4.704398"
"620.0";"4.80482"
"630.0";"4.570533"
"640.0";"4.617857"
"650.0";"4.693696"
"660.0";"4.375992"
"670.0";"4.541502"
"680.0";"4.534554"
"690.0";"4.408734"
"700.0";"4.281621"
"710.0";"4.244874"
"720.0";"4.139154"
"730.0";"4.269042"
"740.0";"4.36781"
"750.0";"4.465425"
"760.0";"4.629034"
"770.0";"4.562229"
"780.0";"4.531635"
"790.0";"4.541731"
"800.0";"4.510585"
"810.0";"4.697338"
"820.0";"4.758092"
"830.0";"4.845872"
"840.0";"4.727361"
"850.0";"4.868994"
"860.0";"4.949762"
"870.0";"4.885883"
"880.0";"4.856481"
"890.0";"4.978014"
"900.0";"5.139102"
"910.0";"5.030199"
"920.0";"5.116845"
"930.0";"5.214779"
"940.0";"5.362129"
"950.0";"5.293077"
"960.0";"5.259439"
"970.0";"5.210905"
"980.0";"5.331644"
"990.0";"5.436489"
"1000.0";"5.122"
"1010.0";"5.043019"
"1020.0";"4.995025"
"1030.0";"5.045527"
"1040.0";"5.133193"
"1050.0";"5.249548"
"1060.0";"5.40808"
"1070.0";"5.678282"
"1080.0";"5.739305"
"1090.0";"5.661224"
"1100.0";"5.712603"
"1110.0";"5.619625"
"1120.0";"5.725863"
"1130.0";"5.736793"
"1140.0";"5.722891"
"1150.0";"5.659752"
"1160.0";"5.4596"
"1170.0";"5.412118"
"1180.0";"5.461492"
"1190.0";"5.589365"
"1200.0";"5.767689"
"1210.0";"5.910569"
"1220.0";"5.916624"
"1230.0";"6.000305"
"1240.0";"5.701588"
"1250.0";"5.821306"
"1260.0";"5.749803"
"1270.0";"5.773043"
"1280.0";"6.233004"
"1290.0";"6.251867"
"1300.0";"6.263306"
"1310.0";"6.332988"
"1320.0";"6.098883"
"1330.0";"5.969488"
"1340.0";"6.095435"
"1350.0";"6.134886"
"1360.0";"6.118487"
"1370.0";"5.983363"
"1380.0";"6.098068"
"1390.0";"6.221773"
"1400.0";"6.19943"
"1410.0";"6.09192"
"1420.0";"6.056436"
"1430.0";"5.816522"
"1440.0";"5.76765"
"1450.0";"5.849826"
"1460.0";"5.839455"
"1470.0";"5.999362"
"1480.0";"6.060689"
"1490.0";"6.097867"
"1500.0";"6.154595"
"1510.0";"6.320026"
"1520.0";"6.456644"
"1530.0";"6.45297"
"1540.0";"6.268386"
"1550.0";"6.427682"
"1560.0";"6.575119"
"1570.0";"6.712246"
"1580.0";"6.714715"
"1590.0";"6.55418"
"1600.0";"6.468001"
"1610.0";"6.513618"
"1620.0";"6.393488"
"1630.0";"6.313597"
"1640.0";"6.533261"
"1650.0";"6.538808"
"1660.0";"6.483912"
"1670.0";"6.451431"
"1680.0";"6.59134"
"1690.0";"6.442223"
"1700.0";"6.207982"
"1710.0";"6.369205"
"1720.0";"6.370061"
"1730.0";"6.477639"
"1740.0";"6.531686"
"1750.0";"6.359432"
"1760.0";"6.327646"
"1770.0";"6.499918"
"1780.0";"6.459908"
"1790.0";"6.493331"
"1800.0";"6.534719"
"1810.0";"6.537926"
"1820.0";"6.507811"
"1830.0";"6.510057"
"1840.0";"6.428021"
"1850.0";"6.520571"
"1860.0";"6.542037"
"1870.0";"6.48877"
"1880.0";"6.637296"
"1890.0";"6.451828"
"1900.0";"6.449823"
"1910.0";"6.458711"
"1920.0";"6.51317"
"1930.0";"6.617092"
"1940.0";"6.387211"
"1950.0";"6.301838"
"1960.0";"6.518666"
