# This .csv file was created 12.10.2024 14:33
# extracted out of file mindist_major_allergenic_epitope_r_102-124_MOL8.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_102-124-MOL8"
"0.0";"4.698935"
"10.0";"4.612833"
"20.0";"4.572946"
"30.0";"4.65026"
"40.0";"4.408129"
"50.0";"4.396488"
"60.0";"4.373012"
"70.0";"4.548118"
"80.0";"4.6779"
"90.0";"4.797989"
"100.0";"4.985712"
"110.0";"4.645824"
"120.0";"4.603195"
"130.0";"4.238206"
"140.0";"4.48401"
"150.0";"4.652988"
"160.0";"4.517235"
"170.0";"4.591351"
"180.0";"4.489931"
"190.0";"4.568529"
"200.0";"4.556519"
"210.0";"4.587126"
"220.0";"4.451968"
"230.0";"4.291002"
"240.0";"4.375631"
"250.0";"4.247272"
"260.0";"4.398409"
"270.0";"4.502989"
"280.0";"4.596008"
"290.0";"4.611933"
"300.0";"4.849911"
"310.0";"5.058606"
"320.0";"5.014035"
"330.0";"4.844037"
"340.0";"4.755072"
"350.0";"4.592937"
"360.0";"4.772469"
"370.0";"4.954414"
"380.0";"5.178854"
"390.0";"5.027998"
"400.0";"4.998761"
"410.0";"4.987529"
"420.0";"5.228558"
"430.0";"5.091101"
"440.0";"5.092694"
"450.0";"5.314723"
"460.0";"5.41313"
"470.0";"5.349597"
"480.0";"5.192514"
"490.0";"5.085381"
"500.0";"5.238504"
"510.0";"5.147472"
"520.0";"5.130451"
"530.0";"5.296512"
"540.0";"5.44021"
"550.0";"5.503954"
"560.0";"5.242633"
"570.0";"5.164949"
"580.0";"5.340583"
"590.0";"5.445786"
"600.0";"5.848993"
"610.0";"5.799385"
"620.0";"5.769669"
"630.0";"5.826894"
"640.0";"5.658423"
"650.0";"5.741097"
"660.0";"5.824662"
"670.0";"5.679277"
"680.0";"5.812151"
"690.0";"6.04611"
"700.0";"6.018739"
"710.0";"5.728218"
"720.0";"5.953726"
"730.0";"6.101862"
"740.0";"6.043432"
"750.0";"5.728692"
"760.0";"5.552907"
"770.0";"5.898732"
"780.0";"5.786308"
"790.0";"5.842896"
"800.0";"5.563002"
"810.0";"5.563792"
"820.0";"5.418288"
"830.0";"5.484051"
"840.0";"5.38954"
"850.0";"5.513697"
"860.0";"5.423556"
"870.0";"5.233056"
"880.0";"5.197293"
"890.0";"5.347913"
"900.0";"5.251851"
"910.0";"5.236476"
"920.0";"4.967311"
"930.0";"5.105143"
"940.0";"5.086494"
"950.0";"5.098409"
"960.0";"5.262882"
"970.0";"5.178026"
"980.0";"4.799347"
"990.0";"4.995365"
"1000.0";"4.983967"
"1010.0";"4.77445"
"1020.0";"5.092701"
"1030.0";"5.174279"
"1040.0";"4.871453"
"1050.0";"4.844074"
"1060.0";"4.863239"
"1070.0";"5.025223"
"1080.0";"4.919068"
"1090.0";"5.101328"
"1100.0";"4.792155"
"1110.0";"4.9865"
"1120.0";"4.9657"
"1130.0";"4.582024"
"1140.0";"4.978868"
"1150.0";"5.198723"
"1160.0";"5.583427"
"1170.0";"5.462287"
"1180.0";"5.676507"
"1190.0";"5.622418"
"1200.0";"5.624438"
"1210.0";"5.458067"
"1220.0";"5.457869"
"1230.0";"5.357106"
"1240.0";"5.698315"
"1250.0";"5.694146"
"1260.0";"5.539019"
"1270.0";"5.376483"
"1280.0";"5.483217"
"1290.0";"5.677947"
"1300.0";"5.716191"
"1310.0";"5.715204"
"1320.0";"5.591658"
"1330.0";"5.325867"
"1340.0";"5.61232"
"1350.0";"5.312029"
"1360.0";"5.373287"
"1370.0";"5.610367"
"1380.0";"5.504801"
"1390.0";"5.788353"
"1400.0";"5.935872"
"1410.0";"6.08494"
"1420.0";"5.884594"
"1430.0";"5.809165"
"1440.0";"6.026378"
"1450.0";"6.096873"
"1460.0";"5.94697"
"1470.0";"5.71522"
"1480.0";"5.571733"
"1490.0";"5.702423"
"1500.0";"5.562098"
"1510.0";"5.686432"
"1520.0";"5.839046"
"1530.0";"5.96773"
"1540.0";"5.654466"
"1550.0";"5.651628"
"1560.0";"5.79742"
"1570.0";"5.696049"
"1580.0";"5.504805"
"1590.0";"5.373485"
"1600.0";"5.375214"
"1610.0";"5.781051"
"1620.0";"6.123826"
"1630.0";"6.091099"
"1640.0";"5.762672"
"1650.0";"5.709558"
"1660.0";"5.839793"
"1670.0";"5.890892"
"1680.0";"5.797707"
"1690.0";"6.098665"
"1700.0";"5.991925"
"1710.0";"6.133882"
"1720.0";"6.038559"
"1730.0";"5.682232"
"1740.0";"5.504866"
"1750.0";"5.187987"
"1760.0";"5.155807"
"1770.0";"5.165903"
"1780.0";"5.020293"
"1790.0";"5.007191"
"1800.0";"5.227897"
"1810.0";"5.192601"
"1820.0";"5.303056"
"1830.0";"5.402552"
"1840.0";"5.374888"
"1850.0";"5.207144"
"1860.0";"5.182386"
"1870.0";"5.201626"
"1880.0";"5.192004"
"1890.0";"5.011599"
"1900.0";"5.279829"
"1910.0";"5.244818"
"1920.0";"5.311543"
"1930.0";"5.224554"
"1940.0";"4.937093"
"1950.0";"4.808673"
"1960.0";"4.674953"
"1970.0";"4.759116"
"1980.0";"5.024827"
"1990.0";"4.564291"
"2000.0";"4.650363"
"2010.0";"4.992648"
"2020.0";"4.676054"
"2030.0";"4.758719"
"2040.0";"4.392826"
"2050.0";"4.692567"
"2060.0";"4.59587"
"2070.0";"4.535452"
"2080.0";"4.699679"
"2090.0";"4.990936"
"2100.0";"5.010525"
"2110.0";"5.039559"
"2120.0";"4.99579"
"2130.0";"5.20859"
"2140.0";"5.51608"
"2150.0";"5.808009"
"2160.0";"5.492252"
"2170.0";"5.384419"
"2180.0";"5.368446"
"2190.0";"5.565744"
"2200.0";"5.426062"
"2210.0";"5.527553"
"2220.0";"5.383564"
"2230.0";"5.177738"
"2240.0";"5.102776"
"2250.0";"5.196414"
"2260.0";"5.002094"
"2270.0";"4.84137"
"2280.0";"4.83785"
"2290.0";"4.894372"
"2300.0";"4.702733"
"2310.0";"4.660953"
"2320.0";"4.767927"
"2330.0";"4.503182"
"2340.0";"4.48702"
"2350.0";"4.605163"
"2360.0";"4.607242"
"2370.0";"4.701554"
"2380.0";"4.570167"
"2390.0";"4.555012"
"2400.0";"4.303172"
"2410.0";"4.211762"
"2420.0";"4.167597"
"2430.0";"3.982253"
"2440.0";"4.42235"
"2450.0";"4.454032"
"2460.0";"4.73107"
"2470.0";"4.474244"
"2480.0";"4.705762"
"2490.0";"4.706044"
"2500.0";"4.540746"
"2510.0";"4.496467"
"2520.0";"4.502506"
"2530.0";"4.707387"
"2540.0";"4.799464"
"2550.0";"4.575238"
"2560.0";"4.404363"
"2570.0";"4.091519"
"2580.0";"4.241378"
"2590.0";"4.436567"
"2600.0";"4.45894"
"2610.0";"4.385507"
"2620.0";"4.492145"
"2630.0";"4.654106"
"2640.0";"4.372443"
"2650.0";"4.566504"
"2660.0";"4.606995"
"2670.0";"4.781118"
"2680.0";"4.798002"
"2690.0";"4.460454"
"2700.0";"4.375548"
"2710.0";"4.251192"
"2720.0";"4.374066"
"2730.0";"4.414289"
"2740.0";"4.283863"
"2750.0";"4.334786"
"2760.0";"4.358575"
"2770.0";"4.483959"
"2780.0";"4.465157"
"2790.0";"4.677502"
"2800.0";"4.720697"
"2810.0";"5.00113"
"2820.0";"4.856122"
"2830.0";"4.580773"
"2840.0";"4.413389"
"2850.0";"4.481445"
"2860.0";"4.606849"
"2870.0";"4.279295"
"2880.0";"4.122262"
"2890.0";"4.070774"
"2900.0";"4.244243"
"2910.0";"4.344471"
"2920.0";"4.269737"
"2930.0";"4.310547"
"2940.0";"4.333228"
"2950.0";"4.290523"
"2960.0";"4.585422"
"2970.0";"4.856514"
"2980.0";"4.598919"
"2990.0";"4.641613"
"3000.0";"4.519748"
"3010.0";"4.592606"
"3020.0";"4.789933"
"3030.0";"4.835938"
"3040.0";"4.539752"
"3050.0";"4.401086"
"3060.0";"4.3226"
"3070.0";"4.220279"
"3080.0";"4.047434"
"3090.0";"3.894592"
"3100.0";"3.710701"
"3110.0";"3.646888"
"3120.0";"3.811829"
"3130.0";"3.90691"
"3140.0";"3.608556"
"3150.0";"3.553586"
"3160.0";"3.427806"
"3170.0";"3.489437"
"3180.0";"3.182593"
"3190.0";"3.492673"
"3200.0";"3.409466"
"3210.0";"3.506868"
"3220.0";"3.433729"
"3230.0";"3.57801"
"3240.0";"3.513086"
"3250.0";"3.40198"
"3260.0";"3.399823"
"3270.0";"3.396251"
"3280.0";"3.324878"
"3290.0";"3.031323"
"3300.0";"3.127439"
"3310.0";"2.941932"
"3320.0";"3.275377"
"3330.0";"3.32608"
"3340.0";"3.149692"
"3350.0";"3.055752"
"3360.0";"3.214452"
"3370.0";"3.365807"
"3380.0";"3.372264"
"3390.0";"3.494113"
"3400.0";"3.344246"
"3410.0";"3.200451"
"3420.0";"3.414038"
"3430.0";"3.557689"
"3440.0";"3.686843"
"3450.0";"3.763608"
"3460.0";"3.780406"
"3470.0";"3.556483"
"3480.0";"3.570014"
"3490.0";"3.486366"
"3500.0";"3.466085"
"3510.0";"3.242585"
"3520.0";"3.274509"
"3530.0";"3.49015"
"3540.0";"3.586942"
"3550.0";"3.58628"
"3560.0";"3.438393"
"3570.0";"3.52024"
"3580.0";"3.200997"
"3590.0";"3.124847"
"3600.0";"3.319361"
"3610.0";"3.351963"
"3620.0";"3.14425"
"3630.0";"3.162484"
"3640.0";"2.828194"
"3650.0";"2.832849"
"3660.0";"2.96631"
"3670.0";"2.844575"
"3680.0";"2.719784"
"3690.0";"2.636938"
"3700.0";"2.519174"
"3710.0";"2.563969"
"3720.0";"2.728439"
"3730.0";"2.505668"
"3740.0";"2.758726"
"3750.0";"2.920716"
"3760.0";"3.020221"
"3770.0";"2.924449"
"3780.0";"2.803684"
"3790.0";"2.521908"
"3800.0";"2.564738"
"3810.0";"2.595175"
"3820.0";"2.562031"
"3830.0";"2.746471"
"3840.0";"2.664383"
"3850.0";"2.368301"
"3860.0";"2.290199"
"3870.0";"2.265064"
"3880.0";"2.062662"
"3890.0";"2.1918"
"3900.0";"2.476507"
"3910.0";"2.224601"
"3920.0";"2.102499"
"3930.0";"2.335852"
"3940.0";"2.082749"
"3950.0";"1.865871"
"3960.0";"1.917219"
"3970.0";"1.923312"
"3980.0";"1.959973"
"3990.0";"1.814113"
"4000.0";"1.775007"
"4010.0";"2.064062"
"4020.0";"2.00931"
"4030.0";"2.068352"
"4040.0";"1.968619"
"4050.0";"2.129311"
"4060.0";"2.224245"
"4070.0";"2.134973"
"4080.0";"2.18214"
"4090.0";"2.098528"
"4100.0";"2.244498"
"4110.0";"2.312929"
"4120.0";"2.551446"
"4130.0";"2.605645"
"4140.0";"2.833875"
"4150.0";"2.935329"
"4160.0";"2.830932"
"4170.0";"2.827689"
"4180.0";"3.054244"
"4190.0";"3.043534"
"4200.0";"3.002468"
"4210.0";"3.100238"
"4220.0";"3.299155"
"4230.0";"3.437841"
"4240.0";"3.569544"
"4250.0";"3.59747"
"4260.0";"3.500504"
"4270.0";"3.351542"
"4280.0";"3.673167"
"4290.0";"3.504248"
"4300.0";"3.891017"
"4310.0";"4.062557"
"4320.0";"3.759627"
"4330.0";"4.037778"
"4340.0";"3.858969"
"4350.0";"3.588145"
"4360.0";"3.546632"
"4370.0";"3.542197"
"4380.0";"3.610065"
"4390.0";"3.528085"
"4400.0";"3.342392"
"4410.0";"3.326232"
"4420.0";"3.480004"
"4430.0";"3.387235"
"4440.0";"3.227414"
"4450.0";"3.199538"
"4460.0";"3.149482"
"4470.0";"3.026192"
"4480.0";"3.150894"
"4490.0";"3.525733"
"4500.0";"3.012919"
"4510.0";"2.914752"
"4520.0";"3.267052"
"4530.0";"3.382332"
"4540.0";"3.257312"
"4550.0";"3.220256"
"4560.0";"2.975807"
"4570.0";"2.911717"
"4580.0";"2.76051"
"4590.0";"2.971028"
"4600.0";"2.910839"
"4610.0";"3.124722"
"4620.0";"3.169801"
"4630.0";"3.515568"
"4640.0";"3.345106"
"4650.0";"3.229927"
"4660.0";"3.384871"
"4670.0";"3.273782"
"4680.0";"3.320314"
"4690.0";"3.373596"
"4700.0";"3.33789"
"4710.0";"3.433403"
"4720.0";"3.658432"
"4730.0";"3.654442"
"4740.0";"3.613132"
"4750.0";"3.431376"
"4760.0";"3.545531"
"4770.0";"3.485304"
"4780.0";"3.60627"
"4790.0";"3.837472"
"4800.0";"3.833572"
"4810.0";"3.628315"
"4820.0";"3.633849"
"4830.0";"3.371845"
"4840.0";"3.389846"
"4850.0";"3.288365"
"4860.0";"3.066372"
"4870.0";"3.139303"
"4880.0";"3.270876"
"4890.0";"3.228407"
"4900.0";"3.372714"
"4910.0";"3.237212"
"4920.0";"3.464871"
"4930.0";"3.704477"
"4940.0";"3.556521"
"4950.0";"3.49115"
"4960.0";"3.522883"
"4970.0";"3.520164"
"4980.0";"3.717848"
"4990.0";"3.316535"
"5000.0";"3.634807"
"5010.0";"3.571985"
"5020.0";"3.583527"
"5030.0";"3.510069"
"5040.0";"3.52812"
"5050.0";"3.533982"
"5060.0";"3.685963"
"5070.0";"3.479135"
"5080.0";"3.364351"
"5090.0";"3.406418"
"5100.0";"3.445199"
"5110.0";"3.388952"
"5120.0";"3.452095"
"5130.0";"3.479584"
"5140.0";"3.42092"
"5150.0";"3.517453"
"5160.0";"3.211704"
"5170.0";"3.508639"
"5180.0";"3.473492"
"5190.0";"3.493569"
"5200.0";"3.5927"
"5210.0";"3.755996"
"5220.0";"3.838765"
"5230.0";"3.797717"
"5240.0";"3.506424"
"5250.0";"3.452607"
"5260.0";"3.434149"
"5270.0";"3.550402"
"5280.0";"3.694221"
"5290.0";"3.528261"
"5300.0";"3.539715"
"5310.0";"3.633597"
"5320.0";"3.69212"
"5330.0";"3.66281"
"5340.0";"3.700547"
"5350.0";"3.585683"
"5360.0";"3.530287"
"5370.0";"3.765374"
"5380.0";"3.677386"
"5390.0";"3.531561"
"5400.0";"3.409286"
"5410.0";"3.585776"
"5420.0";"3.719572"
"5430.0";"3.518851"
"5440.0";"3.684537"
"5450.0";"3.584351"
"5460.0";"3.508422"
"5470.0";"3.58203"
"5480.0";"3.542211"
"5490.0";"3.559629"
"5500.0";"3.88991"
"5510.0";"3.87195"
"5520.0";"3.840345"
"5530.0";"3.627556"
"5540.0";"3.63362"
"5550.0";"3.519851"
"5560.0";"3.843085"
"5570.0";"3.897727"
"5580.0";"3.969073"
"5590.0";"4.089636"
"5600.0";"3.94527"
"5610.0";"4.075004"
"5620.0";"4.042051"
"5630.0";"4.121675"
"5640.0";"3.937193"
"5650.0";"3.879948"
"5660.0";"3.88546"
"5670.0";"3.713657"
"5680.0";"3.680817"
"5690.0";"4.058582"
"5700.0";"3.879075"
"5710.0";"4.099634"
"5720.0";"3.895282"
"5730.0";"3.815761"
"5740.0";"3.730212"
"5750.0";"3.722021"
"5760.0";"3.744275"
"5770.0";"3.765803"
"5780.0";"3.599473"
"5790.0";"3.476827"
"5800.0";"3.331794"
"5810.0";"3.771314"
"5820.0";"3.600636"
"5830.0";"3.860646"
"5840.0";"3.86454"
"5850.0";"3.799946"
"5860.0";"3.744804"
"5870.0";"3.65792"
"5880.0";"3.798771"
"5890.0";"3.416769"
"5900.0";"3.468823"
"5910.0";"3.533151"
"5920.0";"3.392143"
"5930.0";"3.539983"
"5940.0";"3.391112"
"5950.0";"3.630276"
"5960.0";"3.564389"
"5970.0";"3.851006"
"5980.0";"3.833898"
"5990.0";"3.93043"
"6000.0";"3.746188"
"6010.0";"3.508162"
"6020.0";"3.728698"
"6030.0";"3.763917"
"6040.0";"3.798316"
"6050.0";"3.829841"
"6060.0";"3.761892"
"6070.0";"3.854901"
"6080.0";"4.032239"
"6090.0";"3.971316"
"6100.0";"3.986633"
"6110.0";"4.109546"
"6120.0";"4.025703"
"6130.0";"3.840913"
"6140.0";"3.987327"
"6150.0";"3.922043"
"6160.0";"3.900935"
"6170.0";"4.056327"
"6180.0";"3.802327"
"6190.0";"4.058107"
"6200.0";"3.797339"
"6210.0";"3.54353"
"6220.0";"3.601958"
"6230.0";"3.569787"
"6240.0";"3.660048"
"6250.0";"3.706367"
"6260.0";"3.660345"
"6270.0";"3.563115"
"6280.0";"3.69086"
"6290.0";"3.70304"
"6300.0";"3.646771"
"6310.0";"3.505986"
"6320.0";"3.550517"
"6330.0";"3.315174"
"6340.0";"3.339736"
"6350.0";"3.478273"
"6360.0";"3.409562"
"6370.0";"3.485476"
"6380.0";"3.461245"
"6390.0";"3.386939"
"6400.0";"3.49707"
"6410.0";"3.598187"
"6420.0";"3.270982"
"6430.0";"3.469413"
"6440.0";"3.473978"
"6450.0";"3.351435"
"6460.0";"3.677115"
"6470.0";"3.607821"
"6480.0";"3.582263"
"6490.0";"3.693379"
"6500.0";"3.821276"
"6510.0";"3.684334"
"6520.0";"3.830623"
"6530.0";"3.855392"
"6540.0";"3.872501"
"6550.0";"4.033223"
"6560.0";"3.982037"
"6570.0";"3.923254"
"6580.0";"3.954808"
"6590.0";"4.004819"
"6600.0";"3.992008"
"6610.0";"3.979245"
"6620.0";"3.998785"
"6630.0";"4.142325"
"6640.0";"3.99563"
"6650.0";"4.116535"
"6660.0";"3.934962"
"6670.0";"4.028992"
"6680.0";"3.813274"
"6690.0";"4.010227"
"6700.0";"4.123405"
"6710.0";"4.035407"
"6720.0";"4.070072"
"6730.0";"4.159984"
