# This .csv file was created 12.10.2024 14:34
# extracted out of file mindist_major_allergenic_epitope_r_311-324_MOL_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_311-324-MOL"
"0.0";"1.773512"
"10.0";"1.704127"
"20.0";"1.739603"
"30.0";"1.660533"
"40.0";"1.763705"
"50.0";"1.762293"
"60.0";"1.739564"
"70.0";"1.7335"
"80.0";"1.68216"
"90.0";"1.682159"
"100.0";"1.640687"
"110.0";"1.695796"
"120.0";"1.717301"
"130.0";"1.689866"
"140.0";"1.733183"
"150.0";"1.676641"
"160.0";"1.687213"
"170.0";"1.701916"
"180.0";"1.712631"
"190.0";"1.73034"
"200.0";"1.712642"
"210.0";"1.572131"
"220.0";"1.591835"
"230.0";"1.623042"
"240.0";"1.584315"
"250.0";"1.612248"
"260.0";"1.610224"
"270.0";"1.660787"
"280.0";"1.669251"
"290.0";"1.744279"
"300.0";"1.801436"
"310.0";"1.651834"
"320.0";"1.700867"
"330.0";"1.841635"
"340.0";"1.811603"
"350.0";"1.818575"
"360.0";"1.87207"
"370.0";"1.838786"
"380.0";"1.842085"
"390.0";"1.853691"
"400.0";"1.90894"
"410.0";"1.901051"
"420.0";"1.765715"
"430.0";"1.846452"
"440.0";"1.667915"
"450.0";"1.798778"
"460.0";"1.786121"
"470.0";"1.79146"
"480.0";"1.725198"
"490.0";"1.865829"
"500.0";"1.78564"
"510.0";"1.842031"
"520.0";"1.733372"
"530.0";"1.678572"
"540.0";"1.629467"
"550.0";"1.666019"
"560.0";"1.559952"
"570.0";"1.685825"
"580.0";"1.602014"
"590.0";"1.556133"
"600.0";"1.615573"
"610.0";"1.685279"
"620.0";"1.539603"
"630.0";"1.595408"
"640.0";"1.697668"
"650.0";"1.786064"
"660.0";"1.695919"
"670.0";"1.614664"
"680.0";"1.621833"
"690.0";"1.511728"
"700.0";"1.781835"
"710.0";"1.649734"
"720.0";"1.651339"
"730.0";"1.606782"
"740.0";"1.631525"
"750.0";"1.6991"
"760.0";"1.659121"
"770.0";"1.664823"
"780.0";"1.597936"
"790.0";"1.729931"
"800.0";"1.720182"
"810.0";"1.698982"
"820.0";"1.698074"
"830.0";"1.739597"
"840.0";"1.835108"
"850.0";"1.763146"
"860.0";"1.794246"
"870.0";"1.695325"
"880.0";"1.734122"
"890.0";"1.684202"
"900.0";"1.618108"
"910.0";"1.776504"
"920.0";"1.720466"
"930.0";"1.552071"
"940.0";"1.617562"
"950.0";"1.696734"
"960.0";"1.705405"
"970.0";"1.6799"
"980.0";"1.488963"
"990.0";"1.50998"
"1000.0";"1.709401"
"1010.0";"1.691685"
"1020.0";"1.625061"
"1030.0";"1.675804"
"1040.0";"1.631744"
"1050.0";"1.749442"
"1060.0";"1.70102"
"1070.0";"1.712848"
"1080.0";"1.811575"
"1090.0";"1.793746"
"1100.0";"1.668422"
"1110.0";"1.703892"
"1120.0";"1.686178"
"1130.0";"1.714111"
"1140.0";"1.743989"
"1150.0";"1.652373"
"1160.0";"1.711448"
"1170.0";"1.645808"
"1180.0";"1.58597"
"1190.0";"1.468982"
"1200.0";"1.572916"
"1210.0";"1.660309"
"1220.0";"1.715132"
"1230.0";"1.831426"
"1240.0";"1.525847"
"1250.0";"1.60238"
"1260.0";"1.582156"
"1270.0";"1.571714"
"1280.0";"1.58544"
"1290.0";"1.510761"
"1300.0";"1.571625"
"1310.0";"1.457848"
"1320.0";"1.482291"
"1330.0";"1.49568"
"1340.0";"1.408925"
"1350.0";"1.319016"
"1360.0";"1.279761"
"1370.0";"1.313486"
"1380.0";"1.401315"
"1390.0";"1.507653"
"1400.0";"1.596642"
"1410.0";"1.468695"
"1420.0";"1.395618"
"1430.0";"1.396832"
"1440.0";"1.402154"
"1450.0";"1.442942"
"1460.0";"1.398659"
"1470.0";"1.356903"
"1480.0";"1.356189"
"1490.0";"1.431076"
"1500.0";"1.336368"
"1510.0";"1.505219"
"1520.0";"1.457259"
"1530.0";"1.729888"
"1540.0";"1.550013"
"1550.0";"1.417521"
"1560.0";"1.362554"
"1570.0";"1.347372"
"1580.0";"1.528099"
"1590.0";"1.52524"
"1600.0";"1.606102"
"1610.0";"1.481913"
"1620.0";"1.476322"
"1630.0";"1.311489"
"1640.0";"1.491408"
"1650.0";"1.41669"
"1660.0";"1.527203"
"1670.0";"1.606894"
"1680.0";"1.728746"
"1690.0";"1.69198"
"1700.0";"1.638888"
"1710.0";"1.806762"
"1720.0";"1.607359"
"1730.0";"1.662486"
"1740.0";"1.741228"
"1750.0";"1.696314"
"1760.0";"1.818359"
"1770.0";"1.735935"
"1780.0";"1.752732"
"1790.0";"1.619912"
"1800.0";"1.590133"
"1810.0";"1.632658"
"1820.0";"1.701807"
"1830.0";"1.619161"
"1840.0";"1.618245"
"1850.0";"1.65103"
"1860.0";"1.578792"
