# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48777";"1.22612";"1.19931";"1.21869"
"10.0";"1.49123";"1.2274";"1.19933";"1.22582"
"20.0";"1.49635";"1.23353";"1.20845";"1.2232"
"30.0";"1.48981";"1.23441";"1.19199";"1.22248"
"40.0";"1.49081";"1.23172";"1.19483";"1.22485"
"50.0";"1.49639";"1.241";"1.19922";"1.2248"
"60.0";"1.49056";"1.23422";"1.20124";"1.21544"
"70.0";"1.4909";"1.23332";"1.20013";"1.21827"
"80.0";"1.48987";"1.23285";"1.19846";"1.21786"
"90.0";"1.49584";"1.23719";"1.20681";"1.21985"
"100.0";"1.48907";"1.22946";"1.19767";"1.22012"
"110.0";"1.48988";"1.23117";"1.20212";"1.21597"
"120.0";"1.4884";"1.22983";"1.19668";"1.21909"
"130.0";"1.49098";"1.2335";"1.19908";"1.21933"
"140.0";"1.49231";"1.22865";"1.20333";"1.22326"
"150.0";"1.48965";"1.22523";"1.20029";"1.22321"
"160.0";"1.49393";"1.23527";"1.20723";"1.2167"
"170.0";"1.49054";"1.22752";"1.20231";"1.22109"
"180.0";"1.48502";"1.22155";"1.19738";"1.21846"
"190.0";"1.48979";"1.22598";"1.19738";"1.22564"
"200.0";"1.49071";"1.22743";"1.19904";"1.2248"
"210.0";"1.48988";"1.22361";"1.1958";"1.22976"
"220.0";"1.49062";"1.22439";"1.19174";"1.23471"
"230.0";"1.49877";"1.23768";"1.19434";"1.23869"
"240.0";"1.49224";"1.22656";"1.19394";"1.23435"
"250.0";"1.48566";"1.22091";"1.19154";"1.22636"
"260.0";"1.49468";"1.23468";"1.19342";"1.23266"
"270.0";"1.49401";"1.2322";"1.19603";"1.23099"
"280.0";"1.49075";"1.22306";"1.19767";"1.23059"
"290.0";"1.49213";"1.22991";"1.19862";"1.22619"
"300.0";"1.49184";"1.22672";"1.19493";"1.23227"
"310.0";"1.48897";"1.22157";"1.20005";"1.22545"
"320.0";"1.49096";"1.22852";"1.19884";"1.22452"
"330.0";"1.48711";"1.22182";"1.1967";"1.22395"
"340.0";"1.49004";"1.2283";"1.19927";"1.22207"
"350.0";"1.49121";"1.22617";"1.20204";"1.22434"
"360.0";"1.48801";"1.22743";"1.19771";"1.21953"
"370.0";"1.49315";"1.22739";"1.19911";"1.23071"
"380.0";"1.49512";"1.22713";"1.1963";"1.23845"
"390.0";"1.49343";"1.22517";"1.20518";"1.22767"
"400.0";"1.49003";"1.22574";"1.19701";"1.22682"
"410.0";"1.49452";"1.23342";"1.19862";"1.22847"
"420.0";"1.4913";"1.22264";"1.20077";"1.22933"
"430.0";"1.4965";"1.23679";"1.20092";"1.22766"
"440.0";"1.49395";"1.22898";"1.20549";"1.22482"
"450.0";"1.49473";"1.22953";"1.2089";"1.22281"
"460.0";"1.49588";"1.23194";"1.20305";"1.22894"
"470.0";"1.49772";"1.2314";"1.20689";"1.2302"
"480.0";"1.50036";"1.23826";"1.20387";"1.23272"
"490.0";"1.49636";"1.23653";"1.20141";"1.22712"
"500.0";"1.49068";"1.23013";"1.19884";"1.22221"
"510.0";"1.49975";"1.24015";"1.19978";"1.2333"
"520.0";"1.49069";"1.23007";"1.19328";"1.22773"
"530.0";"1.49561";"1.2301";"1.19816";"1.23489"
"540.0";"1.49705";"1.23618";"1.20195";"1.22863"
"550.0";"1.49627";"1.23075";"1.19941";"1.23463"
"560.0";"1.49179";"1.23377";"1.19742";"1.22265"
"570.0";"1.49693";"1.23471";"1.20315";"1.22863"
"580.0";"1.49668";"1.23317";"1.19876";"1.23386"
"590.0";"1.49694";"1.23669";"1.20072";"1.22904"
"600.0";"1.50087";"1.23774";"1.20692";"1.23148"
"610.0";"1.49703";"1.23638";"1.19723";"1.23297"
"620.0";"1.49391";"1.23738";"1.19239";"1.22908"
"630.0";"1.49562";"1.23426";"1.19585";"1.23302"
"640.0";"1.49418";"1.23794";"1.19023";"1.23126"
"650.0";"1.50232";"1.2438";"1.19553";"1.24"
"660.0";"1.50439";"1.24324";"1.20249";"1.23886"
"670.0";"1.49876";"1.23902";"1.1996";"1.23222"
"680.0";"1.50287";"1.23626";"1.19655";"1.24786"
"690.0";"1.49161";"1.22671";"1.19176";"1.23479"
"700.0";"1.49303";"1.23172";"1.19191";"1.23308"
"710.0";"1.49646";"1.23831";"1.19882";"1.22808"
"720.0";"1.49746";"1.23975";"1.18814";"1.23941"
"730.0";"1.49251";"1.23254";"1.19216";"1.23075"
"740.0";"1.49617";"1.23192";"1.18874";"1.2435"
"750.0";"1.49862";"1.23503";"1.1901";"1.24504"
"760.0";"1.49557";"1.23046";"1.18721";"1.24499"
"770.0";"1.49241";"1.23293";"1.18388";"1.2381"
"780.0";"1.49341";"1.22344";"1.19457";"1.23966"
"790.0";"1.49595";"1.23082";"1.19483";"1.23823"
"800.0";"1.49746";"1.23178";"1.19626";"1.23954"
"810.0";"1.48917";"1.22688";"1.18472";"1.2355"
"820.0";"1.49389";"1.23249";"1.19262";"1.23372"
"830.0";"1.4991";"1.23764";"1.19525";"1.23864"
"840.0";"1.49881";"1.23415";"1.20196";"1.23493"
"850.0";"1.49543";"1.22409";"1.19493";"1.24353"
"860.0";"1.49638";"1.23414";"1.19926";"1.23165"
"870.0";"1.49167";"1.22943";"1.19283";"1.23118"
"880.0";"1.49366";"1.22347";"1.18988";"1.24473"
"890.0";"1.49347";"1.22379";"1.19447";"1.23956"
"900.0";"1.49472";"1.2307";"1.19238";"1.23773"
"910.0";"1.4908";"1.22505";"1.18714";"1.2389"
"920.0";"1.49";"1.22815";"1.18953";"1.2316"
"930.0";"1.49082";"1.22494";"1.18427";"1.24183"
