Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;-0.003851138910331433;-0.012818908277098534
10.0;-0.004275275267152701;-0.009345573878957356
20.0;-0.0009898557953354464;-0.010539752882199185
30.0;-0.016300170740641863;-0.010819105256949145
40.0;-0.0033005461733728063;-0.011449299284388748
50.0;-0.013028297329519831;-0.011674327129187489
60.0;-0.004732825905327215;-0.009481317026636075
70.0;-0.0038740840551008382;-0.013064111755931862
80.0;-0.004205708615528072;-0.008703278059972517
90.0;-0.0005646369140067831;-0.008425706678500112
100.0;-0.0014710376584128248;-0.009797951359956224
110.0;-0.006225948077596119;-0.012545547097645118
120.0;-0.013250165793466922;-0.011217162902228687
130.0;-0.007631548587532464;-0.01230653431243131
140.0;-0.0009561863250978888;-0.009276057294056277
150.0;-0.032108258247054065;-0.011532006653608182
160.0;-0.0005238249308424426;-0.012126453831998927
170.0;-0.010698636037551485;-0.01657859744709273
180.0;-0.015998833700172715;-0.015904778680500564
190.0;-0.012776571847415864;-0.01793209101400455
200.0;-0.006428810497910864;-0.013509678422204538
210.0;-0.008971143410011349;-0.016483874048760522
220.0;-0.0059421070084855546;-0.015197371585478483
230.0;-0.004331877600456864;-0.013354217525275028
240.0;-0.00476589628557345;-0.009424721870378804
250.0;-0.006672972143560325;-0.010965503348363494
260.0;-0.008083919745565198;-0.008329685205666047
270.0;-0.003227590274960207;-0.009011164757654254
280.0;-0.0009838869242132593;-0.007971898281672668
290.0;-0.006462678574777896;-0.011262485385784043
300.0;-0.003051163439713233;-0.016348882762983265
310.0;-0.004874322529307461;-0.014204856485861617
320.0;-0.023158989729773653;-0.0124033589203448
330.0;-0.014341945960631283;-0.01641878504038134
340.0;-0.005867063529441315;-0.014975032496279414
350.0;-0.012932433844882834;-0.01664518982825956
360.0;-0.008945671585296234;-0.013501210628211174
370.0;-0.0065555934396309785;-0.012582295879143201
380.0;-0.002658084531694663;-0.012015440287606718
390.0;-0.010739449339760005;-0.01548380654717076
400.0;-0.024676785916236288;-0.017288129390181074
410.0;-0.020925289570396657;-0.016435172031428212
420.0;-0.02538049095768597;-0.01211495822301044
430.0;-0.013961146291758353;-0.013461957704040808
440.0;-0.021298473189903785;-0.016582315991629022
450.0;-0.01953881417012736;-0.016558272218926324
460.0;-0.00934953597682098;-0.010669217581638978
470.0;-0.018645706316062143;-0.015693024658988246
480.0;-0.03504641408028497;-0.015622098747624751
490.0;-0.03347335471899864;-0.01255212724470862
500.0;-0.02341268548747271;-0.013811808609009078
510.0;-0.028805898573991878;-0.017271852236597725
520.0;-0.032142798937168655;-0.021220706186743776
530.0;-0.03326780391301638;-0.018843552557791764
540.0;-0.03840699410961626;-0.01715198087387913
550.0;-0.044498321538568565;-0.016088328558508988
560.0;-0.04418680531825665;-0.011148881985648163
570.0;-0.0415865947508471;-0.018370769441838797
580.0;-0.04167407772847824;-0.014565751831973756
