# This .csv file was created 12.10.2024 14:30
# extracted out of file mindist_major_allergenic_epitope_r_264-288_MOL12_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_264-288-MOL12"
"0.0";"3.460628"
"10.0";"3.325206"
"20.0";"3.543868"
"30.0";"3.6737"
"40.0";"3.418685"
"50.0";"3.369207"
"60.0";"3.243262"
"70.0";"3.306545"
"80.0";"3.221233"
"90.0";"3.101937"
"100.0";"3.125872"
"110.0";"3.121475"
"120.0";"3.074242"
"130.0";"3.081667"
"140.0";"2.842337"
"150.0";"2.894135"
"160.0";"2.884561"
"170.0";"2.862978"
"180.0";"2.689138"
"190.0";"2.933481"
"200.0";"2.573931"
"210.0";"2.797991"
"220.0";"2.605818"
"230.0";"2.816476"
"240.0";"2.712142"
"250.0";"2.694127"
"260.0";"2.858418"
"270.0";"2.815223"
"280.0";"2.757995"
"290.0";"2.685477"
"300.0";"2.720966"
"310.0";"2.705628"
"320.0";"2.792398"
"330.0";"2.89241"
"340.0";"3.285312"
"350.0";"3.144892"
"360.0";"3.249481"
"370.0";"3.230327"
"380.0";"3.16185"
"390.0";"3.392384"
"400.0";"3.459664"
"410.0";"3.447181"
"420.0";"3.469064"
"430.0";"3.454353"
"440.0";"3.474985"
"450.0";"3.431435"
"460.0";"3.490874"
"470.0";"3.657913"
"480.0";"3.635893"
"490.0";"3.504902"
"500.0";"3.59938"
"510.0";"3.797772"
"520.0";"3.868459"
"530.0";"4.061635"
"540.0";"3.978177"
"550.0";"3.713671"
"560.0";"3.513217"
"570.0";"3.617606"
"580.0";"3.794885"
"590.0";"3.807873"
"600.0";"3.887027"
"610.0";"3.847405"
"620.0";"3.837807"
"630.0";"3.609222"
"640.0";"3.82161"
"650.0";"3.875976"
"660.0";"3.791377"
"670.0";"3.864239"
"680.0";"3.911803"
"690.0";"4.036895"
"700.0";"3.928647"
"710.0";"3.975678"
"720.0";"3.794527"
"730.0";"3.837368"
"740.0";"3.960672"
"750.0";"3.765894"
"760.0";"3.864486"
"770.0";"4.108795"
"780.0";"3.849249"
"790.0";"3.866784"
"800.0";"3.87911"
"810.0";"3.931838"
"820.0";"3.830078"
"830.0";"3.845312"
"840.0";"3.671118"
"850.0";"3.583009"
"860.0";"3.596115"
"870.0";"4.020297"
"880.0";"4.034778"
"890.0";"3.838005"
