# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_center_rottrans_p2_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48584";"1.19831";"1.22875";"1.2123"
"10.0";"1.4931";"1.20248";"1.23782";"1.21676"
"20.0";"1.49037";"1.20874";"1.23505";"1.20664"
"30.0";"1.49308";"1.20722";"1.23541";"1.2145"
"40.0";"1.49018";"1.203";"1.23382";"1.21317"
"50.0";"1.48643";"1.2002";"1.23055";"1.21004"
"60.0";"1.49374";"1.20703";"1.2423";"1.20923"
"70.0";"1.48772";"1.20043";"1.23473";"1.20873"
"80.0";"1.49419";"1.20808";"1.24012";"1.21155"
"90.0";"1.48935";"1.2091";"1.23577";"1.20304"
"100.0";"1.49108";"1.21173";"1.2438";"1.19636"
"110.0";"1.4952";"1.20673";"1.24304";"1.21239"
"120.0";"1.49121";"1.20947";"1.23958";"1.20334"
"130.0";"1.49107";"1.20863";"1.24056";"1.20282"
"140.0";"1.48636";"1.20163";"1.23167";"1.20732"
"150.0";"1.49698";"1.2158";"1.24228";"1.20849"
"160.0";"1.49182";"1.20327";"1.23946";"1.21117"
"170.0";"1.48675";"1.19442";"1.23903";"1.2079"
"180.0";"1.49042";"1.19797";"1.23993";"1.2125"
"190.0";"1.48451";"1.19402";"1.23437";"1.20755"
"200.0";"1.49018";"1.1988";"1.24199";"1.20898"
"210.0";"1.48801";"1.2021";"1.23417";"1.20836"
"220.0";"1.4834";"1.20251";"1.22884";"1.20203"
"230.0";"1.49163";"1.19639";"1.2471";"1.20967"
"240.0";"1.4831";"1.1926";"1.23076";"1.20919"
"250.0";"1.48779";"1.20398";"1.23266";"1.2075"
"260.0";"1.49123";"1.19849";"1.24044";"1.21346"
"270.0";"1.49287";"1.20449";"1.24092";"1.21107"
"280.0";"1.49018";"1.20274";"1.24027";"1.20681"
"290.0";"1.49793";"1.20373";"1.24294";"1.22219"
"300.0";"1.49592";"1.2041";"1.24248";"1.21736"
"310.0";"1.48985";"1.20186";"1.23311";"1.21419"
"320.0";"1.49693";"1.19886";"1.24371";"1.22374"
"330.0";"1.49391";"1.2064";"1.23459";"1.21816"
"340.0";"1.49318";"1.2012";"1.23989";"1.21614"
"350.0";"1.49062";"1.20265";"1.23575";"1.21262"
"360.0";"1.49117";"1.20169";"1.23843";"1.2122"
"370.0";"1.49321";"1.202";"1.23766";"1.21769"
"380.0";"1.49413";"1.20729";"1.24053";"1.21176"
"390.0";"1.48826";"1.20165";"1.22818";"1.21549"
"400.0";"1.4907";"1.20464";"1.22849";"1.2182"
"410.0";"1.49141";"1.20399";"1.23191";"1.21712"
"420.0";"1.48819";"1.20299";"1.2305";"1.21166"
"430.0";"1.48918";"1.20518";"1.23201";"1.21036"
"440.0";"1.48665";"1.20448";"1.23166";"1.20519"
"450.0";"1.49394";"1.2065";"1.23632";"1.2164"
"460.0";"1.48993";"1.20162";"1.23309";"1.21466"
"470.0";"1.49244";"1.20361";"1.23901";"1.21283"
"480.0";"1.48699";"1.19293";"1.23354";"1.21555"
"490.0";"1.49221";"1.19564";"1.24021";"1.2189"
"500.0";"1.49422";"1.20652";"1.24013";"1.21315"
"510.0";"1.48727";"1.201";"1.23541";"1.20636"
"520.0";"1.49824";"1.21181";"1.243";"1.21487"
"530.0";"1.49509";"1.21114";"1.23761";"1.21328"
"540.0";"1.48997";"1.20312";"1.24136";"1.2048"
"550.0";"1.48971";"1.20056";"1.24298";"1.20503"
"560.0";"1.49507";"1.20358";"1.2422";"1.21606"
"570.0";"1.4915";"1.20221";"1.24114";"1.20971"
"580.0";"1.48713";"1.19661";"1.23608";"1.2097"
"590.0";"1.49145";"1.20219";"1.24169";"1.20905"
"600.0";"1.49601";"1.20035";"1.24367";"1.22005"
"610.0";"1.49093";"1.19571";"1.23977";"1.21615"
"620.0";"1.48944";"1.19874";"1.23499";"1.21435"
"630.0";"1.4851";"1.19547";"1.22984";"1.21218"
"640.0";"1.48844";"1.20107";"1.23544";"1.20915"
"650.0";"1.4865";"1.19832";"1.23319";"1.20939"
"660.0";"1.49128";"1.20492";"1.23753";"1.21017"
"670.0";"1.48876";"1.20237";"1.23509";"1.20899"
"680.0";"1.4916";"1.20199";"1.23683";"1.21459"
"690.0";"1.48793";"1.19642";"1.23642";"1.21149"
"700.0";"1.48924";"1.20296";"1.23385";"1.21086"
"710.0";"1.48954";"1.20386";"1.23261";"1.21196"
"720.0";"1.49072";"1.19981";"1.23745";"1.21395"
"730.0";"1.49673";"1.20391";"1.24094";"1.22109"
"740.0";"1.4946";"1.20154";"1.23815";"1.22104"
"750.0";"1.49452";"1.20042";"1.24384";"1.21617"
"760.0";"1.49185";"1.20069";"1.24152";"1.21171"
"770.0";"1.4908";"1.20164";"1.23764";"1.21215"
"780.0";"1.48796";"1.19482";"1.23735";"1.21219"
"790.0";"1.49064";"1.20758";"1.23477";"1.20876"
"800.0";"1.4886";"1.19737";"1.23487";"1.21377"
"810.0";"1.48533";"1.19703";"1.22865";"1.21241"
"820.0";"1.49254";"1.19991";"1.23601";"1.21977"
"830.0";"1.4859";"1.19649";"1.23046";"1.2125"
"840.0";"1.48786";"1.20039";"1.23122";"1.21268"
