# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_neg1_mol12_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL12"
"0.0";"3.020545"
"10.0";"3.170248"
"20.0";"3.08041"
"30.0";"2.976907"
"40.0";"2.906591"
"50.0";"3.07774"
"60.0";"2.606256"
"70.0";"2.68452"
"80.0";"2.772392"
"90.0";"2.819596"
"100.0";"2.780824"
"110.0";"2.76963"
"120.0";"2.564733"
"130.0";"2.61596"
"140.0";"2.412516"
"150.0";"2.251623"
"160.0";"2.284722"
"170.0";"2.434612"
"180.0";"2.309892"
"190.0";"2.516205"
"200.0";"2.38922"
"210.0";"2.51861"
"220.0";"2.472444"
"230.0";"2.352238"
"240.0";"2.384582"
"250.0";"2.47481"
"260.0";"2.297103"
"270.0";"2.255971"
"280.0";"2.679842"
"290.0";"2.475565"
"300.0";"2.546181"
"310.0";"2.714626"
"320.0";"2.861579"
"330.0";"2.787881"
"340.0";"3.062832"
"350.0";"3.049321"
"360.0";"3.09611"
"370.0";"3.12989"
"380.0";"3.128331"
"390.0";"2.909117"
"400.0";"2.80727"
"410.0";"2.739123"
"420.0";"3.019668"
"430.0";"3.076381"
"440.0";"3.106884"
"450.0";"3.147671"
"460.0";"3.280555"
"470.0";"3.165483"
"480.0";"3.306915"
"490.0";"3.191108"
"500.0";"3.268059"
"510.0";"3.267842"
"520.0";"3.088068"
"530.0";"2.948948"
"540.0";"3.230154"
"550.0";"3.265472"
"560.0";"3.379901"
"570.0";"3.232678"
"580.0";"3.275523"
"590.0";"2.980329"
"600.0";"2.876654"
"610.0";"3.168186"
"620.0";"2.746386"
"630.0";"2.508115"
"640.0";"2.294659"
"650.0";"2.392135"
"660.0";"2.631488"
"670.0";"2.424341"
"680.0";"2.471731"
"690.0";"2.487641"
"700.0";"2.52612"
"710.0";"2.264353"
"720.0";"2.563761"
"730.0";"2.533653"
"740.0";"2.374158"
"750.0";"2.08287"
"760.0";"2.087591"
"770.0";"2.084129"
"780.0";"2.083228"
"790.0";"2.178979"
"800.0";"2.376802"
"810.0";"2.32018"
"820.0";"2.29345"
"830.0";"2.111948"
"840.0";"2.258748"
"850.0";"2.446581"
"860.0";"2.561413"
"870.0";"2.566531"
"880.0";"2.584882"
"890.0";"2.771627"
"900.0";"2.567188"
"910.0";"2.598252"
"920.0";"2.692651"
"930.0";"2.716991"
"940.0";"2.532329"
"950.0";"2.744171"
"960.0";"2.624449"
"970.0";"2.50827"
"980.0";"2.511984"
"990.0";"2.537172"
"1000.0";"2.817946"
"1010.0";"2.8965"
"1020.0";"2.588384"
"1030.0";"2.694572"
"1040.0";"2.681626"
"1050.0";"2.459708"
"1060.0";"2.453492"
"1070.0";"2.460037"
"1080.0";"2.501366"
"1090.0";"2.326503"
"1100.0";"2.105559"
"1110.0";"1.940477"
"1120.0";"1.953021"
"1130.0";"1.794831"
"1140.0";"2.063344"
"1150.0";"2.226504"
"1160.0";"2.111502"
"1170.0";"1.881332"
"1180.0";"1.644809"
"1190.0";"1.649569"
"1200.0";"1.757617"
"1210.0";"1.725125"
"1220.0";"1.668179"
"1230.0";"1.551375"
"1240.0";"1.73447"
"1250.0";"1.159484"
"1260.0";"1.118532"
"1270.0";"1.306508"
"1280.0";"1.597918"
"1290.0";"1.578015"
"1300.0";"1.572593"
"1310.0";"1.433349"
"1320.0";"1.391641"
"1330.0";"1.601521"
"1340.0";"1.499358"
"1350.0";"1.506547"
"1360.0";"1.398805"
"1370.0";"1.649556"
"1380.0";"1.827053"
"1390.0";"1.608586"
"1400.0";"1.750614"
"1410.0";"1.949034"
"1420.0";"1.801253"
"1430.0";"1.808"
"1440.0";"1.83526"
"1450.0";"1.959104"
"1460.0";"1.865317"
"1470.0";"1.551968"
"1480.0";"1.68648"
"1490.0";"1.906197"
"1500.0";"2.181488"
"1510.0";"2.194504"
"1520.0";"2.08511"
"1530.0";"1.950228"
"1540.0";"1.932716"
"1550.0";"2.031253"
"1560.0";"2.02104"
"1570.0";"1.991869"
"1580.0";"1.909261"
"1590.0";"2.025548"
"1600.0";"2.068925"
"1610.0";"1.971738"
"1620.0";"1.928005"
"1630.0";"1.862288"
"1640.0";"1.769465"
"1650.0";"1.776381"
"1660.0";"1.589072"
"1670.0";"1.474696"
"1680.0";"1.45405"
"1690.0";"1.705565"
"1700.0";"1.839861"
"1710.0";"1.755741"
"1720.0";"1.502528"
"1730.0";"1.820523"
"1740.0";"1.893084"
"1750.0";"1.893781"
"1760.0";"2.003844"
"1770.0";"2.09339"
"1780.0";"2.182891"
"1790.0";"2.148289"
"1800.0";"2.229404"
"1810.0";"2.187924"
"1820.0";"2.239665"
"1830.0";"2.013707"
"1840.0";"2.109309"
"1850.0";"2.01594"
"1860.0";"1.938592"
"1870.0";"2.03661"
"1880.0";"2.02798"
"1890.0";"2.047818"
"1900.0";"2.124636"
"1910.0";"2.170282"
"1920.0";"2.224403"
"1930.0";"2.072044"
"1940.0";"1.67764"
"1950.0";"1.686117"
"1960.0";"1.617602"
"1970.0";"1.506439"
"1980.0";"1.459894"
"1990.0";"1.464262"
"2000.0";"1.272817"
"2010.0";"1.392466"
"2020.0";"1.377241"
"2030.0";"1.173964"
"2040.0";"1.211547"
"2050.0";"1.264678"
"2060.0";"1.438021"
"2070.0";"1.398572"
"2080.0";"1.353606"
"2090.0";"1.425679"
"2100.0";"1.656602"
"2110.0";"1.570082"
"2120.0";"1.535653"
"2130.0";"1.726372"
"2140.0";"1.849665"
"2150.0";"1.913604"
"2160.0";"1.783684"
"2170.0";"1.903821"
"2180.0";"1.784447"
"2190.0";"1.940554"
"2200.0";"2.047829"
"2210.0";"1.835362"
"2220.0";"1.88709"
"2230.0";"1.811905"
"2240.0";"1.835744"
"2250.0";"2.223621"
"2260.0";"2.236274"
"2270.0";"2.060617"
"2280.0";"2.213438"
"2290.0";"2.186578"
"2300.0";"2.294521"
"2310.0";"2.438498"
"2320.0";"2.405411"
"2330.0";"2.33712"
"2340.0";"2.538443"
"2350.0";"2.610694"
"2360.0";"2.445729"
"2370.0";"2.457806"
"2380.0";"2.189196"
"2390.0";"1.97418"
"2400.0";"2.172593"
"2410.0";"2.25085"
"2420.0";"2.167875"
"2430.0";"2.349579"
"2440.0";"2.401608"
"2450.0";"2.265552"
"2460.0";"2.234844"
"2470.0";"2.284001"
"2480.0";"2.326533"
"2490.0";"2.271453"
"2500.0";"2.057252"
"2510.0";"1.883854"
"2520.0";"1.946322"
"2530.0";"1.989153"
"2540.0";"1.97458"
"2550.0";"1.898213"
"2560.0";"2.150263"
"2570.0";"2.262657"
"2580.0";"2.318107"
"2590.0";"2.330029"
"2600.0";"2.013895"
"2610.0";"2.294305"
"2620.0";"2.187709"
"2630.0";"2.128799"
"2640.0";"2.172937"
"2650.0";"2.006116"
"2660.0";"1.930241"
"2670.0";"2.161972"
"2680.0";"2.161047"
"2690.0";"2.12835"
"2700.0";"2.276107"
"2710.0";"2.374159"
"2720.0";"2.378052"
"2730.0";"2.239468"
"2740.0";"2.303115"
"2750.0";"2.215038"
"2760.0";"2.200058"
"2770.0";"2.056115"
"2780.0";"2.229835"
"2790.0";"2.214999"
"2800.0";"2.269084"
"2810.0";"2.271609"
"2820.0";"2.163054"
"2830.0";"2.098037"
"2840.0";"2.215634"
"2850.0";"2.115796"
"2860.0";"1.979441"
"2870.0";"1.915659"
"2880.0";"1.903562"
"2890.0";"1.717723"
"2900.0";"1.940382"
"2910.0";"2.062481"
"2920.0";"2.161966"
"2930.0";"2.263841"
"2940.0";"2.010559"
"2950.0";"2.095489"
"2960.0";"2.200938"
"2970.0";"2.420494"
"2980.0";"2.65222"
"2990.0";"2.638863"
"3000.0";"2.165487"
"3010.0";"2.186319"
"3020.0";"2.186249"
"3030.0";"2.025723"
"3040.0";"2.037721"
"3050.0";"2.074322"
"3060.0";"2.08161"
"3070.0";"2.169006"
"3080.0";"1.946337"
"3090.0";"2.034624"
"3100.0";"2.147096"
"3110.0";"2.135927"
"3120.0";"1.97664"
"3130.0";"2.031857"
"3140.0";"1.727136"
"3150.0";"1.802898"
"3160.0";"1.778438"
"3170.0";"1.754169"
"3180.0";"1.553905"
"3190.0";"1.726012"
"3200.0";"1.74149"
"3210.0";"1.642185"
"3220.0";"1.641358"
"3230.0";"1.735538"
"3240.0";"1.838721"
"3250.0";"1.892831"
"3260.0";"1.992592"
"3270.0";"1.950736"
"3280.0";"1.741325"
"3290.0";"1.649891"
"3300.0";"1.609597"
"3310.0";"1.625416"
"3320.0";"1.849459"
"3330.0";"1.951425"
"3340.0";"1.88762"
"3350.0";"1.925424"
"3360.0";"1.920967"
"3370.0";"1.83161"
"3380.0";"1.998757"
"3390.0";"1.773364"
"3400.0";"1.587694"
"3410.0";"1.429112"
"3420.0";"1.522907"
"3430.0";"1.731253"
"3440.0";"1.773939"
"3450.0";"1.740242"
"3460.0";"1.632648"
"3470.0";"1.608569"
"3480.0";"1.481408"
"3490.0";"1.506789"
"3500.0";"1.461819"
"3510.0";"1.417359"
"3520.0";"1.518464"
"3530.0";"1.448079"
"3540.0";"1.583623"
"3550.0";"1.533471"
"3560.0";"1.506092"
"3570.0";"1.727602"
"3580.0";"1.537201"
"3590.0";"1.667797"
"3600.0";"1.796543"
"3610.0";"1.825057"
"3620.0";"1.828808"
"3630.0";"1.781432"
"3640.0";"1.813128"
"3650.0";"1.728214"
"3660.0";"1.876113"
"3670.0";"1.754574"
"3680.0";"1.753237"
"3690.0";"1.750216"
"3700.0";"1.743646"
"3710.0";"1.945335"
"3720.0";"1.933231"
"3730.0";"2.103078"
"3740.0";"1.94285"
"3750.0";"2.116499"
"3760.0";"2.195683"
"3770.0";"2.074323"
"3780.0";"2.0621"
"3790.0";"2.102538"
"3800.0";"2.01854"
"3810.0";"2.126782"
"3820.0";"2.084203"
"3830.0";"2.153106"
"3840.0";"1.799241"
"3850.0";"1.974001"
"3860.0";"1.887481"
"3870.0";"1.639548"
"3880.0";"1.875124"
"3890.0";"1.849508"
"3900.0";"1.869818"
"3910.0";"1.953726"
"3920.0";"2.085191"
"3930.0";"1.929225"
"3940.0";"1.86871"
"3950.0";"1.889158"
"3960.0";"1.870888"
"3970.0";"1.689388"
"3980.0";"1.47738"
"3990.0";"1.418756"
"4000.0";"1.390349"
"4010.0";"1.284988"
"4020.0";"1.439692"
"4030.0";"1.447173"
"4040.0";"1.344133"
"4050.0";"1.407378"
"4060.0";"1.40641"
"4070.0";"1.155631"
"4080.0";"1.0971"
"4090.0";"0.9996243"
"4100.0";"1.070672"
"4110.0";"1.018267"
"4120.0";"1.222668"
"4130.0";"1.099831"
"4140.0";"1.163425"
"4150.0";"1.099933"
"4160.0";"1.103414"
"4170.0";"1.310097"
"4180.0";"1.255892"
"4190.0";"1.171359"
"4200.0";"1.190546"
"4210.0";"1.218095"
"4220.0";"1.147468"
"4230.0";"1.087809"
"4240.0";"1.192458"
"4250.0";"1.411417"
"4260.0";"1.336223"
"4270.0";"1.116078"
"4280.0";"1.086324"
"4290.0";"1.082354"
"4300.0";"0.8495682"
"4310.0";"0.9044676"
"4320.0";"1.072393"
"4330.0";"1.078272"
"4340.0";"1.04406"
"4350.0";"1.063877"
"4360.0";"0.8811061"
"4370.0";"0.9955857"
"4380.0";"0.988008"
"4390.0";"0.9818079"
"4400.0";"0.921424"
"4410.0";"1.011751"
"4420.0";"1.105049"
"4430.0";"0.9800746"
"4440.0";"1.124506"
"4450.0";"1.056788"
"4460.0";"0.9752008"
"4470.0";"0.7213531"
"4480.0";"0.7027614"
"4490.0";"0.648496"
"4500.0";"0.6443357"
"4510.0";"0.7101503"
"4520.0";"0.4173899"
"4530.0";"0.5110445"
"4540.0";"0.7123244"
"4550.0";"0.6429542"
"4560.0";"0.6940249"
"4570.0";"0.7544543"
"4580.0";"0.7296594"
"4590.0";"0.6137016"
"4600.0";"0.6027574"
"4610.0";"0.8216398"
