# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_pos2_mol18_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL18"
"0.0";"5.887465"
"10.0";"5.862586"
"20.0";"5.805818"
"30.0";"5.726283"
"40.0";"5.66977"
"50.0";"5.547421"
"60.0";"5.568052"
"70.0";"5.566752"
"80.0";"5.672537"
"90.0";"5.513603"
"100.0";"5.341598"
"110.0";"5.3522"
"120.0";"5.206553"
"130.0";"5.210055"
"140.0";"5.148624"
"150.0";"4.829527"
"160.0";"5.00444"
"170.0";"4.931123"
"180.0";"5.099761"
"190.0";"5.234584"
"200.0";"5.299839"
"210.0";"5.40257"
"220.0";"5.546049"
"230.0";"5.558876"
"240.0";"5.590926"
"250.0";"5.415998"
"260.0";"5.442976"
"270.0";"5.628632"
"280.0";"5.462991"
"290.0";"5.47121"
"300.0";"5.427466"
"310.0";"5.492895"
"320.0";"5.534315"
"330.0";"5.516465"
"340.0";"5.040558"
"350.0";"4.823087"
"360.0";"4.808689"
"370.0";"5.006238"
"380.0";"5.173879"
"390.0";"5.053261"
"400.0";"5.250388"
"410.0";"5.738847"
"420.0";"6.098906"
"430.0";"5.709307"
"440.0";"5.635213"
"450.0";"5.665139"
"460.0";"5.664181"
"470.0";"5.623481"
"480.0";"5.535329"
"490.0";"5.493041"
"500.0";"5.174298"
"510.0";"5.201885"
"520.0";"5.015562"
"530.0";"5.32327"
"540.0";"5.631558"
"550.0";"5.792006"
"560.0";"5.684695"
"570.0";"5.576449"
"580.0";"5.59404"
"590.0";"5.740147"
"600.0";"5.640695"
"610.0";"5.739083"
"620.0";"5.846666"
"630.0";"5.543714"
"640.0";"5.797632"
"650.0";"5.708883"
"660.0";"5.577431"
"670.0";"5.504227"
"680.0";"5.362032"
"690.0";"5.447476"
"700.0";"5.293852"
"710.0";"5.208035"
"720.0";"5.228257"
"730.0";"5.192329"
"740.0";"5.168891"
"750.0";"5.291072"
"760.0";"5.257906"
"770.0";"5.620142"
"780.0";"5.577301"
"790.0";"5.644013"
"800.0";"5.289026"
"810.0";"5.152583"
"820.0";"5.069891"
"830.0";"4.925835"
"840.0";"5.185909"
"850.0";"4.978849"
"860.0";"5.056585"
"870.0";"4.974262"
"880.0";"5.302406"
"890.0";"5.553096"
"900.0";"5.448654"
"910.0";"5.407569"
"920.0";"5.281941"
"930.0";"5.314631"
"940.0";"5.171734"
"950.0";"5.391845"
"960.0";"5.459409"
"970.0";"5.525785"
"980.0";"5.617976"
"990.0";"5.731872"
"1000.0";"5.740236"
"1010.0";"5.578609"
"1020.0";"5.410676"
"1030.0";"5.221021"
"1040.0";"5.169989"
"1050.0";"5.071555"
"1060.0";"5.221967"
"1070.0";"5.114636"
"1080.0";"4.863094"
"1090.0";"4.990157"
"1100.0";"5.2484"
"1110.0";"5.002585"
"1120.0";"4.703729"
"1130.0";"4.875685"
"1140.0";"4.791565"
"1150.0";"4.861683"
"1160.0";"4.740599"
"1170.0";"5.04662"
"1180.0";"5.022909"
"1190.0";"4.960016"
"1200.0";"5.027149"
"1210.0";"4.948827"
"1220.0";"5.085391"
"1230.0";"5.243094"
"1240.0";"5.24474"
"1250.0";"5.376569"
"1260.0";"5.257913"
"1270.0";"5.488472"
"1280.0";"5.758381"
"1290.0";"5.630635"
"1300.0";"5.464598"
"1310.0";"5.662011"
"1320.0";"5.557112"
"1330.0";"5.919608"
"1340.0";"5.817917"
"1350.0";"5.819719"
"1360.0";"6.124708"
"1370.0";"6.120866"
"1380.0";"6.16781"
"1390.0";"6.257943"
"1400.0";"6.353631"
"1410.0";"6.443769"
"1420.0";"6.46519"
"1430.0";"6.493017"
"1440.0";"6.319053"
"1450.0";"6.303965"
"1460.0";"6.537407"
"1470.0";"6.455841"
"1480.0";"6.374824"
"1490.0";"6.567184"
"1500.0";"6.593339"
"1510.0";"6.637111"
"1520.0";"6.561389"
"1530.0";"6.519663"
"1540.0";"6.470523"
"1550.0";"6.564152"
"1560.0";"6.402599"
"1570.0";"6.331938"
"1580.0";"6.283589"
"1590.0";"6.29388"
"1600.0";"6.413195"
"1610.0";"6.486197"
"1620.0";"6.663799"
"1630.0";"6.75123"
"1640.0";"6.661468"
"1650.0";"6.599334"
"1660.0";"6.312965"
"1670.0";"6.129331"
"1680.0";"5.950315"
"1690.0";"5.804881"
"1700.0";"6.04604"
"1710.0";"5.980877"
"1720.0";"5.999565"
"1730.0";"5.989005"
"1740.0";"6.213456"
"1750.0";"5.81738"
"1760.0";"5.756153"
"1770.0";"5.808281"
"1780.0";"5.812125"
"1790.0";"5.733959"
"1800.0";"5.978076"
"1810.0";"5.741893"
"1820.0";"5.594388"
"1830.0";"5.338469"
"1840.0";"5.490763"
"1850.0";"5.151926"
"1860.0";"4.914042"
"1870.0";"5.222194"
"1880.0";"5.036353"
"1890.0";"4.963496"
"1900.0";"5.017645"
"1910.0";"4.841213"
"1920.0";"4.725081"
"1930.0";"4.97653"
"1940.0";"5.034848"
"1950.0";"4.900571"
"1960.0";"4.727992"
"1970.0";"4.812614"
"1980.0";"5.124786"
"1990.0";"4.877853"
"2000.0";"4.895014"
"2010.0";"4.940064"
"2020.0";"5.093065"
"2030.0";"4.989415"
"2040.0";"4.713779"
"2050.0";"4.600893"
"2060.0";"4.604832"
"2070.0";"4.559514"
"2080.0";"4.421642"
"2090.0";"4.41482"
"2100.0";"4.236352"
"2110.0";"3.872154"
"2120.0";"3.937358"
"2130.0";"4.256325"
"2140.0";"3.911118"
"2150.0";"3.85698"
"2160.0";"3.706147"
"2170.0";"3.814497"
"2180.0";"3.780548"
"2190.0";"3.812575"
"2200.0";"4.087926"
"2210.0";"4.146645"
"2220.0";"4.261716"
"2230.0";"4.294349"
"2240.0";"4.469959"
"2250.0";"4.167757"
"2260.0";"4.046374"
"2270.0";"3.814394"
"2280.0";"4.232843"
"2290.0";"4.368812"
"2300.0";"4.274178"
"2310.0";"4.201687"
"2320.0";"4.244468"
"2330.0";"4.3086"
"2340.0";"4.328506"
"2350.0";"4.500051"
"2360.0";"4.639658"
"2370.0";"4.469431"
"2380.0";"4.570659"
"2390.0";"4.877866"
"2400.0";"4.668619"
"2410.0";"4.701799"
"2420.0";"4.432957"
"2430.0";"4.435461"
"2440.0";"4.552639"
"2450.0";"4.892526"
"2460.0";"5.007643"
"2470.0";"5.066196"
"2480.0";"5.1523"
"2490.0";"5.125486"
"2500.0";"5.381182"
