# This .csv file was created 12.10.2024 14:27
# extracted out of file mindist_major_allergenic_epitope_r_203-222_MOL_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_203-222-MOL"
"0.0";"0.9894205"
"10.0";"0.9467654"
"20.0";"1.091843"
"30.0";"0.9319084"
"40.0";"1.003685"
"50.0";"0.8713353"
"60.0";"0.816776"
"70.0";"0.8975806"
"80.0";"0.7493235"
"90.0";"0.8213079"
"100.0";"0.6753991"
"110.0";"0.5396194"
"120.0";"0.5479197"
"130.0";"0.57205"
"140.0";"0.50389"
"150.0";"0.5465245"
"160.0";"0.5664682"
"170.0";"0.5209616"
"180.0";"0.5012025"
"190.0";"0.4602018"
"200.0";"0.4739905"
"210.0";"0.533188"
"220.0";"0.4829339"
"230.0";"0.6004748"
"240.0";"0.6859697"
"250.0";"0.5593479"
"260.0";"0.4162346"
"270.0";"0.3924309"
"280.0";"0.3692782"
"290.0";"0.4671023"
"300.0";"0.3048852"
"310.0";"0.2760673"
"320.0";"0.2580407"
"330.0";"0.2974997"
"340.0";"0.3791843"
"350.0";"0.256478"
"360.0";"0.2870974"
"370.0";"0.2422394"
"380.0";"0.2634445"
"390.0";"0.2572971"
"400.0";"0.2887442"
"410.0";"0.3090326"
"420.0";"0.4423679"
"430.0";"0.4240295"
"440.0";"0.4911802"
"450.0";"0.3131216"
"460.0";"0.3070393"
"470.0";"0.2438728"
"480.0";"0.2155203"
"490.0";"0.2289324"
"500.0";"0.2046586"
"510.0";"0.2178326"
"520.0";"0.2261083"
"530.0";"0.2224613"
"540.0";"0.3016402"
"550.0";"0.2092699"
"560.0";"0.2166982"
"570.0";"0.259528"
"580.0";"0.3201577"
"590.0";"0.2400044"
"600.0";"0.2591702"
"610.0";"0.2471861"
"620.0";"0.2103333"
"630.0";"0.1791035"
"640.0";"0.1936722"
"650.0";"0.2233407"
"660.0";"0.1876936"
"670.0";"0.2000252"
"680.0";"0.2025241"
"690.0";"0.1855073"
"700.0";"0.2408838"
"710.0";"0.1947457"
"720.0";"0.2550416"
"730.0";"0.2505537"
"740.0";"0.2447409"
"750.0";"0.3232677"
"760.0";"0.2735217"
"770.0";"0.3197221"
"780.0";"0.454041"
"790.0";"0.363007"
"800.0";"0.4330148"
"810.0";"0.3559496"
"820.0";"0.4616036"
"830.0";"0.3879509"
"840.0";"0.4394571"
"850.0";"0.4111153"
"860.0";"0.4749999"
"870.0";"0.4572963"
"880.0";"0.501036"
"890.0";"0.4675927"
"900.0";"0.444675"
"910.0";"0.5194867"
"920.0";"0.4555595"
"930.0";"0.4453082"
"940.0";"0.5323952"
"950.0";"0.4907068"
"960.0";"0.5530499"
"970.0";"0.5207814"
"980.0";"0.5057464"
"990.0";"0.5296357"
"1000.0";"0.4430012"
"1010.0";"0.5687019"
"1020.0";"0.6009603"
"1030.0";"0.5591087"
"1040.0";"0.3077449"
"1050.0";"0.3929831"
"1060.0";"0.419749"
"1070.0";"0.5128451"
"1080.0";"0.3512635"
"1090.0";"0.3594144"
"1100.0";"0.297866"
"1110.0";"0.2720201"
"1120.0";"0.2496478"
"1130.0";"0.4656469"
"1140.0";"0.5095747"
"1150.0";"0.5715855"
"1160.0";"0.5327669"
"1170.0";"0.4065587"
"1180.0";"0.4778336"
"1190.0";"0.5682019"
"1200.0";"0.4701328"
"1210.0";"0.6850442"
"1220.0";"0.6260427"
"1230.0";"0.4148988"
"1240.0";"0.4937953"
"1250.0";"0.3846522"
"1260.0";"0.3070459"
"1270.0";"0.1679137"
"1280.0";"0.2346587"
"1290.0";"0.3724257"
"1300.0";"0.3982937"
"1310.0";"0.5150856"
"1320.0";"0.7562364"
"1330.0";"0.6696458"
"1340.0";"0.4424634"
"1350.0";"0.484612"
"1360.0";"0.4809765"
"1370.0";"0.4324387"
"1380.0";"0.4819012"
"1390.0";"0.506757"
"1400.0";"0.5393015"
"1410.0";"0.5041473"
"1420.0";"0.5627128"
"1430.0";"0.6101483"
"1440.0";"0.5763108"
"1450.0";"0.5013075"
"1460.0";"0.437488"
"1470.0";"0.4226831"
"1480.0";"0.5265645"
"1490.0";"0.4685562"
"1500.0";"0.4875256"
"1510.0";"0.4662547"
"1520.0";"0.5167223"
"1530.0";"0.5630844"
"1540.0";"0.4538791"
"1550.0";"0.445354"
"1560.0";"0.3963068"
"1570.0";"0.4068267"
"1580.0";"0.4367768"
"1590.0";"0.2995229"
"1600.0";"0.4387069"
"1610.0";"0.3653502"
"1620.0";"0.3184278"
"1630.0";"0.2465722"
"1640.0";"0.4245204"
"1650.0";"0.4542993"
"1660.0";"0.3450406"
"1670.0";"0.2876283"
"1680.0";"0.4308992"
"1690.0";"0.4246801"
"1700.0";"0.5433744"
"1710.0";"0.3331982"
"1720.0";"0.4270177"
"1730.0";"0.2687638"
"1740.0";"0.4165729"
"1750.0";"0.2914275"
"1760.0";"0.3767678"
"1770.0";"0.348632"
"1780.0";"0.3660313"
"1790.0";"0.259309"
"1800.0";"0.2571813"
"1810.0";"0.2191142"
"1820.0";"0.2256391"
"1830.0";"0.2150933"
"1840.0";"0.2641609"
"1850.0";"0.2332516"
"1860.0";"0.2712254"
"1870.0";"0.2721573"
"1880.0";"0.3727477"
"1890.0";"0.2879272"
"1900.0";"0.2411741"
"1910.0";"0.297425"
"1920.0";"0.3085221"
"1930.0";"0.2472106"
"1940.0";"0.2599191"
"1950.0";"0.2101195"
"1960.0";"0.2284867"
"1970.0";"0.1900053"
