# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_mindist_mol3_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL3-outer_dimer_area"
"0.0";"2.725657"
"10.0";"2.711622"
"20.0";"2.556211"
"30.0";"2.501047"
"40.0";"2.523407"
"50.0";"2.525175"
"60.0";"2.422655"
"70.0";"2.433276"
"80.0";"2.404712"
"90.0";"2.45843"
"100.0";"2.409794"
"110.0";"2.638263"
"120.0";"2.603416"
"130.0";"2.68471"
"140.0";"2.737984"
"150.0";"2.830869"
"160.0";"2.773957"
"170.0";"2.805493"
"180.0";"2.938867"
"190.0";"2.786014"
"200.0";"2.725096"
"210.0";"2.719825"
"220.0";"2.564198"
"230.0";"2.655408"
"240.0";"2.665351"
"250.0";"2.715483"
"260.0";"2.795664"
"270.0";"2.592175"
"280.0";"2.585339"
"290.0";"2.528918"
"300.0";"2.603551"
"310.0";"2.746872"
"320.0";"3.015841"
"330.0";"3.187044"
"340.0";"3.257303"
"350.0";"3.202173"
"360.0";"3.112561"
"370.0";"3.155138"
"380.0";"2.842955"
"390.0";"2.986956"
"400.0";"3.112695"
"410.0";"3.017088"
"420.0";"2.864319"
"430.0";"3.082642"
"440.0";"3.092317"
"450.0";"2.920142"
"460.0";"2.991433"
"470.0";"3.087517"
"480.0";"3.253576"
"490.0";"3.018965"
"500.0";"3.128287"
"510.0";"3.016248"
"520.0";"2.976722"
"530.0";"3.001507"
"540.0";"2.999773"
"550.0";"2.94793"
"560.0";"2.906171"
"570.0";"2.897409"
"580.0";"2.894343"
"590.0";"2.897489"
"600.0";"2.935036"
"610.0";"2.819649"
"620.0";"2.773907"
"630.0";"2.809967"
"640.0";"2.811"
"650.0";"2.712811"
"660.0";"2.780929"
"670.0";"2.94155"
"680.0";"2.949403"
"690.0";"3.006025"
"700.0";"3.004916"
"710.0";"3.159244"
"720.0";"3.201111"
"730.0";"3.280206"
"740.0";"3.270832"
"750.0";"3.302866"
"760.0";"3.358661"
"770.0";"3.631716"
"780.0";"3.610736"
"790.0";"3.573838"
"800.0";"3.428314"
"810.0";"3.470458"
"820.0";"3.371741"
"830.0";"3.504364"
"840.0";"3.786198"
"850.0";"3.900454"
"860.0";"3.907679"
"870.0";"3.669131"
"880.0";"3.73415"
"890.0";"3.802016"
"900.0";"3.868069"
"910.0";"3.782227"
"920.0";"3.765007"
"930.0";"3.796579"
"940.0";"3.958138"
"950.0";"4.030531"
"960.0";"4.299085"
"970.0";"4.37848"
"980.0";"4.598454"
"990.0";"4.602168"
"1000.0";"4.673426"
"1010.0";"4.728987"
"1020.0";"5.003316"
"1030.0";"4.96518"
"1040.0";"5.123423"
"1050.0";"4.984591"
"1060.0";"4.903119"
"1070.0";"4.678758"
"1080.0";"4.935647"
"1090.0";"4.817541"
"1100.0";"4.604936"
"1110.0";"4.645291"
"1120.0";"4.555668"
"1130.0";"4.729544"
"1140.0";"4.678641"
"1150.0";"4.990827"
"1160.0";"4.995979"
"1170.0";"4.87156"
"1180.0";"4.940321"
"1190.0";"4.677503"
"1200.0";"4.856742"
"1210.0";"4.701059"
"1220.0";"4.387825"
"1230.0";"4.224084"
"1240.0";"4.177402"
"1250.0";"4.063792"
"1260.0";"4.218188"
"1270.0";"3.990805"
"1280.0";"3.924681"
"1290.0";"4.003521"
"1300.0";"3.907669"
"1310.0";"3.734802"
"1320.0";"4.01874"
"1330.0";"4.018275"
"1340.0";"3.973258"
"1350.0";"3.73865"
"1360.0";"3.607055"
"1370.0";"3.823082"
"1380.0";"3.803998"
"1390.0";"3.770762"
"1400.0";"3.734659"
"1410.0";"3.594575"
"1420.0";"3.438331"
"1430.0";"3.38475"
"1440.0";"3.297946"
"1450.0";"3.343053"
"1460.0";"3.403677"
"1470.0";"3.382744"
"1480.0";"3.205822"
"1490.0";"3.367882"
"1500.0";"3.495468"
"1510.0";"3.535241"
"1520.0";"3.538904"
"1530.0";"3.335085"
"1540.0";"3.405371"
"1550.0";"3.418076"
"1560.0";"3.598969"
"1570.0";"3.616806"
"1580.0";"3.782657"
"1590.0";"4.036584"
"1600.0";"3.779936"
"1610.0";"3.899101"
"1620.0";"4.317204"
