# This .csv file was created 12.10.2024 14:35
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_3
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-342.415924";"-86.02832"
"10.0";"-356.93573";"-104.772957"
"20.0";"-402.223236";"-74.581795"
"30.0";"-348.861847";"-118.611656"
"40.0";"-243.46521";"-109.634857"
"50.0";"-241.586884";"-96.756721"
"60.0";"-240.355896";"-106.126465"
"70.0";"-259.116638";"-114.956757"
"80.0";"-226.907379";"-126.54686"
"90.0";"-229.512482";"-118.938797"
"100.0";"-332.261719";"-90.737091"
"110.0";"-325.528625";"-108.325188"
"120.0";"-336.704712";"-111.045212"
"130.0";"-366.493286";"-109.037666"
"140.0";"-356.67572";"-79.56913"
"150.0";"-311.31012";"-96.256577"
"160.0";"-314.020813";"-87.538734"
"170.0";"-333.047089";"-84.434814"
"180.0";"-297.60376";"-114.591705"
"190.0";"-364.471375";"-86.939514"
"200.0";"-326.276123";"-89.23085"
"210.0";"-393.274902";"-73.977203"
"220.0";"-340.588074";"-88.16938"
"230.0";"-408.66983";"-69.899063"
"240.0";"-352.33725";"-63.840294"
"250.0";"-302.582397";"-129.432022"
"260.0";"-295.770294";"-81.994652"
"270.0";"-301.434082";"-123.667015"
"280.0";"-312.006073";"-137.100891"
"290.0";"-372.896576";"-100.426094"
"300.0";"-305.394745";"-106.113007"
"310.0";"-283.071045";"-82.672302"
"320.0";"-291.162872";"-112.264526"
"330.0";"-330.696228";"-104.725708"
"340.0";"-287.062073";"-117.837318"
"350.0";"-371.839874";"-77.023003"
"360.0";"-349.635712";"-94.879005"
"370.0";"-311.412079";"-128.625397"
"380.0";"-400.84375";"-111.299332"
"390.0";"-316.963318";"-100.74099"
"400.0";"-346.905762";"-103.118393"
"410.0";"-335.586426";"-116.303741"
"420.0";"-274.749786";"-147.290497"
"430.0";"-367.735901";"-89.904503"
"440.0";"-367.289307";"-130.535187"
"450.0";"-386.553528";"-85.614609"
"460.0";"-279.201172";"-135.046478"
"470.0";"-369.049957";"-129.026535"
"480.0";"-388.128723";"-117.591766"
"490.0";"-371.769257";"-107.949753"
"500.0";"-344.151428";"-81.114197"
"510.0";"-374.363678";"-101.426498"
"520.0";"-303.014587";"-130.144592"
"530.0";"-351.26413";"-104.582741"
"540.0";"-339.169189";"-112.988846"
"550.0";"-348.7789";"-118.726562"
"560.0";"-358.261597";"-127.808556"
"570.0";"-294.319763";"-100.184807"
"580.0";"-308.892578";"-110.845879"
"590.0";"-367.920593";"-113.48687"
"600.0";"-235.807755";"-127.997734"
"610.0";"-244.629852";"-134.162766"
"620.0";"-285.185699";"-97.646568"
"630.0";"-339.053284";"-84.640594"
"640.0";"-269.845764";"-114.757263"
"650.0";"-288.170685";"-133.476425"
"660.0";"-318.85495";"-119.740196"
"670.0";"-287.037292";"-116.4151"
"680.0";"-259.800751";"-122.39241"
"690.0";"-270.218567";"-109.15406"
"700.0";"-341.160095";"-122.860168"
"710.0";"-321.280426";"-132.822327"
"720.0";"-394.975555";"-102.922462"
"730.0";"-412.390472";"-79.487984"
"740.0";"-413.69812";"-77.917709"
"750.0";"-385.592102";"-94.478958"
"760.0";"-401.190918";"-106.870232"
"770.0";"-349.512939";"-92.791595"
"780.0";"-364.046753";"-113.702095"
"790.0";"-376.005493";"-116.971771"
"800.0";"-343.062927";"-96.464005"
"810.0";"-362.618774";"-83.646805"
"820.0";"-348.595978";"-115.689133"
"830.0";"-408.34436";"-128.168869"
"840.0";"-388.343231";"-123.025909"
"850.0";"-452.931885";"-95.075531"
"860.0";"-385.115448";"-108.026138"
"870.0";"-366.641602";"-116.054932"
"880.0";"-339.949524";"-117.524673"
"890.0";"-397.788513";"-109.924881"
"900.0";"-382.070679";"-107.831345"
"910.0";"-383.709473";"-91.076332"
"920.0";"-523.956909";"-95.507599"
"930.0";"-471.235413";"-79.166626"
"940.0";"-358.025269";"-97.943108"
"950.0";"-356.922913";"-143.095139"
"960.0";"-408.419464";"-138.687317"
"970.0";"-399.32312";"-147.752136"
"980.0";"-517.641846";"-76.232292"
"990.0";"-219.547989";"-144.074234"
"1000.0";"-258.581451";"-122.593048"
"1010.0";"-262.104523";"-128.946823"
"1020.0";"-261.878448";"-135.081055"
"1030.0";"-242.375992";"-145.613617"
"1040.0";"-290.21405";"-139.686905"
"1050.0";"-290.15094";"-115.457047"
"1060.0";"-245.841309";"-116.350967"
"1070.0";"-289.290466";"-115.150131"
"1080.0";"-299.536011";"-115.021576"
"1090.0";"-191.023407";"-117.800049"
"1100.0";"-231.250778";"-116.786324"
"1110.0";"-236.979446";"-135.787354"
"1120.0";"-214.502869";"-115.147964"
"1130.0";"-257.468994";"-136.942703"
"1140.0";"-185.724991";"-131.440872"
