# This .csv file was created 12.10.2024 14:30
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL16.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL16"
"0.0";"6.893264"
"10.0";"6.98489"
"20.0";"6.842006"
"30.0";"6.870728"
"40.0";"6.859318"
"50.0";"6.885879"
"60.0";"6.677728"
"70.0";"6.484921"
"80.0";"6.621022"
"90.0";"6.608712"
"100.0";"6.664182"
"110.0";"6.55356"
"120.0";"6.566587"
"130.0";"6.562084"
"140.0";"6.709129"
"150.0";"6.508062"
"160.0";"6.282469"
"170.0";"6.276121"
"180.0";"6.168442"
"190.0";"6.354838"
"200.0";"6.263595"
"210.0";"5.982579"
"220.0";"6.136962"
"230.0";"6.084886"
"240.0";"6.187168"
"250.0";"6.158801"
"260.0";"6.151045"
"270.0";"6.179067"
"280.0";"5.896343"
"290.0";"6.038337"
"300.0";"6.134416"
"310.0";"5.925771"
"320.0";"6.239921"
"330.0";"6.32886"
"340.0";"6.305049"
"350.0";"6.492286"
"360.0";"6.720166"
"370.0";"6.43394"
"380.0";"6.140429"
"390.0";"5.905671"
"400.0";"5.883477"
"410.0";"5.81774"
"420.0";"5.890403"
"430.0";"6.174434"
"440.0";"5.891985"
"450.0";"6.039063"
"460.0";"5.812848"
"470.0";"5.969852"
"480.0";"6.162623"
"490.0";"5.775095"
"500.0";"6.022898"
"510.0";"6.088908"
"520.0";"6.172249"
"530.0";"6.16313"
"540.0";"6.2458"
"550.0";"6.22759"
"560.0";"6.117095"
"570.0";"5.974272"
"580.0";"5.785277"
"590.0";"5.43963"
"600.0";"5.550759"
"610.0";"5.409028"
"620.0";"5.193871"
"630.0";"5.289475"
"640.0";"5.260959"
"650.0";"5.287751"
"660.0";"4.990976"
"670.0";"5.232602"
"680.0";"5.551891"
"690.0";"5.730632"
"700.0";"5.906519"
"710.0";"5.62096"
"720.0";"5.468707"
"730.0";"5.409887"
"740.0";"5.454468"
"750.0";"5.548257"
"760.0";"5.529475"
"770.0";"5.729162"
"780.0";"5.801399"
"790.0";"5.648712"
"800.0";"5.65612"
"810.0";"5.691073"
"820.0";"5.609289"
"830.0";"5.63389"
"840.0";"5.471484"
"850.0";"5.420665"
"860.0";"5.43132"
"870.0";"5.412233"
"880.0";"5.489584"
"890.0";"5.451695"
"900.0";"5.661565"
"910.0";"5.69917"
"920.0";"5.400556"
"930.0";"5.52815"
"940.0";"5.325776"
"950.0";"5.255038"
"960.0";"5.305199"
"970.0";"5.527614"
"980.0";"5.618071"
"990.0";"5.604693"
"1000.0";"5.461652"
"1010.0";"5.492819"
"1020.0";"5.362071"
"1030.0";"5.22415"
"1040.0";"5.197276"
"1050.0";"5.196995"
"1060.0";"5.099139"
"1070.0";"5.435592"
"1080.0";"5.527544"
"1090.0";"5.563767"
"1100.0";"5.724192"
"1110.0";"5.702864"
"1120.0";"5.574448"
"1130.0";"5.658108"
"1140.0";"5.41672"
"1150.0";"5.327521"
"1160.0";"5.428945"
"1170.0";"5.110435"
"1180.0";"5.27959"
"1190.0";"5.248445"
"1200.0";"5.581382"
"1210.0";"5.813898"
"1220.0";"5.797848"
"1230.0";"5.869973"
"1240.0";"6.078085"
"1250.0";"6.038306"
"1260.0";"6.095766"
"1270.0";"6.014048"
"1280.0";"6.036681"
"1290.0";"5.865966"
"1300.0";"5.734126"
"1310.0";"5.581038"
"1320.0";"5.590719"
"1330.0";"5.557226"
"1340.0";"5.590381"
"1350.0";"5.136382"
"1360.0";"5.11301"
"1370.0";"5.520457"
"1380.0";"5.585349"
"1390.0";"5.724852"
"1400.0";"5.556138"
"1410.0";"5.471605"
"1420.0";"5.083966"
"1430.0";"4.737563"
"1440.0";"4.582117"
"1450.0";"4.614482"
"1460.0";"4.716776"
"1470.0";"4.593429"
"1480.0";"4.624321"
"1490.0";"4.716434"
"1500.0";"4.958721"
"1510.0";"4.969801"
"1520.0";"4.947935"
"1530.0";"5.118049"
"1540.0";"5.376754"
"1550.0";"5.367599"
"1560.0";"5.480495"
"1570.0";"5.3571"
"1580.0";"5.491953"
"1590.0";"5.672308"
"1600.0";"5.79699"
"1610.0";"5.591926"
"1620.0";"5.396351"
"1630.0";"4.822772"
"1640.0";"4.653829"
"1650.0";"4.768723"
"1660.0";"4.845134"
"1670.0";"5.027783"
"1680.0";"5.024035"
"1690.0";"5.214126"
"1700.0";"5.249593"
"1710.0";"5.183796"
"1720.0";"5.302019"
"1730.0";"5.269668"
"1740.0";"5.261766"
"1750.0";"5.112664"
"1760.0";"5.107383"
"1770.0";"5.199886"
"1780.0";"5.088633"
"1790.0";"5.209021"
"1800.0";"5.340219"
"1810.0";"5.150148"
"1820.0";"5.205801"
"1830.0";"5.133177"
"1840.0";"5.101858"
"1850.0";"5.247974"
"1860.0";"5.270803"
"1870.0";"5.442485"
"1880.0";"5.588341"
"1890.0";"5.580729"
"1900.0";"5.870051"
"1910.0";"6.023072"
"1920.0";"5.905847"
"1930.0";"5.887794"
"1940.0";"5.681065"
"1950.0";"5.653986"
"1960.0";"5.843405"
"1970.0";"5.913028"
"1980.0";"6.024219"
"1990.0";"5.944596"
"2000.0";"5.738968"
"2010.0";"5.715703"
"2020.0";"5.804397"
"2030.0";"5.943655"
"2040.0";"5.817646"
"2050.0";"5.906198"
"2060.0";"5.860916"
"2070.0";"5.835729"
"2080.0";"5.800078"
"2090.0";"5.708812"
"2100.0";"5.56886"
"2110.0";"5.441433"
"2120.0";"5.524719"
"2130.0";"5.430676"
"2140.0";"5.490791"
"2150.0";"5.704426"
"2160.0";"5.694847"
"2170.0";"5.722144"
"2180.0";"5.706465"
"2190.0";"5.394129"
"2200.0";"5.168221"
"2210.0";"5.200315"
"2220.0";"5.172084"
"2230.0";"4.912226"
"2240.0";"4.856263"
"2250.0";"4.643195"
"2260.0";"4.647096"
"2270.0";"4.348724"
"2280.0";"4.09575"
"2290.0";"4.215526"
"2300.0";"4.223986"
"2310.0";"4.243804"
"2320.0";"4.479816"
"2330.0";"4.404665"
"2340.0";"4.697585"
"2350.0";"4.442917"
"2360.0";"4.189404"
"2370.0";"4.121552"
"2380.0";"4.001855"
"2390.0";"4.068721"
"2400.0";"3.845377"
"2410.0";"3.740651"
"2420.0";"3.862353"
"2430.0";"4.199773"
"2440.0";"4.257146"
"2450.0";"4.309687"
"2460.0";"4.650852"
"2470.0";"4.611071"
"2480.0";"4.661962"
"2490.0";"4.538439"
"2500.0";"4.461024"
"2510.0";"4.463383"
"2520.0";"4.706199"
"2530.0";"4.773378"
"2540.0";"4.778739"
"2550.0";"4.729922"
"2560.0";"4.574997"
"2570.0";"4.419297"
"2580.0";"4.299067"
"2590.0";"4.172397"
"2600.0";"4.062695"
"2610.0";"4.114517"
"2620.0";"4.19255"
"2630.0";"4.498034"
"2640.0";"4.529376"
"2650.0";"4.384508"
"2660.0";"4.589373"
"2670.0";"4.810747"
"2680.0";"4.77314"
"2690.0";"4.614046"
"2700.0";"4.826366"
"2710.0";"4.671243"
"2720.0";"4.822521"
"2730.0";"4.748435"
"2740.0";"4.8609"
"2750.0";"4.598137"
"2760.0";"4.547781"
"2770.0";"4.602495"
"2780.0";"4.825686"
"2790.0";"4.846724"
"2800.0";"4.749937"
"2810.0";"4.60928"
"2820.0";"4.724207"
"2830.0";"4.572134"
"2840.0";"4.637572"
"2850.0";"4.409006"
"2860.0";"4.726887"
"2870.0";"4.692993"
"2880.0";"4.618607"
"2890.0";"4.46672"
"2900.0";"4.646825"
"2910.0";"4.520787"
"2920.0";"4.493942"
"2930.0";"4.506523"
"2940.0";"4.542101"
"2950.0";"4.490314"
"2960.0";"4.423103"
"2970.0";"4.50795"
"2980.0";"4.463686"
"2990.0";"4.74559"
"3000.0";"4.698405"
"3010.0";"4.650344"
"3020.0";"4.68635"
"3030.0";"4.535052"
"3040.0";"4.427742"
"3050.0";"4.465778"
"3060.0";"4.766815"
"3070.0";"4.707533"
"3080.0";"4.880085"
"3090.0";"4.665995"
"3100.0";"4.700387"
"3110.0";"4.79547"
"3120.0";"4.462984"
"3130.0";"4.329189"
"3140.0";"4.485071"
"3150.0";"4.428563"
"3160.0";"4.427269"
"3170.0";"4.243736"
"3180.0";"4.562401"
"3190.0";"4.366254"
"3200.0";"4.692505"
"3210.0";"4.64417"
"3220.0";"4.494362"
"3230.0";"4.4565"
"3240.0";"4.440955"
"3250.0";"4.216969"
"3260.0";"4.446689"
"3270.0";"4.457529"
"3280.0";"4.539837"
"3290.0";"4.278427"
"3300.0";"4.175485"
"3310.0";"4.183829"
"3320.0";"4.041197"
"3330.0";"4.172056"
"3340.0";"4.164432"
"3350.0";"4.276055"
"3360.0";"4.175933"
"3370.0";"4.135192"
"3380.0";"3.922957"
"3390.0";"3.741453"
"3400.0";"3.735887"
"3410.0";"3.483236"
"3420.0";"3.573833"
"3430.0";"3.55873"
"3440.0";"3.810028"
"3450.0";"3.741982"
"3460.0";"3.605285"
"3470.0";"3.533669"
"3480.0";"3.621998"
"3490.0";"3.966948"
"3500.0";"3.772071"
"3510.0";"3.411757"
"3520.0";"3.159573"
"3530.0";"3.153182"
"3540.0";"3.004641"
"3550.0";"3.341446"
"3560.0";"3.723468"
"3570.0";"3.648525"
"3580.0";"3.609898"
"3590.0";"3.522486"
"3600.0";"3.498551"
"3610.0";"3.343051"
"3620.0";"3.576561"
"3630.0";"3.319748"
"3640.0";"3.368624"
"3650.0";"3.38793"
"3660.0";"3.530229"
"3670.0";"3.445765"
"3680.0";"3.471425"
"3690.0";"3.396649"
"3700.0";"3.409801"
"3710.0";"3.595865"
"3720.0";"3.623065"
"3730.0";"3.771117"
"3740.0";"4.191676"
"3750.0";"4.382691"
"3760.0";"4.310675"
"3770.0";"4.146565"
"3780.0";"3.960859"
"3790.0";"3.765969"
"3800.0";"3.808299"
"3810.0";"3.867111"
"3820.0";"3.946011"
"3830.0";"4.097136"
"3840.0";"3.964427"
"3850.0";"3.953171"
"3860.0";"4.205561"
"3870.0";"3.98739"
"3880.0";"3.927738"
"3890.0";"3.627709"
"3900.0";"3.645653"
"3910.0";"3.472839"
"3920.0";"3.489893"
"3930.0";"3.375335"
"3940.0";"3.417988"
"3950.0";"3.368744"
"3960.0";"3.290881"
"3970.0";"3.52875"
"3980.0";"3.42567"
"3990.0";"3.416105"
"4000.0";"3.515562"
"4010.0";"3.875434"
"4020.0";"4.078624"
"4030.0";"4.459049"
"4040.0";"4.523003"
"4050.0";"4.548455"
"4060.0";"4.356972"
"4070.0";"4.425301"
"4080.0";"4.444255"
"4090.0";"4.686662"
"4100.0";"4.725186"
"4110.0";"4.764505"
"4120.0";"4.884492"
"4130.0";"4.768668"
"4140.0";"4.625633"
"4150.0";"4.734206"
"4160.0";"4.608172"
"4170.0";"4.763241"
"4180.0";"4.798908"
"4190.0";"4.760363"
"4200.0";"4.691979"
"4210.0";"4.390709"
"4220.0";"4.273943"
"4230.0";"4.178148"
"4240.0";"4.491699"
"4250.0";"4.475332"
"4260.0";"4.432768"
"4270.0";"4.722569"
"4280.0";"4.655153"
"4290.0";"4.899574"
"4300.0";"4.882205"
"4310.0";"5.084643"
"4320.0";"5.196534"
"4330.0";"5.145198"
"4340.0";"5.063162"
"4350.0";"4.764288"
"4360.0";"4.602226"
"4370.0";"4.589149"
"4380.0";"4.513377"
"4390.0";"4.186676"
"4400.0";"4.044066"
"4410.0";"4.046685"
"4420.0";"4.02128"
"4430.0";"3.825283"
"4440.0";"3.761399"
"4450.0";"4.07664"
"4460.0";"3.912889"
"4470.0";"3.862588"
"4480.0";"3.928696"
"4490.0";"3.921169"
"4500.0";"3.983721"
"4510.0";"4.224152"
"4520.0";"4.058873"
"4530.0";"3.799071"
"4540.0";"3.830614"
"4550.0";"3.590884"
"4560.0";"3.631109"
"4570.0";"3.757292"
"4580.0";"3.72125"
"4590.0";"3.65226"
"4600.0";"3.582994"
"4610.0";"3.678227"
"4620.0";"3.55928"
"4630.0";"3.340802"
"4640.0";"3.23583"
"4650.0";"3.455547"
"4660.0";"3.39496"
"4670.0";"3.358499"
"4680.0";"3.302881"
"4690.0";"3.1947"
"4700.0";"3.170085"
"4710.0";"3.296184"
"4720.0";"3.266626"
"4730.0";"3.342886"
"4740.0";"3.136763"
"4750.0";"3.050506"
"4760.0";"3.017953"
"4770.0";"3.096322"
"4780.0";"3.127216"
"4790.0";"3.423491"
"4800.0";"3.766693"
"4810.0";"3.736888"
"4820.0";"3.821829"
"4830.0";"3.884279"
"4840.0";"3.797512"
"4850.0";"3.914709"
"4860.0";"3.9526"
"4870.0";"3.875101"
"4880.0";"3.903683"
"4890.0";"3.907991"
"4900.0";"3.908424"
"4910.0";"3.907833"
"4920.0";"3.852899"
"4930.0";"3.733418"
"4940.0";"3.980103"
"4950.0";"4.096551"
"4960.0";"3.953783"
"4970.0";"3.95531"
"4980.0";"3.843396"
"4990.0";"3.98602"
"5000.0";"3.948107"
"5010.0";"4.186124"
"5020.0";"4.211032"
"5030.0";"4.357571"
"5040.0";"4.501391"
"5050.0";"4.537015"
"5060.0";"4.420931"
"5070.0";"4.534184"
"5080.0";"4.482506"
"5090.0";"4.498244"
"5100.0";"4.903902"
"5110.0";"5.065443"
"5120.0";"5.139237"
"5130.0";"5.251886"
"5140.0";"5.320647"
"5150.0";"5.589229"
"5160.0";"5.788146"
"5170.0";"5.738984"
"5180.0";"5.708805"
"5190.0";"5.514856"
"5200.0";"5.646112"
"5210.0";"5.511731"
"5220.0";"5.447751"
"5230.0";"5.271359"
"5240.0";"5.437758"
"5250.0";"5.466375"
"5260.0";"5.453045"
"5270.0";"5.373699"
"5280.0";"5.145226"
"5290.0";"5.460262"
"5300.0";"5.447809"
