# This .csv file was created 12.10.2024 14:36
# extracted out of file prod_mindist_mol14_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL14"
"0.0";"2.86817"
"10.0";"2.643833"
"20.0";"2.517569"
"30.0";"2.633716"
"40.0";"2.465288"
"50.0";"2.629029"
"60.0";"2.726089"
"70.0";"2.834156"
"80.0";"3.401835"
"90.0";"3.504565"
"100.0";"3.454644"
"110.0";"3.224149"
"120.0";"3.268497"
"130.0";"2.907765"
"140.0";"2.431317"
"150.0";"2.459125"
"160.0";"2.601314"
"170.0";"2.549004"
"180.0";"2.244729"
"190.0";"1.970418"
"200.0";"2.071021"
"210.0";"1.739327"
"220.0";"1.784564"
"230.0";"1.743473"
"240.0";"1.718086"
"250.0";"1.521988"
"260.0";"1.496996"
"270.0";"1.357995"
"280.0";"1.302142"
"290.0";"1.590082"
"300.0";"1.400771"
"310.0";"1.563801"
"320.0";"1.469297"
"330.0";"1.790981"
"340.0";"1.876144"
"350.0";"1.818915"
"360.0";"1.717587"
"370.0";"1.788662"
"380.0";"1.788285"
"390.0";"2.271615"
"400.0";"2.463198"
"410.0";"2.527485"
"420.0";"2.266867"
"430.0";"2.192035"
"440.0";"2.101298"
"450.0";"1.696004"
"460.0";"2.484583"
"470.0";"2.620265"
"480.0";"2.757748"
"490.0";"2.766808"
"500.0";"2.754823"
"510.0";"2.526087"
"520.0";"1.943826"
"530.0";"1.881747"
"540.0";"1.910192"
"550.0";"2.000598"
"560.0";"2.295417"
"570.0";"2.530927"
"580.0";"2.537724"
"590.0";"2.173982"
"600.0";"1.851565"
"610.0";"1.82969"
"620.0";"1.722703"
"630.0";"1.77201"
"640.0";"1.443297"
"650.0";"1.423569"
"660.0";"1.703809"
"670.0";"1.654692"
"680.0";"1.752596"
"690.0";"1.700483"
"700.0";"1.419679"
"710.0";"1.25358"
"720.0";"1.534391"
"730.0";"1.689525"
"740.0";"1.412991"
"750.0";"1.622867"
"760.0";"2.061584"
"770.0";"1.994683"
"780.0";"1.745891"
"790.0";"1.941783"
"800.0";"2.109486"
"810.0";"2.02176"
"820.0";"2.215049"
"830.0";"2.323637"
"840.0";"1.987081"
"850.0";"1.869836"
"860.0";"1.918862"
"870.0";"1.648683"
"880.0";"1.904943"
"890.0";"1.897936"
"900.0";"1.929881"
"910.0";"2.27427"
"920.0";"2.214212"
"930.0";"2.095057"
"940.0";"2.30866"
"950.0";"2.071014"
"960.0";"1.952791"
"970.0";"2.304893"
"980.0";"2.056292"
"990.0";"2.112422"
"1000.0";"2.10303"
"1010.0";"1.788473"
"1020.0";"1.703066"
"1030.0";"1.472236"
"1040.0";"1.68758"
"1050.0";"1.673306"
"1060.0";"1.61583"
"1070.0";"1.561098"
"1080.0";"1.902688"
"1090.0";"1.908819"
"1100.0";"2.177949"
"1110.0";"2.022788"
"1120.0";"2.189917"
"1130.0";"1.917041"
"1140.0";"1.701525"
"1150.0";"1.584286"
"1160.0";"1.804252"
"1170.0";"1.737308"
"1180.0";"1.968784"
"1190.0";"1.728905"
"1200.0";"1.759456"
"1210.0";"1.315214"
"1220.0";"1.108334"
"1230.0";"1.258901"
"1240.0";"1.57993"
"1250.0";"1.459223"
"1260.0";"1.370218"
"1270.0";"1.033551"
"1280.0";"0.7244107"
"1290.0";"0.5696541"
"1300.0";"0.6292697"
"1310.0";"0.6451643"
"1320.0";"0.5506603"
"1330.0";"0.511615"
"1340.0";"0.5716"
"1350.0";"0.7777948"
"1360.0";"0.5233223"
"1370.0";"0.3730748"
"1380.0";"0.2539623"
"1390.0";"0.2210108"
"1400.0";"0.2078725"
"1410.0";"0.2447083"
"1420.0";"0.2493136"
"1430.0";"0.2806756"
"1440.0";"0.291297"
"1450.0";"0.2357155"
"1460.0";"0.2859125"
"1470.0";"0.2896136"
"1480.0";"0.2788011"
