# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol7_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL7-dimer_area"
"0.0";"4.271152"
"10.0";"4.251799"
"20.0";"4.445966"
"30.0";"4.536691"
"40.0";"4.508906"
"50.0";"4.799291"
"60.0";"4.874433"
"70.0";"4.535202"
"80.0";"4.610258"
"90.0";"4.522577"
"100.0";"4.391223"
"110.0";"4.585941"
"120.0";"4.31055"
"130.0";"4.2518"
"140.0";"4.021305"
"150.0";"4.28831"
"160.0";"4.421853"
"170.0";"4.327116"
"180.0";"4.354128"
"190.0";"4.523275"
"200.0";"4.516427"
"210.0";"4.290477"
"220.0";"4.462532"
"230.0";"4.309563"
"240.0";"4.050732"
"250.0";"3.799258"
"260.0";"3.976298"
"270.0";"3.771955"
"280.0";"3.699634"
"290.0";"3.635538"
"300.0";"3.65742"
"310.0";"3.568203"
"320.0";"3.799504"
"330.0";"3.767791"
"340.0";"3.79208"
"350.0";"3.694284"
"360.0";"3.925948"
"370.0";"3.759479"
"380.0";"3.840458"
"390.0";"3.734037"
"400.0";"3.664569"
"410.0";"3.756763"
"420.0";"3.850772"
"430.0";"3.830807"
"440.0";"3.785528"
"450.0";"3.832088"
"460.0";"3.703663"
"470.0";"3.634592"
"480.0";"3.83187"
"490.0";"3.844351"
"500.0";"3.983623"
"510.0";"3.763803"
"520.0";"3.700447"
"530.0";"3.949656"
"540.0";"4.012531"
"550.0";"3.971242"
"560.0";"3.866035"
"570.0";"3.764238"
"580.0";"3.666378"
"590.0";"3.634107"
"600.0";"3.441648"
"610.0";"3.234168"
"620.0";"3.019132"
"630.0";"3.247223"
"640.0";"3.357555"
"650.0";"3.505893"
"660.0";"3.544694"
"670.0";"3.374955"
"680.0";"3.680061"
"690.0";"3.76016"
"700.0";"3.725714"
"710.0";"3.9134"
"720.0";"3.660685"
"730.0";"3.582396"
"740.0";"3.735395"
"750.0";"3.631179"
"760.0";"3.532981"
"770.0";"3.544818"
"780.0";"3.5056"
"790.0";"3.556263"
"800.0";"3.614943"
"810.0";"3.648041"
"820.0";"3.625153"
"830.0";"3.643912"
"840.0";"3.657867"
"850.0";"3.526824"
"860.0";"3.546286"
"870.0";"3.631599"
"880.0";"3.488482"
"890.0";"3.509767"
"900.0";"3.485821"
"910.0";"3.338705"
"920.0";"3.366178"
"930.0";"3.50339"
"940.0";"3.432576"
"950.0";"3.398261"
"960.0";"3.578707"
"970.0";"3.410244"
"980.0";"3.562105"
"990.0";"3.673481"
"1000.0";"3.925534"
"1010.0";"4.123837"
"1020.0";"4.202169"
"1030.0";"4.217681"
"1040.0";"4.263166"
"1050.0";"4.330249"
"1060.0";"4.400387"
"1070.0";"4.313217"
"1080.0";"4.218141"
"1090.0";"4.050252"
"1100.0";"4.086768"
"1110.0";"4.084417"
"1120.0";"4.09474"
"1130.0";"4.082553"
"1140.0";"4.043025"
"1150.0";"4.001437"
"1160.0";"3.998865"
"1170.0";"3.931846"
"1180.0";"3.869103"
"1190.0";"3.911161"
"1200.0";"3.981954"
"1210.0";"3.875078"
"1220.0";"4.003819"
"1230.0";"3.89734"
"1240.0";"3.800074"
"1250.0";"3.656399"
"1260.0";"3.509676"
"1270.0";"3.43554"
"1280.0";"3.193871"
"1290.0";"3.15007"
"1300.0";"3.309147"
"1310.0";"3.454443"
"1320.0";"3.548012"
"1330.0";"3.595656"
"1340.0";"3.399689"
"1350.0";"3.290157"
"1360.0";"3.318511"
"1370.0";"3.305182"
"1380.0";"3.596345"
"1390.0";"3.492728"
"1400.0";"3.692164"
"1410.0";"3.647046"
"1420.0";"3.660004"
"1430.0";"3.706675"
"1440.0";"3.753768"
"1450.0";"3.671479"
"1460.0";"3.565856"
"1470.0";"3.529182"
"1480.0";"3.209285"
"1490.0";"3.300994"
"1500.0";"3.128782"
"1510.0";"3.029714"
"1520.0";"3.252412"
"1530.0";"3.379496"
"1540.0";"3.289814"
"1550.0";"3.639365"
"1560.0";"3.85896"
"1570.0";"3.997532"
"1580.0";"3.905824"
"1590.0";"3.653964"
"1600.0";"3.863803"
"1610.0";"3.90704"
"1620.0";"3.902861"
"1630.0";"3.849157"
"1640.0";"3.765842"
"1650.0";"3.840867"
"1660.0";"3.671356"
"1670.0";"3.872409"
"1680.0";"3.903221"
"1690.0";"4.011453"
"1700.0";"4.30018"
"1710.0";"4.096064"
"1720.0";"4.186787"
"1730.0";"4.44315"
"1740.0";"4.229959"
"1750.0";"4.344513"
"1760.0";"4.37091"
"1770.0";"4.393679"
"1780.0";"4.532499"
"1790.0";"4.315933"
"1800.0";"4.659504"
"1810.0";"4.587706"
"1820.0";"4.64746"
"1830.0";"4.610331"
"1840.0";"4.684331"
"1850.0";"4.699708"
"1860.0";"4.866601"
"1870.0";"4.827695"
"1880.0";"4.758156"
"1890.0";"4.836433"
"1900.0";"4.956227"
"1910.0";"4.791754"
"1920.0";"4.952647"
"1930.0";"4.757185"
"1940.0";"4.68089"
"1950.0";"4.559031"
"1960.0";"4.597282"
"1970.0";"4.304127"
"1980.0";"4.165716"
"1990.0";"4.173968"
"2000.0";"3.913085"
"2010.0";"4.04979"
"2020.0";"4.375197"
"2030.0";"4.671082"
"2040.0";"4.464202"
"2050.0";"4.193459"
"2060.0";"4.180035"
"2070.0";"4.1127"
"2080.0";"4.175741"
"2090.0";"4.251268"
"2100.0";"4.37612"
"2110.0";"4.184719"
"2120.0";"4.329335"
"2130.0";"4.241937"
"2140.0";"4.419925"
"2150.0";"4.341857"
"2160.0";"4.412739"
"2170.0";"4.44725"
"2180.0";"4.545462"
"2190.0";"4.575327"
"2200.0";"4.53579"
"2210.0";"4.698894"
"2220.0";"4.779457"
"2230.0";"4.936182"
"2240.0";"4.588445"
"2250.0";"4.49871"
"2260.0";"4.523263"
"2270.0";"4.754324"
"2280.0";"4.77402"
"2290.0";"4.685727"
"2300.0";"4.621772"
"2310.0";"4.723088"
"2320.0";"4.656399"
"2330.0";"4.610456"
"2340.0";"4.580031"
"2350.0";"4.546658"
"2360.0";"4.538318"
"2370.0";"4.443049"
"2380.0";"4.536726"
"2390.0";"4.269517"
"2400.0";"4.395476"
"2410.0";"4.234997"
"2420.0";"4.449109"
"2430.0";"4.392683"
"2440.0";"4.558497"
"2450.0";"4.508819"
"2460.0";"4.192334"
"2470.0";"4.159298"
"2480.0";"4.085858"
"2490.0";"4.131281"
"2500.0";"4.080986"
"2510.0";"4.054614"
"2520.0";"4.141049"
"2530.0";"4.162862"
"2540.0";"4.132634"
"2550.0";"4.156111"
"2560.0";"4.188613"
"2570.0";"4.245848"
"2580.0";"4.239527"
"2590.0";"4.316147"
"2600.0";"4.04542"
"2610.0";"3.95514"
"2620.0";"3.862946"
"2630.0";"3.917616"
"2640.0";"4.324689"
"2650.0";"4.168907"
"2660.0";"4.281758"
"2670.0";"4.273"
"2680.0";"3.905763"
"2690.0";"4.019208"
"2700.0";"3.615122"
"2710.0";"3.607978"
"2720.0";"3.793258"
"2730.0";"3.768555"
"2740.0";"3.629802"
"2750.0";"3.657199"
"2760.0";"3.845854"
"2770.0";"3.868471"
"2780.0";"4.106076"
"2790.0";"4.05037"
"2800.0";"3.901509"
"2810.0";"3.800531"
"2820.0";"3.926467"
"2830.0";"3.684802"
"2840.0";"3.690874"
"2850.0";"3.540807"
"2860.0";"3.668605"
"2870.0";"3.66379"
"2880.0";"3.516734"
"2890.0";"3.485094"
"2900.0";"3.399878"
"2910.0";"3.517091"
"2920.0";"3.51415"
"2930.0";"3.432905"
"2940.0";"3.442469"
"2950.0";"3.647888"
"2960.0";"3.490406"
"2970.0";"3.480922"
"2980.0";"3.364394"
"2990.0";"3.480577"
"3000.0";"3.668363"
"3010.0";"3.63442"
"3020.0";"3.381178"
"3030.0";"3.561243"
"3040.0";"3.687759"
"3050.0";"3.663277"
"3060.0";"3.640167"
"3070.0";"3.858092"
"3080.0";"3.961937"
"3090.0";"3.696555"
"3100.0";"3.721984"
"3110.0";"3.433697"
"3120.0";"3.495591"
"3130.0";"3.572132"
"3140.0";"3.656139"
"3150.0";"3.651006"
"3160.0";"3.591609"
"3170.0";"3.557442"
"3180.0";"3.378284"
"3190.0";"3.375474"
"3200.0";"3.300049"
"3210.0";"3.608711"
"3220.0";"3.614747"
"3230.0";"3.604252"
"3240.0";"3.396049"
"3250.0";"3.497901"
"3260.0";"3.428411"
"3270.0";"3.221958"
"3280.0";"3.230707"
"3290.0";"3.234897"
"3300.0";"2.900548"
"3310.0";"2.877765"
"3320.0";"2.979897"
"3330.0";"2.6259"
"3340.0";"2.661928"
"3350.0";"2.514174"
"3360.0";"2.478504"
"3370.0";"2.489045"
"3380.0";"2.432107"
"3390.0";"2.492135"
"3400.0";"2.481911"
"3410.0";"2.319281"
"3420.0";"2.379167"
"3430.0";"2.178527"
"3440.0";"2.302542"
"3450.0";"2.411646"
"3460.0";"2.414686"
"3470.0";"2.399496"
"3480.0";"2.302728"
"3490.0";"2.370548"
"3500.0";"2.43486"
"3510.0";"2.415938"
"3520.0";"2.507016"
"3530.0";"2.462084"
"3540.0";"2.316251"
"3550.0";"2.457128"
"3560.0";"2.34178"
"3570.0";"2.449306"
"3580.0";"2.450892"
"3590.0";"2.687394"
"3600.0";"2.718124"
"3610.0";"2.62546"
"3620.0";"2.706834"
"3630.0";"2.882218"
"3640.0";"3.107403"
"3650.0";"3.076046"
"3660.0";"3.055276"
"3670.0";"3.278778"
"3680.0";"3.458072"
"3690.0";"3.317968"
"3700.0";"3.388052"
"3710.0";"3.33966"
"3720.0";"3.278061"
"3730.0";"3.488518"
"3740.0";"3.49559"
"3750.0";"3.274184"
"3760.0";"3.33169"
"3770.0";"3.117623"
"3780.0";"3.323316"
"3790.0";"3.246656"
"3800.0";"3.330695"
"3810.0";"3.60042"
"3820.0";"3.844008"
"3830.0";"3.775353"
"3840.0";"3.782299"
"3850.0";"3.673964"
"3860.0";"3.844782"
"3870.0";"3.683174"
"3880.0";"3.602216"
"3890.0";"3.637486"
"3900.0";"3.812475"
"3910.0";"3.952998"
"3920.0";"4.061707"
"3930.0";"4.12526"
"3940.0";"4.325109"
"3950.0";"4.460552"
"3960.0";"4.257963"
"3970.0";"4.496735"
"3980.0";"4.405889"
"3990.0";"4.433286"
"4000.0";"4.413311"
"4010.0";"4.526806"
"4020.0";"4.39243"
"4030.0";"4.586767"
"4040.0";"4.689079"
"4050.0";"4.481361"
"4060.0";"4.38799"
"4070.0";"4.261763"
"4080.0";"4.315263"
"4090.0";"4.664231"
"4100.0";"4.341014"
"4110.0";"4.433656"
"4120.0";"4.376506"
"4130.0";"4.250861"
"4140.0";"4.496745"
"4150.0";"4.410454"
"4160.0";"4.512041"
"4170.0";"4.631081"
"4180.0";"4.803894"
"4190.0";"4.661551"
"4200.0";"4.337573"
"4210.0";"4.340629"
"4220.0";"4.570915"
"4230.0";"4.515815"
"4240.0";"4.56358"
"4250.0";"4.372751"
"4260.0";"4.483728"
"4270.0";"4.432363"
"4280.0";"4.453978"
"4290.0";"4.539084"
"4300.0";"4.546616"
"4310.0";"4.766621"
"4320.0";"4.963181"
"4330.0";"4.915753"
"4340.0";"4.885268"
"4350.0";"4.914669"
"4360.0";"4.977552"
"4370.0";"5.228528"
"4380.0";"4.806245"
"4390.0";"4.920214"
"4400.0";"4.980248"
"4410.0";"5.266371"
"4420.0";"4.943856"
"4430.0";"4.930801"
"4440.0";"4.730945"
"4450.0";"4.760367"
"4460.0";"4.609128"
"4470.0";"4.653588"
"4480.0";"4.505565"
"4490.0";"4.746884"
"4500.0";"4.442669"
"4510.0";"4.495572"
"4520.0";"4.568106"
"4530.0";"4.437759"
"4540.0";"4.339928"
"4550.0";"4.333114"
"4560.0";"4.166658"
"4570.0";"4.244833"
"4580.0";"4.221307"
"4590.0";"4.049351"
"4600.0";"4.034538"
"4610.0";"3.776589"
"4620.0";"3.727298"
"4630.0";"3.884021"
"4640.0";"3.85939"
"4650.0";"3.919921"
"4660.0";"3.895576"
"4670.0";"3.979836"
"4680.0";"4.106723"
"4690.0";"4.05872"
"4700.0";"3.899369"
"4710.0";"3.783446"
"4720.0";"3.900305"
"4730.0";"3.817914"
"4740.0";"4.013494"
"4750.0";"3.965577"
"4760.0";"3.911057"
"4770.0";"3.951236"
"4780.0";"3.821612"
"4790.0";"3.741759"
"4800.0";"3.79307"
"4810.0";"3.858841"
"4820.0";"3.859459"
"4830.0";"3.93564"
"4840.0";"4.10156"
"4850.0";"4.066294"
"4860.0";"3.977897"
"4870.0";"4.118464"
"4880.0";"4.17844"
"4890.0";"4.061845"
"4900.0";"4.023731"
"4910.0";"3.954705"
"4920.0";"4.100793"
"4930.0";"4.006112"
"4940.0";"4.105072"
"4950.0";"4.277013"
"4960.0";"4.16677"
"4970.0";"4.37605"
"4980.0";"4.239336"
"4990.0";"4.298028"
"5000.0";"4.189709"
"5010.0";"4.168767"
"5020.0";"4.286191"
"5030.0";"4.323102"
"5040.0";"4.321242"
"5050.0";"4.188831"
"5060.0";"4.327528"
"5070.0";"4.433675"
"5080.0";"4.400348"
"5090.0";"4.346251"
"5100.0";"4.266139"
"5110.0";"4.573077"
"5120.0";"4.494082"
"5130.0";"4.369421"
"5140.0";"4.244218"
"5150.0";"4.240722"
"5160.0";"4.274504"
"5170.0";"4.127103"
"5180.0";"4.065875"
"5190.0";"4.17866"
"5200.0";"4.09618"
"5210.0";"3.904905"
"5220.0";"4.150563"
"5230.0";"4.077738"
"5240.0";"4.055288"
"5250.0";"4.111351"
"5260.0";"3.993869"
"5270.0";"4.134752"
"5280.0";"4.13209"
"5290.0";"4.034708"
"5300.0";"4.195276"
"5310.0";"4.552423"
"5320.0";"4.529095"
"5330.0";"4.479124"
"5340.0";"4.418414"
"5350.0";"4.380236"
"5360.0";"4.305264"
"5370.0";"4.11206"
"5380.0";"4.241076"
"5390.0";"4.190459"
"5400.0";"4.046209"
"5410.0";"4.144001"
"5420.0";"4.15991"
"5430.0";"4.096213"
"5440.0";"4.317402"
"5450.0";"4.270188"
"5460.0";"4.445728"
"5470.0";"4.348649"
"5480.0";"4.333256"
"5490.0";"4.265927"
"5500.0";"4.325728"
"5510.0";"4.262895"
"5520.0";"4.202368"
"5530.0";"4.125537"
"5540.0";"4.278452"
"5550.0";"4.337811"
"5560.0";"4.27393"
"5570.0";"4.376243"
"5580.0";"4.326693"
"5590.0";"4.212312"
"5600.0";"4.017376"
"5610.0";"3.894981"
"5620.0";"3.797463"
"5630.0";"3.851667"
"5640.0";"4.006929"
"5650.0";"4.158797"
"5660.0";"4.229353"
"5670.0";"4.281311"
"5680.0";"4.330538"
"5690.0";"4.574946"
"5700.0";"4.526083"
"5710.0";"4.425317"
"5720.0";"4.515957"
"5730.0";"4.301791"
"5740.0";"4.258314"
"5750.0";"4.251528"
"5760.0";"4.204244"
"5770.0";"4.206359"
"5780.0";"4.006418"
"5790.0";"4.038956"
"5800.0";"3.884366"
"5810.0";"3.751431"
"5820.0";"3.964439"
"5830.0";"3.934707"
"5840.0";"4.053551"
"5850.0";"3.891106"
"5860.0";"4.026823"
"5870.0";"4.026894"
"5880.0";"4.239806"
"5890.0";"4.158924"
"5900.0";"4.145329"
"5910.0";"4.297255"
"5920.0";"4.208491"
"5930.0";"4.310031"
"5940.0";"4.373711"
"5950.0";"4.314075"
"5960.0";"4.446954"
"5970.0";"4.192193"
"5980.0";"4.088374"
"5990.0";"4.22897"
"6000.0";"4.071829"
"6010.0";"4.060529"
"6020.0";"4.090317"
"6030.0";"3.943273"
"6040.0";"3.721353"
"6050.0";"4.066126"
"6060.0";"4.01722"
"6070.0";"4.291388"
"6080.0";"4.329886"
"6090.0";"4.12227"
"6100.0";"3.979027"
"6110.0";"3.959458"
"6120.0";"4.067728"
"6130.0";"3.916446"
"6140.0";"3.894793"
"6150.0";"3.749723"
"6160.0";"3.606587"
"6170.0";"3.574548"
"6180.0";"3.449275"
"6190.0";"3.42027"
"6200.0";"3.526818"
"6210.0";"3.575379"
"6220.0";"3.803992"
"6230.0";"3.849888"
"6240.0";"3.831706"
"6250.0";"3.960508"
"6260.0";"4.107301"
"6270.0";"3.660305"
"6280.0";"3.445967"
"6290.0";"3.627122"
"6300.0";"3.89232"
"6310.0";"3.695108"
"6320.0";"3.651409"
"6330.0";"3.774508"
"6340.0";"3.671809"
"6350.0";"3.583856"
"6360.0";"3.416453"
"6370.0";"3.421147"
"6380.0";"3.366938"
"6390.0";"3.313561"
"6400.0";"3.416017"
"6410.0";"3.620503"
"6420.0";"3.80018"
"6430.0";"3.80434"
"6440.0";"3.711148"
"6450.0";"3.721502"
"6460.0";"3.569752"
"6470.0";"3.680669"
"6480.0";"3.638344"
"6490.0";"3.450814"
"6500.0";"3.236743"
"6510.0";"3.080982"
"6520.0";"3.379719"
"6530.0";"3.557164"
"6540.0";"3.447873"
"6550.0";"3.311683"
"6560.0";"3.252952"
"6570.0";"3.457412"
"6580.0";"3.31399"
"6590.0";"3.521077"
"6600.0";"3.35694"
"6610.0";"3.127601"
"6620.0";"3.023401"
"6630.0";"2.993638"
"6640.0";"3.034719"
"6650.0";"2.90692"
"6660.0";"2.68712"
"6670.0";"2.574053"
"6680.0";"2.60794"
"6690.0";"2.763837"
"6700.0";"2.726055"
"6710.0";"2.814189"
"6720.0";"2.668694"
"6730.0";"2.507543"
"6740.0";"2.730378"
"6750.0";"2.664279"
"6760.0";"2.623065"
"6770.0";"2.67724"
"6780.0";"2.483886"
"6790.0";"2.620447"
"6800.0";"2.530598"
"6810.0";"2.504846"
"6820.0";"2.464756"
"6830.0";"2.339089"
"6840.0";"2.296184"
"6850.0";"2.239867"
"6860.0";"2.220337"
"6870.0";"2.233658"
"6880.0";"2.439555"
"6890.0";"2.520527"
"6900.0";"2.57466"
"6910.0";"2.674852"
"6920.0";"2.688985"
"6930.0";"2.622472"
"6940.0";"2.502804"
"6950.0";"2.671227"
"6960.0";"2.834861"
"6970.0";"3.05182"
"6980.0";"2.964426"
"6990.0";"2.8785"
"7000.0";"3.04779"
"7010.0";"3.036299"
"7020.0";"3.116253"
"7030.0";"3.234366"
"7040.0";"3.210137"
"7050.0";"3.150206"
"7060.0";"3.061852"
"7070.0";"3.301415"
"7080.0";"3.147664"
"7090.0";"3.004562"
"7100.0";"3.015258"
"7110.0";"2.934248"
"7120.0";"2.815998"
"7130.0";"3.048353"
"7140.0";"2.997797"
"7150.0";"2.887196"
"7160.0";"3.157719"
"7170.0";"3.086088"
"7180.0";"3.165567"
"7190.0";"3.331646"
"7200.0";"3.199644"
"7210.0";"3.233243"
"7220.0";"3.149348"
"7230.0";"3.053776"
"7240.0";"3.10832"
"7250.0";"3.165572"
"7260.0";"3.201034"
"7270.0";"3.205923"
"7280.0";"3.267327"
"7290.0";"3.316656"
"7300.0";"3.316867"
"7310.0";"3.201629"
"7320.0";"3.236215"
"7330.0";"3.112983"
"7340.0";"3.255082"
"7350.0";"3.230554"
"7360.0";"3.318384"
"7370.0";"3.409551"
"7380.0";"3.338151"
"7390.0";"3.162192"
"7400.0";"2.967968"
"7410.0";"3.003115"
"7420.0";"3.325473"
"7430.0";"2.928083"
"7440.0";"2.892372"
"7450.0";"2.541198"
"7460.0";"2.545695"
"7470.0";"2.400375"
"7480.0";"2.339185"
"7490.0";"2.156671"
"7500.0";"2.358877"
"7510.0";"2.305372"
"7520.0";"2.223275"
"7530.0";"2.146492"
"7540.0";"2.187526"
"7550.0";"2.031706"
"7560.0";"1.925918"
"7570.0";"1.876936"
"7580.0";"2.048205"
"7590.0";"2.081301"
"7600.0";"2.075084"
"7610.0";"2.049637"
"7620.0";"2.238031"
"7630.0";"2.38716"
"7640.0";"2.494966"
"7650.0";"2.590302"
"7660.0";"2.747866"
"7670.0";"2.695394"
"7680.0";"2.672792"
"7690.0";"2.514107"
"7700.0";"2.582216"
"7710.0";"2.589018"
"7720.0";"2.430474"
"7730.0";"2.496985"
"7740.0";"2.297001"
"7750.0";"2.36358"
"7760.0";"2.326085"
"7770.0";"2.319499"
"7780.0";"2.223673"
"7790.0";"2.202674"
"7800.0";"2.285948"
"7810.0";"2.394254"
"7820.0";"2.336699"
"7830.0";"2.378381"
"7840.0";"2.106655"
"7850.0";"2.261933"
"7860.0";"2.268333"
"7870.0";"2.24331"
"7880.0";"2.295531"
"7890.0";"2.161424"
"7900.0";"2.000369"
"7910.0";"2.024564"
"7920.0";"2.089108"
"7930.0";"1.992964"
"7940.0";"2.145647"
"7950.0";"2.304915"
"7960.0";"2.322932"
"7970.0";"2.147491"
"7980.0";"2.149459"
"7990.0";"2.161125"
"8000.0";"2.034193"
"8010.0";"2.137015"
"8020.0";"2.208564"
"8030.0";"2.150008"
"8040.0";"2.484885"
"8050.0";"2.658734"
"8060.0";"2.510009"
"8070.0";"2.513135"
"8080.0";"2.634506"
"8090.0";"2.324574"
"8100.0";"2.451972"
"8110.0";"2.489377"
"8120.0";"2.424332"
"8130.0";"2.505032"
"8140.0";"2.48295"
"8150.0";"2.485829"
"8160.0";"2.656381"
"8170.0";"2.824064"
"8180.0";"2.875798"
"8190.0";"2.850048"
"8200.0";"2.567615"
"8210.0";"2.668733"
"8220.0";"2.746672"
"8230.0";"2.939087"
"8240.0";"2.880851"
"8250.0";"2.944899"
"8260.0";"3.058515"
"8270.0";"3.005765"
"8280.0";"3.003195"
"8290.0";"3.066889"
"8300.0";"2.943757"
"8310.0";"2.978981"
"8320.0";"3.19283"
"8330.0";"3.435779"
"8340.0";"3.186436"
"8350.0";"3.306327"
"8360.0";"3.226279"
"8370.0";"3.420919"
"8380.0";"3.397924"
"8390.0";"3.406114"
"8400.0";"3.325897"
"8410.0";"3.188653"
"8420.0";"3.356588"
"8430.0";"3.678762"
"8440.0";"3.730781"
"8450.0";"3.43174"
"8460.0";"3.407692"
"8470.0";"3.565197"
"8480.0";"3.506535"
"8490.0";"3.682997"
"8500.0";"3.504167"
"8510.0";"3.490015"
"8520.0";"3.551742"
"8530.0";"3.426953"
"8540.0";"3.495498"
"8550.0";"3.651076"
"8560.0";"3.677449"
"8570.0";"3.353196"
"8580.0";"3.368895"
"8590.0";"3.333449"
"8600.0";"3.180327"
"8610.0";"3.001805"
"8620.0";"3.195684"
"8630.0";"3.159545"
"8640.0";"3.224315"
"8650.0";"3.227904"
"8660.0";"3.075104"
"8670.0";"3.100525"
"8680.0";"3.044067"
"8690.0";"3.081401"
"8700.0";"3.225927"
"8710.0";"3.167211"
"8720.0";"3.346483"
"8730.0";"3.470058"
"8740.0";"3.570808"
"8750.0";"3.912477"
"8760.0";"3.903926"
"8770.0";"3.891353"
"8780.0";"3.757519"
"8790.0";"3.463872"
"8800.0";"3.557911"
"8810.0";"3.643666"
"8820.0";"3.631724"
"8830.0";"3.662101"
"8840.0";"3.314118"
"8850.0";"3.210377"
"8860.0";"3.337901"
"8870.0";"3.475431"
"8880.0";"3.420962"
"8890.0";"3.528341"
"8900.0";"3.487987"
"8910.0";"3.663815"
"8920.0";"3.591037"
"8930.0";"3.600563"
"8940.0";"3.620028"
"8950.0";"3.668711"
"8960.0";"3.423347"
"8970.0";"3.309179"
"8980.0";"3.439149"
"8990.0";"3.337675"
"9000.0";"3.19723"
"9010.0";"3.426075"
"9020.0";"3.424737"
"9030.0";"3.414493"
"9040.0";"3.431528"
"9050.0";"3.213378"
"9060.0";"3.122694"
"9070.0";"3.273362"
"9080.0";"3.103923"
"9090.0";"3.227562"
"9100.0";"3.01372"
"9110.0";"3.175778"
"9120.0";"3.280523"
"9130.0";"3.58279"
"9140.0";"3.446519"
"9150.0";"3.558746"
"9160.0";"3.678011"
"9170.0";"3.484138"
"9180.0";"3.136549"
"9190.0";"3.189732"
"9200.0";"3.061938"
"9210.0";"3.098834"
"9220.0";"2.797025"
"9230.0";"2.795111"
"9240.0";"2.500744"
"9250.0";"2.704059"
"9260.0";"2.823438"
"9270.0";"2.99919"
"9280.0";"3.123882"
"9290.0";"3.433273"
"9300.0";"3.462052"
"9310.0";"3.526309"
"9320.0";"3.290385"
"9330.0";"3.466814"
"9340.0";"3.399378"
"9350.0";"3.406836"
"9360.0";"3.36123"
"9370.0";"3.358057"
"9380.0";"3.235859"
"9390.0";"3.366671"
"9400.0";"3.365267"
"9410.0";"3.48252"
"9420.0";"3.396647"
"9430.0";"3.42438"
"9440.0";"3.330379"
"9450.0";"3.338945"
"9460.0";"3.282604"
"9470.0";"3.29797"
"9480.0";"3.139215"
"9490.0";"3.001686"
"9500.0";"3.332798"
"9510.0";"3.532993"
"9520.0";"3.621818"
"9530.0";"3.523389"
"9540.0";"3.5272"
"9550.0";"3.713224"
"9560.0";"3.564691"
"9570.0";"3.458069"
"9580.0";"3.648827"
"9590.0";"3.711096"
"9600.0";"3.65066"
"9610.0";"3.573725"
"9620.0";"3.782339"
"9630.0";"3.750638"
"9640.0";"3.672946"
"9650.0";"3.998501"
"9660.0";"4.295038"
"9670.0";"4.283546"
"9680.0";"3.974123"
"9690.0";"3.856283"
"9700.0";"3.877982"
"9710.0";"3.783786"
"9720.0";"4.14019"
"9730.0";"3.948186"
"9740.0";"4.099869"
"9750.0";"4.295758"
"9760.0";"4.214404"
"9770.0";"4.432715"
"9780.0";"4.277971"
"9790.0";"4.350101"
"9800.0";"4.28267"
"9810.0";"4.207529"
"9820.0";"3.954552"
"9830.0";"3.992446"
"9840.0";"3.859126"
"9850.0";"3.660267"
"9860.0";"3.757389"
"9870.0";"3.632656"
"9880.0";"3.595663"
"9890.0";"3.378964"
"9900.0";"3.331828"
"9910.0";"3.226551"
"9920.0";"3.255192"
"9930.0";"3.621558"
"9940.0";"3.584175"
"9950.0";"3.688509"
"9960.0";"3.907526"
"9970.0";"3.726779"
"9980.0";"3.834085"
"9990.0";"3.679436"
"10000.0";"3.398729"
"10010.0";"3.734569"
"10020.0";"3.582459"
"10030.0";"3.544806"
"10040.0";"3.655375"
"10050.0";"3.438443"
"10060.0";"3.428283"
"10070.0";"3.507777"
"10080.0";"3.322458"
"10090.0";"3.504905"
"10100.0";"3.56766"
"10110.0";"3.569099"
"10120.0";"3.599192"
"10130.0";"3.646478"
"10140.0";"3.620929"
"10150.0";"3.520601"
"10160.0";"3.404659"
"10170.0";"3.345855"
"10180.0";"3.479466"
"10190.0";"3.39169"
"10200.0";"3.306473"
"10210.0";"3.273028"
