# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_mindist_mol9_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL9"
"0.0";"2.815793"
"10.0";"2.579332"
"20.0";"2.555486"
"30.0";"2.507048"
"40.0";"2.357963"
"50.0";"2.053598"
"60.0";"2.397189"
"70.0";"2.25504"
"80.0";"2.162855"
"90.0";"2.553207"
"100.0";"2.606339"
"110.0";"2.333801"
"120.0";"2.307582"
"130.0";"2.297095"
"140.0";"2.412696"
"150.0";"2.426589"
"160.0";"2.236698"
"170.0";"2.365926"
"180.0";"2.081482"
"190.0";"1.953103"
"200.0";"2.016478"
"210.0";"2.49282"
"220.0";"2.311044"
"230.0";"2.251378"
"240.0";"2.364897"
"250.0";"2.124836"
"260.0";"1.993731"
"270.0";"2.311981"
"280.0";"2.241117"
"290.0";"2.13506"
"300.0";"2.143527"
"310.0";"2.121201"
"320.0";"2.176891"
"330.0";"2.282681"
"340.0";"2.227346"
"350.0";"1.905579"
"360.0";"2.024956"
"370.0";"1.87466"
"380.0";"1.684045"
"390.0";"1.406214"
"400.0";"1.507042"
"410.0";"1.511814"
"420.0";"1.446955"
"430.0";"1.624618"
"440.0";"1.483363"
"450.0";"1.81496"
"460.0";"1.924507"
"470.0";"1.613228"
"480.0";"1.423458"
"490.0";"1.484288"
"500.0";"1.738578"
"510.0";"1.49776"
"520.0";"1.421461"
"530.0";"1.316257"
"540.0";"1.405448"
"550.0";"1.47682"
"560.0";"1.294625"
"570.0";"1.63598"
"580.0";"1.714307"
"590.0";"1.741889"
"600.0";"1.599551"
"610.0";"1.263664"
"620.0";"1.372585"
"630.0";"1.470063"
"640.0";"1.521878"
"650.0";"1.587721"
"660.0";"1.739266"
"670.0";"1.663576"
"680.0";"1.38068"
"690.0";"1.600419"
"700.0";"1.52437"
"710.0";"1.625665"
"720.0";"1.662482"
"730.0";"1.639667"
"740.0";"1.349543"
"750.0";"1.200311"
"760.0";"1.372021"
"770.0";"1.686316"
"780.0";"1.675098"
"790.0";"1.704066"
"800.0";"1.637065"
"810.0";"1.729492"
"820.0";"1.74882"
"830.0";"1.885556"
"840.0";"1.660622"
"850.0";"1.609515"
"860.0";"1.583118"
"870.0";"1.461189"
"880.0";"1.495027"
"890.0";"1.527955"
"900.0";"1.457091"
"910.0";"1.368334"
"920.0";"1.259239"
"930.0";"1.190969"
"940.0";"1.362618"
"950.0";"1.404267"
"960.0";"1.580282"
"970.0";"1.638071"
"980.0";"1.212939"
"990.0";"1.253344"
"1000.0";"1.543333"
"1010.0";"1.41512"
"1020.0";"1.35485"
"1030.0";"1.317346"
"1040.0";"1.259343"
"1050.0";"1.503514"
"1060.0";"1.717301"
"1070.0";"1.723622"
"1080.0";"1.491909"
"1090.0";"1.67066"
"1100.0";"1.717962"
"1110.0";"1.502481"
"1120.0";"1.518311"
"1130.0";"1.592228"
"1140.0";"1.513728"
"1150.0";"1.343949"
"1160.0";"1.492775"
"1170.0";"1.526207"
"1180.0";"1.653392"
"1190.0";"1.472528"
"1200.0";"1.460244"
"1210.0";"1.474757"
"1220.0";"1.243085"
"1230.0";"1.139957"
"1240.0";"0.9018081"
"1250.0";"0.7871447"
"1260.0";"0.7808035"
"1270.0";"0.7304716"
"1280.0";"0.5861493"
"1290.0";"0.3984872"
"1300.0";"0.4308979"
"1310.0";"0.3612786"
"1320.0";"0.3706318"
"1330.0";"0.4295975"
"1340.0";"0.5380791"
"1350.0";"0.6966845"
"1360.0";"0.8695321"
"1370.0";"0.8887861"
"1380.0";"0.8666222"
"1390.0";"0.5782492"
"1400.0";"0.6160766"
"1410.0";"0.6186478"
"1420.0";"0.745456"
"1430.0";"0.8231184"
"1440.0";"0.7222092"
"1450.0";"0.8309572"
"1460.0";"0.9303532"
"1470.0";"0.9575918"
"1480.0";"0.9166292"
"1490.0";"0.8854385"
"1500.0";"0.7062309"
"1510.0";"1.036414"
"1520.0";"1.137297"
"1530.0";"1.067994"
"1540.0";"1.091491"
"1550.0";"1.126778"
"1560.0";"1.052758"
"1570.0";"1.124769"
"1580.0";"1.040962"
"1590.0";"0.8585349"
"1600.0";"1.043185"
"1610.0";"1.177311"
"1620.0";"0.9632744"
"1630.0";"1.295662"
"1640.0";"1.173434"
"1650.0";"1.064204"
"1660.0";"1.109792"
"1670.0";"0.9729683"
"1680.0";"0.9903101"
"1690.0";"0.577685"
"1700.0";"0.4351368"
"1710.0";"0.515621"
"1720.0";"0.7653882"
"1730.0";"0.7785038"
"1740.0";"0.9349539"
"1750.0";"1.118331"
"1760.0";"1.269035"
"1770.0";"1.425678"
"1780.0";"1.621593"
"1790.0";"1.532286"
"1800.0";"1.314669"
"1810.0";"0.9359931"
"1820.0";"0.6123334"
"1830.0";"0.8817178"
"1840.0";"0.8459154"
"1850.0";"0.8541698"
"1860.0";"1.021878"
"1870.0";"1.063734"
"1880.0";"1.366919"
"1890.0";"1.4422"
"1900.0";"1.530689"
"1910.0";"1.302907"
"1920.0";"1.017211"
"1930.0";"0.8590515"
"1940.0";"1.152007"
"1950.0";"1.186473"
"1960.0";"1.048713"
"1970.0";"1.096696"
"1980.0";"1.171572"
"1990.0";"1.166527"
"2000.0";"1.079069"
"2010.0";"1.011014"
"2020.0";"1.313611"
"2030.0";"1.383677"
"2040.0";"1.523245"
"2050.0";"1.708788"
"2060.0";"1.425799"
"2070.0";"1.570507"
"2080.0";"1.434039"
"2090.0";"1.492761"
"2100.0";"1.706548"
"2110.0";"1.586367"
"2120.0";"1.8218"
"2130.0";"2.03174"
"2140.0";"2.339448"
"2150.0";"2.034517"
"2160.0";"1.964264"
"2170.0";"1.922444"
"2180.0";"1.810966"
"2190.0";"1.945721"
"2200.0";"1.969649"
"2210.0";"1.927685"
"2220.0";"2.119945"
"2230.0";"1.811802"
"2240.0";"2.066442"
"2250.0";"1.884408"
"2260.0";"1.947862"
"2270.0";"1.962618"
"2280.0";"2.000435"
"2290.0";"2.017168"
"2300.0";"1.804768"
"2310.0";"1.731926"
"2320.0";"1.896223"
"2330.0";"1.91019"
"2340.0";"1.994423"
"2350.0";"1.697866"
"2360.0";"1.853737"
"2370.0";"2.004529"
"2380.0";"2.107143"
"2390.0";"2.219948"
"2400.0";"2.316827"
"2410.0";"2.312156"
"2420.0";"2.109432"
"2430.0";"2.301914"
"2440.0";"2.417321"
"2450.0";"2.610492"
"2460.0";"2.141168"
"2470.0";"2.449185"
"2480.0";"2.34999"
"2490.0";"2.363955"
"2500.0";"2.510062"
"2510.0";"2.498658"
"2520.0";"2.508551"
"2530.0";"2.172567"
"2540.0";"2.131415"
"2550.0";"2.207726"
"2560.0";"2.47877"
"2570.0";"2.28918"
"2580.0";"2.108961"
"2590.0";"2.298339"
"2600.0";"2.246508"
"2610.0";"2.209624"
"2620.0";"2.417343"
"2630.0";"2.566531"
"2640.0";"2.702242"
"2650.0";"2.613264"
"2660.0";"2.397186"
"2670.0";"2.472867"
"2680.0";"2.672892"
"2690.0";"2.873188"
"2700.0";"3.062299"
"2710.0";"3.016987"
"2720.0";"3.166602"
"2730.0";"3.13919"
"2740.0";"3.032168"
"2750.0";"3.140657"
"2760.0";"3.192626"
"2770.0";"3.223971"
"2780.0";"3.145012"
"2790.0";"3.065345"
"2800.0";"2.930111"
"2810.0";"2.816993"
"2820.0";"2.546559"
"2830.0";"2.532278"
"2840.0";"2.254262"
"2850.0";"2.653213"
"2860.0";"2.816502"
"2870.0";"2.954292"
"2880.0";"2.848933"
"2890.0";"2.762121"
"2900.0";"2.639433"
"2910.0";"2.719887"
"2920.0";"2.89922"
"2930.0";"2.802696"
"2940.0";"2.732596"
"2950.0";"2.503666"
"2960.0";"2.685065"
"2970.0";"2.516964"
"2980.0";"2.519376"
"2990.0";"2.431876"
"3000.0";"2.604489"
"3010.0";"2.378585"
"3020.0";"2.318279"
"3030.0";"2.622594"
"3040.0";"2.66827"
"3050.0";"2.822804"
"3060.0";"2.862883"
"3070.0";"3.029295"
"3080.0";"3.064358"
"3090.0";"2.963295"
"3100.0";"2.857594"
"3110.0";"2.77133"
"3120.0";"2.897541"
"3130.0";"2.935925"
"3140.0";"2.867731"
"3150.0";"3.021099"
"3160.0";"3.064445"
"3170.0";"3.125866"
"3180.0";"2.696396"
"3190.0";"2.752666"
"3200.0";"2.590486"
"3210.0";"2.830311"
"3220.0";"2.792374"
"3230.0";"2.934215"
"3240.0";"3.112447"
"3250.0";"3.219316"
"3260.0";"3.04358"
"3270.0";"3.147244"
"3280.0";"2.871095"
"3290.0";"2.897175"
"3300.0";"2.975736"
"3310.0";"2.88014"
"3320.0";"2.868517"
"3330.0";"3.024594"
"3340.0";"2.919744"
"3350.0";"2.700984"
"3360.0";"2.831093"
"3370.0";"3.12956"
"3380.0";"3.144465"
"3390.0";"3.169415"
"3400.0";"3.003074"
"3410.0";"3.094644"
"3420.0";"3.083504"
"3430.0";"3.149019"
"3440.0";"2.883078"
"3450.0";"2.801372"
"3460.0";"2.528787"
"3470.0";"2.402596"
"3480.0";"2.396507"
"3490.0";"2.220226"
"3500.0";"2.134777"
"3510.0";"2.245819"
"3520.0";"2.499723"
"3530.0";"2.582611"
"3540.0";"2.670924"
"3550.0";"2.592153"
"3560.0";"2.775582"
"3570.0";"2.665744"
"3580.0";"2.578024"
"3590.0";"2.155787"
"3600.0";"2.165806"
"3610.0";"2.299682"
"3620.0";"2.248604"
"3630.0";"2.245909"
"3640.0";"2.155025"
"3650.0";"2.399977"
"3660.0";"2.194865"
"3670.0";"2.183759"
"3680.0";"2.331133"
"3690.0";"2.388181"
"3700.0";"2.670147"
"3710.0";"2.482126"
"3720.0";"2.34987"
"3730.0";"2.70018"
"3740.0";"2.686324"
"3750.0";"2.750268"
"3760.0";"2.866562"
"3770.0";"2.944309"
"3780.0";"2.864085"
"3790.0";"2.928256"
"3800.0";"2.941684"
"3810.0";"3.33418"
"3820.0";"3.30915"
"3830.0";"3.327914"
"3840.0";"3.33801"
"3850.0";"3.136666"
"3860.0";"3.075686"
"3870.0";"3.482364"
"3880.0";"3.44083"
"3890.0";"3.333719"
"3900.0";"3.336288"
"3910.0";"3.471706"
"3920.0";"3.532264"
"3930.0";"3.564296"
"3940.0";"3.572433"
"3950.0";"2.948303"
"3960.0";"3.129332"
"3970.0";"3.458197"
"3980.0";"3.12895"
"3990.0";"3.436301"
"4000.0";"3.505995"
"4010.0";"3.321507"
"4020.0";"3.390485"
"4030.0";"3.33366"
"4040.0";"3.289448"
"4050.0";"3.185513"
"4060.0";"3.001748"
"4070.0";"2.860894"
"4080.0";"2.698027"
"4090.0";"2.353244"
"4100.0";"2.479455"
"4110.0";"2.472254"
"4120.0";"2.599482"
"4130.0";"2.461093"
"4140.0";"2.154519"
"4150.0";"2.092272"
"4160.0";"2.078229"
"4170.0";"2.416073"
"4180.0";"2.047005"
"4190.0";"2.081656"
"4200.0";"1.825446"
"4210.0";"1.651711"
"4220.0";"1.660368"
"4230.0";"1.582288"
"4240.0";"1.700467"
"4250.0";"2.059417"
"4260.0";"2.27197"
"4270.0";"2.088558"
"4280.0";"2.218494"
"4290.0";"1.918702"
"4300.0";"2.354352"
"4310.0";"2.512738"
"4320.0";"2.399627"
"4330.0";"2.478587"
"4340.0";"2.797946"
"4350.0";"2.773825"
"4360.0";"2.802096"
"4370.0";"2.786027"
"4380.0";"2.862959"
"4390.0";"2.828719"
"4400.0";"2.766789"
"4410.0";"2.636272"
"4420.0";"2.414795"
"4430.0";"2.697432"
"4440.0";"2.592955"
"4450.0";"2.855921"
"4460.0";"2.690432"
"4470.0";"2.955385"
"4480.0";"3.044026"
"4490.0";"3.203724"
"4500.0";"3.044354"
"4510.0";"3.200422"
"4520.0";"3.200117"
"4530.0";"3.423267"
"4540.0";"3.600736"
"4550.0";"3.519388"
"4560.0";"3.593683"
"4570.0";"3.823211"
"4580.0";"3.865206"
"4590.0";"3.762065"
"4600.0";"3.676289"
"4610.0";"3.745546"
"4620.0";"3.918679"
"4630.0";"3.965995"
"4640.0";"3.973545"
"4650.0";"3.940765"
"4660.0";"4.184322"
"4670.0";"4.213299"
"4680.0";"4.390757"
"4690.0";"4.505178"
"4700.0";"4.536344"
"4710.0";"4.564543"
"4720.0";"4.549809"
"4730.0";"4.457977"
"4740.0";"5.021109"
"4750.0";"4.83026"
"4760.0";"4.852844"
"4770.0";"4.611536"
"4780.0";"4.525131"
"4790.0";"4.620246"
"4800.0";"4.732749"
"4810.0";"4.49593"
"4820.0";"4.421465"
"4830.0";"4.518576"
"4840.0";"4.477487"
"4850.0";"4.241914"
"4860.0";"4.387371"
"4870.0";"4.353305"
"4880.0";"4.454875"
"4890.0";"4.370259"
"4900.0";"4.004432"
"4910.0";"4.076093"
"4920.0";"4.264854"
"4930.0";"4.179908"
"4940.0";"4.097737"
"4950.0";"4.11703"
"4960.0";"4.533136"
"4970.0";"4.880563"
"4980.0";"4.55153"
"4990.0";"4.368677"
"5000.0";"4.266569"
"5010.0";"3.948496"
"5020.0";"4.235526"
"5030.0";"4.050077"
"5040.0";"4.030094"
"5050.0";"4.316155"
"5060.0";"4.1643"
"5070.0";"4.089846"
"5080.0";"4.037609"
"5090.0";"3.900558"
"5100.0";"4.170522"
"5110.0";"4.175402"
"5120.0";"4.369495"
"5130.0";"4.103863"
"5140.0";"3.818255"
"5150.0";"3.945915"
"5160.0";"3.849469"
"5170.0";"3.772944"
"5180.0";"3.963972"
"5190.0";"3.939807"
"5200.0";"3.867213"
"5210.0";"3.82095"
"5220.0";"3.524232"
"5230.0";"3.642267"
"5240.0";"3.460911"
"5250.0";"3.691585"
"5260.0";"3.646226"
"5270.0";"3.587297"
"5280.0";"3.583418"
"5290.0";"3.69211"
"5300.0";"3.666971"
"5310.0";"3.533531"
"5320.0";"3.807914"
"5330.0";"3.800144"
"5340.0";"3.636587"
"5350.0";"3.445246"
"5360.0";"3.327104"
"5370.0";"3.192116"
"5380.0";"3.084501"
"5390.0";"3.075163"
"5400.0";"3.172175"
"5410.0";"2.994343"
"5420.0";"2.98674"
"5430.0";"2.884703"
"5440.0";"2.87933"
"5450.0";"2.95603"
"5460.0";"2.917263"
"5470.0";"3.175085"
"5480.0";"3.39682"
"5490.0";"3.77131"
"5500.0";"3.786374"
"5510.0";"3.78388"
"5520.0";"3.655421"
"5530.0";"3.939996"
"5540.0";"4.030676"
"5550.0";"4.160466"
"5560.0";"3.962462"
"5570.0";"3.408128"
"5580.0";"3.411624"
"5590.0";"3.451"
"5600.0";"3.555209"
"5610.0";"3.717738"
"5620.0";"3.837601"
"5630.0";"3.739305"
"5640.0";"3.471001"
"5650.0";"3.527462"
"5660.0";"3.194778"
"5670.0";"3.40734"
"5680.0";"3.358329"
"5690.0";"3.486187"
"5700.0";"3.489022"
"5710.0";"3.358274"
"5720.0";"3.336179"
"5730.0";"3.302552"
"5740.0";"3.30202"
"5750.0";"3.227502"
"5760.0";"3.206761"
"5770.0";"3.250072"
"5780.0";"3.511908"
"5790.0";"3.509472"
"5800.0";"3.504968"
"5810.0";"3.575582"
"5820.0";"3.57685"
"5830.0";"3.910508"
"5840.0";"3.997084"
"5850.0";"4.136395"
"5860.0";"4.269566"
"5870.0";"4.249091"
"5880.0";"4.598694"
"5890.0";"4.903761"
"5900.0";"5.071655"
"5910.0";"4.985219"
"5920.0";"4.422"
"5930.0";"4.183386"
"5940.0";"4.078857"
"5950.0";"4.230469"
"5960.0";"4.545455"
"5970.0";"4.606054"
"5980.0";"4.602408"
"5990.0";"4.817194"
"6000.0";"4.96277"
"6010.0";"4.955598"
"6020.0";"5.186868"
"6030.0";"5.185842"
"6040.0";"5.168275"
"6050.0";"4.959797"
