# This .csv file was created 12.10.2024 14:29
# extracted out of file mindist_major_allergenic_epitope_r_102-124_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_102-124-MOL"
"0.0";"1.073176"
"10.0";"1.106176"
"20.0";"1.064731"
"30.0";"1.11904"
"40.0";"0.9859913"
"50.0";"1.004383"
"60.0";"1.112883"
"70.0";"1.04803"
"80.0";"1.122218"
"90.0";"1.126956"
"100.0";"1.079549"
"110.0";"1.010765"
"120.0";"1.005864"
"130.0";"1.106961"
"140.0";"1.011522"
"150.0";"1.013873"
"160.0";"1.040243"
"170.0";"1.040286"
"180.0";"1.049453"
"190.0";"1.05425"
"200.0";"1.032541"
"210.0";"1.010662"
"220.0";"1.057811"
"230.0";"0.885188"
"240.0";"0.9129612"
"250.0";"1.107281"
"260.0";"0.9662346"
"270.0";"0.9937636"
"280.0";"1.078135"
"290.0";"1.056781"
"300.0";"1.06754"
"310.0";"1.125357"
"320.0";"1.086797"
"330.0";"1.005069"
"340.0";"1.043997"
"350.0";"1.01588"
"360.0";"1.124749"
"370.0";"1.049497"
"380.0";"1.032562"
"390.0";"1.039135"
"400.0";"1.072197"
"410.0";"1.096202"
"420.0";"1.030552"
"430.0";"1.020626"
"440.0";"1.133729"
"450.0";"1.105471"
"460.0";"1.175092"
"470.0";"1.065482"
"480.0";"1.088931"
"490.0";"1.052283"
"500.0";"1.05866"
"510.0";"1.108609"
"520.0";"1.105192"
"530.0";"1.012011"
"540.0";"0.9477772"
"550.0";"0.9425597"
"560.0";"1.044438"
"570.0";"1.057557"
"580.0";"1.068447"
"590.0";"0.9817176"
"600.0";"1.101114"
"610.0";"0.9571685"
"620.0";"0.8831383"
"630.0";"0.9354834"
"640.0";"1.153957"
"650.0";"1.080384"
"660.0";"1.144072"
"670.0";"1.084174"
"680.0";"1.026093"
"690.0";"1.03755"
"700.0";"1.15527"
"710.0";"1.104394"
"720.0";"1.064061"
"730.0";"1.043751"
"740.0";"1.064294"
"750.0";"1.134233"
"760.0";"1.049914"
"770.0";"1.016223"
"780.0";"1.124407"
"790.0";"1.022019"
"800.0";"0.9872877"
"810.0";"0.9687658"
"820.0";"1.083795"
"830.0";"1.180051"
"840.0";"1.04733"
"850.0";"1.066222"
"860.0";"1.146649"
"870.0";"1.050164"
"880.0";"1.059972"
"890.0";"1.005798"
"900.0";"1.003728"
"910.0";"0.9774354"
"920.0";"1.023369"
"930.0";"1.113828"
"940.0";"0.9314449"
"950.0";"0.9527819"
"960.0";"0.9329154"
"970.0";"0.9630582"
"980.0";"0.9456162"
"990.0";"0.9673349"
"1000.0";"1.019687"
"1010.0";"0.9886764"
"1020.0";"1.03153"
"1030.0";"1.038213"
"1040.0";"1.00983"
"1050.0";"1.025185"
"1060.0";"1.056209"
"1070.0";"1.059484"
"1080.0";"1.121099"
"1090.0";"0.9874371"
"1100.0";"1.094501"
"1110.0";"0.981156"
"1120.0";"0.9621117"
"1130.0";"0.9310556"
"1140.0";"1.003035"
"1150.0";"0.9939166"
"1160.0";"0.9896431"
"1170.0";"1.010407"
"1180.0";"0.9611214"
"1190.0";"0.999572"
"1200.0";"1.009006"
"1210.0";"1.035598"
"1220.0";"0.9822927"
"1230.0";"1.088153"
"1240.0";"1.063572"
"1250.0";"1.099328"
"1260.0";"1.113607"
"1270.0";"1.116135"
"1280.0";"1.161123"
"1290.0";"1.228633"
"1300.0";"1.234998"
"1310.0";"1.333424"
"1320.0";"1.281231"
"1330.0";"1.234502"
"1340.0";"1.221303"
"1350.0";"1.150111"
