# This .csv file was created 12.10.2024 14:33
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL19.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL19"
"0.0";"4.117308"
"10.0";"4.099878"
"20.0";"4.269001"
"30.0";"4.385681"
"40.0";"4.301712"
"50.0";"4.073255"
"60.0";"3.791936"
"70.0";"3.790502"
"80.0";"4.200584"
"90.0";"4.196533"
"100.0";"4.37206"
"110.0";"4.112869"
"120.0";"3.86521"
"130.0";"3.89306"
"140.0";"3.974942"
"150.0";"3.890593"
"160.0";"3.967712"
"170.0";"4.324089"
"180.0";"4.562689"
"190.0";"4.365319"
"200.0";"4.613215"
"210.0";"4.802222"
"220.0";"4.976438"
"230.0";"4.995755"
"240.0";"5.050303"
"250.0";"4.858337"
"260.0";"4.637772"
"270.0";"4.675055"
"280.0";"4.9052"
"290.0";"4.666182"
"300.0";"4.968882"
"310.0";"4.891106"
"320.0";"5.07231"
"330.0";"5.060186"
"340.0";"5.12856"
"350.0";"4.948912"
"360.0";"4.856669"
"370.0";"5.076793"
"380.0";"5.328752"
"390.0";"5.180172"
"400.0";"5.05471"
"410.0";"5.260242"
"420.0";"5.299267"
"430.0";"5.145399"
"440.0";"5.382315"
"450.0";"5.198069"
"460.0";"5.287216"
"470.0";"4.90954"
"480.0";"4.689953"
"490.0";"4.84894"
"500.0";"4.761069"
"510.0";"4.704279"
"520.0";"4.787951"
"530.0";"4.652242"
"540.0";"4.8488"
"550.0";"4.750039"
"560.0";"4.684766"
"570.0";"4.33046"
"580.0";"4.56185"
"590.0";"4.609308"
"600.0";"4.698675"
"610.0";"4.721366"
"620.0";"5.122198"
"630.0";"5.101005"
"640.0";"5.24141"
"650.0";"5.127209"
"660.0";"5.176201"
"670.0";"5.127489"
"680.0";"5.251207"
"690.0";"5.322907"
"700.0";"5.326015"
"710.0";"5.191641"
"720.0";"5.351886"
"730.0";"5.366858"
"740.0";"5.400383"
"750.0";"5.223323"
"760.0";"5.271058"
"770.0";"4.881414"
"780.0";"4.828397"
"790.0";"4.891475"
"800.0";"4.761732"
"810.0";"4.893724"
"820.0";"4.929044"
"830.0";"5.033743"
"840.0";"5.253697"
"850.0";"5.27253"
"860.0";"5.269212"
"870.0";"5.051725"
"880.0";"5.056998"
"890.0";"4.627661"
"900.0";"4.628931"
"910.0";"4.746102"
"920.0";"5.006037"
"930.0";"5.147999"
"940.0";"5.090602"
"950.0";"5.109588"
"960.0";"5.236451"
"970.0";"5.019452"
"980.0";"4.943515"
"990.0";"4.926725"
"1000.0";"4.806389"
"1010.0";"4.97366"
"1020.0";"4.944897"
"1030.0";"4.980102"
"1040.0";"4.756659"
"1050.0";"4.748735"
"1060.0";"4.674528"
"1070.0";"4.703601"
"1080.0";"5.050329"
"1090.0";"5.184844"
"1100.0";"5.098561"
"1110.0";"4.976152"
"1120.0";"4.911149"
"1130.0";"5.174475"
"1140.0";"5.239808"
"1150.0";"5.279153"
"1160.0";"5.359091"
"1170.0";"5.157986"
"1180.0";"5.238176"
"1190.0";"5.248699"
"1200.0";"5.101642"
"1210.0";"4.91742"
"1220.0";"5.164961"
"1230.0";"5.286916"
"1240.0";"5.232463"
"1250.0";"5.409771"
"1260.0";"5.30036"
"1270.0";"5.450862"
"1280.0";"5.389123"
"1290.0";"5.671133"
"1300.0";"5.593491"
"1310.0";"5.456337"
"1320.0";"5.450023"
"1330.0";"5.190329"
"1340.0";"5.499685"
"1350.0";"5.387931"
"1360.0";"5.379132"
"1370.0";"5.306263"
