# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_neg1_mol3_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL3"
"0.0";"1.003816"
"10.0";"0.9399449"
"20.0";"0.928733"
"30.0";"0.8765042"
"40.0";"0.8490531"
"50.0";"0.8489981"
"60.0";"0.9326102"
"70.0";"0.8531342"
"80.0";"0.995199"
"90.0";"0.9083472"
"100.0";"0.947971"
"110.0";"0.9683648"
"120.0";"0.9529083"
"130.0";"0.9092445"
"140.0";"0.9807826"
"150.0";"1.026796"
"160.0";"0.9448947"
"170.0";"0.9044484"
"180.0";"0.9800616"
"190.0";"0.9052371"
"200.0";"0.7429514"
"210.0";"0.7890661"
"220.0";"0.9917688"
"230.0";"0.9727004"
"240.0";"0.9715626"
"250.0";"0.9719253"
"260.0";"0.9929501"
"270.0";"0.9760315"
"280.0";"0.8972785"
"290.0";"0.9743121"
"300.0";"0.955159"
"310.0";"0.9389197"
"320.0";"0.8778004"
"330.0";"0.7474622"
"340.0";"0.7519845"
"350.0";"0.9143665"
"360.0";"0.8228783"
"370.0";"0.7428603"
"380.0";"0.6553232"
"390.0";"0.6232278"
"400.0";"0.6447592"
"410.0";"0.642309"
"420.0";"0.6906865"
"430.0";"0.7261546"
"440.0";"0.6107182"
"450.0";"0.6357144"
"460.0";"0.631704"
"470.0";"0.3976592"
"480.0";"0.4662373"
"490.0";"0.7183266"
"500.0";"0.831409"
"510.0";"1.007909"
"520.0";"1.080483"
"530.0";"1.128094"
"540.0";"1.173502"
"550.0";"0.8140227"
"560.0";"0.9107376"
"570.0";"0.915326"
"580.0";"0.8024583"
"590.0";"0.8603454"
"600.0";"0.5279452"
"610.0";"0.6477113"
"620.0";"0.5145493"
"630.0";"0.4884324"
"640.0";"0.5305554"
"650.0";"0.5620602"
"660.0";"0.752737"
"670.0";"0.7688469"
"680.0";"0.7665957"
"690.0";"0.9038908"
"700.0";"0.7497426"
"710.0";"0.7024544"
"720.0";"0.5979106"
"730.0";"0.7342196"
"740.0";"0.7352017"
"750.0";"0.631004"
"760.0";"0.6765978"
"770.0";"0.6081153"
"780.0";"0.5014389"
"790.0";"0.4777566"
"800.0";"0.5625071"
"810.0";"0.5372731"
"820.0";"0.7537925"
"830.0";"0.6235135"
"840.0";"0.5348076"
"850.0";"0.6046693"
"860.0";"0.4876473"
"870.0";"0.4989537"
"880.0";"0.5104911"
"890.0";"0.5373695"
"900.0";"0.7008197"
"910.0";"0.6596649"
"920.0";"0.7666358"
"930.0";"0.9316036"
"940.0";"0.8084311"
"950.0";"0.90845"
"960.0";"0.8483846"
"970.0";"0.9138573"
"980.0";"0.8235698"
"990.0";"0.7671631"
"1000.0";"0.7869567"
"1010.0";"0.8995607"
"1020.0";"1.218545"
"1030.0";"1.316648"
"1040.0";"1.394992"
"1050.0";"1.41042"
"1060.0";"1.339863"
