# This .csv file was created 12.10.2024 14:32
# extracted out of file mindist_major_allergenic_epitope_r_102-124_MOL15.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_102-124-MOL15"
"0.0";"4.965451"
"10.0";"4.986537"
"20.0";"5.094209"
"30.0";"5.373828"
"40.0";"5.313076"
"50.0";"5.200718"
"60.0";"4.832356"
"70.0";"4.972929"
"80.0";"5.007629"
"90.0";"4.816566"
"100.0";"4.890467"
"110.0";"5.012868"
"120.0";"5.033887"
"130.0";"5.172356"
"140.0";"5.035115"
"150.0";"5.225242"
"160.0";"5.221722"
"170.0";"5.218577"
"180.0";"5.180191"
"190.0";"5.076068"
"200.0";"5.16327"
"210.0";"4.963049"
"220.0";"4.588573"
"230.0";"4.562837"
"240.0";"4.844625"
"250.0";"4.979944"
"260.0";"4.720903"
"270.0";"4.79749"
"280.0";"4.709856"
"290.0";"4.538699"
"300.0";"4.446891"
"310.0";"4.428064"
"320.0";"4.504991"
"330.0";"4.899251"
"340.0";"4.979719"
"350.0";"4.957062"
"360.0";"5.130765"
"370.0";"5.015316"
"380.0";"5.232877"
"390.0";"5.340748"
"400.0";"5.327285"
"410.0";"5.071158"
"420.0";"4.935178"
"430.0";"4.821124"
"440.0";"4.291505"
"450.0";"4.227439"
"460.0";"4.423295"
"470.0";"4.76699"
"480.0";"4.624504"
"490.0";"4.543287"
"500.0";"4.712852"
"510.0";"4.809584"
"520.0";"4.70713"
"530.0";"4.495589"
"540.0";"4.538891"
"550.0";"4.870202"
"560.0";"4.762106"
"570.0";"4.958546"
"580.0";"4.999986"
"590.0";"5.218625"
"600.0";"4.996311"
"610.0";"5.143456"
"620.0";"5.295737"
"630.0";"5.142591"
"640.0";"5.11845"
"650.0";"4.852976"
"660.0";"4.891493"
"670.0";"4.78828"
"680.0";"4.877536"
"690.0";"4.935971"
"700.0";"4.880662"
"710.0";"4.903437"
"720.0";"5.162857"
"730.0";"5.202906"
"740.0";"5.146628"
"750.0";"5.325572"
"760.0";"5.375888"
"770.0";"5.443408"
"780.0";"5.226645"
"790.0";"5.373732"
"800.0";"5.346178"
"810.0";"5.557984"
"820.0";"5.377511"
"830.0";"5.165958"
"840.0";"4.983664"
"850.0";"5.179612"
"860.0";"5.13386"
"870.0";"4.980431"
"880.0";"4.987378"
"890.0";"5.026369"
"900.0";"4.94521"
"910.0";"4.835555"
"920.0";"4.655839"
"930.0";"4.843364"
"940.0";"4.781102"
"950.0";"4.752905"
"960.0";"4.896003"
"970.0";"5.001407"
"980.0";"5.045698"
"990.0";"5.120622"
"1000.0";"4.862562"
"1010.0";"5.044438"
"1020.0";"5.054338"
"1030.0";"5.251152"
"1040.0";"5.130574"
"1050.0";"5.030435"
"1060.0";"4.743156"
"1070.0";"4.411473"
"1080.0";"4.10259"
"1090.0";"4.530744"
"1100.0";"4.606192"
"1110.0";"4.688138"
"1120.0";"4.551598"
"1130.0";"4.362875"
"1140.0";"4.520578"
"1150.0";"4.838091"
"1160.0";"4.723682"
"1170.0";"4.478714"
"1180.0";"4.373893"
"1190.0";"4.340335"
