# This .csv file was created 12.10.2024 14:33
# extracted out of file mindist_major_allergenic_epitope_r_264-288_MOL12_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_264-288-MOL12"
"0.0";"6.882277"
"10.0";"6.537998"
"20.0";"6.383719"
"30.0";"6.374831"
"40.0";"6.107634"
"50.0";"6.37941"
"60.0";"6.654814"
"70.0";"6.424001"
"80.0";"6.619249"
"90.0";"6.897146"
"100.0";"6.773513"
"110.0";"6.945989"
"120.0";"6.808979"
"130.0";"6.819503"
"140.0";"6.710191"
"150.0";"6.71362"
"160.0";"6.825113"
"170.0";"6.886043"
"180.0";"6.918535"
"190.0";"6.896962"
"200.0";"6.820622"
"210.0";"6.822831"
"220.0";"6.710045"
"230.0";"6.795816"
"240.0";"6.679088"
"250.0";"6.582293"
"260.0";"6.911729"
"270.0";"6.838943"
"280.0";"7.192968"
"290.0";"7.243723"
"300.0";"7.401415"
"310.0";"7.284225"
"320.0";"7.184512"
"330.0";"7.066777"
"340.0";"7.288188"
"350.0";"7.187147"
"360.0";"7.172535"
"370.0";"7.277719"
"380.0";"7.292002"
"390.0";"7.224986"
"400.0";"7.262979"
"410.0";"7.117498"
"420.0";"7.371401"
"430.0";"7.454128"
"440.0";"7.26537"
"450.0";"7.163146"
"460.0";"7.286742"
"470.0";"7.220434"
"480.0";"6.922874"
"490.0";"6.922847"
"500.0";"6.856218"
"510.0";"6.548735"
"520.0";"6.433134"
"530.0";"6.448031"
"540.0";"6.564231"
"550.0";"6.398747"
"560.0";"6.680899"
"570.0";"6.953176"
"580.0";"7.039694"
"590.0";"6.994082"
"600.0";"7.096728"
"610.0";"6.963361"
"620.0";"6.772411"
"630.0";"6.454718"
"640.0";"6.681193"
"650.0";"6.692747"
"660.0";"6.834307"
"670.0";"6.762791"
"680.0";"6.621362"
"690.0";"6.54564"
"700.0";"6.632786"
"710.0";"6.785069"
"720.0";"6.875756"
"730.0";"6.592665"
"740.0";"6.327873"
"750.0";"6.299638"
"760.0";"6.396919"
"770.0";"6.436267"
"780.0";"6.367673"
"790.0";"6.337181"
"800.0";"6.344762"
"810.0";"6.319598"
"820.0";"6.442765"
"830.0";"6.138807"
"840.0";"6.233665"
"850.0";"6.428687"
"860.0";"6.608856"
"870.0";"6.415299"
"880.0";"6.402749"
"890.0";"6.200474"
"900.0";"6.259351"
"910.0";"6.274205"
"920.0";"6.381489"
"930.0";"6.366092"
"940.0";"6.321098"
"950.0";"6.652074"
"960.0";"6.527881"
"970.0";"6.736066"
"980.0";"6.642291"
"990.0";"6.231009"
"1000.0";"6.500722"
"1010.0";"6.328465"
"1020.0";"6.679528"
"1030.0";"6.635014"
"1040.0";"6.496363"
"1050.0";"6.611931"
"1060.0";"6.49908"
"1070.0";"6.572563"
"1080.0";"6.829992"
"1090.0";"6.706967"
"1100.0";"6.528369"
"1110.0";"6.443954"
"1120.0";"6.621549"
"1130.0";"6.179416"
"1140.0";"6.342583"
"1150.0";"6.101529"
"1160.0";"6.248896"
"1170.0";"6.356878"
"1180.0";"6.561374"
"1190.0";"6.303292"
"1200.0";"6.307406"
"1210.0";"6.507288"
"1220.0";"6.578911"
"1230.0";"6.611778"
"1240.0";"6.516702"
"1250.0";"6.415014"
"1260.0";"6.222014"
"1270.0";"6.274754"
"1280.0";"6.053889"
"1290.0";"6.090297"
"1300.0";"5.908382"
"1310.0";"5.870299"
"1320.0";"5.865452"
"1330.0";"6.067882"
"1340.0";"6.082186"
"1350.0";"5.975816"
"1360.0";"5.714815"
"1370.0";"5.592372"
"1380.0";"5.59588"
"1390.0";"5.705271"
"1400.0";"5.727931"
"1410.0";"5.485305"
"1420.0";"5.312565"
"1430.0";"5.324916"
"1440.0";"5.165555"
"1450.0";"5.274501"
"1460.0";"5.467154"
"1470.0";"5.614758"
"1480.0";"5.668862"
"1490.0";"5.652321"
"1500.0";"5.682171"
"1510.0";"5.629758"
"1520.0";"5.588833"
"1530.0";"5.358767"
"1540.0";"5.158962"
"1550.0";"5.199636"
"1560.0";"4.97048"
"1570.0";"5.004042"
"1580.0";"4.832757"
"1590.0";"5.415935"
"1600.0";"5.447191"
"1610.0";"5.405297"
"1620.0";"5.196472"
"1630.0";"4.99901"
"1640.0";"4.843507"
"1650.0";"4.952219"
"1660.0";"5.184055"
"1670.0";"5.198387"
"1680.0";"5.142131"
"1690.0";"5.163035"
"1700.0";"5.198972"
"1710.0";"5.535593"
"1720.0";"5.432606"
"1730.0";"5.646037"
"1740.0";"5.537513"
"1750.0";"5.577266"
"1760.0";"5.425504"
"1770.0";"5.538666"
"1780.0";"5.380978"
"1790.0";"5.461356"
"1800.0";"5.51754"
"1810.0";"5.687212"
"1820.0";"5.35937"
"1830.0";"5.202607"
"1840.0";"5.208655"
"1850.0";"5.33914"
"1860.0";"5.404334"
"1870.0";"5.214913"
"1880.0";"5.066816"
"1890.0";"5.06444"
"1900.0";"5.300303"
"1910.0";"5.50064"
"1920.0";"5.353582"
"1930.0";"5.147114"
"1940.0";"5.328841"
"1950.0";"5.366561"
"1960.0";"5.141131"
"1970.0";"5.297221"
"1980.0";"5.170154"
"1990.0";"5.161751"
"2000.0";"5.152482"
"2010.0";"5.084989"
"2020.0";"4.954096"
"2030.0";"4.825418"
"2040.0";"4.84311"
"2050.0";"4.935314"
"2060.0";"4.915346"
"2070.0";"5.212966"
"2080.0";"5.465816"
"2090.0";"5.551901"
"2100.0";"4.965621"
"2110.0";"5.072065"
"2120.0";"5.211225"
"2130.0";"4.997775"
"2140.0";"4.962938"
"2150.0";"5.112195"
"2160.0";"4.782998"
"2170.0";"4.582573"
"2180.0";"4.513582"
"2190.0";"4.609788"
"2200.0";"4.623983"
"2210.0";"4.696974"
"2220.0";"4.743206"
"2230.0";"4.978639"
"2240.0";"4.912332"
"2250.0";"4.84644"
"2260.0";"4.686678"
"2270.0";"4.575327"
"2280.0";"4.429891"
"2290.0";"4.44156"
"2300.0";"4.559818"
"2310.0";"4.660399"
"2320.0";"4.66448"
"2330.0";"4.838196"
"2340.0";"4.886105"
"2350.0";"5.121823"
"2360.0";"5.117176"
"2370.0";"4.984797"
"2380.0";"5.124588"
"2390.0";"5.395782"
"2400.0";"5.447456"
"2410.0";"5.429542"
"2420.0";"5.314233"
"2430.0";"5.652754"
"2440.0";"5.88884"
"2450.0";"5.688441"
"2460.0";"5.506662"
"2470.0";"5.630167"
"2480.0";"5.858343"
"2490.0";"5.847355"
"2500.0";"6.09759"
"2510.0";"6.152223"
"2520.0";"6.277981"
"2530.0";"6.256857"
"2540.0";"6.281127"
"2550.0";"6.129533"
"2560.0";"6.163131"
"2570.0";"6.123771"
"2580.0";"6.113246"
"2590.0";"6.31857"
"2600.0";"6.253179"
"2610.0";"5.906759"
"2620.0";"5.946658"
"2630.0";"5.99547"
"2640.0";"5.703121"
"2650.0";"5.756949"
"2660.0";"5.49047"
"2670.0";"5.548271"
"2680.0";"5.622651"
"2690.0";"5.641826"
"2700.0";"5.585204"
"2710.0";"5.534721"
"2720.0";"5.365854"
"2730.0";"5.481654"
"2740.0";"5.374043"
"2750.0";"5.749802"
"2760.0";"5.592992"
"2770.0";"5.314902"
"2780.0";"5.37685"
"2790.0";"5.406123"
"2800.0";"5.191419"
"2810.0";"5.00568"
"2820.0";"5.166605"
"2830.0";"5.205904"
"2840.0";"5.395739"
"2850.0";"5.395022"
"2860.0";"5.618943"
"2870.0";"5.852632"
"2880.0";"5.815488"
"2890.0";"5.808151"
"2900.0";"5.919929"
"2910.0";"5.817382"
"2920.0";"5.50842"
"2930.0";"5.486869"
"2940.0";"5.378606"
"2950.0";"5.515621"
"2960.0";"5.408565"
"2970.0";"5.231879"
"2980.0";"5.309683"
"2990.0";"5.080746"
"3000.0";"5.224671"
"3010.0";"5.231032"
"3020.0";"5.12044"
"3030.0";"5.140343"
"3040.0";"5.14696"
"3050.0";"5.157851"
"3060.0";"5.192825"
"3070.0";"5.145935"
"3080.0";"5.015774"
"3090.0";"5.251731"
"3100.0";"5.305311"
"3110.0";"5.296735"
"3120.0";"4.895749"
"3130.0";"5.129047"
"3140.0";"5.087897"
"3150.0";"5.123887"
"3160.0";"4.922118"
"3170.0";"4.845688"
"3180.0";"4.713499"
"3190.0";"4.6951"
"3200.0";"4.582469"
"3210.0";"4.74782"
"3220.0";"4.842259"
"3230.0";"4.736774"
"3240.0";"4.685599"
"3250.0";"4.837246"
"3260.0";"4.674757"
"3270.0";"4.7115"
"3280.0";"5.036421"
"3290.0";"5.131153"
"3300.0";"5.033694"
"3310.0";"4.913415"
"3320.0";"5.045648"
"3330.0";"4.97096"
"3340.0";"4.878272"
"3350.0";"4.591097"
"3360.0";"4.557732"
"3370.0";"4.500207"
"3380.0";"4.736085"
"3390.0";"4.466993"
"3400.0";"4.236574"
"3410.0";"4.023386"
"3420.0";"4.045173"
"3430.0";"4.113358"
"3440.0";"4.248829"
"3450.0";"4.735451"
"3460.0";"4.719093"
"3470.0";"4.661727"
