# This .csv file was created 12.10.2024 22:36
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/NOLIGAND/6fxb_noligand_3
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"159.56"
"10.0";"161.83"
"20.0";"159.996"
"30.0";"161.236"
"40.0";"161.457"
"50.0";"162.728"
"60.0";"159.391"
"70.0";"162.902"
"80.0";"158.717"
"90.0";"159.247"
"100.0";"162.953"
"110.0";"161.984"
"120.0";"158.534"
"130.0";"162.06"
"140.0";"160.662"
"150.0";"161.612"
"160.0";"157.433"
"170.0";"160.35"
"180.0";"159.315"
"190.0";"159.399"
"200.0";"159.157"
"210.0";"159.571"
"220.0";"162.073"
"230.0";"158.511"
"240.0";"159.739"
"250.0";"159.235"
"260.0";"160.438"
"270.0";"159.541"
"280.0";"158.704"
"290.0";"157.79"
"300.0";"158.463"
"310.0";"161.163"
"320.0";"159.413"
"330.0";"156.853"
"340.0";"156.725"
"350.0";"155.974"
"360.0";"158.082"
"370.0";"156.895"
"380.0";"159.195"
"390.0";"158.061"
"400.0";"157.045"
"410.0";"157.795"
"420.0";"156.221"
"430.0";"157.515"
"440.0";"157.185"
"450.0";"159.312"
"460.0";"159.121"
"470.0";"158.251"
"480.0";"157.317"
"490.0";"158.227"
"500.0";"159.708"
"510.0";"156.77"
"520.0";"157.929"
"530.0";"158.846"
"540.0";"160.121"
"550.0";"157.674"
"560.0";"157.121"
"570.0";"160.763"
"580.0";"160.859"
"590.0";"158.851"
"600.0";"160.596"
"610.0";"160.247"
"620.0";"158.746"
"630.0";"159.432"
"640.0";"161.305"
"650.0";"160.71"
"660.0";"158.867"
"670.0";"161.368"
"680.0";"159.348"
"690.0";"158.312"
"700.0";"160.295"
"710.0";"157.589"
"720.0";"159.624"
"730.0";"158.034"
"740.0";"157.52"
"750.0";"154.509"
"760.0";"156.891"
"770.0";"158.258"
"780.0";"157.129"
"790.0";"155.084"
"800.0";"156.246"
"810.0";"155.714"
"820.0";"158.365"
"830.0";"155.929"
