# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_neg1_mol2_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL2"
"0.0";"4.77321"
"10.0";"4.75965"
"20.0";"4.590611"
"30.0";"4.649996"
"40.0";"4.84161"
"50.0";"4.648311"
"60.0";"4.814044"
"70.0";"4.971545"
"80.0";"5.164806"
"90.0";"5.170779"
"100.0";"5.250248"
"110.0";"5.104347"
"120.0";"5.425971"
"130.0";"5.419862"
"140.0";"5.292149"
"150.0";"5.15978"
"160.0";"5.025184"
"170.0";"4.983175"
"180.0";"5.081907"
"190.0";"5.126143"
"200.0";"5.337786"
"210.0";"5.386013"
"220.0";"5.40416"
"230.0";"5.244555"
"240.0";"5.330974"
"250.0";"5.089266"
"260.0";"4.915052"
"270.0";"4.972991"
"280.0";"4.874141"
"290.0";"4.916816"
"300.0";"5.201343"
"310.0";"5.184696"
"320.0";"5.258311"
"330.0";"5.465736"
"340.0";"5.454669"
"350.0";"5.189697"
"360.0";"4.901849"
"370.0";"5.082812"
"380.0";"5.131866"
"390.0";"5.103968"
"400.0";"5.31438"
"410.0";"5.028559"
"420.0";"4.964341"
"430.0";"5.052223"
"440.0";"4.731335"
"450.0";"4.84899"
"460.0";"4.61831"
"470.0";"4.781361"
"480.0";"5.065226"
"490.0";"5.138022"
"500.0";"5.104947"
"510.0";"5.135627"
"520.0";"5.010962"
"530.0";"5.023448"
"540.0";"5.081076"
"550.0";"5.020378"
"560.0";"5.005681"
"570.0";"5.332871"
"580.0";"5.058383"
"590.0";"4.980444"
"600.0";"4.94795"
"610.0";"4.799653"
"620.0";"4.784264"
"630.0";"4.984834"
"640.0";"4.840718"
"650.0";"4.995645"
"660.0";"5.069853"
"670.0";"4.905087"
"680.0";"5.015586"
"690.0";"5.063929"
"700.0";"5.256611"
"710.0";"5.118011"
"720.0";"5.138154"
"730.0";"5.00275"
"740.0";"5.161137"
"750.0";"4.978018"
"760.0";"4.944352"
"770.0";"4.822762"
"780.0";"4.923449"
"790.0";"5.20076"
"800.0";"5.523601"
"810.0";"5.478786"
"820.0";"5.501042"
"830.0";"5.318461"
"840.0";"5.399393"
"850.0";"5.056766"
"860.0";"5.088999"
"870.0";"5.265085"
"880.0";"5.211621"
"890.0";"5.106945"
"900.0";"5.155768"
"910.0";"5.144014"
"920.0";"5.081855"
"930.0";"4.868947"
"940.0";"4.919341"
"950.0";"5.046933"
"960.0";"5.048682"
"970.0";"4.848566"
"980.0";"4.852986"
"990.0";"5.265243"
"1000.0";"5.228015"
"1010.0";"5.16277"
"1020.0";"4.948256"
"1030.0";"4.850719"
"1040.0";"4.877164"
"1050.0";"4.682255"
"1060.0";"4.41328"
"1070.0";"4.489476"
"1080.0";"4.057795"
"1090.0";"4.203984"
"1100.0";"4.064387"
"1110.0";"4.262998"
"1120.0";"4.102352"
"1130.0";"4.100913"
"1140.0";"4.200563"
"1150.0";"3.970047"
"1160.0";"4.039917"
"1170.0";"4.204066"
"1180.0";"4.118445"
"1190.0";"3.879494"
"1200.0";"3.956166"
"1210.0";"3.765345"
"1220.0";"3.768521"
"1230.0";"3.783766"
"1240.0";"3.577299"
"1250.0";"3.358746"
"1260.0";"3.358877"
"1270.0";"3.323462"
"1280.0";"3.372469"
"1290.0";"3.490621"
"1300.0";"3.367884"
"1310.0";"3.421306"
"1320.0";"3.236296"
"1330.0";"3.06238"
"1340.0";"3.005273"
"1350.0";"2.889288"
"1360.0";"2.769073"
"1370.0";"2.824974"
"1380.0";"2.656993"
"1390.0";"2.764234"
"1400.0";"2.836077"
"1410.0";"2.80346"
"1420.0";"2.922536"
"1430.0";"2.738523"
"1440.0";"2.589174"
"1450.0";"2.635371"
"1460.0";"2.49518"
"1470.0";"2.560312"
"1480.0";"2.660647"
"1490.0";"2.594043"
"1500.0";"2.695259"
"1510.0";"2.706847"
"1520.0";"2.692668"
"1530.0";"2.680571"
"1540.0";"2.79641"
"1550.0";"2.946187"
"1560.0";"3.045754"
"1570.0";"2.887996"
"1580.0";"2.884346"
"1590.0";"2.617169"
"1600.0";"2.926079"
"1610.0";"2.640107"
"1620.0";"2.66308"
"1630.0";"2.723475"
"1640.0";"2.714975"
"1650.0";"2.480587"
"1660.0";"2.532511"
"1670.0";"2.513661"
"1680.0";"2.591286"
"1690.0";"2.679209"
"1700.0";"2.800288"
"1710.0";"2.84142"
"1720.0";"2.64821"
"1730.0";"2.637416"
"1740.0";"2.869603"
"1750.0";"2.669376"
"1760.0";"2.50469"
"1770.0";"2.487267"
"1780.0";"2.7715"
"1790.0";"2.953108"
"1800.0";"2.840876"
"1810.0";"2.63422"
"1820.0";"2.974091"
"1830.0";"2.669156"
"1840.0";"2.946889"
"1850.0";"3.269323"
"1860.0";"3.255099"
"1870.0";"3.384878"
"1880.0";"3.717507"
"1890.0";"3.722415"
"1900.0";"3.72502"
"1910.0";"3.830212"
"1920.0";"3.733295"
"1930.0";"4.064871"
"1940.0";"4.081087"
"1950.0";"3.900434"
"1960.0";"3.86096"
"1970.0";"3.898633"
"1980.0";"3.684291"
"1990.0";"3.662206"
"2000.0";"3.806459"
"2010.0";"3.737139"
"2020.0";"3.65869"
"2030.0";"3.628725"
"2040.0";"3.662171"
"2050.0";"3.667129"
"2060.0";"3.808415"
"2070.0";"3.68644"
"2080.0";"3.470619"
"2090.0";"3.228666"
"2100.0";"3.473125"
"2110.0";"3.58597"
"2120.0";"3.660966"
"2130.0";"3.579508"
"2140.0";"3.46069"
"2150.0";"3.151189"
"2160.0";"3.053145"
"2170.0";"3.213489"
"2180.0";"3.005496"
"2190.0";"2.853323"
"2200.0";"2.931126"
"2210.0";"3.160722"
"2220.0";"3.329106"
"2230.0";"3.295564"
"2240.0";"3.158126"
"2250.0";"3.118283"
"2260.0";"3.068403"
"2270.0";"3.270912"
"2280.0";"3.573961"
"2290.0";"3.375658"
"2300.0";"3.3804"
"2310.0";"3.322124"
"2320.0";"3.115592"
"2330.0";"3.427637"
"2340.0";"3.332863"
"2350.0";"3.159476"
"2360.0";"3.07724"
"2370.0";"3.015188"
"2380.0";"3.084185"
"2390.0";"2.979672"
"2400.0";"2.874648"
"2410.0";"2.79242"
"2420.0";"3.004387"
"2430.0";"2.848394"
"2440.0";"2.809542"
"2450.0";"2.767437"
"2460.0";"2.77437"
"2470.0";"2.757969"
"2480.0";"2.666294"
"2490.0";"2.632125"
"2500.0";"2.644914"
"2510.0";"2.951056"
"2520.0";"2.977458"
"2530.0";"3.02639"
"2540.0";"2.965755"
"2550.0";"2.968069"
"2560.0";"2.802646"
"2570.0";"3.036475"
"2580.0";"3.093498"
"2590.0";"3.246794"
"2600.0";"3.226429"
"2610.0";"3.208645"
"2620.0";"3.620783"
"2630.0";"3.708483"
"2640.0";"3.456801"
"2650.0";"3.945686"
"2660.0";"3.867583"
"2670.0";"3.65867"
"2680.0";"3.569299"
"2690.0";"3.615662"
"2700.0";"3.91708"
"2710.0";"4.014891"
"2720.0";"3.864202"
"2730.0";"3.918911"
"2740.0";"4.020305"
"2750.0";"4.065516"
"2760.0";"3.935673"
"2770.0";"3.971863"
"2780.0";"4.118934"
"2790.0";"4.259765"
"2800.0";"4.227541"
"2810.0";"4.081513"
"2820.0";"4.102688"
"2830.0";"3.96138"
"2840.0";"4.032682"
"2850.0";"3.918924"
"2860.0";"4.136529"
"2870.0";"3.885587"
"2880.0";"3.906563"
"2890.0";"4.003942"
"2900.0";"4.092367"
"2910.0";"3.982366"
"2920.0";"3.820963"
"2930.0";"3.741184"
"2940.0";"3.739863"
"2950.0";"3.518577"
"2960.0";"3.580372"
"2970.0";"3.881393"
"2980.0";"3.925143"
"2990.0";"4.134936"
"3000.0";"4.170884"
"3010.0";"3.949549"
"3020.0";"4.196955"
"3030.0";"3.974766"
"3040.0";"4.108395"
"3050.0";"4.161549"
