# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"2.13536";"1.95588";"1.95185";"1.21833"
"10.0";"2.14451";"1.96444";"1.9627";"1.21928"
"20.0";"2.14714";"1.96498";"1.9642";"1.22524"
"30.0";"2.14013";"1.96093";"1.95749";"1.21792"
"40.0";"2.13982";"1.95659";"1.95595";"1.22624"
"50.0";"2.14068";"1.95818";"1.95998";"1.22027"
"60.0";"2.1289";"1.94538";"1.94443";"1.22437"
"70.0";"2.13387";"1.9537";"1.95129";"1.2175"
"80.0";"2.14497";"1.96596";"1.96263";"1.21856"
"90.0";"2.13592";"1.95558";"1.95628";"1.21367"
"100.0";"2.14941";"1.9684";"1.96636";"1.22425"
"110.0";"2.14891";"1.97146";"1.96536";"1.21916"
"120.0";"2.14694";"1.96816";"1.96514";"1.21789"
"130.0";"2.14671";"1.96895";"1.96404";"1.2176"
"140.0";"2.14575";"1.969";"1.96489";"1.21274"
"150.0";"2.13898";"1.95918";"1.95751";"1.21665"
"160.0";"2.14219";"1.96364";"1.96177";"1.21388"
"170.0";"2.14111";"1.96197";"1.9583";"1.21839"
"180.0";"2.15487";"1.97914";"1.97078";"1.21901"
"190.0";"2.16236";"1.98906";"1.98127";"1.21237"
"200.0";"2.152";"1.97412";"1.97206";"1.21493"
"210.0";"2.14914";"1.96941";"1.96888";"1.21762"
"220.0";"2.16198";"1.98525";"1.98121";"1.21734"
"230.0";"2.16025";"1.9835";"1.97927";"1.2172"
"240.0";"2.16935";"1.99066";"1.99088";"1.21895"
"250.0";"2.15516";"1.97729";"1.97157";"1.22176"
"260.0";"2.14993";"1.97";"1.96785";"1.2211"
"270.0";"2.16908";"1.99178";"1.98705";"1.2224"
"280.0";"2.15569";"1.97687";"1.97206";"1.22349"
"290.0";"2.15604";"1.97679";"1.97297";"1.2234"
"300.0";"2.15463";"1.97553";"1.97318";"1.22014"
"310.0";"2.16006";"1.98459";"1.97644";"1.21936"
"320.0";"2.15789";"1.9795";"1.97703";"1.219"
"330.0";"2.15164";"1.97272";"1.96773";"1.22293"
"340.0";"2.15675";"1.97958";"1.97531";"1.21759"
"350.0";"2.15506";"1.97647";"1.97386";"1.21904"
"360.0";"2.16232";"1.98607";"1.98303";"1.21423"
"370.0";"2.15754";"1.98001";"1.97565";"1.21916"
"380.0";"2.16054";"1.98482";"1.98143";"1.21254"
"390.0";"2.15555";"1.97754";"1.9752";"1.21684"
"400.0";"2.14906";"1.96917";"1.96812";"1.21894"
"410.0";"2.15932";"1.98085";"1.97814";"1.22004"
"420.0";"2.16285";"1.98617";"1.979";"1.22249"
"430.0";"2.14618";"1.97004";"1.96225";"1.21684"
"440.0";"2.16035";"1.98571";"1.98002";"1.21273"
"450.0";"2.1609";"1.98582";"1.9796";"1.21519"
"460.0";"2.15931";"1.98223";"1.97795";"1.2181"
"470.0";"2.15983";"1.98574";"1.9797";"1.21137"
"480.0";"2.16017";"1.98242";"1.97843";"1.22006"
"490.0";"2.16027";"1.98371";"1.98002";"1.21572"
"500.0";"2.15921";"1.9815";"1.97952";"1.21636"
"510.0";"2.15406";"1.97701";"1.97091";"1.21936"
"520.0";"2.15262";"1.97373";"1.97278";"1.21657"
"530.0";"2.15892";"1.9806";"1.98009";"1.21588"
"540.0";"2.17642";"1.99843";"2.00096";"1.21493"
"550.0";"2.16342";"1.98565";"1.98364";"1.21783"
"560.0";"2.15808";"1.98066";"1.97708";"1.21771"
"570.0";"2.15778";"1.98169";"1.97657";"1.2158"
"580.0";"2.15683";"1.98307";"1.9749";"1.21287"
"590.0";"2.15876";"1.9839";"1.97575";"1.21696"
"600.0";"2.1578";"1.9824";"1.97787";"1.21257"
"610.0";"2.15895";"1.98435";"1.97829";"1.21277"
"620.0";"2.17498";"2.00078";"1.99397";"1.2174"
"630.0";"2.15838";"1.98067";"1.97938";"1.21501"
"640.0";"2.1513";"1.972";"1.97075";"1.21802"
"650.0";"2.16275";"1.98701";"1.98017";"1.2189"
"660.0";"2.15675";"1.97811";"1.97858";"1.2147"
"670.0";"2.15416";"1.97952";"1.97249";"1.21308"
"680.0";"2.15756";"1.98046";"1.97494";"1.21963"
"690.0";"2.1548";"1.9821";"1.96998";"1.21524"
"700.0";"2.1548";"1.97905";"1.96863";"1.22237"
"710.0";"2.15412";"1.97461";"1.9714";"1.22268"
"720.0";"2.15703";"1.97908";"1.97203";"1.22472"
"730.0";"2.15745";"1.97977";"1.97655";"1.21777"
"740.0";"2.16229";"1.98739";"1.98207";"1.21354"
"750.0";"2.15878";"1.98161";"1.97611";"1.22018"
"760.0";"2.15659";"1.97696";"1.97479";"1.22214"
"770.0";"2.1595";"1.98311";"1.97853";"1.21637"
"780.0";"2.15236";"1.97288";"1.97083";"1.22021"
"790.0";"2.15698";"1.97999";"1.9723";"1.22263"
"800.0";"2.15108";"1.96731";"1.97243";"1.22209"
