# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_mindist_mol1_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL1-inner_dimer_area"
"0.0";"4.753937"
"10.0";"4.623966"
"20.0";"4.724124"
"30.0";"4.815908"
"40.0";"4.901383"
"50.0";"4.99348"
"60.0";"4.833248"
"70.0";"5.015594"
"80.0";"4.965136"
"90.0";"4.904743"
"100.0";"4.900245"
"110.0";"5.108736"
"120.0";"4.992276"
"130.0";"4.998958"
"140.0";"4.900323"
"150.0";"4.844625"
"160.0";"4.767704"
"170.0";"4.728542"
"180.0";"4.868784"
"190.0";"4.954232"
"200.0";"4.819555"
"210.0";"4.562548"
"220.0";"4.47959"
"230.0";"4.500398"
"240.0";"4.478273"
"250.0";"4.542667"
"260.0";"4.396775"
"270.0";"4.361196"
"280.0";"4.614146"
"290.0";"4.850491"
"300.0";"4.738963"
"310.0";"4.884367"
"320.0";"4.967666"
"330.0";"4.964041"
"340.0";"4.893061"
"350.0";"4.973446"
"360.0";"5.010319"
"370.0";"4.835213"
"380.0";"4.723728"
"390.0";"4.661658"
"400.0";"4.704505"
"410.0";"4.835953"
"420.0";"4.692933"
"430.0";"4.722399"
"440.0";"4.728074"
"450.0";"4.726019"
"460.0";"4.710038"
"470.0";"4.607365"
"480.0";"4.644543"
"490.0";"4.83498"
"500.0";"4.692084"
"510.0";"4.770934"
"520.0";"4.570057"
"530.0";"4.46729"
"540.0";"4.670795"
"550.0";"4.688035"
"560.0";"4.725993"
"570.0";"4.51916"
"580.0";"4.711709"
"590.0";"4.551286"
"600.0";"4.560532"
"610.0";"4.517429"
"620.0";"4.531068"
"630.0";"4.752401"
"640.0";"4.887658"
"650.0";"4.828608"
"660.0";"4.857002"
"670.0";"4.878219"
"680.0";"4.616104"
"690.0";"4.679227"
"700.0";"4.76822"
"710.0";"4.622727"
"720.0";"4.377988"
"730.0";"4.536829"
"740.0";"4.404175"
"750.0";"4.471552"
"760.0";"4.461531"
"770.0";"4.477844"
"780.0";"4.264314"
"790.0";"4.230835"
"800.0";"4.192153"
"810.0";"4.429076"
"820.0";"4.198526"
"830.0";"4.079272"
"840.0";"4.008755"
"850.0";"3.922534"
"860.0";"3.95068"
"870.0";"4.020901"
"880.0";"3.916192"
"890.0";"3.996546"
"900.0";"3.971775"
"910.0";"4.117199"
"920.0";"4.319739"
"930.0";"4.550773"
"940.0";"4.656271"
"950.0";"4.842133"
"960.0";"4.465878"
"970.0";"4.331565"
"980.0";"4.543762"
"990.0";"4.671309"
"1000.0";"4.518939"
"1010.0";"4.581298"
"1020.0";"4.532122"
"1030.0";"4.585965"
"1040.0";"4.529419"
"1050.0";"4.51136"
"1060.0";"4.494174"
"1070.0";"4.430046"
"1080.0";"4.588187"
"1090.0";"4.645132"
"1100.0";"4.770378"
"1110.0";"4.693774"
"1120.0";"4.733286"
"1130.0";"4.646552"
"1140.0";"4.78303"
"1150.0";"4.644344"
"1160.0";"4.703173"
"1170.0";"4.849549"
"1180.0";"4.828731"
