# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"2.14068";"1.95791";"1.95911";"1.22211"
"10.0";"2.1454";"1.96538";"1.96397";"1.21886"
"20.0";"2.15696";"1.97902";"1.97201";"1.22459"
"30.0";"2.14422";"1.96423";"1.96073";"1.22176"
"40.0";"2.1517";"1.97251";"1.96669";"1.22515"
"50.0";"2.14625";"1.96932";"1.96207";"1.21856"
"60.0";"2.15357";"1.97592";"1.97044";"1.22019"
"70.0";"2.15346";"1.97183";"1.97298";"1.22232"
"80.0";"2.14847";"1.96928";"1.96904";"1.21518"
"90.0";"2.14606";"1.96524";"1.96451";"1.22053"
"100.0";"2.15292";"1.97138";"1.97147";"1.22355"
"110.0";"2.13805";"1.95543";"1.95678";"1.22058"
"120.0";"2.15065";"1.97315";"1.96808";"1.21817"
"130.0";"2.1542";"1.97658";"1.97159";"1.21946"
"140.0";"2.15765";"1.97889";"1.97474";"1.22282"
"150.0";"2.15263";"1.97501";"1.97131";"1.21692"
"160.0";"2.14163";"1.96362";"1.9549";"1.22299"
"170.0";"2.14099";"1.96204";"1.95731";"1.21941"
"180.0";"2.14163";"1.96333";"1.9595";"1.2161"
"190.0";"2.14807";"1.96785";"1.96488";"1.22278"
"200.0";"2.15067";"1.97206";"1.96587";"1.22357"
"210.0";"2.14738";"1.96964";"1.96415";"1.21864"
"220.0";"2.1478";"1.97071";"1.96413";"1.21844"
"230.0";"2.14324";"1.96615";"1.963";"1.21154"
"240.0";"2.14244";"1.96196";"1.9618";"1.21745"
"250.0";"2.14819";"1.97082";"1.96569";"1.21712"
"260.0";"2.15199";"1.97393";"1.9701";"1.21836"
"270.0";"2.15777";"1.98193";"1.97392";"1.21965"
"280.0";"2.14965";"1.97156";"1.96726";"1.21854"
"290.0";"2.13831";"1.95855";"1.95433";"1.22042"
"300.0";"2.14417";"1.96348";"1.96185";"1.22099"
"310.0";"2.15631";"1.97855";"1.97315";"1.22119"
"320.0";"2.14826";"1.96883";"1.96611";"1.21991"
"330.0";"2.14242";"1.96514";"1.95637";"1.22097"
"340.0";"2.14153";"1.96026";"1.95813";"1.22286"
"350.0";"2.1463";"1.96496";"1.96482";"1.2213"
"360.0";"2.14152";"1.96475";"1.95557";"1.21973"
"370.0";"2.13541";"1.95506";"1.95003";"1.22274"
"380.0";"2.14393";"1.96217";"1.96191";"1.22217"
"390.0";"2.13834";"1.95693";"1.9517";"1.2273"
"400.0";"2.14541";"1.96386";"1.96101";"1.22607"
"410.0";"2.14781";"1.96704";"1.96491";"1.22314"
"420.0";"2.14226";"1.96218";"1.9548";"1.22766"
