# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48698";"1.21986";"1.20421";"1.21823"
"10.0";"1.49289";"1.22591";"1.20648";"1.22434"
"20.0";"1.49083";"1.22671";"1.19926";"1.2256"
"30.0";"1.50303";"1.24095";"1.2058";"1.23461"
"40.0";"1.5016";"1.23867";"1.20774";"1.23152"
"50.0";"1.49857";"1.23481";"1.19979";"1.23578"
"60.0";"1.49175";"1.2298";"1.1994";"1.22461"
"70.0";"1.49729";"1.23804";"1.19957";"1.22963"
"80.0";"1.49127";"1.22974";"1.19985";"1.22305"
"90.0";"1.49093";"1.22989";"1.20344";"1.21855"
"100.0";"1.49502";"1.23568";"1.20623";"1.21996"
"110.0";"1.49075";"1.22874";"1.2029";"1.21979"
"120.0";"1.49733";"1.23128";"1.20568";"1.23055"
"130.0";"1.50013";"1.23372";"1.21128";"1.22944"
"140.0";"1.49815";"1.2369";"1.21285";"1.21984"
"150.0";"1.49625";"1.23095";"1.20876";"1.22524"
"160.0";"1.49524";"1.23511";"1.20725";"1.22005"
"170.0";"1.49624";"1.23666";"1.20316";"1.22497"
"180.0";"1.49179";"1.23256";"1.20201";"1.21935"
"190.0";"1.49004";"1.22433";"1.20561";"1.21982"
"200.0";"1.49386";"1.22732";"1.19891";"1.23268"
"210.0";"1.4937";"1.23026";"1.19856";"1.22971"
"220.0";"1.48885";"1.22912";"1.19761";"1.21997"
"230.0";"1.48882";"1.22448";"1.1988";"1.22338"
"240.0";"1.49056";"1.22751";"1.19651";"1.22683"
"250.0";"1.48339";"1.21746";"1.1935";"1.2224"
"260.0";"1.4866";"1.22042";"1.20032";"1.22055"
"270.0";"1.49001";"1.22711";"1.19628";"1.22614"
"280.0";"1.49381";"1.22584";"1.20455";"1.22853"
"290.0";"1.49261";"1.23158";"1.20304";"1.22134"
"300.0";"1.49351";"1.23309";"1.19876";"1.2262"
"310.0";"1.49019";"1.23049";"1.2007";"1.21883"
"320.0";"1.49267";"1.23238";"1.20091";"1.22277"
"330.0";"1.48901";"1.2278";"1.20345";"1.21595"
"340.0";"1.48864";"1.2307";"1.19248";"1.2229"
"350.0";"1.49211";"1.2303";"1.19505";"1.22925"
"360.0";"1.48968";"1.22806";"1.1987";"1.22201"
"370.0";"1.49009";"1.22615";"1.19939";"1.22423"
"380.0";"1.49187";"1.22668";"1.204";"1.22351"
"390.0";"1.48777";"1.22783";"1.19625";"1.21998"
"400.0";"1.4931";"1.22532";"1.2082";"1.22374"
"410.0";"1.49068";"1.22812";"1.20372";"1.21943"
"420.0";"1.48555";"1.22887";"1.19679";"1.21296"
"430.0";"1.49172";"1.23398";"1.20225";"1.21752"
