# This .csv file was created 12.10.2024 14:28
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_3
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-475.752808";"-66.858963"
"10.0";"-436.533539";"-83.800858"
"20.0";"-391.866821";"-113.88739"
"30.0";"-414.399017";"-105.338615"
"40.0";"-486.439392";"-85.060242"
"50.0";"-475.627136";"-72.762131"
"60.0";"-443.512085";"-67.00843"
"70.0";"-504.205261";"-60.169453"
"80.0";"-396.045807";"-106.235031"
"90.0";"-403.484894";"-91.115471"
"100.0";"-464.039551";"-93.041687"
"110.0";"-430.779846";"-90.47921"
"120.0";"-326.866455";"-112.344437"
"130.0";"-440.78595";"-93.09993"
"140.0";"-358.61438";"-112.381439"
"150.0";"-438.090149";"-110.740067"
"160.0";"-512.308105";"-101.94809"
"170.0";"-539.857178";"-77.413048"
"180.0";"-503.077789";"-91.210251"
"190.0";"-426.080231";"-83.998329"
"200.0";"-408.949036";"-110.766464"
"210.0";"-412.619049";"-91.874557"
"220.0";"-442.05246";"-79.757393"
"230.0";"-375.036194";"-67.346489"
"240.0";"-415.306213";"-103.569214"
"250.0";"-368.922729";"-97.552895"
"260.0";"-390.716095";"-103.684097"
"270.0";"-327.724945";"-94.840622"
"280.0";"-342.791687";"-108.154968"
"290.0";"-513.240845";"-116.638367"
"300.0";"-508.928589";"-122.815331"
"310.0";"-503.064209";"-96.354248"
"320.0";"-368.789001";"-152.370529"
"330.0";"-334.738281";"-134.686386"
"340.0";"-342.28186";"-122.203773"
"350.0";"-409.534149";"-118.677025"
"360.0";"-359.37674";"-121.23558"
"370.0";"-331.165253";"-120.587318"
"380.0";"-302.210419";"-129.446259"
"390.0";"-271.939606";"-138.508453"
"400.0";"-323.168945";"-130.314346"
"410.0";"-347.162354";"-107.749542"
"420.0";"-349.600494";"-133.031158"
"430.0";"-275.231445";"-100.468033"
"440.0";"-250.170517";"-117.084106"
"450.0";"-283.509277";"-70.928696"
"460.0";"-269.156219";"-97.27652"
"470.0";"-282.579987";"-84.837212"
"480.0";"-297.327423";"-85.087296"
"490.0";"-283.416077";"-90.861778"
"500.0";"-297.522949";"-93.100494"
"510.0";"-282.888367";"-109.78492"
"520.0";"-267.737823";"-95.755959"
"530.0";"-248.46434";"-93.620552"
"540.0";"-295.188995";"-84.386261"
"550.0";"-352.907471";"-72.935707"
"560.0";"-349.091278";"-75.298462"
"570.0";"-325.66568";"-81.88118"
"580.0";"-284.136261";"-92.43602"
"590.0";"-265.056519";"-102.261353"
"600.0";"-319.33905";"-52.169529"
"610.0";"-227.592529";"-89.264565"
"620.0";"-371.06366";"-88.521553"
"630.0";"-361.701935";"-79.436317"
"640.0";"-178.071625";"-97.305405"
"650.0";"-246.839966";"-96.583412"
"660.0";"-195.741074";"-100.557472"
"670.0";"-176.50737";"-105.06955"
"680.0";"-212.499954";"-103.936966"
"690.0";"-169.604599";"-96.990005"
"700.0";"-167.168121";"-98.029251"
"710.0";"-172.304214";"-107.263237"
