# This .csv file was created 12.10.2024 14:35
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL20.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL20"
"0.0";"4.444164"
"10.0";"4.768999"
"20.0";"4.472317"
"30.0";"4.538852"
"40.0";"4.551039"
"50.0";"4.545308"
"60.0";"4.54936"
"70.0";"4.613301"
"80.0";"4.647057"
"90.0";"4.783472"
"100.0";"5.060556"
"110.0";"4.975905"
"120.0";"5.091093"
"130.0";"4.794246"
"140.0";"4.949157"
"150.0";"5.067328"
"160.0";"4.778975"
"170.0";"4.779696"
"180.0";"4.84578"
"190.0";"4.769357"
"200.0";"5.019973"
"210.0";"4.756084"
"220.0";"4.782568"
"230.0";"4.762694"
"240.0";"4.656965"
"250.0";"4.742628"
"260.0";"4.490742"
"270.0";"4.410796"
"280.0";"4.265234"
"290.0";"4.418286"
"300.0";"4.254508"
"310.0";"4.270103"
"320.0";"4.163022"
"330.0";"4.174099"
"340.0";"4.464096"
"350.0";"4.376877"
"360.0";"4.486445"
"370.0";"4.652759"
"380.0";"4.456038"
"390.0";"4.778386"
"400.0";"4.908289"
"410.0";"4.718602"
"420.0";"4.864867"
"430.0";"4.8028"
"440.0";"4.818375"
"450.0";"5.028968"
"460.0";"4.914948"
"470.0";"5.150403"
"480.0";"5.179161"
"490.0";"5.169549"
"500.0";"5.171515"
"510.0";"5.059091"
"520.0";"4.972011"
"530.0";"4.834744"
"540.0";"4.816926"
"550.0";"4.756165"
"560.0";"4.655606"
"570.0";"4.814374"
"580.0";"4.847069"
"590.0";"4.707204"
"600.0";"4.737308"
"610.0";"4.915678"
"620.0";"4.83826"
"630.0";"4.832611"
"640.0";"4.65254"
"650.0";"4.614675"
"660.0";"4.674281"
"670.0";"4.641794"
"680.0";"4.738261"
"690.0";"4.399705"
"700.0";"4.478075"
"710.0";"4.458821"
"720.0";"4.510248"
"730.0";"4.120431"
"740.0";"4.009248"
"750.0";"3.951618"
"760.0";"3.917308"
"770.0";"3.658645"
"780.0";"3.877347"
"790.0";"3.795046"
"800.0";"3.877404"
"810.0";"4.001332"
"820.0";"4.121592"
"830.0";"4.056786"
"840.0";"3.962084"
"850.0";"3.887506"
"860.0";"3.979833"
"870.0";"4.165608"
"880.0";"4.277857"
"890.0";"4.310938"
"900.0";"4.474645"
"910.0";"4.627762"
"920.0";"4.43861"
"930.0";"4.66583"
"940.0";"4.559584"
"950.0";"4.531592"
"960.0";"4.357817"
"970.0";"4.136714"
"980.0";"3.959775"
"990.0";"3.96046"
"1000.0";"4.189437"
"1010.0";"4.25187"
"1020.0";"4.244905"
"1030.0";"4.155374"
"1040.0";"4.021786"
"1050.0";"3.861802"
"1060.0";"3.90028"
"1070.0";"3.973679"
"1080.0";"4.172305"
"1090.0";"3.710494"
"1100.0";"3.606146"
"1110.0";"3.583835"
"1120.0";"3.504191"
"1130.0";"3.471013"
"1140.0";"3.544859"
"1150.0";"3.941191"
"1160.0";"3.800059"
"1170.0";"3.93145"
"1180.0";"3.804691"
"1190.0";"3.873062"
"1200.0";"4.040144"
"1210.0";"4.160349"
"1220.0";"4.049062"
"1230.0";"4.038466"
"1240.0";"4.027824"
"1250.0";"3.843616"
"1260.0";"3.886972"
"1270.0";"3.930873"
"1280.0";"4.199578"
"1290.0";"4.069127"
"1300.0";"4.046594"
"1310.0";"4.203397"
"1320.0";"4.342953"
"1330.0";"4.43636"
"1340.0";"4.43165"
"1350.0";"4.550441"
"1360.0";"4.466707"
"1370.0";"4.773919"
"1380.0";"4.888826"
"1390.0";"4.666069"
"1400.0";"4.716979"
"1410.0";"4.56792"
"1420.0";"4.532687"
"1430.0";"4.34227"
"1440.0";"4.120431"
"1450.0";"4.08929"
"1460.0";"4.070186"
"1470.0";"4.154562"
"1480.0";"4.04353"
"1490.0";"4.247466"
"1500.0";"4.202336"
"1510.0";"4.385927"
"1520.0";"4.313092"
"1530.0";"4.314178"
"1540.0";"4.256117"
"1550.0";"4.669803"
"1560.0";"4.896265"
"1570.0";"4.860715"
"1580.0";"4.983781"
"1590.0";"5.003127"
"1600.0";"5.03248"
"1610.0";"4.92497"
"1620.0";"4.877662"
"1630.0";"4.870764"
"1640.0";"4.939734"
"1650.0";"4.925807"
"1660.0";"4.81417"
"1670.0";"4.458357"
"1680.0";"4.539851"
"1690.0";"4.665038"
"1700.0";"4.479778"
"1710.0";"4.428483"
"1720.0";"4.559787"
"1730.0";"4.306537"
"1740.0";"4.018293"
"1750.0";"4.35209"
"1760.0";"4.212795"
"1770.0";"3.913207"
"1780.0";"3.664108"
"1790.0";"3.865272"
"1800.0";"4.033952"
"1810.0";"3.956772"
"1820.0";"4.122568"
"1830.0";"4.257534"
"1840.0";"4.254207"
"1850.0";"4.622375"
"1860.0";"4.647429"
"1870.0";"4.657524"
"1880.0";"4.383204"
"1890.0";"4.275194"
"1900.0";"4.055285"
"1910.0";"3.922459"
"1920.0";"3.96343"
"1930.0";"4.174338"
"1940.0";"4.370049"
"1950.0";"4.361234"
"1960.0";"4.461806"
"1970.0";"4.420276"
"1980.0";"4.563348"
"1990.0";"4.614411"
"2000.0";"4.350578"
"2010.0";"4.491516"
"2020.0";"4.556314"
"2030.0";"4.36604"
"2040.0";"4.174909"
"2050.0";"4.226836"
"2060.0";"4.430869"
"2070.0";"4.193879"
"2080.0";"4.122886"
"2090.0";"4.107737"
"2100.0";"4.494313"
"2110.0";"4.428674"
"2120.0";"4.426949"
"2130.0";"4.418331"
"2140.0";"4.309351"
"2150.0";"4.36344"
"2160.0";"4.204142"
"2170.0";"4.117973"
"2180.0";"4.450429"
"2190.0";"4.22152"
"2200.0";"4.31362"
"2210.0";"4.373879"
"2220.0";"4.934932"
"2230.0";"4.756332"
"2240.0";"4.549579"
"2250.0";"4.744002"
"2260.0";"4.620621"
"2270.0";"4.586027"
"2280.0";"4.59338"
"2290.0";"4.563278"
"2300.0";"4.699544"
"2310.0";"4.655507"
"2320.0";"4.905073"
"2330.0";"5.095686"
"2340.0";"4.991736"
"2350.0";"5.047836"
"2360.0";"5.178396"
"2370.0";"5.009976"
"2380.0";"4.879379"
"2390.0";"4.709577"
"2400.0";"5.025489"
"2410.0";"5.086977"
"2420.0";"5.095281"
"2430.0";"5.044605"
"2440.0";"5.157265"
"2450.0";"5.380574"
"2460.0";"5.46009"
"2470.0";"5.153317"
"2480.0";"5.189851"
"2490.0";"5.170467"
"2500.0";"5.092315"
"2510.0";"5.026256"
"2520.0";"4.9031"
"2530.0";"5.130162"
"2540.0";"5.429818"
"2550.0";"5.268113"
"2560.0";"5.339334"
"2570.0";"5.433283"
"2580.0";"5.613502"
"2590.0";"5.293729"
"2600.0";"5.311111"
"2610.0";"5.174761"
"2620.0";"5.011536"
"2630.0";"4.840969"
"2640.0";"4.943477"
"2650.0";"5.045399"
"2660.0";"4.983105"
