# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_pos2_mol4_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL4"
"0.0";"3.678437"
"10.0";"3.704147"
"20.0";"3.681999"
"30.0";"3.785882"
"40.0";"3.531532"
"50.0";"3.59611"
"60.0";"3.732175"
"70.0";"3.578825"
"80.0";"3.697483"
"90.0";"3.54381"
"100.0";"3.394807"
"110.0";"3.354054"
"120.0";"3.351046"
"130.0";"3.173551"
"140.0";"3.211637"
"150.0";"3.081817"
"160.0";"3.243422"
"170.0";"3.089824"
"180.0";"3.076983"
"190.0";"3.025982"
"200.0";"3.09825"
"210.0";"3.304774"
"220.0";"3.409881"
"230.0";"3.550581"
"240.0";"3.509149"
"250.0";"3.449777"
"260.0";"3.460779"
"270.0";"3.574052"
"280.0";"3.412611"
"290.0";"3.120754"
"300.0";"3.243438"
"310.0";"3.338881"
"320.0";"3.375317"
"330.0";"3.324435"
"340.0";"2.978158"
"350.0";"2.899443"
"360.0";"2.703137"
"370.0";"2.689276"
"380.0";"2.636207"
"390.0";"2.530542"
"400.0";"2.785122"
"410.0";"2.550335"
"420.0";"2.403633"
"430.0";"2.38892"
"440.0";"2.231391"
"450.0";"2.12265"
"460.0";"2.368379"
"470.0";"2.408265"
"480.0";"2.444928"
"490.0";"2.547724"
"500.0";"2.46954"
"510.0";"2.509492"
"520.0";"2.485754"
"530.0";"2.518673"
"540.0";"2.441576"
"550.0";"2.333919"
"560.0";"2.16797"
"570.0";"2.064793"
"580.0";"1.983646"
"590.0";"2.225072"
"600.0";"2.539872"
"610.0";"2.407296"
"620.0";"2.436601"
"630.0";"2.520914"
"640.0";"2.58095"
"650.0";"2.379957"
"660.0";"2.295857"
"670.0";"2.684893"
"680.0";"2.734761"
"690.0";"2.666138"
"700.0";"2.81143"
"710.0";"2.859561"
"720.0";"3.007611"
"730.0";"2.873694"
"740.0";"2.9472"
"750.0";"2.804986"
"760.0";"2.842716"
"770.0";"2.911623"
"780.0";"2.7391"
"790.0";"2.901756"
"800.0";"3.242533"
"810.0";"2.841181"
"820.0";"2.727652"
"830.0";"2.829487"
"840.0";"2.765922"
"850.0";"3.061903"
"860.0";"2.868033"
"870.0";"2.825652"
"880.0";"2.880294"
"890.0";"2.918058"
"900.0";"3.146875"
"910.0";"3.070895"
"920.0";"3.300784"
"930.0";"3.346226"
"940.0";"3.487102"
"950.0";"3.553021"
"960.0";"3.725926"
"970.0";"3.636504"
"980.0";"3.818658"
"990.0";"3.645296"
"1000.0";"3.598502"
"1010.0";"3.71613"
"1020.0";"3.760352"
"1030.0";"3.642476"
"1040.0";"3.786174"
"1050.0";"3.824541"
"1060.0";"3.613913"
"1070.0";"3.387607"
"1080.0";"3.458799"
"1090.0";"3.478386"
"1100.0";"3.341503"
"1110.0";"3.419478"
"1120.0";"3.374391"
"1130.0";"3.32907"
"1140.0";"3.366005"
"1150.0";"3.509078"
"1160.0";"3.467989"
"1170.0";"3.363046"
"1180.0";"3.391698"
"1190.0";"3.157624"
"1200.0";"3.136734"
"1210.0";"3.186029"
"1220.0";"3.248921"
"1230.0";"3.200688"
"1240.0";"3.092006"
"1250.0";"3.199052"
"1260.0";"3.400991"
"1270.0";"3.445531"
"1280.0";"3.57205"
"1290.0";"3.609082"
"1300.0";"3.935488"
"1310.0";"4.195238"
"1320.0";"4.170473"
"1330.0";"4.129969"
"1340.0";"4.117768"
"1350.0";"3.936994"
"1360.0";"3.948457"
"1370.0";"3.741007"
"1380.0";"3.606154"
"1390.0";"3.557982"
"1400.0";"3.777487"
"1410.0";"3.795435"
"1420.0";"3.685583"
"1430.0";"3.862793"
"1440.0";"3.844514"
"1450.0";"4.09034"
"1460.0";"4.214164"
"1470.0";"4.214777"
"1480.0";"4.103398"
"1490.0";"4.013773"
"1500.0";"3.951798"
"1510.0";"4.211223"
"1520.0";"4.141011"
"1530.0";"4.062322"
"1540.0";"3.933507"
"1550.0";"3.926912"
"1560.0";"3.896889"
"1570.0";"4.039244"
"1580.0";"3.989145"
"1590.0";"4.101405"
"1600.0";"4.411245"
"1610.0";"4.363748"
"1620.0";"4.219302"
"1630.0";"4.098382"
"1640.0";"4.066497"
"1650.0";"4.094707"
"1660.0";"4.234409"
"1670.0";"4.189566"
"1680.0";"4.058051"
"1690.0";"3.872454"
"1700.0";"4.045801"
"1710.0";"3.797542"
"1720.0";"3.784081"
"1730.0";"3.979043"
"1740.0";"4.17085"
"1750.0";"4.10965"
"1760.0";"4.057245"
"1770.0";"4.21248"
"1780.0";"4.228899"
"1790.0";"4.456886"
"1800.0";"4.657871"
"1810.0";"4.591505"
"1820.0";"4.644669"
"1830.0";"4.590216"
"1840.0";"4.637629"
"1850.0";"4.682625"
"1860.0";"4.598022"
"1870.0";"4.563766"
"1880.0";"4.585609"
"1890.0";"4.740564"
"1900.0";"4.991735"
"1910.0";"5.034186"
"1920.0";"5.241119"
"1930.0";"5.15025"
"1940.0";"5.010189"
"1950.0";"4.786462"
"1960.0";"4.396281"
"1970.0";"4.368434"
"1980.0";"4.34309"
"1990.0";"4.509452"
"2000.0";"4.589168"
"2010.0";"4.47555"
"2020.0";"4.605995"
"2030.0";"4.693265"
"2040.0";"4.596409"
"2050.0";"4.589461"
"2060.0";"4.491548"
"2070.0";"4.385684"
"2080.0";"4.63108"
"2090.0";"4.603154"
"2100.0";"4.489423"
"2110.0";"4.693708"
"2120.0";"4.675135"
"2130.0";"4.878739"
"2140.0";"4.765066"
"2150.0";"4.765962"
"2160.0";"4.678649"
"2170.0";"4.489228"
"2180.0";"4.319529"
"2190.0";"4.350268"
"2200.0";"4.450061"
"2210.0";"4.475182"
"2220.0";"4.473521"
"2230.0";"4.700622"
"2240.0";"4.85322"
"2250.0";"4.86641"
"2260.0";"4.783392"
"2270.0";"4.71597"
"2280.0";"4.666146"
"2290.0";"4.741363"
"2300.0";"4.697511"
"2310.0";"4.74465"
"2320.0";"4.934649"
"2330.0";"4.961594"
"2340.0";"4.8343"
"2350.0";"4.846107"
"2360.0";"4.904755"
"2370.0";"4.869098"
"2380.0";"4.985144"
"2390.0";"4.831608"
"2400.0";"4.859591"
"2410.0";"5.029243"
"2420.0";"4.978963"
"2430.0";"5.189816"
"2440.0";"5.128785"
"2450.0";"5.151065"
"2460.0";"5.288165"
"2470.0";"5.38308"
