# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48777";"1.22612";"1.19931";"1.21869"
"10.0";"1.49672";"1.22979";"1.20136";"1.23479"
"20.0";"1.49016";"1.22649";"1.19043";"1.23278"
"30.0";"1.4842";"1.22143";"1.18721";"1.22652"
"40.0";"1.49272";"1.22987";"1.19846";"1.22781"
"50.0";"1.48444";"1.22407";"1.19366";"1.21818"
"60.0";"1.48662";"1.22392";"1.19774";"1.21965"
"70.0";"1.48492";"1.22112";"1.1901";"1.22577"
"80.0";"1.48594";"1.22805";"1.19048";"1.22095"
"90.0";"1.4872";"1.22727";"1.19116";"1.22412"
"100.0";"1.48685";"1.23146";"1.19876";"1.21157"
"110.0";"1.48804";"1.23024";"1.19411";"1.2203"
"120.0";"1.49243";"1.23163";"1.20032";"1.22353"
"130.0";"1.48695";"1.23137";"1.19421";"1.21639"
"140.0";"1.48479";"1.22802";"1.19771";"1.21106"
"150.0";"1.48751";"1.23038";"1.20265";"1.21044"
"160.0";"1.48598";"1.22616";"1.19699";"1.21656"
"170.0";"1.48688";"1.22544";"1.20018";"1.21635"
"180.0";"1.4808";"1.21551";"1.19214";"1.21937"
"190.0";"1.49112";"1.23334";"1.19593";"1.2229"
"200.0";"1.49251";"1.23044";"1.19617";"1.22898"
"210.0";"1.48478";"1.2264";"1.19233";"1.21798"
"220.0";"1.4859";"1.22699";"1.19341";"1.21904"
"230.0";"1.48558";"1.2239";"1.19065";"1.22406"
"240.0";"1.48594";"1.22489";"1.19198";"1.22265"
"250.0";"1.48289";"1.22625";"1.18855";"1.21719"
"260.0";"1.48468";"1.22091";"1.19584";"1.2198"
"270.0";"1.4879";"1.22529";"1.2";"1.21916"
"280.0";"1.48525";"1.22617";"1.19596";"1.21577"
"290.0";"1.48499";"1.22077";"1.19523";"1.22129"
"300.0";"1.48513";"1.22349";"1.18948";"1.22452"
"310.0";"1.4804";"1.22031";"1.18852";"1.21714"
"320.0";"1.48397";"1.22257";"1.19704";"1.21523"
"330.0";"1.48942";"1.23462";"1.19289";"1.22042"
"340.0";"1.4871";"1.23061";"1.19033";"1.22133"
"350.0";"1.48808";"1.22443";"1.19758";"1.22283"
"360.0";"1.48792";"1.22742";"1.19509";"1.2219"
"370.0";"1.48607";"1.23024";"1.19364";"1.21595"
"380.0";"1.48827";"1.2339";"1.19406";"1.21721"
"390.0";"1.48477";"1.23228";"1.19321";"1.21112"
"400.0";"1.49447";"1.23631";"1.19857";"1.22549"
