# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol8_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL8-inner_dimer_area"
"0.0";"1.196046"
"10.0";"1.277069"
"20.0";"1.250317"
"30.0";"1.293189"
"40.0";"1.277572"
"50.0";"1.264092"
"60.0";"1.219785"
"70.0";"1.226005"
"80.0";"1.236167"
"90.0";"1.185501"
"100.0";"1.168647"
"110.0";"1.181519"
"120.0";"1.181492"
"130.0";"1.160846"
"140.0";"1.092557"
"150.0";"1.129533"
"160.0";"1.148514"
"170.0";"1.128192"
"180.0";"1.129943"
"190.0";"1.164755"
"200.0";"1.120622"
"210.0";"1.222376"
"220.0";"1.091345"
"230.0";"1.131136"
"240.0";"1.12632"
"250.0";"1.149126"
"260.0";"1.152882"
"270.0";"1.115406"
"280.0";"1.079773"
"290.0";"1.20226"
"300.0";"1.132906"
"310.0";"1.192643"
"320.0";"1.088215"
"330.0";"1.13549"
"340.0";"1.153551"
"350.0";"1.104213"
"360.0";"1.133856"
"370.0";"1.133312"
"380.0";"1.227194"
"390.0";"1.193437"
"400.0";"1.100884"
"410.0";"1.205348"
"420.0";"1.326954"
"430.0";"1.312477"
"440.0";"1.2554"
"450.0";"1.176335"
"460.0";"1.243776"
"470.0";"1.282124"
"480.0";"1.301077"
"490.0";"1.220429"
"500.0";"1.328988"
"510.0";"1.26381"
"520.0";"1.277304"
"530.0";"1.426715"
"540.0";"1.42435"
"550.0";"1.537428"
"560.0";"1.372871"
"570.0";"1.42755"
"580.0";"1.545769"
"590.0";"1.432317"
"600.0";"1.343129"
"610.0";"1.352022"
"620.0";"1.538594"
"630.0";"1.486401"
"640.0";"1.481661"
"650.0";"1.453229"
"660.0";"1.411869"
"670.0";"1.32935"
"680.0";"1.440203"
"690.0";"1.353995"
"700.0";"1.366175"
"710.0";"1.309879"
"720.0";"1.327803"
"730.0";"1.429766"
"740.0";"1.364408"
"750.0";"1.362453"
"760.0";"1.370832"
"770.0";"1.495476"
"780.0";"1.486553"
"790.0";"1.465602"
"800.0";"1.37404"
"810.0";"1.467559"
"820.0";"1.437394"
"830.0";"1.235309"
"840.0";"1.234824"
"850.0";"1.263811"
"860.0";"1.293221"
"870.0";"1.250901"
"880.0";"1.317793"
"890.0";"1.375438"
"900.0";"1.294258"
"910.0";"1.392472"
"920.0";"1.401559"
"930.0";"1.341126"
"940.0";"1.388657"
"950.0";"1.350629"
"960.0";"1.325433"
"970.0";"1.384973"
"980.0";"1.289349"
"990.0";"1.321916"
"1000.0";"1.339866"
"1010.0";"1.390591"
"1020.0";"1.598027"
"1030.0";"1.532479"
"1040.0";"1.469432"
"1050.0";"1.410466"
"1060.0";"1.459544"
"1070.0";"1.424869"
"1080.0";"1.415193"
"1090.0";"1.363436"
"1100.0";"1.387677"
"1110.0";"1.380289"
"1120.0";"1.374854"
"1130.0";"1.380722"
"1140.0";"1.399866"
"1150.0";"1.549686"
"1160.0";"1.573597"
"1170.0";"1.551985"
"1180.0";"1.569268"
"1190.0";"1.553052"
"1200.0";"1.523835"
"1210.0";"1.546085"
"1220.0";"1.533194"
"1230.0";"1.474886"
"1240.0";"1.397908"
"1250.0";"1.362542"
"1260.0";"1.425106"
"1270.0";"1.501465"
"1280.0";"1.387892"
"1290.0";"1.421071"
"1300.0";"1.397316"
"1310.0";"1.460579"
"1320.0";"1.52468"
"1330.0";"1.475795"
"1340.0";"1.432436"
"1350.0";"1.480019"
"1360.0";"1.544909"
"1370.0";"1.533643"
"1380.0";"1.561759"
"1390.0";"1.438146"
"1400.0";"1.54853"
"1410.0";"1.499304"
"1420.0";"1.440005"
"1430.0";"1.497462"
"1440.0";"1.503488"
"1450.0";"1.429538"
"1460.0";"1.479894"
"1470.0";"1.493266"
"1480.0";"1.458932"
"1490.0";"1.4412"
"1500.0";"1.390889"
"1510.0";"1.448643"
"1520.0";"1.41999"
"1530.0";"1.504233"
"1540.0";"1.477221"
"1550.0";"1.48846"
"1560.0";"1.48225"
"1570.0";"1.52265"
"1580.0";"1.407338"
"1590.0";"1.464386"
"1600.0";"1.498365"
"1610.0";"1.445093"
"1620.0";"1.46988"
"1630.0";"1.508595"
"1640.0";"1.429809"
"1650.0";"1.480799"
"1660.0";"1.426589"
"1670.0";"1.492003"
"1680.0";"1.475362"
"1690.0";"1.426661"
"1700.0";"1.482372"
"1710.0";"1.391235"
"1720.0";"1.484079"
"1730.0";"1.492079"
"1740.0";"1.486791"
"1750.0";"1.420854"
"1760.0";"1.491566"
"1770.0";"1.348927"
"1780.0";"1.294824"
"1790.0";"1.506164"
"1800.0";"1.484725"
"1810.0";"1.595347"
"1820.0";"1.572486"
"1830.0";"1.499867"
"1840.0";"1.463604"
"1850.0";"1.508062"
"1860.0";"1.510838"
"1870.0";"1.515823"
"1880.0";"1.339075"
"1890.0";"1.235793"
"1900.0";"1.301014"
"1910.0";"1.245964"
"1920.0";"1.229426"
"1930.0";"1.290848"
"1940.0";"1.433766"
"1950.0";"1.53172"
"1960.0";"1.38771"
"1970.0";"1.321377"
"1980.0";"1.467761"
"1990.0";"1.351928"
"2000.0";"1.306487"
"2010.0";"1.280642"
"2020.0";"1.243026"
"2030.0";"1.295433"
"2040.0";"1.328196"
"2050.0";"1.291164"
"2060.0";"1.236258"
"2070.0";"1.330453"
"2080.0";"1.329424"
"2090.0";"1.38004"
"2100.0";"1.270315"
"2110.0";"1.469478"
"2120.0";"1.417426"
"2130.0";"1.406642"
"2140.0";"1.414173"
"2150.0";"1.368911"
"2160.0";"1.28317"
"2170.0";"1.297811"
"2180.0";"1.324629"
"2190.0";"1.237197"
"2200.0";"1.248909"
"2210.0";"1.284773"
"2220.0";"1.225747"
"2230.0";"1.289723"
"2240.0";"1.27137"
"2250.0";"1.320839"
"2260.0";"1.256374"
"2270.0";"1.176389"
"2280.0";"1.199204"
"2290.0";"1.211912"
"2300.0";"1.231156"
"2310.0";"1.12505"
"2320.0";"1.178915"
"2330.0";"1.109493"
"2340.0";"1.363775"
"2350.0";"1.317343"
"2360.0";"1.336463"
"2370.0";"1.382598"
"2380.0";"1.172766"
"2390.0";"1.312131"
"2400.0";"1.412438"
"2410.0";"1.420069"
"2420.0";"1.433017"
"2430.0";"1.436215"
"2440.0";"1.392818"
"2450.0";"1.324562"
"2460.0";"1.460353"
"2470.0";"1.452772"
"2480.0";"1.480852"
"2490.0";"1.408147"
"2500.0";"1.484563"
"2510.0";"1.479037"
"2520.0";"1.559834"
"2530.0";"1.578811"
"2540.0";"1.552608"
"2550.0";"1.439282"
"2560.0";"1.460852"
"2570.0";"1.466023"
"2580.0";"1.485133"
"2590.0";"1.424438"
"2600.0";"1.466677"
"2610.0";"1.569059"
"2620.0";"1.470574"
"2630.0";"1.509131"
"2640.0";"1.511962"
"2650.0";"1.474656"
"2660.0";"1.527231"
"2670.0";"1.509833"
"2680.0";"1.481481"
"2690.0";"1.526035"
"2700.0";"1.482021"
"2710.0";"1.495264"
"2720.0";"1.502448"
"2730.0";"1.424777"
"2740.0";"1.354263"
"2750.0";"1.285014"
"2760.0";"1.330758"
"2770.0";"1.392768"
"2780.0";"1.39016"
"2790.0";"1.322745"
"2800.0";"1.304723"
"2810.0";"1.347468"
"2820.0";"1.410326"
"2830.0";"1.388332"
"2840.0";"1.310907"
"2850.0";"1.344886"
"2860.0";"1.315873"
"2870.0";"1.351992"
"2880.0";"1.338006"
"2890.0";"1.398061"
"2900.0";"1.355272"
"2910.0";"1.30908"
"2920.0";"1.319775"
"2930.0";"1.270136"
"2940.0";"1.313801"
"2950.0";"1.296689"
"2960.0";"1.310524"
"2970.0";"1.267962"
"2980.0";"1.427335"
"2990.0";"1.416531"
"3000.0";"1.456202"
"3010.0";"1.44579"
"3020.0";"1.397268"
"3030.0";"1.442225"
"3040.0";"1.437362"
"3050.0";"1.288358"
"3060.0";"1.375941"
"3070.0";"1.266223"
"3080.0";"1.277016"
"3090.0";"1.284876"
"3100.0";"1.206802"
"3110.0";"1.161884"
"3120.0";"1.181275"
"3130.0";"1.265016"
"3140.0";"1.226193"
"3150.0";"1.29527"
"3160.0";"1.389974"
"3170.0";"1.441256"
"3180.0";"1.47006"
"3190.0";"1.511034"
"3200.0";"1.549046"
"3210.0";"1.589048"
"3220.0";"1.449284"
"3230.0";"1.591044"
"3240.0";"1.601794"
"3250.0";"1.550864"
"3260.0";"1.563027"
"3270.0";"1.603182"
"3280.0";"1.528723"
"3290.0";"1.523275"
"3300.0";"1.490889"
"3310.0";"1.52414"
"3320.0";"1.588149"
"3330.0";"1.684696"
"3340.0";"1.573933"
"3350.0";"1.554491"
"3360.0";"1.360346"
"3370.0";"1.335513"
"3380.0";"1.35998"
"3390.0";"1.258682"
"3400.0";"1.30034"
"3410.0";"1.261111"
"3420.0";"1.337606"
"3430.0";"1.2611"
"3440.0";"1.330881"
"3450.0";"1.329043"
"3460.0";"1.357475"
"3470.0";"1.36845"
"3480.0";"1.248357"
"3490.0";"1.291858"
"3500.0";"1.25413"
"3510.0";"1.32373"
"3520.0";"1.351581"
"3530.0";"1.284315"
"3540.0";"1.34157"
"3550.0";"1.269996"
"3560.0";"1.401931"
"3570.0";"1.333981"
"3580.0";"1.271889"
"3590.0";"1.264684"
"3600.0";"1.268715"
"3610.0";"1.228011"
"3620.0";"1.264343"
"3630.0";"1.216461"
"3640.0";"1.223097"
"3650.0";"1.256991"
"3660.0";"1.326868"
"3670.0";"1.336334"
"3680.0";"1.304269"
"3690.0";"1.312596"
"3700.0";"1.264595"
"3710.0";"1.354828"
"3720.0";"1.271659"
"3730.0";"1.314703"
"3740.0";"1.296523"
"3750.0";"1.31281"
"3760.0";"1.239564"
"3770.0";"1.282675"
"3780.0";"1.199439"
"3790.0";"1.287671"
"3800.0";"1.218969"
"3810.0";"1.227593"
"3820.0";"1.300925"
"3830.0";"1.229359"
"3840.0";"1.304711"
"3850.0";"1.31275"
"3860.0";"1.210243"
"3870.0";"1.246704"
"3880.0";"1.231393"
"3890.0";"1.271514"
"3900.0";"1.227577"
"3910.0";"1.269407"
"3920.0";"1.215051"
"3930.0";"1.198794"
"3940.0";"1.170532"
"3950.0";"1.256849"
"3960.0";"1.192378"
"3970.0";"1.182016"
"3980.0";"1.257549"
"3990.0";"1.333383"
"4000.0";"1.333226"
"4010.0";"1.307998"
"4020.0";"1.275543"
"4030.0";"1.252742"
"4040.0";"1.209703"
"4050.0";"1.279156"
"4060.0";"1.275621"
"4070.0";"1.264571"
"4080.0";"1.204131"
"4090.0";"1.185554"
"4100.0";"1.292379"
"4110.0";"1.333335"
"4120.0";"1.319135"
"4130.0";"1.213591"
"4140.0";"1.232223"
"4150.0";"1.306971"
"4160.0";"1.133785"
"4170.0";"1.276263"
"4180.0";"1.409058"
"4190.0";"1.416705"
"4200.0";"1.313669"
"4210.0";"1.366706"
"4220.0";"1.198591"
"4230.0";"1.294926"
