# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48532";"1.22813";"1.19463";"1.21528"
"10.0";"1.49008";"1.23283";"1.19949";"1.21739"
"20.0";"1.49003";"1.22578";"1.20244";"1.22146"
"30.0";"1.49074";"1.22964";"1.20033";"1.2214"
"40.0";"1.48929";"1.22545";"1.20133";"1.22108"
"50.0";"1.48842";"1.23032";"1.1921";"1.22311"
"60.0";"1.48833";"1.22608";"1.19912";"1.22028"
"70.0";"1.49068";"1.22569";"1.20428";"1.22132"
"80.0";"1.48778";"1.22647";"1.20116";"1.21655"
"90.0";"1.49126";"1.22997";"1.20904";"1.21373"
"100.0";"1.49601";"1.22914";"1.21223";"1.22302"
"110.0";"1.49242";"1.22984";"1.20603";"1.21968"
"120.0";"1.49001";"1.22878";"1.19866";"1.22211"
"130.0";"1.49399";"1.23353";"1.20076";"1.22499"
"140.0";"1.48824";"1.22367";"1.20455";"1.21712"
"150.0";"1.49022";"1.23067";"1.20318";"1.21628"
"160.0";"1.48986";"1.2308";"1.20394";"1.2145"
"170.0";"1.49213";"1.22923";"1.20909";"1.21655"
"180.0";"1.48825";"1.23127";"1.19806";"1.21589"
"190.0";"1.4887";"1.22936";"1.19795";"1.21905"
"200.0";"1.48776";"1.22642";"1.19741";"1.22023"
"210.0";"1.48749";"1.22571";"1.19498";"1.22266"
"220.0";"1.49034";"1.22649";"1.20074";"1.22318"
"230.0";"1.4855";"1.22673";"1.19336";"1.21839"
"240.0";"1.49718";"1.2364";"1.19826";"1.2323"
"250.0";"1.48915";"1.22334";"1.19895";"1.2252"
"260.0";"1.49";"1.22729";"1.19771";"1.22452"
"270.0";"1.49093";"1.2291";"1.20081";"1.22193"
"280.0";"1.49801";"1.2357";"1.21116";"1.22236"
"290.0";"1.49265";"1.23283";"1.19602";"1.22706"
"300.0";"1.49342";"1.23117";"1.2108";"1.21604"
"310.0";"1.49083";"1.22939";"1.19864";"1.22352"
"320.0";"1.4906";"1.22123";"1.20346";"1.2264"
"330.0";"1.49664";"1.23312";"1.20215";"1.2305"
"340.0";"1.49097";"1.22871";"1.20526";"1.21803"
"350.0";"1.49245";"1.2365";"1.19565";"1.22323"
"360.0";"1.48879";"1.22665";"1.20021";"1.21976"
"370.0";"1.4986";"1.23991";"1.2017";"1.22889"
"380.0";"1.50062";"1.2391";"1.20786";"1.22859"
"390.0";"1.48718";"1.22381";"1.1977";"1.22114"
"400.0";"1.49803";"1.2324";"1.20852";"1.22834"
"410.0";"1.49396";"1.23235";"1.20355";"1.22337"
"420.0";"1.4909";"1.22915";"1.20131";"1.22132"
"430.0";"1.48986";"1.22854";"1.19915";"1.2215"
"440.0";"1.49583";"1.2364";"1.20323";"1.22415"
"450.0";"1.48963";"1.22703";"1.19653";"1.22503"
"460.0";"1.49057";"1.22874";"1.19704";"1.2251"
"470.0";"1.49951";"1.23662";"1.2033";"1.23284"
"480.0";"1.49132";"1.22739";"1.20517";"1.2203"
"490.0";"1.4935";"1.22733";"1.20224";"1.22856"
"500.0";"1.49269";"1.22947";"1.20091";"1.22576"
"510.0";"1.49503";"1.2333";"1.20347";"1.2251"
"520.0";"1.48839";"1.22576";"1.19446";"1.22531"
"530.0";"1.4895";"1.22428";"1.19931";"1.22475"
"540.0";"1.48552";"1.22344";"1.19858";"1.21661"
"550.0";"1.49";"1.23016";"1.19774";"1.22162"
"560.0";"1.49214";"1.22722";"1.20282";"1.22479"
"570.0";"1.49003";"1.22631";"1.20217";"1.22119"
"580.0";"1.49264";"1.2291";"1.20905";"1.21796"
"590.0";"1.49239";"1.23033";"1.19922";"1.22582"
"600.0";"1.49472";"1.22912";"1.20988";"1.22224"
"610.0";"1.49401";"1.22952";"1.2081";"1.22184"
"620.0";"1.50095";"1.23959";"1.21067";"1.22613"
"630.0";"1.48679";"1.22006";"1.20762";"1.21417"
"640.0";"1.48861";"1.22776";"1.20429";"1.21417"
"650.0";"1.49742";"1.22712";"1.21205";"1.22868"
"660.0";"1.49117";"1.22926";"1.20443";"1.2188"
"670.0";"1.48886";"1.22565";"1.20072";"1.22042"
"680.0";"1.48877";"1.22485";"1.20531";"1.21649"
"690.0";"1.4959";"1.23223";"1.21589";"1.21601"
"700.0";"1.49523";"1.2298";"1.21247";"1.22021"
"710.0";"1.48809";"1.22435";"1.20607";"1.21458"
"720.0";"1.49018";"1.22707";"1.20603";"1.217"
"730.0";"1.49361";"1.23507";"1.20224";"1.22104"
"740.0";"1.49434";"1.22959";"1.20463";"1.226"
"750.0";"1.49056";"1.22842";"1.2007";"1.22181"
"760.0";"1.49607";"1.23662";"1.20058";"1.22712"
"770.0";"1.489";"1.23157";"1.19866";"1.21685"
"780.0";"1.49421";"1.2357";"1.20262";"1.2215"
"790.0";"1.49032";"1.23206";"1.20408";"1.2142"
"800.0";"1.49496";"1.23346";"1.20505";"1.2232"
