# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_mol3_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL3-outer_dimer_area"
"0.0";"2.725657"
"10.0";"2.724638"
"20.0";"2.676083"
"30.0";"2.624387"
"40.0";"2.667379"
"50.0";"2.749209"
"60.0";"2.750847"
"70.0";"2.625705"
"80.0";"2.837936"
"90.0";"2.811322"
"100.0";"2.807074"
"110.0";"2.801577"
"120.0";"2.794464"
"130.0";"2.702244"
"140.0";"2.757655"
"150.0";"2.821519"
"160.0";"2.749467"
"170.0";"2.644953"
"180.0";"2.534211"
"190.0";"2.677263"
"200.0";"2.648306"
"210.0";"2.667257"
"220.0";"2.70227"
"230.0";"2.663366"
"240.0";"2.735539"
"250.0";"2.735172"
"260.0";"2.735137"
"270.0";"2.73414"
"280.0";"2.739977"
"290.0";"2.805092"
"300.0";"2.795593"
"310.0";"2.70266"
"320.0";"2.694556"
"330.0";"2.704379"
"340.0";"2.755436"
"350.0";"2.754058"
"360.0";"2.701642"
"370.0";"2.566384"
"380.0";"2.500223"
"390.0";"2.537492"
"400.0";"2.526699"
"410.0";"2.560402"
"420.0";"2.733554"
"430.0";"2.675281"
"440.0";"2.555137"
"450.0";"2.571497"
"460.0";"2.553608"
"470.0";"2.480307"
"480.0";"2.585322"
"490.0";"2.851119"
"500.0";"2.866276"
"510.0";"3.028839"
"520.0";"3.022539"
"530.0";"2.985721"
"540.0";"3.048211"
"550.0";"2.894081"
"560.0";"2.778151"
"570.0";"2.788779"
"580.0";"2.761997"
"590.0";"2.804123"
"600.0";"2.754493"
"610.0";"2.892727"
"620.0";"2.719016"
"630.0";"2.672721"
"640.0";"2.793808"
"650.0";"2.778473"
"660.0";"2.977494"
"670.0";"2.98543"
"680.0";"2.931462"
"690.0";"2.973096"
"700.0";"2.901367"
"710.0";"2.909242"
"720.0";"2.856559"
"730.0";"2.953281"
"740.0";"2.856871"
"750.0";"2.829386"
"760.0";"2.806206"
"770.0";"2.761507"
"780.0";"2.60362"
"790.0";"2.475617"
"800.0";"2.521404"
"810.0";"2.58545"
"820.0";"2.736291"
"830.0";"2.648679"
"840.0";"2.61063"
"850.0";"2.608369"
"860.0";"2.525789"
"870.0";"2.566492"
"880.0";"2.603284"
"890.0";"2.619252"
"900.0";"2.562818"
"910.0";"2.581573"
"920.0";"2.60871"
"930.0";"2.855386"
"940.0";"2.711176"
"950.0";"2.717712"
"960.0";"2.686596"
"970.0";"2.629425"
"980.0";"2.632988"
"990.0";"2.666538"
"1000.0";"2.636902"
"1010.0";"2.83977"
"1020.0";"3.102468"
"1030.0";"3.12692"
"1040.0";"3.246019"
"1050.0";"3.296561"
"1060.0";"3.349595"
"1070.0";"3.094239"
"1080.0";"3.025481"
"1090.0";"3.147311"
"1100.0";"3.195921"
"1110.0";"3.367134"
"1120.0";"3.297782"
"1130.0";"3.23507"
"1140.0";"3.362052"
"1150.0";"3.221874"
"1160.0";"3.279849"
"1170.0";"3.026134"
"1180.0";"3.213506"
"1190.0";"3.523833"
"1200.0";"3.559637"
"1210.0";"3.908307"
"1220.0";"3.783327"
"1230.0";"3.791461"
"1240.0";"3.818215"
"1250.0";"3.714129"
"1260.0";"3.41064"
"1270.0";"3.597213"
"1280.0";"3.538962"
"1290.0";"3.547205"
"1300.0";"3.564202"
"1310.0";"3.590221"
"1320.0";"3.47734"
"1330.0";"3.400055"
"1340.0";"3.33556"
"1350.0";"3.244884"
"1360.0";"3.396644"
"1370.0";"3.376664"
"1380.0";"3.26319"
"1390.0";"3.347966"
"1400.0";"3.453688"
"1410.0";"3.468691"
"1420.0";"3.504666"
"1430.0";"3.591132"
"1440.0";"3.80051"
"1450.0";"3.910586"
"1460.0";"3.985401"
"1470.0";"3.790191"
"1480.0";"4.039046"
"1490.0";"4.033925"
"1500.0";"4.551997"
"1510.0";"4.679605"
"1520.0";"4.505483"
"1530.0";"4.289346"
"1540.0";"4.080209"
"1550.0";"4.130774"
"1560.0";"3.999708"
"1570.0";"3.784053"
"1580.0";"3.682489"
"1590.0";"3.43348"
"1600.0";"3.41153"
"1610.0";"3.309568"
"1620.0";"3.156749"
"1630.0";"3.164999"
"1640.0";"3.238442"
"1650.0";"2.99222"
"1660.0";"3.111615"
"1670.0";"3.115265"
"1680.0";"3.188629"
"1690.0";"3.000206"
"1700.0";"3.083117"
"1710.0";"3.282793"
"1720.0";"3.419768"
"1730.0";"3.546308"
"1740.0";"3.535813"
"1750.0";"3.786126"
