# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48532";"1.22813";"1.19463";"1.21528"
"10.0";"1.49041";"1.23235";"1.20118";"1.21702"
"20.0";"1.48918";"1.2274";"1.19703";"1.22307"
"30.0";"1.49267";"1.23514";"1.20261";"1.2183"
"40.0";"1.48775";"1.22486";"1.19221";"1.22685"
"50.0";"1.4873";"1.22889";"1.19361";"1.22034"
"60.0";"1.48088";"1.22106";"1.18794";"1.21812"
"70.0";"1.48718";"1.22596";"1.19599";"1.22067"
"80.0";"1.48803";"1.23045";"1.19423";"1.21994"
"90.0";"1.4891";"1.2331";"1.19324";"1.22085"
"100.0";"1.48571";"1.22329";"1.19284";"1.22286"
"110.0";"1.49774";"1.23606";"1.19888";"1.23342"
"120.0";"1.48476";"1.22402";"1.19441";"1.21828"
"130.0";"1.4928";"1.23171";"1.20041";"1.22426"
"140.0";"1.49122";"1.22683";"1.19641";"1.22922"
"150.0";"1.49265";"1.23361";"1.19397";"1.22828"
"160.0";"1.48586";"1.22439";"1.19765";"1.2174"
"170.0";"1.48653";"1.22678";"1.19864";"1.21567"
"180.0";"1.48526";"1.21809";"1.20179";"1.21818"
"190.0";"1.48912";"1.22498";"1.19824";"1.22417"
"200.0";"1.48815";"1.22857";"1.19936";"1.21711"
"210.0";"1.4816";"1.21903";"1.18924";"1.22063"
"220.0";"1.48891";"1.23035";"1.1946";"1.22183"
"230.0";"1.49684";"1.23274";"1.20513";"1.22844"
"240.0";"1.48994";"1.22771";"1.19811";"1.22357"
"250.0";"1.48581";"1.22361";"1.19202";"1.22357"
"260.0";"1.48264";"1.2272";"1.18779";"1.21638"
"270.0";"1.48924";"1.23013";"1.18839";"1.22891"
"280.0";"1.48326";"1.22136";"1.18892";"1.22266"
"290.0";"1.49534";"1.23644";"1.18814";"1.23758"
"300.0";"1.47825";"1.21579";"1.18067";"1.22406"
"310.0";"1.48957";"1.22695";"1.1883";"1.23296"
"320.0";"1.48695";"1.22691";"1.19105";"1.22398"
