# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_neg1_mol15_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL15"
"0.0";"3.043293"
"10.0";"3.006011"
"20.0";"3.125944"
"30.0";"3.200025"
"40.0";"3.024358"
"50.0";"3.094743"
"60.0";"3.079386"
"70.0";"2.795926"
"80.0";"2.942814"
"90.0";"2.846464"
"100.0";"2.883963"
"110.0";"2.725715"
"120.0";"2.60348"
"130.0";"2.505748"
"140.0";"2.537863"
"150.0";"2.459476"
"160.0";"2.545029"
"170.0";"2.404946"
"180.0";"2.308633"
"190.0";"2.383606"
"200.0";"2.362755"
"210.0";"2.64805"
"220.0";"2.612489"
"230.0";"2.819841"
"240.0";"2.445339"
"250.0";"2.627882"
"260.0";"2.455162"
"270.0";"2.46739"
"280.0";"2.485225"
"290.0";"2.646564"
"300.0";"2.412014"
"310.0";"2.488439"
"320.0";"2.465226"
"330.0";"2.307517"
"340.0";"2.341044"
"350.0";"2.372126"
"360.0";"2.425678"
"370.0";"2.396968"
"380.0";"2.478414"
"390.0";"2.5805"
"400.0";"2.59179"
"410.0";"2.573108"
"420.0";"2.471138"
"430.0";"2.734159"
"440.0";"2.731374"
"450.0";"2.556621"
"460.0";"2.301897"
"470.0";"2.363322"
"480.0";"2.298088"
"490.0";"2.465963"
"500.0";"2.348491"
"510.0";"2.314445"
"520.0";"2.251518"
"530.0";"2.349027"
"540.0";"2.480927"
"550.0";"2.69316"
"560.0";"2.826348"
"570.0";"2.749477"
"580.0";"2.75176"
"590.0";"2.753437"
"600.0";"2.670631"
"610.0";"2.925961"
"620.0";"2.900296"
"630.0";"2.932076"
"640.0";"2.641232"
"650.0";"2.642537"
"660.0";"2.696085"
"670.0";"2.831702"
"680.0";"2.97567"
"690.0";"3.011181"
"700.0";"3.03666"
"710.0";"3.084554"
"720.0";"2.933848"
"730.0";"3.019545"
"740.0";"2.992988"
"750.0";"3.001123"
"760.0";"3.10103"
"770.0";"3.213641"
"780.0";"3.184468"
"790.0";"2.850132"
"800.0";"2.876431"
"810.0";"3.191207"
"820.0";"3.294722"
"830.0";"3.246331"
"840.0";"3.147071"
"850.0";"3.371042"
"860.0";"3.567801"
"870.0";"3.872007"
"880.0";"4.177978"
"890.0";"4.335525"
"900.0";"4.52946"
"910.0";"4.702433"
"920.0";"4.465006"
"930.0";"4.471685"
"940.0";"4.216474"
"950.0";"4.137184"
"960.0";"4.039526"
"970.0";"4.052445"
"980.0";"3.906796"
"990.0";"3.622791"
"1000.0";"3.762123"
"1010.0";"3.711624"
"1020.0";"3.945153"
"1030.0";"4.009284"
"1040.0";"4.131072"
"1050.0";"4.181313"
"1060.0";"3.937629"
"1070.0";"4.039958"
"1080.0";"3.991127"
"1090.0";"3.930249"
"1100.0";"4.100767"
"1110.0";"4.041189"
"1120.0";"4.085782"
"1130.0";"4.171786"
"1140.0";"4.212142"
"1150.0";"3.956478"
"1160.0";"4.128374"
"1170.0";"4.085652"
"1180.0";"4.184131"
"1190.0";"4.313192"
"1200.0";"4.097534"
"1210.0";"4.261818"
"1220.0";"4.013399"
"1230.0";"3.952332"
"1240.0";"3.885789"
"1250.0";"3.893129"
"1260.0";"3.844188"
"1270.0";"3.844167"
"1280.0";"3.851296"
"1290.0";"3.851569"
"1300.0";"3.644274"
"1310.0";"3.748956"
"1320.0";"3.869845"
"1330.0";"3.702531"
"1340.0";"3.622158"
"1350.0";"3.802973"
"1360.0";"3.751666"
"1370.0";"3.712938"
"1380.0";"3.742246"
"1390.0";"3.561491"
"1400.0";"3.50272"
"1410.0";"3.605396"
"1420.0";"3.731915"
"1430.0";"3.780815"
"1440.0";"3.728861"
"1450.0";"3.864161"
"1460.0";"3.915742"
"1470.0";"3.833621"
"1480.0";"3.751158"
"1490.0";"4.084687"
"1500.0";"4.108791"
"1510.0";"4.142795"
"1520.0";"4.245104"
"1530.0";"4.163353"
"1540.0";"4.043565"
"1550.0";"4.040456"
"1560.0";"3.586016"
"1570.0";"3.427305"
"1580.0";"3.421944"
"1590.0";"3.428923"
"1600.0";"3.565668"
"1610.0";"3.330646"
"1620.0";"3.468881"
"1630.0";"3.48389"
"1640.0";"3.429268"
"1650.0";"3.398637"
"1660.0";"3.593176"
"1670.0";"3.390505"
"1680.0";"3.259265"
"1690.0";"3.183438"
"1700.0";"3.281959"
"1710.0";"3.255543"
"1720.0";"3.244692"
"1730.0";"2.920522"
"1740.0";"2.905256"
"1750.0";"2.979965"
"1760.0";"3.136867"
"1770.0";"3.323727"
"1780.0";"3.430275"
"1790.0";"3.656868"
"1800.0";"3.702214"
"1810.0";"3.803267"
"1820.0";"3.687218"
"1830.0";"3.788895"
"1840.0";"3.823759"
"1850.0";"3.704607"
"1860.0";"3.466942"
"1870.0";"3.36542"
"1880.0";"3.573651"
"1890.0";"3.514829"
"1900.0";"3.470611"
"1910.0";"3.448317"
"1920.0";"3.409019"
"1930.0";"3.311663"
