# This .csv file was created 12.10.2024 22:36
# extracted out of file prod_center_rottrans_rmsd.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/NOLIGAND/6fxb_noligand_2
# Original file was created by command :
"RMSD"
"Time (ps)";"s0"
"0.0";"5e-07"
"10.0";"0.0615711"
"20.0";"0.0625479"
"30.0";"0.0677073"
"40.0";"0.0681104"
"50.0";"0.0725489"
"60.0";"0.0818079"
"70.0";"0.0918049"
"80.0";"0.0836355"
"90.0";"0.1180707"
"100.0";"0.1259061"
"110.0";"0.0833757"
"120.0";"0.0886923"
"130.0";"0.104272"
"140.0";"0.0980715"
"150.0";"0.0830066"
"160.0";"0.0871518"
"170.0";"0.0833751"
"180.0";"0.0740979"
"190.0";"0.0812955"
"200.0";"0.0811609"
"210.0";"0.1046552"
"220.0";"0.0911286"
"230.0";"0.106049"
"240.0";"0.1275775"
"250.0";"0.1159453"
"260.0";"0.1157841"
"270.0";"0.1116832"
"280.0";"0.0930325"
"290.0";"0.0893369"
"300.0";"0.0850403"
"310.0";"0.0962138"
"320.0";"0.10415"
"330.0";"0.1228961"
"340.0";"0.1064524"
"350.0";"0.0997622"
"360.0";"0.1200152"
"370.0";"0.1244255"
"380.0";"0.1050406"
"390.0";"0.120511"
"400.0";"0.0998043"
"410.0";"0.0874881"
"420.0";"0.0924593"
"430.0";"0.0837602"
"440.0";"0.0737968"
"450.0";"0.0926904"
"460.0";"0.0895055"
"470.0";"0.0869437"
"480.0";"0.0979218"
"490.0";"0.0980647"
"500.0";"0.1082378"
"510.0";"0.1179713"
"520.0";"0.1014111"
"530.0";"0.1076232"
"540.0";"0.0949479"
"550.0";"0.1140691"
"560.0";"0.1196217"
"570.0";"0.1108013"
"580.0";"0.1144033"
"590.0";"0.1353065"
"600.0";"0.1270603"
"610.0";"0.1236721"
"620.0";"0.1133363"
"630.0";"0.1075847"
"640.0";"0.1006674"
"650.0";"0.1006313"
"660.0";"0.0873882"
"670.0";"0.0917582"
"680.0";"0.079239"
"690.0";"0.0880203"
"700.0";"0.079597"
"710.0";"0.0965316"
"720.0";"0.0948369"
"730.0";"0.0946236"
"740.0";"0.0766023"
"750.0";"0.1044485"
"760.0";"0.0909583"
"770.0";"0.1166522"
"780.0";"0.1007264"
"790.0";"0.0933824"
"800.0";"0.0933995"
"810.0";"0.0881515"
"820.0";"0.1053639"
"830.0";"0.1017661"
"840.0";"0.0996642"
"850.0";"0.1051901"
"860.0";"0.1247355"
"870.0";"0.1227473"
"880.0";"0.1320032"
"890.0";"0.1362173"
"900.0";"0.1428961"
"910.0";"0.115775"
"920.0";"0.1434479"
"930.0";"0.1250629"
"940.0";"0.1297073"
"950.0";"0.1165684"
"960.0";"0.0943434"
"970.0";"0.1019879"
"980.0";"0.103546"
"990.0";"0.1032003"
"1000.0";"0.09963"
"1010.0";"0.117026"
"1020.0";"0.1171773"
