# This .csv file was created 12.10.2024 14:31
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_1
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-6.325381";"-10.817734"
"10.0";"-12.450749";"-11.254855"
"20.0";"-22.49308";"-16.427761"
"30.0";"-22.554619";"-15.006122"
"40.0";"-30.947754";"-15.367475"
"50.0";"-51.06271";"-16.924292"
"60.0";"-56.546757";"-20.37775"
"70.0";"-86.512909";"-16.255896"
"80.0";"-89.541748";"-31.421452"
"90.0";"-101.592583";"-10.590364"
"100.0";"-180.725891";"-20.855644"
"110.0";"-184.620361";"-15.003373"
"120.0";"-176.69664";"-15.826953"
"130.0";"-183.99678";"-19.567238"
"140.0";"-211.660507";"-21.205656"
"150.0";"-210.659363";"-10.087771"
"160.0";"-193.686829";"-10.023877"
"170.0";"-183.982803";"-20.615463"
"180.0";"-180.13266";"-23.092316"
"190.0";"-169.944977";"-17.42598"
"200.0";"-54.153255";"-26.207462"
"210.0";"-130.672668";"-14.520229"
"220.0";"-128.71875";"-17.661295"
"230.0";"-139.05043";"-8.486927"
"240.0";"-151.647034";"-9.60034"
"250.0";"-93.332474";"-13.972786"
"260.0";"-153.82547";"-3.854687"
"270.0";"-150.317719";"-9.097448"
"280.0";"-134.078598";"-10.290947"
"290.0";"-154.095306";"-5.016087"
"300.0";"-155.62059";"-3.119534"
"310.0";"-126.496361";"-3.343709"
"320.0";"-122.49733";"-9.228155"
"330.0";"-109.540443";"-14.644239"
"340.0";"-116.818962";"-31.410723"
"350.0";"-96.493118";"-23.793762"
"360.0";"-97.229965";"-15.14537"
"370.0";"-141.908203";"-9.509048"
"380.0";"-115.528107";"-9.109972"
"390.0";"-35.306744";"-12.193872"
"400.0";"-32.384167";"-16.218197"
"410.0";"-42.96656";"-10.978951"
"420.0";"-18.140276";"-9.114769"
"430.0";"-7.58171";"-2.883809"
"440.0";"-26.89831";"-7.389167"
"450.0";"-31.542574";"-8.36826"
"460.0";"-22.269482";"-5.843657"
"470.0";"-33.050255";"-6.616748"
"480.0";"-21.749008";"-9.020803"
"490.0";"-119.623444";"-1.746057"
"500.0";"-104.514542";"-8.800346"
"510.0";"-130.615173";"-8.257479"
"520.0";"-135.994995";"5.734376"
"530.0";"-158.731873";"-6.105151"
"540.0";"-122.583252";"-7.737353"
"550.0";"-80.491631";"-5.782045"
"560.0";"-130.778992";"-3.668472"
"570.0";"-138.456039";"0.98009"
"580.0";"-122.080826";"-1.501515"
"590.0";"-112.399742";"-7.711076"
"600.0";"-95.982849";"-5.131527"
"610.0";"-80.043098";"-9.222221"
"620.0";"-110.815804";"-2.769952"
"630.0";"-106.875687";"-23.161001"
"640.0";"-102.487625";"-25.123566"
"650.0";"-21.854532";"-27.329428"
"660.0";"-12.934511";"-30.592127"
"670.0";"-110.180428";"-20.805769"
"680.0";"-98.088326";"-10.586037"
"690.0";"-107.709229";"-29.481995"
"700.0";"-95.121902";"-32.846123"
"710.0";"-103.19471";"-28.023655"
"720.0";"-82.799454";"-28.25042"
"730.0";"-102.052193";"-24.663464"
"740.0";"-97.815437";"-35.290661"
"750.0";"-78.333076";"-43.261955"
"760.0";"-102.526085";"-32.666279"
"770.0";"-106.168541";"-23.174831"
"780.0";"-114.382195";"-15.581768"
"790.0";"-98.91172";"-35.173714"
"800.0";"-133.296204";"-7.130612"
"810.0";"-114.134361";"-27.969627"
"820.0";"-119.812263";"-34.429646"
"830.0";"-120.556";"-28.173862"
"840.0";"-92.639404";"-40.287777"
"850.0";"-8.60285";"-27.612482"
"860.0";"-17.30324";"-29.62151"
"870.0";"-18.767954";"-20.189863"
"880.0";"-25.166319";"-19.187031"
"890.0";"-28.922728";"-27.179644"
"900.0";"-28.86231";"-24.291782"
"910.0";"-21.846737";"-26.966951"
"920.0";"-125.592941";"-35.804382"
"930.0";"-129.261902";"-21.676577"
"940.0";"-134.778397";"-36.338448"
"950.0";"-115.511642";"-34.140854"
"960.0";"-78.920891";"-37.661907"
"970.0";"-91.760468";"-41.329559"
"980.0";"-94.684059";"-28.647417"
"990.0";"-113.518372";"-28.952475"
"1000.0";"-133.52742";"-12.324108"
"1010.0";"-111.044479";"-31.399036"
"1020.0";"-120.574265";"-24.736431"
"1030.0";"-122.204353";"-31.45783"
"1040.0";"-143.370331";"-35.036999"
"1050.0";"-132.322052";"-44.299915"
"1060.0";"-153.62352";"-17.09549"
"1070.0";"-155.007507";"-11.555241"
"1080.0";"-167.4599";"-37.715603"
"1090.0";"-121.426132";"-29.301033"
"1100.0";"-124.162468";"-32.973412"
"1110.0";"-136.687637";"-23.329468"
"1120.0";"-162.476242";"-29.297537"
"1130.0";"-160.540344";"-28.686413"
"1140.0";"-144.019348";"-31.985025"
"1150.0";"-169.306915";"-30.679224"
"1160.0";"-113.110451";"-40.967976"
"1170.0";"-138.043747";"-32.792919"
"1180.0";"-126.029541";"-34.288643"
"1190.0";"-147.380875";"-34.153992"
"1200.0";"-123.358498";"-34.552345"
"1210.0";"-149.599411";"-31.674484"
"1220.0";"-104.098785";"-41.238667"
"1230.0";"-35.116062";"-34.082401"
"1240.0";"-18.402935";"-43.244823"
"1250.0";"-5.742187";"-32.746944"
"1260.0";"-7.910529";"-36.077282"
"1270.0";"-18.762222";"-37.048866"
"1280.0";"2.007231";"-29.950508"
"1290.0";"-4.308606";"-32.050682"
"1300.0";"-3.389526";"-29.659538"
"1310.0";"-29.302988";"-36.827385"
"1320.0";"-16.076584";"-40.743408"
"1330.0";"-45.149902";"-41.65403"
"1340.0";"-28.053263";"-35.423317"
"1350.0";"-16.212852";"-29.293974"
"1360.0";"-24.646969";"-34.763931"
"1370.0";"-58.56673";"-42.911995"
"1380.0";"-21.678713";"-39.209087"
"1390.0";"-23.604263";"-45.510647"
"1400.0";"1.03056";"-39.9725"
"1410.0";"-14.42752";"-38.294315"
"1420.0";"-28.559477";"-34.88203"
"1430.0";"-5.156513";"-29.432161"
"1440.0";"-23.673826";"-29.856155"
"1450.0";"-14.520969";"-39.398609"
"1460.0";"-24.927685";"-35.024448"
"1470.0";"-19.838663";"-37.193279"
"1480.0";"-102.505875";"-37.045063"
"1490.0";"-106.651657";"-49.375198"
"1500.0";"-137.135727";"-24.079058"
"1510.0";"-127.465698";"-33.511112"
"1520.0";"-111.455208";"-50.938702"
"1530.0";"-154.455719";"-56.176136"
"1540.0";"-158.75589";"-63.557682"
"1550.0";"-210.097733";"-31.87595"
"1560.0";"-185.096909";"-65.751472"
"1570.0";"-151.953522";"-87.678558"
"1580.0";"-150.369476";"-65.760155"
"1590.0";"-185.769974";"-61.975533"
"1600.0";"-163.082245";"-83.992546"
"1610.0";"-164.702682";"-72.213158"
"1620.0";"-162.868958";"-60.233059"
"1630.0";"-182.075073";"-71.919434"
"1640.0";"-140.629974";"-79.797592"
"1650.0";"-183.407379";"-56.966606"
"1660.0";"-145.275818";"-77.620605"
"1670.0";"-132.259705";"-77.022949"
"1680.0";"-154.164215";"-80.922005"
"1690.0";"-152.448151";"-79.423378"
"1700.0";"-153.369217";"-74.836098"
"1710.0";"-131.240158";"-78.033707"
"1720.0";"-119.653549";"-78.009048"
"1730.0";"-181.056015";"-70.606133"
"1740.0";"-81.788765";"-91.199158"
"1750.0";"-142.42955";"-75.892166"
"1760.0";"-155.055008";"-61.339062"
"1770.0";"-155.294312";"-79.046722"
"1780.0";"-124.320229";"-89.032333"
"1790.0";"-168.959747";"-115.861389"
"1800.0";"-249.839172";"-91.776245"
"1810.0";"-133.161331";"-86.720444"
"1820.0";"-115.154854";"-99.627686"
"1830.0";"-198.11937";"-106.673134"
"1840.0";"-172.241959";"-116.020966"
"1850.0";"-160.004974";"-96.441551"
"1860.0";"-171.199097";"-98.720085"
"1870.0";"-238.394012";"-95.106262"
"1880.0";"-143.713531";"-98.029945"
"1890.0";"-66.997307";"-102.10054"
"1900.0";"-71.839386";"-107.838676"
"1910.0";"-104.843925";"-107.534805"
"1920.0";"-42.061501";"-95.809525"
"1930.0";"-58.790207";"-104.193283"
"1940.0";"-63.956242";"-92.86026"
"1950.0";"-128.813202";"-99.655327"
"1960.0";"-163.883041";"-66.946602"
"1970.0";"-151.044815";"-63.977146"
"1980.0";"-177.853531";"-97.796455"
"1990.0";"-172.589523";"-93.255531"
"2000.0";"-159.408585";"-68.00135"
"2010.0";"-174.312576";"-91.503761"
"2020.0";"-144.787399";"-102.961983"
"2030.0";"-179.476562";"-90.452621"
"2040.0";"-164.932205";"-84.027084"
"2050.0";"-122.144661";"-92.976524"
"2060.0";"-155.225388";"-89.002968"
"2070.0";"-173.362";"-96.326416"
"2080.0";"-156.488937";"-86.685654"
"2090.0";"-127.530182";"-101.285004"
"2100.0";"-149.619843";"-74.541077"
"2110.0";"-118.749008";"-92.927971"
"2120.0";"-150.806854";"-91.604591"
"2130.0";"-124.253983";"-95.692108"
"2140.0";"-159.199295";"-68.97683"
"2150.0";"-135.82312";"-88.58519"
"2160.0";"-130.904587";"-86.013901"
"2170.0";"-133.909454";"-90.26738"
"2180.0";"-145.806992";"-102.30188"
"2190.0";"-118.761581";"-88.886055"
"2200.0";"-153.426407";"-79.463844"
"2210.0";"-132.300751";"-100.886795"
"2220.0";"-159.038116";"-45.943707"
"2230.0";"-143.036087";"-74.70295"
"2240.0";"-171.922546";"-78.255234"
"2250.0";"-70.145844";"-96.764961"
"2260.0";"-161.625";"-98.198845"
"2270.0";"-147.495209";"-96.84317"
"2280.0";"-177.020981";"-78.270744"
"2290.0";"-160.072205";"-85.738609"
"2300.0";"-118.394127";"-108.71151"
"2310.0";"-143.88266";"-95.594177"
"2320.0";"-179.090179";"-78.638214"
"2330.0";"-186.291061";"-79.594162"
"2340.0";"-178.088699";"-83.814293"
"2350.0";"-120.837006";"-101.319832"
"2360.0";"-168.679459";"-86.005127"
"2370.0";"-144.351166";"-69.356735"
