# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.4869";"1.2269";"1.19936";"1.21574"
"10.0";"1.49196";"1.22799";"1.2081";"1.21839"
"20.0";"1.48853";"1.22296";"1.20722";"1.21591"
"30.0";"1.48627";"1.22155";"1.2075";"1.21151"
"40.0";"1.48418";"1.2225";"1.20146";"1.21141"
"50.0";"1.48653";"1.22265";"1.2021";"1.2164"
"60.0";"1.48964";"1.22666";"1.20896";"1.21315"
"70.0";"1.49585";"1.23439";"1.20662";"1.22291"
"80.0";"1.49683";"1.23086";"1.2043";"1.23111"
"90.0";"1.49272";"1.22778";"1.20838";"1.22016"
"100.0";"1.48616";"1.21992";"1.2057";"1.21466"
"110.0";"1.49475";"1.23287";"1.2061";"1.22225"
"120.0";"1.49126";"1.23233";"1.19988";"1.2204"
"130.0";"1.49014";"1.22927";"1.20471";"1.21599"
"140.0";"1.48608";"1.22696";"1.20086";"1.21217"
"150.0";"1.49143";"1.23084";"1.19869";"1.22349"
"160.0";"1.48784";"1.2256";"1.20505";"1.21372"
"170.0";"1.48589";"1.22107";"1.20451";"1.21404"
"180.0";"1.49026";"1.22934";"1.20108";"1.21978"
"190.0";"1.49371";"1.23023";"1.20613";"1.22235"
"200.0";"1.49248";"1.22947";"1.2027";"1.22347"
"210.0";"1.49407";"1.23035";"1.21154";"1.21774"
"220.0";"1.48801";"1.22252";"1.20148";"1.22076"
"230.0";"1.49129";"1.22374";"1.20714";"1.22194"
"240.0";"1.48791";"1.2236";"1.20069";"1.22021"
"250.0";"1.48939";"1.22616";"1.20503";"1.21696"
"260.0";"1.48751";"1.22647";"1.19872";"1.21829"
"270.0";"1.48843";"1.22449";"1.19711";"1.2241"
"280.0";"1.48392";"1.22382";"1.19741";"1.21347"
"290.0";"1.4894";"1.23101";"1.2";"1.21707"
"300.0";"1.48727";"1.22607";"1.20368";"1.21319"
"310.0";"1.48776";"1.2246";"1.20587";"1.21372"
"320.0";"1.49025";"1.23241";"1.20398";"1.21378"
"330.0";"1.49878";"1.23219";"1.2102";"1.22875"
"340.0";"1.4896";"1.22954";"1.20166";"1.2174"
"350.0";"1.48868";"1.22586";"1.20394";"1.21662"
"360.0";"1.48971";"1.23215";"1.20201";"1.21468"
"370.0";"1.49789";"1.23676";"1.21189";"1.22028"
"380.0";"1.49017";"1.2279";"1.20464";"1.21751"
"390.0";"1.48085";"1.22016";"1.19015";"1.2168"
"400.0";"1.4866";"1.22667";"1.20343";"1.21118"
"410.0";"1.49209";"1.2273";"1.20772";"1.21975"
"420.0";"1.48651";"1.21792";"1.20865";"1.21459"
"430.0";"1.48756";"1.22446";"1.19697";"1.22215"
"440.0";"1.48452";"1.21923";"1.19999";"1.21701"
"450.0";"1.4897";"1.22721";"1.20252";"1.21914"
"460.0";"1.48932";"1.2258";"1.20524";"1.21694"
"470.0";"1.49122";"1.22813";"1.20113";"1.22329"
"480.0";"1.48739";"1.22291";"1.19697";"1.22327"
"490.0";"1.48794";"1.22696";"1.20261";"1.215"
"500.0";"1.48728";"1.22397";"1.19716";"1.22177"
"510.0";"1.49011";"1.23082";"1.19627";"1.22265"
"520.0";"1.49121";"1.22897";"1.2037";"1.21989"
"530.0";"1.49075";"1.22924";"1.20391";"1.21831"
"540.0";"1.48984";"1.22819";"1.20261";"1.21841"
"550.0";"1.49157";"1.23058";"1.20144";"1.22136"
"560.0";"1.49384";"1.23435";"1.20583";"1.2188"
"570.0";"1.49009";"1.22758";"1.20379";"1.21846"
"580.0";"1.48585";"1.22078";"1.20334";"1.2154"
"590.0";"1.49102";"1.23085";"1.20413";"1.21712"
"600.0";"1.49203";"1.23192";"1.20496";"1.21768"
"610.0";"1.4906";"1.23579";"1.20037";"1.21479"
"620.0";"1.4896";"1.226";"1.20176";"1.22086"
"630.0";"1.49224";"1.23237";"1.20094";"1.22169"
"640.0";"1.4913";"1.2328";"1.20521";"1.21476"
"650.0";"1.48938";"1.22717";"1.20645";"1.21452"
"660.0";"1.48726";"1.22698";"1.20869";"1.20726"
"670.0";"1.49174";"1.23292";"1.208";"1.21295"
"680.0";"1.48757";"1.22792";"1.20292";"1.21281"
"690.0";"1.48945";"1.23014";"1.20267";"1.21542"
"700.0";"1.49101";"1.2327";"1.19748";"1.22177"
"710.0";"1.48847";"1.2263";"1.19945";"1.22008"
"720.0";"1.48822";"1.23251";"1.20067";"1.21198"
"730.0";"1.48631";"1.22777";"1.19796";"1.21477"
