# This .csv file was created 12.10.2024 14:34
# extracted out of file mindist_major_allergenic_epitope_r_102-124_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_102-124-MOL"
"0.0";"0.3902551"
"10.0";"0.4338367"
"20.0";"0.4271837"
"30.0";"0.4643555"
"40.0";"0.5193471"
"50.0";"0.4064654"
"60.0";"0.4030556"
"70.0";"0.422616"
"80.0";"0.4067458"
"90.0";"0.3843971"
"100.0";"0.405643"
"110.0";"0.4115411"
"120.0";"0.456055"
"130.0";"0.4147637"
"140.0";"0.4139998"
"150.0";"0.4029827"
"160.0";"0.408032"
"170.0";"0.3834741"
"180.0";"0.3915281"
"190.0";"0.4341303"
"200.0";"0.4170504"
"210.0";"0.4132662"
"220.0";"0.4603704"
"230.0";"0.3855309"
"240.0";"0.3807192"
"250.0";"0.4033908"
"260.0";"0.3917004"
"270.0";"0.4079143"
"280.0";"0.4340872"
"290.0";"0.371809"
"300.0";"0.4146767"
"310.0";"0.3894946"
"320.0";"0.4126172"
"330.0";"0.3963142"
"340.0";"0.4332978"
"350.0";"0.4155791"
"360.0";"0.3829581"
"370.0";"0.4167264"
"380.0";"0.3913426"
"390.0";"0.3790237"
"400.0";"0.3992357"
"410.0";"0.3736321"
"420.0";"0.3855655"
"430.0";"0.4422284"
"440.0";"0.3994109"
"450.0";"0.3750387"
"460.0";"0.3320816"
"470.0";"0.3346923"
"480.0";"0.3377866"
"490.0";"0.3062519"
"500.0";"0.3539787"
"510.0";"0.3539017"
"520.0";"0.3542035"
"530.0";"0.3099304"
"540.0";"0.32612"
"550.0";"0.2772093"
"560.0";"0.3057975"
"570.0";"0.3240909"
"580.0";"0.325229"
"590.0";"0.3635133"
"600.0";"0.3505082"
"610.0";"0.3792745"
"620.0";"0.3480816"
"630.0";"0.3924446"
"640.0";"0.4266828"
"650.0";"0.3565862"
"660.0";"0.3760556"
"670.0";"0.3438097"
"680.0";"0.3537569"
"690.0";"0.3381923"
"700.0";"0.3839808"
"710.0";"0.3439958"
"720.0";"0.3368059"
"730.0";"0.3318265"
"740.0";"0.379442"
"750.0";"0.3772427"
"760.0";"0.3556248"
"770.0";"0.1929015"
"780.0";"0.2109857"
"790.0";"0.2112461"
"800.0";"0.1870745"
"810.0";"0.1887035"
"820.0";"0.1738995"
"830.0";"0.2029312"
"840.0";"0.1956864"
"850.0";"0.3459061"
"860.0";"0.3742315"
"870.0";"0.3175435"
"880.0";"0.3893794"
"890.0";"0.3544953"
"900.0";"0.4124196"
"910.0";"0.3100208"
"920.0";"0.3659796"
"930.0";"0.18005"
"940.0";"0.3338711"
"950.0";"0.2034624"
"960.0";"0.169201"
"970.0";"0.3127042"
"980.0";"0.1873871"
"990.0";"0.1847434"
"1000.0";"0.2172237"
"1010.0";"0.1896992"
"1020.0";"0.3545785"
"1030.0";"0.2128218"
"1040.0";"0.2402691"
"1050.0";"0.2302975"
"1060.0";"0.204475"
"1070.0";"0.2167969"
"1080.0";"0.3576421"
"1090.0";"0.3611801"
"1100.0";"0.328346"
"1110.0";"0.3560479"
"1120.0";"0.3572816"
"1130.0";"0.3518422"
"1140.0";"0.3253613"
"1150.0";"0.3757685"
"1160.0";"0.3367759"
"1170.0";"0.3637595"
"1180.0";"0.3879603"
"1190.0";"0.3533624"
"1200.0";"0.3330043"
"1210.0";"0.3437717"
"1220.0";"0.3454476"
"1230.0";"0.3301968"
"1240.0";"0.3275745"
"1250.0";"0.3403327"
"1260.0";"0.3347974"
"1270.0";"0.3336224"
"1280.0";"0.3385499"
"1290.0";"0.3327779"
"1300.0";"0.3858422"
"1310.0";"0.3448567"
"1320.0";"0.3923954"
"1330.0";"0.3466382"
"1340.0";"0.3526447"
"1350.0";"0.3811576"
"1360.0";"0.357796"
"1370.0";"0.352836"
"1380.0";"0.4151588"
"1390.0";"0.3704838"
"1400.0";"0.3870376"
"1410.0";"0.3573809"
"1420.0";"0.3529236"
"1430.0";"0.3273208"
"1440.0";"0.479623"
"1450.0";"0.3040476"
"1460.0";"0.3145061"
"1470.0";"0.335294"
"1480.0";"0.3315616"
"1490.0";"0.2894719"
"1500.0";"0.2888076"
"1510.0";"0.3631128"
"1520.0";"0.3307357"
"1530.0";"0.3193697"
"1540.0";"0.3077547"
"1550.0";"0.2820035"
"1560.0";"0.3035177"
"1570.0";"0.2908573"
"1580.0";"0.3510496"
"1590.0";"0.3013982"
"1600.0";"0.3138295"
"1610.0";"0.3119279"
"1620.0";"0.3091944"
"1630.0";"0.3006479"
"1640.0";"0.2922567"
"1650.0";"0.2814836"
"1660.0";"0.2864979"
"1670.0";"0.3418847"
"1680.0";"0.2999831"
"1690.0";"0.3197407"
"1700.0";"0.312093"
"1710.0";"0.3036065"
"1720.0";"0.2798035"
"1730.0";"0.3096143"
"1740.0";"0.2777862"
"1750.0";"0.2888924"
"1760.0";"0.3531487"
"1770.0";"0.3210697"
"1780.0";"0.3215494"
"1790.0";"0.3229768"
"1800.0";"0.3319668"
"1810.0";"0.3523888"
"1820.0";"0.3132316"
"1830.0";"0.3030807"
"1840.0";"0.3090209"
"1850.0";"0.3039636"
"1860.0";"0.2910345"
"1870.0";"0.3171137"
"1880.0";"0.2973637"
"1890.0";"0.2843995"
"1900.0";"0.3087491"
"1910.0";"0.3083068"
"1920.0";"0.327466"
"1930.0";"0.3000766"
"1940.0";"0.2921471"
"1950.0";"0.3230745"
"1960.0";"0.2897687"
"1970.0";"0.3152047"
"1980.0";"0.2973972"
"1990.0";"0.2830456"
"2000.0";"0.31889"
"2010.0";"0.2880103"
"2020.0";"0.3435127"
"2030.0";"0.2849385"
"2040.0";"0.277274"
"2050.0";"0.3206712"
"2060.0";"0.3144106"
"2070.0";"0.31154"
"2080.0";"0.3197156"
"2090.0";"0.3240897"
"2100.0";"0.3219239"
"2110.0";"0.3223834"
"2120.0";"0.3089985"
"2130.0";"0.2925304"
"2140.0";"0.3022994"
"2150.0";"0.3139777"
"2160.0";"0.293799"
"2170.0";"0.3106077"
"2180.0";"0.306152"
"2190.0";"0.3591571"
"2200.0";"0.3429927"
"2210.0";"0.3487649"
"2220.0";"0.3313534"
"2230.0";"0.3273973"
"2240.0";"0.3120719"
"2250.0";"0.2961132"
"2260.0";"0.2926174"
"2270.0";"0.3222373"
"2280.0";"0.3029488"
"2290.0";"0.2969549"
"2300.0";"0.3189937"
"2310.0";"0.3039951"
