# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_mindist_mol11_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL11-inner_dimer_area"
"0.0";"5.034767"
"10.0";"5.09823"
"20.0";"5.086834"
"30.0";"5.06387"
"40.0";"5.418224"
"50.0";"5.570396"
"60.0";"5.671681"
"70.0";"5.55458"
"80.0";"5.422912"
"90.0";"5.053573"
"100.0";"5.263807"
"110.0";"5.344565"
"120.0";"5.287755"
"130.0";"5.504469"
"140.0";"5.374288"
"150.0";"5.332158"
"160.0";"5.336318"
"170.0";"5.180281"
"180.0";"5.182831"
"190.0";"5.415521"
"200.0";"5.30854"
"210.0";"5.407198"
"220.0";"5.437551"
"230.0";"5.681953"
"240.0";"5.593213"
"250.0";"5.496321"
"260.0";"5.205533"
"270.0";"4.758742"
"280.0";"4.735048"
"290.0";"4.848054"
"300.0";"4.990894"
"310.0";"5.184544"
"320.0";"4.891328"
"330.0";"4.674987"
"340.0";"4.800201"
"350.0";"4.702507"
"360.0";"4.464079"
"370.0";"4.526438"
"380.0";"4.770151"
"390.0";"4.583966"
"400.0";"4.679327"
"410.0";"4.564401"
"420.0";"4.377027"
"430.0";"4.276572"
"440.0";"4.277125"
"450.0";"4.426127"
"460.0";"4.13364"
"470.0";"4.180421"
"480.0";"3.966214"
"490.0";"4.008654"
"500.0";"3.94346"
"510.0";"3.937382"
"520.0";"4.185057"
"530.0";"4.138703"
"540.0";"3.981875"
"550.0";"4.02394"
"560.0";"4.416216"
"570.0";"4.222971"
"580.0";"4.065806"
"590.0";"4.195132"
"600.0";"4.338225"
"610.0";"4.435378"
"620.0";"4.196177"
"630.0";"4.229412"
"640.0";"4.354272"
"650.0";"3.986373"
"660.0";"4.138922"
"670.0";"4.401979"
"680.0";"4.569966"
"690.0";"4.602807"
"700.0";"4.288736"
"710.0";"4.208692"
"720.0";"4.273174"
"730.0";"4.12912"
"740.0";"4.301676"
"750.0";"4.09622"
"760.0";"4.131776"
"770.0";"4.23629"
"780.0";"4.39547"
"790.0";"4.557268"
"800.0";"4.25667"
"810.0";"4.133682"
"820.0";"3.975844"
"830.0";"3.62558"
"840.0";"3.730846"
"850.0";"3.993556"
"860.0";"3.876705"
"870.0";"4.018732"
"880.0";"4.194286"
"890.0";"4.243847"
"900.0";"4.430762"
"910.0";"4.555274"
"920.0";"4.708915"
"930.0";"4.908277"
"940.0";"4.793076"
"950.0";"4.689873"
"960.0";"4.598472"
"970.0";"5.063855"
"980.0";"5.149262"
"990.0";"5.25398"
"1000.0";"5.090321"
"1010.0";"4.92747"
"1020.0";"4.955078"
"1030.0";"4.973616"
"1040.0";"4.998083"
"1050.0";"5.429257"
"1060.0";"5.716045"
"1070.0";"5.820431"
"1080.0";"6.038359"
"1090.0";"5.938365"
"1100.0";"5.703673"
"1110.0";"5.472486"
"1120.0";"5.61099"
"1130.0";"5.432432"
"1140.0";"5.401035"
"1150.0";"5.259783"
"1160.0";"5.136557"
"1170.0";"5.380118"
"1180.0";"5.252816"
"1190.0";"5.29804"
"1200.0";"5.229579"
"1210.0";"5.371892"
"1220.0";"5.653309"
"1230.0";"5.994884"
"1240.0";"6.229579"
"1250.0";"6.56675"
"1260.0";"6.300586"
"1270.0";"6.171428"
"1280.0";"6.229359"
"1290.0";"6.180295"
"1300.0";"6.288662"
"1310.0";"6.326934"
"1320.0";"6.289886"
"1330.0";"6.485118"
"1340.0";"6.468206"
"1350.0";"6.295516"
"1360.0";"6.267811"
"1370.0";"6.613509"
"1380.0";"6.809149"
"1390.0";"6.615823"
"1400.0";"6.783668"
"1410.0";"6.931942"
"1420.0";"6.838824"
"1430.0";"6.875544"
"1440.0";"6.973603"
"1450.0";"7.02879"
"1460.0";"7.177281"
"1470.0";"7.036447"
"1480.0";"6.834989"
"1490.0";"7.028433"
"1500.0";"7.120854"
"1510.0";"7.085904"
"1520.0";"7.254756"
"1530.0";"7.130636"
"1540.0";"6.982409"
"1550.0";"6.923778"
"1560.0";"7.055973"
"1570.0";"6.813975"
"1580.0";"6.70877"
"1590.0";"6.957739"
"1600.0";"6.806952"
"1610.0";"6.959993"
"1620.0";"6.901932"
"1630.0";"6.804251"
"1640.0";"6.747466"
"1650.0";"6.435442"
"1660.0";"6.242427"
"1670.0";"6.028136"
"1680.0";"6.168602"
"1690.0";"6.310103"
"1700.0";"6.309952"
"1710.0";"6.484117"
"1720.0";"6.534591"
"1730.0";"6.441797"
"1740.0";"6.222199"
"1750.0";"6.345917"
"1760.0";"6.477813"
"1770.0";"6.333135"
"1780.0";"6.429989"
"1790.0";"6.391224"
"1800.0";"6.005243"
"1810.0";"6.350241"
"1820.0";"6.532637"
"1830.0";"6.655886"
"1840.0";"6.485959"
"1850.0";"6.736036"
"1860.0";"6.336531"
"1870.0";"6.528097"
"1880.0";"6.491511"
"1890.0";"6.30054"
"1900.0";"6.429705"
"1910.0";"6.502144"
"1920.0";"6.464716"
"1930.0";"6.481376"
"1940.0";"6.399405"
"1950.0";"6.42661"
"1960.0";"6.214749"
"1970.0";"6.182245"
"1980.0";"5.9973"
"1990.0";"5.891691"
"2000.0";"6.02214"
"2010.0";"6.278001"
"2020.0";"6.35824"
"2030.0";"6.095675"
"2040.0";"5.989208"
"2050.0";"5.902426"
"2060.0";"6.029854"
"2070.0";"6.134985"
"2080.0";"6.105052"
"2090.0";"5.98313"
"2100.0";"6.080666"
"2110.0";"6.129025"
"2120.0";"6.025969"
"2130.0";"6.017789"
"2140.0";"6.130937"
"2150.0";"6.047096"
"2160.0";"6.167433"
"2170.0";"5.957273"
"2180.0";"5.99931"
"2190.0";"6.037888"
"2200.0";"6.049025"
"2210.0";"5.992533"
"2220.0";"6.028628"
"2230.0";"5.527065"
"2240.0";"5.571306"
"2250.0";"5.467542"
"2260.0";"5.53268"
"2270.0";"5.655777"
"2280.0";"5.814274"
"2290.0";"5.924138"
"2300.0";"5.971225"
"2310.0";"5.833193"
"2320.0";"5.98221"
"2330.0";"6.114648"
"2340.0";"5.967083"
"2350.0";"5.795583"
"2360.0";"5.858087"
"2370.0";"5.697066"
"2380.0";"5.745776"
"2390.0";"5.71693"
"2400.0";"5.781182"
"2410.0";"6.184768"
"2420.0";"6.022979"
"2430.0";"5.981843"
"2440.0";"5.855719"
"2450.0";"5.632693"
"2460.0";"5.465965"
"2470.0";"5.256446"
"2480.0";"5.080462"
"2490.0";"4.855782"
"2500.0";"5.015434"
"2510.0";"5.265807"
"2520.0";"5.414287"
"2530.0";"5.474934"
"2540.0";"5.40697"
"2550.0";"5.204469"
"2560.0";"5.336165"
"2570.0";"5.370797"
"2580.0";"5.267812"
"2590.0";"5.298492"
"2600.0";"5.379562"
"2610.0";"5.064405"
"2620.0";"5.343118"
"2630.0";"5.527651"
"2640.0";"5.40201"
"2650.0";"5.374569"
"2660.0";"5.745483"
"2670.0";"5.330757"
"2680.0";"5.143222"
"2690.0";"5.282367"
"2700.0";"5.082217"
"2710.0";"4.705242"
"2720.0";"5.058926"
"2730.0";"5.188014"
"2740.0";"5.022849"
"2750.0";"4.557053"
"2760.0";"4.945618"
"2770.0";"4.912014"
"2780.0";"5.027188"
"2790.0";"4.979999"
"2800.0";"5.074622"
"2810.0";"4.966015"
"2820.0";"4.833575"
"2830.0";"4.617907"
"2840.0";"4.670714"
"2850.0";"4.679699"
"2860.0";"4.647279"
"2870.0";"4.501626"
"2880.0";"4.612824"
"2890.0";"4.764473"
"2900.0";"4.63062"
"2910.0";"4.63855"
"2920.0";"4.566886"
"2930.0";"4.304262"
"2940.0";"4.164411"
"2950.0";"4.181533"
"2960.0";"4.014933"
"2970.0";"3.847954"
"2980.0";"4.22902"
"2990.0";"4.419407"
"3000.0";"4.507478"
"3010.0";"4.481209"
"3020.0";"4.312945"
"3030.0";"4.252584"
"3040.0";"4.247917"
"3050.0";"4.348527"
"3060.0";"4.26402"
"3070.0";"4.056689"
"3080.0";"3.836047"
"3090.0";"3.880168"
"3100.0";"3.790573"
"3110.0";"3.57613"
"3120.0";"3.785832"
"3130.0";"3.676189"
"3140.0";"3.311374"
"3150.0";"3.414639"
"3160.0";"3.473474"
"3170.0";"3.679269"
"3180.0";"3.582057"
"3190.0";"3.856331"
"3200.0";"3.587775"
"3210.0";"3.844679"
"3220.0";"3.820788"
"3230.0";"3.821286"
"3240.0";"3.92029"
"3250.0";"3.618208"
"3260.0";"3.568614"
"3270.0";"3.626512"
"3280.0";"3.798569"
"3290.0";"3.874621"
"3300.0";"3.699609"
"3310.0";"3.682075"
"3320.0";"3.772704"
"3330.0";"3.492005"
"3340.0";"3.389394"
"3350.0";"3.498714"
"3360.0";"3.327429"
"3370.0";"3.256878"
"3380.0";"3.155737"
"3390.0";"3.06578"
"3400.0";"2.904407"
"3410.0";"3.055712"
"3420.0";"3.020468"
"3430.0";"3.171417"
"3440.0";"3.277475"
"3450.0";"3.075207"
"3460.0";"2.793478"
"3470.0";"2.782525"
"3480.0";"2.657607"
"3490.0";"2.678448"
"3500.0";"2.905723"
"3510.0";"2.810941"
"3520.0";"2.878263"
"3530.0";"2.888077"
"3540.0";"2.827235"
"3550.0";"2.96282"
"3560.0";"2.742329"
"3570.0";"2.801239"
"3580.0";"2.825936"
"3590.0";"2.78628"
"3600.0";"2.820015"
"3610.0";"2.739657"
"3620.0";"2.625605"
"3630.0";"2.756906"
"3640.0";"2.942859"
"3650.0";"2.915695"
"3660.0";"2.972357"
"3670.0";"2.706315"
"3680.0";"2.482403"
"3690.0";"2.511499"
"3700.0";"2.379604"
"3710.0";"2.575077"
"3720.0";"3.093891"
"3730.0";"2.995654"
"3740.0";"2.870264"
"3750.0";"2.689887"
"3760.0";"2.660607"
"3770.0";"2.721246"
"3780.0";"2.441472"
"3790.0";"2.620973"
"3800.0";"2.547313"
"3810.0";"2.39421"
"3820.0";"2.306516"
"3830.0";"2.466976"
"3840.0";"2.619512"
"3850.0";"2.592792"
"3860.0";"2.699461"
"3870.0";"2.588223"
"3880.0";"2.492969"
"3890.0";"2.63705"
"3900.0";"2.59686"
"3910.0";"2.315735"
"3920.0";"2.630244"
"3930.0";"2.500409"
"3940.0";"2.40856"
"3950.0";"2.428636"
"3960.0";"2.194497"
"3970.0";"2.297812"
"3980.0";"2.156846"
"3990.0";"2.314158"
"4000.0";"2.417114"
