# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_mindist_mol16_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL16-outer_dimer_area"
"0.0";"3.203665"
"10.0";"3.416492"
"20.0";"3.431917"
"30.0";"3.301523"
"40.0";"3.349547"
"50.0";"3.753442"
"60.0";"3.659018"
"70.0";"3.727836"
"80.0";"3.80078"
"90.0";"3.821129"
"100.0";"3.923635"
"110.0";"3.797541"
"120.0";"3.77764"
"130.0";"3.936627"
"140.0";"4.045938"
"150.0";"3.928958"
"160.0";"3.984712"
"170.0";"4.057482"
"180.0";"4.161341"
"190.0";"3.998621"
"200.0";"4.130357"
"210.0";"4.052158"
"220.0";"4.126908"
"230.0";"4.234903"
"240.0";"4.417802"
"250.0";"4.232838"
"260.0";"4.104586"
"270.0";"4.141088"
"280.0";"4.015265"
"290.0";"4.011646"
"300.0";"3.806164"
"310.0";"4.044029"
"320.0";"3.852874"
"330.0";"3.856091"
"340.0";"3.811649"
"350.0";"3.993055"
"360.0";"4.156548"
"370.0";"4.130493"
"380.0";"4.152228"
"390.0";"3.972426"
"400.0";"4.016604"
"410.0";"3.907919"
"420.0";"3.93917"
"430.0";"3.569491"
"440.0";"3.528239"
"450.0";"3.334517"
"460.0";"3.365218"
"470.0";"3.333253"
"480.0";"3.308593"
"490.0";"3.482634"
"500.0";"3.302866"
"510.0";"3.456848"
"520.0";"3.714351"
"530.0";"3.740446"
"540.0";"3.750893"
"550.0";"3.916593"
"560.0";"3.560725"
"570.0";"3.790314"
"580.0";"3.758991"
"590.0";"3.528642"
"600.0";"3.501943"
"610.0";"3.651271"
"620.0";"3.42009"
"630.0";"3.765779"
"640.0";"3.620327"
"650.0";"3.641397"
"660.0";"4.030031"
"670.0";"3.863988"
"680.0";"3.606345"
"690.0";"3.550934"
"700.0";"4.227951"
"710.0";"4.078793"
"720.0";"4.263015"
"730.0";"3.929058"
"740.0";"3.83081"
"750.0";"4.108495"
"760.0";"4.182002"
"770.0";"4.363476"
"780.0";"4.572659"
"790.0";"4.436853"
"800.0";"4.3954"
"810.0";"4.387776"
"820.0";"4.472052"
"830.0";"4.464768"
"840.0";"4.456459"
"850.0";"4.21427"
"860.0";"4.021711"
"870.0";"4.031726"
"880.0";"3.651746"
"890.0";"3.648491"
"900.0";"3.769443"
"910.0";"3.869735"
"920.0";"3.57722"
"930.0";"3.421042"
"940.0";"3.465115"
"950.0";"3.562624"
"960.0";"3.424116"
"970.0";"3.465762"
"980.0";"3.536545"
"990.0";"3.776768"
"1000.0";"3.511672"
"1010.0";"3.343364"
"1020.0";"3.219149"
"1030.0";"3.39583"
"1040.0";"3.213315"
"1050.0";"2.895928"
"1060.0";"2.98646"
"1070.0";"2.85084"
"1080.0";"2.623739"
"1090.0";"2.858509"
"1100.0";"3.12797"
"1110.0";"3.047068"
"1120.0";"3.007365"
"1130.0";"3.195855"
"1140.0";"3.209538"
"1150.0";"3.073758"
"1160.0";"2.914071"
"1170.0";"3.062265"
"1180.0";"2.982867"
"1190.0";"2.898908"
"1200.0";"2.677262"
"1210.0";"2.789841"
"1220.0";"3.057743"
"1230.0";"2.979313"
"1240.0";"3.051227"
"1250.0";"2.923213"
"1260.0";"2.753966"
"1270.0";"2.741189"
"1280.0";"2.909518"
"1290.0";"2.81901"
"1300.0";"2.938882"
"1310.0";"2.942701"
"1320.0";"2.978324"
"1330.0";"2.929861"
"1340.0";"2.964033"
