# This .csv file was created 12.10.2024 14:31
# extracted out of file mindist_major_allergenic_epitope_r_264-288_MOL_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_264-288-MOL"
"0.0";"1.493958"
"10.0";"1.528023"
"20.0";"1.612452"
"30.0";"1.574404"
"40.0";"1.923806"
"50.0";"1.734374"
"60.0";"1.572574"
"70.0";"1.695224"
"80.0";"1.703749"
"90.0";"1.602913"
"100.0";"1.584914"
"110.0";"1.686212"
"120.0";"1.762772"
"130.0";"1.844494"
"140.0";"1.876387"
"150.0";"2.091369"
"160.0";"1.911067"
"170.0";"1.945776"
"180.0";"2.020701"
"190.0";"2.148851"
"200.0";"2.2253"
"210.0";"2.283155"
"220.0";"2.021508"
"230.0";"2.006991"
"240.0";"1.969247"
"250.0";"1.880941"
"260.0";"1.820911"
"270.0";"1.854121"
"280.0";"1.798639"
"290.0";"1.576912"
"300.0";"1.619531"
"310.0";"1.616047"
"320.0";"1.647333"
"330.0";"1.605319"
"340.0";"1.629149"
"350.0";"1.663852"
"360.0";"1.527187"
"370.0";"1.475464"
"380.0";"1.530145"
"390.0";"1.483829"
"400.0";"1.640555"
"410.0";"1.443548"
"420.0";"1.638875"
"430.0";"1.734661"
"440.0";"1.732223"
"450.0";"1.483606"
"460.0";"1.480009"
"470.0";"1.480952"
"480.0";"1.299535"
"490.0";"1.308667"
"500.0";"1.013379"
"510.0";"1.113742"
"520.0";"1.027297"
"530.0";"1.45414"
"540.0";"1.584552"
"550.0";"1.470742"
"560.0";"1.275624"
"570.0";"1.313787"
"580.0";"1.420711"
"590.0";"1.408663"
"600.0";"1.41026"
"610.0";"1.413898"
"620.0";"1.649918"
"630.0";"1.567682"
"640.0";"1.366469"
"650.0";"1.222092"
"660.0";"1.284759"
"670.0";"1.438959"
"680.0";"1.720527"
"690.0";"1.54423"
"700.0";"1.710087"
"710.0";"1.959713"
"720.0";"2.172056"
"730.0";"2.255487"
"740.0";"2.217877"
"750.0";"2.307066"
"760.0";"2.362617"
"770.0";"2.157785"
"780.0";"2.106018"
"790.0";"1.900662"
"800.0";"2.16485"
"810.0";"2.159492"
"820.0";"2.053729"
"830.0";"1.923797"
"840.0";"2.341347"
"850.0";"2.151065"
"860.0";"2.232666"
"870.0";"2.11782"
"880.0";"2.121504"
"890.0";"2.204352"
"900.0";"2.360269"
"910.0";"2.368794"
"920.0";"2.683809"
"930.0";"2.607562"
"940.0";"2.605785"
"950.0";"2.535377"
"960.0";"2.731963"
"970.0";"2.512414"
"980.0";"2.278681"
"990.0";"2.188472"
"1000.0";"2.369775"
"1010.0";"2.345833"
"1020.0";"2.309152"
"1030.0";"2.237543"
"1040.0";"2.070595"
"1050.0";"2.098811"
"1060.0";"2.190913"
"1070.0";"2.379152"
"1080.0";"2.209511"
"1090.0";"2.102277"
"1100.0";"2.261413"
"1110.0";"2.125972"
"1120.0";"2.138804"
"1130.0";"1.793213"
"1140.0";"2.326463"
"1150.0";"2.28049"
"1160.0";"2.102803"
"1170.0";"2.266739"
"1180.0";"1.980583"
"1190.0";"1.997408"
"1200.0";"1.884131"
"1210.0";"1.883757"
"1220.0";"1.75691"
"1230.0";"1.486878"
"1240.0";"1.616518"
"1250.0";"1.7331"
"1260.0";"1.682636"
"1270.0";"1.829571"
"1280.0";"1.897482"
"1290.0";"1.739409"
"1300.0";"1.818115"
"1310.0";"1.906026"
"1320.0";"1.58797"
"1330.0";"1.47799"
"1340.0";"1.213964"
"1350.0";"1.112814"
"1360.0";"1.130593"
"1370.0";"1.031559"
"1380.0";"1.039424"
"1390.0";"0.8824274"
"1400.0";"0.8375405"
"1410.0";"0.9496567"
"1420.0";"1.069763"
"1430.0";"1.221385"
"1440.0";"1.348482"
"1450.0";"1.345217"
"1460.0";"1.450079"
"1470.0";"1.25765"
"1480.0";"1.247257"
"1490.0";"1.171751"
"1500.0";"1.110418"
"1510.0";"1.223206"
"1520.0";"1.205728"
"1530.0";"0.9587034"
"1540.0";"0.8479393"
"1550.0";"0.8789363"
"1560.0";"0.921312"
"1570.0";"0.8076962"
"1580.0";"0.9117717"
"1590.0";"0.9591849"
"1600.0";"0.9562106"
"1610.0";"0.9424021"
"1620.0";"0.9967803"
"1630.0";"0.9324681"
"1640.0";"0.9475551"
"1650.0";"0.891431"
"1660.0";"0.84401"
"1670.0";"0.8433467"
"1680.0";"0.6983101"
"1690.0";"0.8384663"
"1700.0";"0.7949169"
"1710.0";"0.8236666"
"1720.0";"0.757027"
"1730.0";"0.8473566"
"1740.0";"0.87154"
"1750.0";"0.8036802"
"1760.0";"0.692661"
"1770.0";"0.7007675"
"1780.0";"0.7653217"
"1790.0";"0.7047029"
"1800.0";"0.6370196"
"1810.0";"0.6751993"
"1820.0";"0.7247761"
"1830.0";"0.6929538"
"1840.0";"0.63201"
"1850.0";"0.7405213"
"1860.0";"0.5991484"
"1870.0";"0.7378544"
"1880.0";"0.7449444"
"1890.0";"0.7518809"
"1900.0";"0.7172547"
"1910.0";"0.7819683"
"1920.0";"0.8451593"
"1930.0";"0.728913"
"1940.0";"0.8551211"
"1950.0";"0.9397053"
"1960.0";"0.81337"
"1970.0";"0.8337014"
"1980.0";"0.6861193"
"1990.0";"0.8139076"
"2000.0";"0.7193619"
"2010.0";"0.6944736"
"2020.0";"0.7155979"
"2030.0";"0.6074274"
"2040.0";"0.67286"
"2050.0";"0.759314"
"2060.0";"0.6717283"
"2070.0";"0.6342187"
"2080.0";"0.6808717"
"2090.0";"0.5344847"
"2100.0";"0.6130096"
"2110.0";"0.6829415"
"2120.0";"0.5627588"
"2130.0";"0.5757487"
"2140.0";"0.6095784"
"2150.0";"0.4374163"
"2160.0";"0.5474615"
"2170.0";"0.641054"
"2180.0";"0.5093006"
"2190.0";"0.5612667"
"2200.0";"0.4989403"
"2210.0";"0.5957364"
"2220.0";"0.4912761"
"2230.0";"0.6654044"
"2240.0";"0.4429235"
"2250.0";"0.5194739"
"2260.0";"0.5217232"
"2270.0";"0.530774"
"2280.0";"0.44733"
"2290.0";"0.5236088"
"2300.0";"0.5291402"
"2310.0";"0.5960115"
"2320.0";"0.5053495"
"2330.0";"0.5361276"
"2340.0";"0.5372788"
"2350.0";"0.4886113"
"2360.0";"0.4769497"
"2370.0";"0.4762619"
"2380.0";"0.4391276"
"2390.0";"0.4437184"
"2400.0";"0.4762953"
"2410.0";"0.4149087"
"2420.0";"0.4335827"
"2430.0";"0.4318897"
"2440.0";"0.4597672"
"2450.0";"0.2958278"
"2460.0";"0.3782463"
"2470.0";"0.4147601"
"2480.0";"0.3718792"
"2490.0";"0.4070733"
"2500.0";"0.439197"
"2510.0";"0.4111558"
"2520.0";"0.4532218"
"2530.0";"0.3940092"
"2540.0";"0.3569105"
"2550.0";"0.4381609"
"2560.0";"0.4048444"
"2570.0";"0.4349413"
"2580.0";"0.3606659"
"2590.0";"0.3766773"
"2600.0";"0.3804879"
"2610.0";"0.4189955"
"2620.0";"0.3554169"
"2630.0";"0.4335561"
"2640.0";"0.3559449"
"2650.0";"0.4664985"
"2660.0";"0.4000814"
"2670.0";"0.3992264"
"2680.0";"0.3256528"
"2690.0";"0.4673479"
"2700.0";"0.4448606"
"2710.0";"0.4159006"
"2720.0";"0.6186099"
"2730.0";"0.5765491"
"2740.0";"0.5251448"
"2750.0";"0.5132533"
"2760.0";"0.6661478"
"2770.0";"0.5262408"
"2780.0";"0.4625432"
"2790.0";"0.5412025"
"2800.0";"0.4475212"
"2810.0";"0.5231088"
"2820.0";"0.5549284"
"2830.0";"0.5142239"
"2840.0";"0.7080979"
"2850.0";"0.6668769"
"2860.0";"0.8939182"
"2870.0";"0.8388646"
"2880.0";"0.7674154"
"2890.0";"0.7061197"
"2900.0";"0.8071962"
"2910.0";"0.7204175"
"2920.0";"0.6574315"
"2930.0";"0.6116782"
"2940.0";"0.6590616"
"2950.0";"0.4325207"
"2960.0";"0.6877513"
"2970.0";"0.7078257"
"2980.0";"0.8323029"
"2990.0";"0.8561267"
"3000.0";"0.7152433"
"3010.0";"0.7647876"
"3020.0";"0.8437274"
"3030.0";"0.7388893"
"3040.0";"0.8971706"
"3050.0";"0.7947789"
"3060.0";"0.6955789"
"3070.0";"0.7279328"
"3080.0";"0.7739894"
"3090.0";"0.6840641"
"3100.0";"0.7691273"
"3110.0";"0.7282542"
"3120.0";"0.8039077"
"3130.0";"0.7202203"
"3140.0";"0.7699208"
"3150.0";"0.7496352"
"3160.0";"0.8012869"
"3170.0";"0.7601278"
"3180.0";"0.7884836"
"3190.0";"0.7780302"
"3200.0";"0.8788315"
"3210.0";"0.7553782"
"3220.0";"0.7037003"
"3230.0";"0.6829067"
"3240.0";"0.6678959"
"3250.0";"0.7023625"
"3260.0";"0.6683474"
"3270.0";"0.7266818"
"3280.0";"0.7247082"
"3290.0";"0.7016133"
"3300.0";"0.7406145"
"3310.0";"0.7360346"
"3320.0";"0.7842806"
"3330.0";"0.7317529"
"3340.0";"0.7787905"
"3350.0";"0.7190118"
"3360.0";"0.6656345"
"3370.0";"0.6806219"
"3380.0";"0.7414529"
"3390.0";"0.6779042"
"3400.0";"0.7536768"
"3410.0";"0.7819631"
"3420.0";"0.6655841"
"3430.0";"0.8152781"
"3440.0";"0.7665437"
"3450.0";"0.672179"
"3460.0";"0.6699385"
"3470.0";"0.8572595"
"3480.0";"0.7420897"
"3490.0";"0.9160597"
"3500.0";"0.6679833"
"3510.0";"0.6813849"
"3520.0";"0.8546076"
"3530.0";"0.784582"
"3540.0";"0.6976919"
"3550.0";"0.7915433"
"3560.0";"0.7091193"
"3570.0";"0.7493657"
"3580.0";"0.7901931"
"3590.0";"0.7949088"
"3600.0";"0.7467195"
"3610.0";"0.7101759"
"3620.0";"0.7235393"
"3630.0";"0.7099071"
"3640.0";"0.7075064"
"3650.0";"0.8175042"
"3660.0";"0.8282534"
"3670.0";"0.8108436"
"3680.0";"0.8933499"
"3690.0";"0.8298005"
"3700.0";"0.7090451"
"3710.0";"0.8273948"
"3720.0";"0.8307745"
"3730.0";"0.7689478"
"3740.0";"0.8193693"
"3750.0";"0.7439275"
"3760.0";"0.9120638"
"3770.0";"0.7768775"
"3780.0";"0.807123"
"3790.0";"0.7022202"
"3800.0";"0.7654362"
"3810.0";"0.6730182"
"3820.0";"0.7064736"
"3830.0";"0.6443371"
"3840.0";"0.6959202"
"3850.0";"0.7221887"
"3860.0";"0.8068249"
"3870.0";"0.8141904"
"3880.0";"0.7296398"
"3890.0";"0.7266809"
"3900.0";"0.6881464"
"3910.0";"0.7412638"
"3920.0";"0.9529377"
"3930.0";"0.8521487"
"3940.0";"0.8050258"
"3950.0";"0.738346"
"3960.0";"0.8280925"
"3970.0";"0.6629884"
"3980.0";"0.8364004"
"3990.0";"0.8421127"
"4000.0";"0.828081"
"4010.0";"0.6278288"
"4020.0";"0.7801961"
"4030.0";"0.778088"
"4040.0";"0.7754748"
"4050.0";"0.8442279"
"4060.0";"0.7791027"
"4070.0";"0.7422159"
"4080.0";"0.7502223"
"4090.0";"0.567906"
"4100.0";"0.7144092"
"4110.0";"0.7319683"
"4120.0";"0.8417304"
"4130.0";"0.7872721"
"4140.0";"0.6963282"
"4150.0";"0.6860824"
"4160.0";"0.7161579"
"4170.0";"0.7904565"
"4180.0";"0.7557836"
"4190.0";"0.7270778"
"4200.0";"0.805981"
"4210.0";"0.6726931"
"4220.0";"0.7186597"
"4230.0";"0.7250443"
"4240.0";"0.6754621"
"4250.0";"0.6861998"
"4260.0";"0.7426015"
"4270.0";"0.7064093"
"4280.0";"0.7009707"
"4290.0";"0.7095613"
"4300.0";"0.8053656"
"4310.0";"0.7874078"
"4320.0";"0.7237358"
"4330.0";"0.6612899"
"4340.0";"0.7552577"
"4350.0";"0.7062303"
"4360.0";"0.7446033"
"4370.0";"0.8216013"
"4380.0";"0.8777032"
"4390.0";"0.8110701"
"4400.0";"0.8223096"
"4410.0";"0.8481657"
"4420.0";"0.6786022"
"4430.0";"0.6704448"
"4440.0";"0.6972926"
"4450.0";"0.6860009"
"4460.0";"0.833651"
"4470.0";"0.8105568"
"4480.0";"0.7213385"
"4490.0";"0.7720633"
"4500.0";"0.6994799"
"4510.0";"0.7636792"
"4520.0";"0.7777988"
"4530.0";"0.6646359"
"4540.0";"0.7151917"
"4550.0";"0.6520232"
"4560.0";"0.6557028"
"4570.0";"0.702184"
"4580.0";"0.7083206"
"4590.0";"0.7720292"
"4600.0";"0.7686211"
"4610.0";"0.8854864"
"4620.0";"0.8325638"
"4630.0";"0.7698331"
"4640.0";"0.7631892"
"4650.0";"0.6451272"
"4660.0";"0.7014329"
"4670.0";"0.6067637"
"4680.0";"0.5765138"
"4690.0";"0.5933712"
"4700.0";"0.6083927"
"4710.0";"0.6203838"
"4720.0";"0.7092844"
"4730.0";"0.6345942"
"4740.0";"0.7152154"
"4750.0";"0.6982421"
"4760.0";"0.7593746"
"4770.0";"0.739233"
"4780.0";"0.6710864"
"4790.0";"0.6345717"
"4800.0";"0.4275477"
"4810.0";"0.4047627"
"4820.0";"0.4256499"
"4830.0";"0.6094115"
"4840.0";"0.5935168"
"4850.0";"0.6362811"
"4860.0";"0.5896127"
"4870.0";"0.6855109"
"4880.0";"0.7042331"
"4890.0";"0.7129306"
"4900.0";"0.8636349"
"4910.0";"0.8188958"
"4920.0";"0.6955531"
"4930.0";"0.9308446"
"4940.0";"0.8880252"
"4950.0";"0.7795718"
"4960.0";"0.8285565"
"4970.0";"0.7781196"
"4980.0";"0.7981268"
"4990.0";"0.8051069"
"5000.0";"0.8029904"
"5010.0";"0.7684562"
"5020.0";"0.740236"
"5030.0";"0.7127032"
"5040.0";"0.6053231"
"5050.0";"0.7526283"
"5060.0";"0.8144238"
"5070.0";"0.7738546"
"5080.0";"0.5932297"
"5090.0";"0.6406147"
"5100.0";"0.6512203"
"5110.0";"0.8454415"
"5120.0";"0.8567435"
"5130.0";"0.8492032"
"5140.0";"0.6971284"
"5150.0";"0.7951503"
"5160.0";"0.785701"
"5170.0";"0.71903"
"5180.0";"0.6416579"
"5190.0";"0.6982936"
"5200.0";"0.8089044"
"5210.0";"0.815192"
"5220.0";"0.7379221"
"5230.0";"0.7019758"
"5240.0";"0.7736009"
"5250.0";"0.7182745"
"5260.0";"0.6557202"
"5270.0";"0.7375941"
"5280.0";"0.7925676"
"5290.0";"0.7257233"
"5300.0";"0.7143145"
"5310.0";"0.750771"
"5320.0";"0.8810457"
"5330.0";"0.8977588"
"5340.0";"0.854408"
"5350.0";"0.6962972"
"5360.0";"0.8730699"
"5370.0";"0.8906788"
"5380.0";"0.7858981"
"5390.0";"0.8578111"
"5400.0";"0.8659994"
"5410.0";"0.8647605"
"5420.0";"0.9381993"
"5430.0";"0.9534512"
"5440.0";"0.9434477"
"5450.0";"0.8088117"
"5460.0";"0.8526417"
"5470.0";"0.8855758"
"5480.0";"0.8944977"
"5490.0";"0.9016088"
"5500.0";"0.6971444"
"5510.0";"0.684863"
"5520.0";"0.8084773"
"5530.0";"0.8304757"
"5540.0";"0.6573815"
"5550.0";"0.6327441"
"5560.0";"0.6213347"
"5570.0";"0.7911188"
"5580.0";"0.8357335"
"5590.0";"0.7130056"
"5600.0";"0.7315669"
"5610.0";"0.6849968"
"5620.0";"0.8394247"
"5630.0";"0.7316188"
"5640.0";"0.7561627"
"5650.0";"0.6774819"
"5660.0";"0.6658031"
"5670.0";"0.7190515"
"5680.0";"0.8161278"
"5690.0";"0.8130276"
"5700.0";"0.800863"
"5710.0";"0.8168576"
"5720.0";"0.7756876"
"5730.0";"0.7697492"
"5740.0";"0.6475756"
"5750.0";"0.6911253"
"5760.0";"0.7560266"
"5770.0";"0.7970628"
"5780.0";"0.7194496"
"5790.0";"0.6203895"
"5800.0";"0.7024547"
"5810.0";"0.7228837"
"5820.0";"0.6677043"
