# This .csv file was created 12.10.2024 22:36
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/NOLIGAND/6fxb_noligand_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"2.13887";"1.95822";"1.95641";"1.21959"
"10.0";"2.13911";"1.95676";"1.95873";"1.21904"
"20.0";"2.13578";"1.95451";"1.95263";"1.22076"
"30.0";"2.15282";"1.96992";"1.97472";"1.22033"
"40.0";"2.14113";"1.95844";"1.96192";"1.2183"
"50.0";"2.13203";"1.94814";"1.95132";"1.21994"
"60.0";"2.14598";"1.96502";"1.96546";"1.21905"
"70.0";"2.14758";"1.96663";"1.96607";"1.22111"
"80.0";"2.14566";"1.9656";"1.96501";"1.21774"
"90.0";"2.15623";"1.97537";"1.97494";"1.2232"
"100.0";"2.15119";"1.97419";"1.96912";"1.21669"
"110.0";"2.14208";"1.95598";"1.9639";"1.2224"
"120.0";"2.14602";"1.96393";"1.96429";"1.22284"
"130.0";"2.1544";"1.97337";"1.97601";"1.21822"
"140.0";"2.15921";"1.98029";"1.97581";"1.22433"
"150.0";"2.1574";"1.97836";"1.97616";"1.22049"
"160.0";"2.14547";"1.96257";"1.96593";"1.22044"
"170.0";"2.15001";"1.97046";"1.96957";"1.21783"
"180.0";"2.13701";"1.95511";"1.95644";"1.21797"
"190.0";"2.13803";"1.95701";"1.9547";"1.22133"
"200.0";"2.14574";"1.96502";"1.96629";"1.21689"
"210.0";"2.14491";"1.96457";"1.96342";"1.21933"
"220.0";"2.14797";"1.97053";"1.96417";"1.21927"
"230.0";"2.13527";"1.9564";"1.94753";"1.22409"
"240.0";"2.14186";"1.96097";"1.96069";"1.21878"
"250.0";"2.14979";"1.97086";"1.96597";"1.22225"
"260.0";"2.1479";"1.96511";"1.96523";"1.22603"
"270.0";"2.14857";"1.97035";"1.96921";"1.21354"
"280.0";"2.14604";"1.96501";"1.96594";"1.21852"
