# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48699";"1.21986";"1.20421";"1.21823"
"10.0";"1.49043";"1.23029";"1.19628";"1.22394"
"20.0";"1.49266";"1.22757";"1.20192";"1.22661"
"30.0";"1.48547";"1.22152";"1.2007";"1.21631"
"40.0";"1.48765";"1.22369";"1.19716";"1.22296"
"50.0";"1.48943";"1.22721";"1.20221";"1.2188"
"60.0";"1.48725";"1.22489";"1.19423";"1.22364"
"70.0";"1.48859";"1.21717";"1.2007";"1.22826"
"80.0";"1.48756";"1.22686";"1.19657";"1.22013"
"90.0";"1.48743";"1.22111";"1.19624";"1.22588"
"100.0";"1.49329";"1.23075";"1.20595";"1.22098"
"110.0";"1.49217";"1.22273";"1.20826";"1.22399"
"120.0";"1.489";"1.22381";"1.20561";"1.21779"
"130.0";"1.49109";"1.22484";"1.20315";"1.2243"
"140.0";"1.48764";"1.21817";"1.20745";"1.2183"
"150.0";"1.48657";"1.22124";"1.20102";"1.21899"
"160.0";"1.48703";"1.22602";"1.19887";"1.21741"
"170.0";"1.48549";"1.22113";"1.20288";"1.21461"
"180.0";"1.48626";"1.22159";"1.20687";"1.21206"
"190.0";"1.48879";"1.22036";"1.20942";"1.21698"
"200.0";"1.48844";"1.22533";"1.20906";"1.21146"
"210.0";"1.48362";"1.21784";"1.20105";"1.21515"
"220.0";"1.49091";"1.22651";"1.20242";"1.2229"
"230.0";"1.48714";"1.22371";"1.19753";"1.22131"
"240.0";"1.48797";"1.22569";"1.20454";"1.21443"
"250.0";"1.48755";"1.22515";"1.20775";"1.21076"
"260.0";"1.48546";"1.21943";"1.20065";"1.21845"
"270.0";"1.48638";"1.21875";"1.19706";"1.22488"
"280.0";"1.48759";"1.22162";"1.20507";"1.21707"
"290.0";"1.49099";"1.22609";"1.20627";"1.21972"
"300.0";"1.49341";"1.22852";"1.20335";"1.22607"
"310.0";"1.48871";"1.22606";"1.20064";"1.21973"
"320.0";"1.48254";"1.2175";"1.20101";"1.2129"
"330.0";"1.48721";"1.22523";"1.19738";"1.22012"
"340.0";"1.48401";"1.21822";"1.20014";"1.21663"
"350.0";"1.48634";"1.22438";"1.2008";"1.21548"
"360.0";"1.48656";"1.21807";"1.20114";"1.22201"
"370.0";"1.48714";"1.2271";"1.19437";"1.22102"
"380.0";"1.49051";"1.22981";"1.20428";"1.21676"
"390.0";"1.4893";"1.2215";"1.20368";"1.22274"
"400.0";"1.48652";"1.22331";"1.20282";"1.21499"
"410.0";"1.48492";"1.21923";"1.19853";"1.21941"
"420.0";"1.48381";"1.22249";"1.19645";"1.2155"
"430.0";"1.49325";"1.22865";"1.20428";"1.22463"
"440.0";"1.49235";"1.22673";"1.20381";"1.22483"
"450.0";"1.48836";"1.22107";"1.20264";"1.22191"
"460.0";"1.48546";"1.22539";"1.19592";"1.21712"
"470.0";"1.4855";"1.21892";"1.20014";"1.21956"
"480.0";"1.48741";"1.22112";"1.19629";"1.22578"
"490.0";"1.49057";"1.22832";"1.19531";"1.22721"
"500.0";"1.48591";"1.21929";"1.19996";"1.22037"
"510.0";"1.48935";"1.22418";"1.20196";"1.22189"
"520.0";"1.48582";"1.22064";"1.19064";"1.2279"
"530.0";"1.48223";"1.21948";"1.19419";"1.21688"
"540.0";"1.48709";"1.22552";"1.19236";"1.22443"
"550.0";"1.48279";"1.22168";"1.19095";"1.21922"
"560.0";"1.48807";"1.22933";"1.19178";"1.22357"
"570.0";"1.49263";"1.23317";"1.19544";"1.22724"
"580.0";"1.4909";"1.22372";"1.19999";"1.22806"
