# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"158.757"
"10.0";"161.481"
"20.0";"162.16"
"30.0";"159.87"
"40.0";"162.132"
"50.0";"161.524"
"60.0";"158.982"
"70.0";"160.722"
"80.0";"158.787"
"90.0";"160.152"
"100.0";"160.057"
"110.0";"158.838"
"120.0";"158.18"
"130.0";"159.936"
"140.0";"158.286"
"150.0";"158.555"
"160.0";"160.212"
"170.0";"157.982"
"180.0";"158.056"
"190.0";"158.516"
"200.0";"160.295"
"210.0";"158.247"
"220.0";"160.141"
"230.0";"159.58"
"240.0";"158.02"
"250.0";"157.114"
"260.0";"152.584"
"270.0";"156.231"
"280.0";"158.836"
"290.0";"156.817"
"300.0";"158.257"
"310.0";"156.234"
"320.0";"154.319"
"330.0";"159.387"
"340.0";"158.771"
"350.0";"160.652"
"360.0";"160.337"
"370.0";"159.193"
"380.0";"159.831"
"390.0";"157.681"
"400.0";"159.932"
"410.0";"160.347"
"420.0";"157.356"
"430.0";"158.144"
"440.0";"158.609"
"450.0";"157.222"
"460.0";"159.184"
"470.0";"160.002"
"480.0";"158.54"
"490.0";"157.041"
"500.0";"156.718"
"510.0";"158.723"
"520.0";"157.13"
"530.0";"159.805"
"540.0";"156.709"
"550.0";"159.093"
"560.0";"159.012"
"570.0";"157.505"
"580.0";"158.77"
"590.0";"159.151"
"600.0";"160.872"
"610.0";"160.437"
"620.0";"159.706"
"630.0";"157.785"
"640.0";"157.482"
"650.0";"162.598"
"660.0";"158.201"
"670.0";"157.659"
"680.0";"160.549"
"690.0";"160.988"
"700.0";"156.984"
"710.0";"158.292"
"720.0";"157.872"
"730.0";"159.184"
"740.0";"156.586"
"750.0";"159.871"
"760.0";"159.621"
"770.0";"158.061"
"780.0";"159.532"
"790.0";"160.674"
"800.0";"160.159"
"810.0";"158.936"
"820.0";"157.713"
"830.0";"159.324"
"840.0";"159.124"
"850.0";"159.215"
"860.0";"158.598"
"870.0";"157.043"
"880.0";"157.481"
"890.0";"158.146"
"900.0";"157.002"
"910.0";"158.379"
"920.0";"159.401"
"930.0";"158.281"
"940.0";"156.706"
"950.0";"156.906"
"960.0";"157.648"
"970.0";"157.351"
"980.0";"158.658"
"990.0";"158.247"
"1000.0";"157.742"
"1010.0";"161.5"
"1020.0";"160.121"
"1030.0";"160.366"
"1040.0";"158.154"
"1050.0";"156.367"
"1060.0";"156.719"
"1070.0";"157.239"
"1080.0";"159.904"
"1090.0";"158.71"
"1100.0";"155.041"
"1110.0";"156.571"
"1120.0";"159.277"
"1130.0";"155.295"
"1140.0";"157.286"
"1150.0";"155.649"
"1160.0";"155.087"
"1170.0";"155.514"
"1180.0";"155.545"
"1190.0";"154.338"
"1200.0";"154.608"
"1210.0";"155.566"
"1220.0";"157.882"
"1230.0";"157.52"
"1240.0";"156.577"
"1250.0";"158.5"
"1260.0";"158.472"
"1270.0";"158.979"
"1280.0";"159.477"
"1290.0";"161.974"
"1300.0";"162.842"
"1310.0";"161.275"
"1320.0";"159.654"
"1330.0";"160.534"
"1340.0";"159.044"
"1350.0";"161.62"
"1360.0";"160.405"
"1370.0";"159.041"
"1380.0";"159.856"
"1390.0";"162.565"
"1400.0";"161.792"
"1410.0";"160.937"
"1420.0";"161.451"
"1430.0";"161.35"
"1440.0";"162.888"
"1450.0";"161.507"
"1460.0";"159.376"
"1470.0";"161.705"
"1480.0";"157.52"
"1490.0";"159.513"
"1500.0";"159.101"
"1510.0";"159.599"
"1520.0";"158.154"
"1530.0";"160.431"
"1540.0";"157.516"
"1550.0";"157.891"
"1560.0";"158.534"
"1570.0";"159.776"
"1580.0";"160.358"
"1590.0";"160.584"
"1600.0";"160.73"
"1610.0";"159.362"
"1620.0";"160.972"
"1630.0";"160.237"
"1640.0";"156.829"
"1650.0";"158.513"
"1660.0";"160.338"
"1670.0";"161.549"
"1680.0";"158.322"
"1690.0";"157.299"
"1700.0";"161.766"
"1710.0";"160.562"
"1720.0";"158.74"
"1730.0";"158.168"
"1740.0";"158.585"
"1750.0";"157.168"
"1760.0";"158.017"
"1770.0";"157.307"
"1780.0";"159.183"
"1790.0";"160.435"
"1800.0";"161.215"
"1810.0";"161.76"
"1820.0";"163.042"
"1830.0";"163.717"
"1840.0";"158.458"
"1850.0";"160.447"
"1860.0";"160.239"
"1870.0";"161.838"
"1880.0";"158.961"
"1890.0";"161.856"
"1900.0";"161.872"
"1910.0";"160.244"
"1920.0";"162.321"
"1930.0";"162.43"
"1940.0";"162.708"
"1950.0";"161.15"
"1960.0";"161.122"
"1970.0";"159.197"
"1980.0";"163.194"
"1990.0";"166.413"
"2000.0";"159.407"
"2010.0";"161.736"
"2020.0";"163.584"
"2030.0";"163.055"
"2040.0";"163.114"
"2050.0";"163.079"
"2060.0";"162.107"
"2070.0";"160.794"
"2080.0";"162.119"
"2090.0";"162.968"
"2100.0";"161.787"
"2110.0";"160.389"
"2120.0";"159.031"
"2130.0";"160.134"
"2140.0";"160.096"
"2150.0";"160.206"
"2160.0";"163.05"
"2170.0";"159.212"
"2180.0";"158.746"
"2190.0";"159.735"
"2200.0";"161.101"
"2210.0";"160.675"
"2220.0";"161.511"
"2230.0";"160.685"
"2240.0";"159.041"
"2250.0";"162.216"
"2260.0";"157.867"
"2270.0";"161.352"
"2280.0";"160.205"
"2290.0";"158.889"
"2300.0";"162.1"
"2310.0";"159.844"
"2320.0";"158.89"
"2330.0";"157.643"
"2340.0";"156.006"
"2350.0";"155.643"
"2360.0";"157.618"
"2370.0";"157.412"
"2380.0";"157.178"
"2390.0";"158.779"
"2400.0";"158.597"
"2410.0";"160.107"
"2420.0";"157.448"
"2430.0";"157.899"
"2440.0";"157.22"
"2450.0";"158.338"
"2460.0";"158.327"
"2470.0";"157.971"
"2480.0";"157.202"
"2490.0";"158.466"
"2500.0";"158.306"
"2510.0";"159.272"
"2520.0";"160.14"
"2530.0";"156.51"
"2540.0";"155.682"
"2550.0";"158.247"
"2560.0";"158.639"
"2570.0";"159.711"
"2580.0";"161.149"
"2590.0";"160.34"
"2600.0";"159.163"
"2610.0";"158.484"
"2620.0";"156.874"
"2630.0";"155.481"
"2640.0";"156.744"
"2650.0";"156.117"
"2660.0";"155.249"
"2670.0";"154.794"
"2680.0";"156.935"
"2690.0";"156.464"
"2700.0";"154.129"
"2710.0";"155.825"
"2720.0";"152.385"
"2730.0";"152.028"
"2740.0";"157.602"
"2750.0";"151.907"
"2760.0";"151.855"
"2770.0";"154.936"
"2780.0";"155.043"
"2790.0";"154.957"
"2800.0";"155.831"
"2810.0";"154.933"
"2820.0";"155.571"
"2830.0";"156.883"
"2840.0";"154.541"
"2850.0";"156.61"
"2860.0";"155.827"
"2870.0";"155.409"
"2880.0";"154.974"
"2890.0";"153.096"
"2900.0";"155.038"
"2910.0";"155.412"
"2920.0";"157.087"
"2930.0";"156.452"
"2940.0";"156.981"
"2950.0";"153.648"
"2960.0";"157.415"
"2970.0";"157.245"
"2980.0";"158.093"
"2990.0";"158.867"
"3000.0";"157.219"
"3010.0";"156.597"
"3020.0";"155.268"
"3030.0";"155.537"
"3040.0";"158.73"
"3050.0";"154.305"
"3060.0";"155.984"
"3070.0";"159.185"
"3080.0";"153.539"
"3090.0";"156.634"
"3100.0";"155.641"
"3110.0";"156.326"
"3120.0";"157.119"
"3130.0";"156.523"
"3140.0";"158.287"
"3150.0";"158.442"
"3160.0";"153.759"
"3170.0";"159.026"
"3180.0";"153.207"
"3190.0";"156.856"
"3200.0";"154.748"
"3210.0";"154.909"
"3220.0";"152.271"
"3230.0";"157.002"
"3240.0";"155.494"
"3250.0";"155.795"
"3260.0";"155.953"
"3270.0";"158.212"
"3280.0";"154.154"
"3290.0";"154.055"
"3300.0";"155.782"
"3310.0";"154.983"
"3320.0";"157.807"
"3330.0";"154.306"
"3340.0";"157.295"
"3350.0";"156.938"
"3360.0";"157.37"
"3370.0";"156.252"
"3380.0";"154.188"
"3390.0";"155.974"
"3400.0";"155.049"
"3410.0";"155.271"
"3420.0";"156.664"
"3430.0";"155.926"
"3440.0";"156.652"
"3450.0";"154.615"
"3460.0";"156.331"
"3470.0";"154.5"
"3480.0";"156.666"
"3490.0";"155.416"
"3500.0";"155.199"
"3510.0";"155.555"
"3520.0";"155.669"
"3530.0";"152.551"
"3540.0";"154.547"
"3550.0";"156.168"
"3560.0";"155.515"
"3570.0";"153.348"
"3580.0";"151.135"
"3590.0";"154.295"
"3600.0";"154.256"
"3610.0";"153.329"
"3620.0";"154.669"
"3630.0";"154.002"
"3640.0";"154.412"
"3650.0";"154.884"
"3660.0";"153.605"
"3670.0";"155.175"
"3680.0";"155.923"
"3690.0";"152.806"
"3700.0";"152.324"
"3710.0";"153.384"
"3720.0";"153.585"
"3730.0";"154.692"
"3740.0";"156.183"
"3750.0";"156.731"
"3760.0";"155.751"
"3770.0";"155.733"
"3780.0";"155.388"
"3790.0";"156.63"
"3800.0";"157.666"
"3810.0";"154.852"
"3820.0";"155.787"
"3830.0";"154.743"
"3840.0";"158.177"
"3850.0";"157.902"
"3860.0";"159.344"
"3870.0";"154.956"
"3880.0";"154.409"
"3890.0";"155.517"
"3900.0";"157.111"
"3910.0";"155.71"
"3920.0";"157.007"
"3930.0";"156.746"
"3940.0";"152.934"
"3950.0";"153.938"
"3960.0";"153.381"
"3970.0";"156.081"
"3980.0";"155.537"
"3990.0";"153.953"
"4000.0";"153.284"
"4010.0";"155.063"
"4020.0";"156.084"
"4030.0";"154.512"
"4040.0";"155.772"
"4050.0";"154.64"
"4060.0";"156.271"
"4070.0";"157.007"
"4080.0";"156.035"
"4090.0";"157.682"
"4100.0";"158.04"
"4110.0";"155.345"
"4120.0";"156.492"
"4130.0";"156.853"
"4140.0";"155.34"
"4150.0";"154.766"
"4160.0";"154.246"
"4170.0";"152.36"
"4180.0";"152.997"
"4190.0";"158.859"
"4200.0";"153.883"
"4210.0";"155.292"
"4220.0";"156.839"
"4230.0";"154.721"
"4240.0";"155.906"
"4250.0";"156.604"
"4260.0";"154.833"
"4270.0";"154.791"
"4280.0";"154.781"
"4290.0";"157.33"
"4300.0";"155.236"
"4310.0";"155.3"
"4320.0";"156.499"
"4330.0";"158.024"
"4340.0";"157.466"
"4350.0";"155.196"
"4360.0";"157.418"
"4370.0";"156.337"
"4380.0";"153.892"
"4390.0";"157.422"
"4400.0";"154.923"
"4410.0";"156.113"
"4420.0";"156.081"
"4430.0";"157.519"
"4440.0";"154.297"
"4450.0";"155.439"
"4460.0";"152.929"
"4470.0";"153.23"
"4480.0";"156.293"
"4490.0";"157.609"
"4500.0";"151.978"
"4510.0";"156.128"
"4520.0";"154.824"
"4530.0";"157.294"
"4540.0";"155.327"
"4550.0";"153.19"
"4560.0";"156.001"
"4570.0";"156.404"
"4580.0";"156.933"
"4590.0";"156.193"
"4600.0";"155.568"
"4610.0";"155.178"
"4620.0";"156.31"
"4630.0";"157.194"
"4640.0";"157.672"
"4650.0";"154.858"
"4660.0";"154.478"
"4670.0";"153.754"
"4680.0";"154.031"
"4690.0";"156.361"
"4700.0";"155.219"
"4710.0";"153.034"
"4720.0";"155.624"
"4730.0";"156.91"
"4740.0";"156.13"
"4750.0";"155.478"
"4760.0";"156.432"
"4770.0";"156.003"
"4780.0";"151.529"
"4790.0";"154.259"
"4800.0";"154.918"
"4810.0";"156.148"
"4820.0";"155.999"
"4830.0";"154.892"
"4840.0";"157.03"
"4850.0";"156.715"
"4860.0";"155.46"
"4870.0";"157.364"
"4880.0";"156.565"
"4890.0";"157.108"
"4900.0";"156.053"
"4910.0";"155.049"
"4920.0";"154.064"
"4930.0";"154.497"
"4940.0";"156.975"
"4950.0";"156.541"
"4960.0";"156.636"
"4970.0";"152.252"
"4980.0";"155.316"
"4990.0";"155.223"
"5000.0";"156.476"
"5010.0";"155.374"
"5020.0";"156.532"
"5030.0";"154.138"
"5040.0";"157.829"
"5050.0";"157.097"
"5060.0";"156.729"
"5070.0";"152.578"
"5080.0";"155.372"
"5090.0";"156.247"
"5100.0";"156.114"
"5110.0";"155.395"
"5120.0";"156.109"
"5130.0";"154.187"
"5140.0";"156.942"
"5150.0";"155.423"
"5160.0";"155.024"
"5170.0";"154.666"
"5180.0";"154.891"
"5190.0";"152.637"
"5200.0";"154.774"
"5210.0";"156.963"
"5220.0";"154.415"
"5230.0";"156.293"
"5240.0";"155.693"
"5250.0";"156.909"
"5260.0";"153.604"
"5270.0";"154.926"
"5280.0";"158.557"
"5290.0";"155.826"
"5300.0";"156.012"
"5310.0";"156.81"
"5320.0";"156.05"
"5330.0";"157.404"
"5340.0";"155.175"
"5350.0";"157.683"
"5360.0";"159.943"
"5370.0";"155.357"
"5380.0";"154.53"
"5390.0";"155.22"
"5400.0";"152.387"
"5410.0";"155.803"
"5420.0";"154.199"
"5430.0";"154.859"
"5440.0";"154.121"
"5450.0";"152.652"
"5460.0";"155.672"
"5470.0";"154.839"
"5480.0";"155.319"
"5490.0";"153.643"
"5500.0";"154.634"
"5510.0";"154.673"
"5520.0";"151.329"
"5530.0";"154.259"
"5540.0";"155.681"
"5550.0";"153.895"
"5560.0";"156.246"
"5570.0";"154.999"
"5580.0";"154.302"
"5590.0";"157.588"
"5600.0";"154.545"
"5610.0";"155.341"
"5620.0";"153.597"
"5630.0";"154.153"
"5640.0";"152.547"
"5650.0";"157.982"
"5660.0";"157.538"
"5670.0";"156.299"
"5680.0";"154.263"
"5690.0";"153.373"
"5700.0";"154.793"
"5710.0";"156.116"
"5720.0";"156.412"
"5730.0";"156.114"
"5740.0";"154.34"
"5750.0";"156.69"
"5760.0";"155.721"
"5770.0";"156.043"
"5780.0";"153.035"
"5790.0";"158.107"
"5800.0";"159.475"
"5810.0";"157.424"
"5820.0";"157.993"
"5830.0";"156.966"
"5840.0";"156.013"
"5850.0";"156.863"
"5860.0";"158.506"
"5870.0";"156.15"
"5880.0";"154.245"
"5890.0";"159.264"
"5900.0";"153.524"
"5910.0";"154.224"
"5920.0";"157.667"
"5930.0";"158.651"
"5940.0";"154.034"
"5950.0";"156.263"
"5960.0";"154.75"
"5970.0";"154.9"
"5980.0";"154.721"
"5990.0";"155.644"
"6000.0";"156.608"
"6010.0";"155.569"
"6020.0";"154.856"
"6030.0";"155.722"
"6040.0";"154.921"
"6050.0";"153.782"
"6060.0";"153.841"
"6070.0";"153.604"
"6080.0";"154.872"
"6090.0";"153.945"
"6100.0";"154.964"
"6110.0";"153.886"
"6120.0";"155.084"
"6130.0";"155.087"
"6140.0";"153.544"
"6150.0";"154.363"
"6160.0";"151.677"
"6170.0";"155.908"
"6180.0";"153.849"
"6190.0";"152.196"
"6200.0";"154.019"
"6210.0";"153.318"
"6220.0";"152.252"
"6230.0";"153.802"
"6240.0";"154.5"
"6250.0";"154.246"
"6260.0";"154.902"
"6270.0";"155.341"
"6280.0";"156.794"
"6290.0";"154.94"
"6300.0";"156.718"
"6310.0";"154.78"
"6320.0";"152.137"
"6330.0";"154.816"
"6340.0";"153.539"
"6350.0";"155.331"
"6360.0";"153.768"
"6370.0";"154.548"
"6380.0";"155.268"
"6390.0";"156.459"
"6400.0";"153.186"
"6410.0";"153.374"
"6420.0";"158.221"
"6430.0";"153.203"
"6440.0";"153.145"
"6450.0";"154.827"
"6460.0";"151.83"
"6470.0";"155.774"
"6480.0";"154.906"
"6490.0";"153.416"
"6500.0";"154.405"
"6510.0";"153.2"
"6520.0";"156.338"
"6530.0";"152.664"
"6540.0";"153.297"
"6550.0";"152.57"
"6560.0";"152.97"
"6570.0";"151.788"
"6580.0";"154.708"
"6590.0";"153.26"
"6600.0";"154.755"
"6610.0";"153.349"
"6620.0";"152.555"
"6630.0";"153.2"
"6640.0";"154.608"
"6650.0";"155.0"
"6660.0";"154.422"
"6670.0";"153.666"
"6680.0";"150.951"
"6690.0";"153.975"
"6700.0";"155.7"
"6710.0";"157.246"
"6720.0";"156.016"
"6730.0";"155.439"
"6740.0";"154.466"
"6750.0";"154.835"
"6760.0";"153.903"
"6770.0";"154.154"
"6780.0";"151.833"
"6790.0";"154.256"
"6800.0";"154.599"
"6810.0";"153.185"
"6820.0";"152.492"
"6830.0";"152.235"
"6840.0";"153.26"
"6850.0";"151.947"
"6860.0";"155.31"
"6870.0";"155.308"
"6880.0";"155.865"
"6890.0";"154.413"
"6900.0";"155.443"
"6910.0";"153.184"
"6920.0";"156.292"
"6930.0";"155.569"
"6940.0";"155.572"
"6950.0";"156.54"
"6960.0";"154.047"
"6970.0";"153.503"
"6980.0";"153.154"
"6990.0";"154.283"
"7000.0";"153.966"
"7010.0";"155.563"
"7020.0";"154.868"
"7030.0";"153.884"
"7040.0";"153.163"
"7050.0";"156.715"
"7060.0";"156.365"
"7070.0";"157.596"
"7080.0";"155.538"
"7090.0";"152.485"
"7100.0";"156.817"
"7110.0";"155.541"
"7120.0";"155.368"
"7130.0";"153.501"
